Rank;UCI ID;Name;Nationality;Team Code;Age;Points
1;10006291947;MATTHEWS Michael;AUSTRALIA;JAS;20;235
2;10001207531;HUSHOVD Thor;NORWAY;CTT;32;200
3;10002520566;CANTWELL Jonathan;AUSTRALIA;VAU;28;95
4;10004439449;BAUER Jack;NEW ZEALAND;EDR;25;93
5;10002422051;BLACKGROVE Heath;NEW ZEALAND;;30;85
6;10004556253;ARASHIRO Yukiya;JAPAN;BTL;26;80
7;10006383792;MARSHALL Mat;NEW ZEALAND;;20;70
8;10005379339;DEGENKOLB John;GERMANY;TET;21;70
9;10004615463;FEILLU Romain;FRANCE;VAC;26;70
10;10005933956;PHINNEY Taylor;UNITED STATES OF AMERICA;TLS;20;60
11;10005608503;TORCKLER Michael;NEW ZEALAND;;23;56
12;10005629317;KEMP David;AUSTRALIA;VAU;26;56
13;10006041363;MCGREGOR Alex;AUSTRALIA;;20;43
14;10005475733;BOIVIN Guillaume;CANADA;CSM;21;40
15;10003998606;NORRIS Lachlan;AUSTRALIA;DPC;23;35
16;10003379119;TURNER Damien;AUSTRALIA;;33;32
17;10000918854;KIRSIPUU Jaan;ESTONIA;CKT;41;32
18;10005416321;THOMSON Jay Robert;SOUTH AFRICA;VAU;24;26
19;10002983035;VAN ULDEN Bernard;UNITED STATES OF AMERICA;JBC;31;26
20;10002998694;RYAN Marc;NEW ZEALAND;;28;25,66
21;10006467052;DEMARE Arnaud;FRANCE;;19;25
22;10002474591;VAN HOUT Russell;AUSTRALIA;;34;24
23;10002747003;PELL David;AUSTRALIA;DPC;30;24
24;10007185559;GINN Drew;AUSTRALIA;;36;22
25;10004704884;HUTCHINGS Logan Dennis;NEW ZEALAND;;26;22
26;10006734410;BROOKS Hayden;AUSTRALIA;VAU;24;20
27;10007250732;SEAGAR Daniel;NEW ZEALAND;;21;20
28;10006468062;COLBRELLI Sonny;ITALY;;20;20
29;10003378311;MCDONALD Peter;AUSTRALIA;DPC;32;20
30;10002890378;CARDOSO André;PORTUGAL;PRT;26;20
31;10002528852;YATES Jeremy;NEW ZEALAND;QCT;28;19
32;10002839555;KEMPS Aaron;AUSTRALIA;VAU;27;18
33;10005629519;TANNER David;AUSTRALIA;VAU;26;18
34;10001220665;MCCAULEY Gordon;NEW ZEALAND;SWA;38;17,66
35;10004766320;DE VREESE Laurens;BELGIUM;;22;15
36;10005776332;ANDERSON Jack;AUSTRALIA;SPK;23;14
37;10006291240;DURBRIDGE Luke;AUSTRALIA;JAS;19;14
