Rank;UCI ID;Name;Nationality;Team Code;Age;Points
1;10003105600;VISCONTI Giovanni;ITALY;ISD;26;638,2
2;10002214816;VAN HUMMEL Kenny;NETHERLANDS;SKS;27;601
3;10001176916;CASPER Jimmy;FRANCE;SAU;31;575
4;10004615463;FEILLU Romain;FRANCE;AGR;25;488
5;10001137207;PETACCHI Alessandro;ITALY;LPR;35;469,2
6;10055425881;LE LAY David;FRANCE;;30;446
7;10001546122;PAOLINI Luca;ITALY;ASA;32;377
8;10002907455;GUERRA GARCIA Hector;SPAIN;LSE;31;366
9;10001457610;PLAZA Ruben;SPAIN;LSE;29;360
10;10002879062;SARAMOTINS Aleksejs;LATVIA;TDK;27;348
11;10002711435;HAUSSLER Heinrich;GERMANY;CTT;25;348
12;10002735683;PEDERSEN Martin;DENMARK;CPI;26;338
13;10002926855;VENTOSO ALBERDI Francisco Jose;SPAIN;CMO;27;332
14;10002304843;TONDO VOLPINI Xavier;SPAIN;ACA;31;326
15;10001503278;CARUSO Giampaolo;ITALY;FLM;29;325
16;10001464781;BOZIC Borut;SLOVENIA;VAC;29;320
17;10005404395;GINANNI Francesco;ITALY;SDA;24;318
18;10000870152;EECKHOUT Niko;BELGIUM;SKT;39;315
19;10002093261;GASPAR RIBEIRO Nuno Jorge;PORTUGAL;LSE;32;312
20;10003199869;CHAMPION Dimitri;FRANCE;BSC;26;307
21;10002355060;CALLEGARIN Daniele;ITALY;CDC;27;303
22;10004434193;SICARD Romain;FRANCE;ORB;21;302
23;10003073769;BOUET Maxime;FRANCE;AGR;23;299
24;10002566238;ROSSI Enrico;ITALY;FLM;27;297
25;10001428308;VAN DIJK Stefan *;NETHERLANDS;WIL;33;295
26;10002833188;BOLE Grega;SLOVENIA;ADR;24;291
27;10001415675;BAUMANN Eric;GERMANY;TSP;29;279
28;10001348078;HONDO Danilo;GERMANY;PSK;35;275
29;10003247359;MACHADO Tiago;PORTUGAL;BOA;24;268
30;10002410937;PIETROPOLLI Daniele;ITALY;LPR;29;266,2
31;10006088348;BOECKMANS Kris;BELGIUM;;22;252
32;10004521089;SILIN Egor;RUSSIAN FEDERATION;;21;238
33;10002765086;BERTAGNOLLI Leonardo;ITALY;SDA;31;237
34;10003203812;KRITSKIY Timofey;RUSSIAN FEDERATION;KAT;22;228
35;10001426890;NIEMIEC Przemyslaw;POLAND;MIE;29;225
36;10001190353;DE WAELE Bert;BELGIUM;LAN;34;223
37;10002692540;POZZOVIVO Domenico;ITALY;CSF;27;221,2
38;10004828358;WESTRA Lieuwe;NETHERLANDS;VAC;27;219
39;10001354546;CARRARA Matteo;ITALY;VAC;30;217
40;10004507753;VAN GARDEREN Tejay;UNITED STATES OF AMERICA;RB3;21;214,2
41;10001415473;SINKEWITZ Patrik *;GERMANY;PSK;29;210
42;10002262811;BIONDO Maurizio;ITALY;FLM;28;209
43;10002449939;HOOGERLAND Johnny;NETHERLANDS;VAC;26;209
44;10001145893;VENDA MOREIRA BARBOSA Candido Joaquim;PORTUGAL;PRT;35;209
45;10002926552;FINETTO Mauro;ITALY;CSF;24;204
46;10002377490;FLAHAUT Denis;FRANCE;LAN;31;201
47;10001197932;GARZELLI Stefano;ITALY;ASA;36;200
48;10004502295;REIMER Martin;GERMANY;CTT;22;196
49;10002798230;BICHOT Freddy;FRANCE;AGR;30;193
50;10001547940;DOWNING Russell;GREAT BRITAIN;MPT;31;193
51;10001383141;STARCHYK Volodymyr;UKRAINE;AMO;29;191
52;10003073062;BELLETTI Manuel;ITALY;SDA;24;190
53;10003193304;ISTA Kevyn;BELGIUM;AGR;25;188
54;10001207531;HUSHOVD Thor;NORWAY;CTT;31;187
55;10004665579;RUBIANO CHAVEZ Miguel Angel;COLOMBIA;CDC;25;185
56;10004615564;GALLAND Jérémie;FRANCE;SAU;26;177
57;10000991808;REBELLIN Davide;ITALY;SDA;38;175
58;10003212094;KOCJAN Jure;SLOVENIA;CMO;25;174
59;10003383159;MARCATO Marco;ITALY;VAC;25;174
60;10000912184;JALABERT Nicolas;FRANCE;AGR;36;171
61;10004611726;KUMP Marko;SLOVENIA;ADR;21;168
62;10058245450;GULDHAMMER Rasmus;DENMARK;CPI;20;167
63;10004737624;KOLESNIKOV Sergey;RUSSIAN FEDERATION;MOW;23;166
