Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10006877886,LUTSENKO Alexey,KAZAKHSTAN,AST,30,490
2,10009173756,SAINBAYAR Jambaljamts,MONGOLIA,TSG,26,"458,75"
3,10015855945,CHZHAN Igor,KAZAKHSTAN,ALT,23,"385,5"
4,10036104491,FEDOROV Yevgeniy,KAZAKHSTAN,AST,22,"317,5"
5,10004556960,MASUDA Nariyuki,JAPAN,BLZ,39,312
6,10004703672,ZEITS Andrey,KAZAKHSTAN,AST,36,289
7,10009816077,GIDICH Yevgeniy,KAZAKHSTAN,AST,26,"192,5"
8,10036105101,BRUSSENSKIY Gleb,KAZAKHSTAN,AST,22,191
9,10014455711,ERDENEBAT Bilguunjargal,MONGOLIA,FMD,25,"173,75"
10,10004556253,ARASHIRO Yukiya,JAPAN,TBV,38,165
11,10046267667,VINOKUROV Nicolas,KAZAKHSTAN,AQD,20,148
12,10008662383,BATMUNKH Maral-Erdene,MONGOLIA,,28,"143,75"
13,10010992508,MIRZA AL-HAMMADI Yousif,UNITED ARAB EMIRATES,UAD,34,135
14,10016283856,MARUKHIN Daniil,KAZAKHSTAN,ALT,23,131
15,10052265095,SIRIRONNACHAI Sarawut,THAILAND,TCC,30,128
16,10008856383,KOISHI Yuma,JAPAN,UKO,29,123
17,10009818101,NATAROV Yuriy,KAZAKHSTAN,AST,26,"122,5"
18,10083113220,RAKHIMBAEV Bekhzodbek,UZBEKISTAN,TCM,20,"120,5"
19,10009060285,CAHYADI Aiman,INDONESIA,MLA,29,"119,25"
20,10064305526,MADAN Ahmed,BAHRAIN,TBV,22,115
20,10072495558,BATTSENGEL Amartuvshin,MONGOLIA,FMD,21,115
22,10015084591,PRONSKIY Vadim,KAZAKHSTAN,AST,24,113
23,10009432424,CHAICHI Mohammad Esmaeil,ISLAMIC REPUBLIC OF IRAN,,28,110
24,10036106010,PRONSKIY Daniil,KAZAKHSTAN,AQD,22,105
25,10004557465,SAFARZADEH Saeid,ISLAMIC REPUBLIC OF IRAN,ASO,37,104
26,10011099006,JANLUANG Jetsada,THAILAND,,28,100
27,10002301914,KHALMURATOV Muradjan,UZBEKISTAN,TCM,40,"99,5"
28,10009831538,SUNNATOV Akramjon,UZBEKISTAN,TCM,26,93
29,10006013778,CHAWCHIANGKWANG Peerapol,THAILAND,TCC,36,91
30,10045958075,FOMOVSKIY Aleksey,UZBEKISTAN,TCM,22,"90,5"
31,10011024739,YAMAMOTO Masaki,JAPAN,KIN,26,87
32,10009799004,ARASHIRO Yudai,JAPAN,KIN,27,83
33,10094974195,PAREJA Nichol,PHILIPPINES,7RP,22,80
34,10009161228,LAU Wan Yau Vincent,"HONG KONG, CHINA",HKS,26,78
35,10009123438,NAKAI Tadaaki,JAPAN,SMN,26,77
36,10006895569,ZAKHAROV Artyom,KAZAKHSTAN,AST,31,76
36,10098789834,ALMUTAIWEI Mohammad,UNITED ARAB EMIRATES,,19,76
38,10009818202,KUZMIN Anton,KAZAKHSTAN,ALT,26,74
39,10064384035,BOCHAROV Dmitriy,UZBEKISTAN,TCM,20,"72,5"
40,10007166866,POURSEYEDI Mir Samad,ISLAMIC REPUBLIC OF IRAN,,37,70
40,10010653513,GANJKHANLOU Mohammad,ISLAMIC REPUBLIC OF IRAN,UAT,25,70
42,10008846481,FELIPE Marcelo,PHILIPPINES,7RP,32,68
42,10015571615,SHTEIN Iogan,KAZAKHSTAN,ALT,23,68
44,10009148801,OKAMOTO Hayato,JAPAN,AIS,27,67
45,10008990365,YEO Boon Kiak,SINGAPORE,,34,65
45,10053232368,HAMZAH Mior Muhammad Hazwan,MALAYSIA,TSC,21,65
45,10096138094,WONG Yik Nam,"HONG KONG, CHINA",,20,65
48,10005324674,ALJAAIDI Abdullah,QATAR,,36,60
48,10010653614,PHONARJTHAN Patompob,THAILAND,,25,60
48,10010987555,KANEKO Sohei,JAPAN,,25,60
48,10098773363,ALMAMMARI Faisal,OMAN,,22,60
52,10008001369,GOH Choon Huat,SINGAPORE,TSG,32,58
52,10036104895,NURLYKHASSYM Nurbergen,KAZAKHSTAN,AST,22,58
54,10021521452,MATSUDA Shoi,JAPAN,BGT,23,55
54,10132002634,CHAN Ching Fung,"HONG KONG, CHINA",,21,55
56,10065290882,FIRDAUS Ahmad Yoga Ilham,INDONESIA,MLA,22,53
57,10009816279,JOO Daeyeong,KOREA,KCT,26,50
57,10010647348,MISBAH Muhsin Al Redha,MALAYSIA,TSC,25,50
57,10021592382,KARIYA Kazutoshi,JAPAN,KIN,21,50
57,10054195500,HANNOUCHE Gilbert,LEBANON,,41,50
57,10058996087,CARCUEVA Jonel,PHILIPPINES,G4G,27,50
57,10062925803,KUEJI Muhammadhanafee,THAILAND,,23,50
57,10119837622,KHOSROSHAHI Behnam,ISLAMIC REPUBLIC OF IRAN,,33,50
64,10087537834,LABIB Ali,ISLAMIC REPUBLIC OF IRAN,UAT,20,49
65,10009438484,LIU Jiankun,PEOPLE'S REPUBLIC OF CHINA,PIT,27,47
65,10020842957,KADOTA Yusuke,JAPAN,EFD,24,47
67,10015564844,MOHD SHUKRI Muhammad Shaiful Adlan,MALAYSIA,TSC,24,45
67,10074584189,FIRDAUS Prasetyo,INDONESIA,,21,45
67,10074702714,OMAR Mohammad Faiz Fakhri,MALAYSIA,,20,45
67,10076895621,BATSAMBUU Batbaatar,MONGOLIA,FMD,20,45
67,10096512556,RIDWAN Muhmmad,INDONESIA,,22,45
67,10119177012,ABBDURROHMAN Muhammad,INDONESIA,MLA,25,45
73,10011232984,KOBAYASHI Marino,JAPAN,MTR,28,41
74,10005601429,FENG Chun Kai,CHINESE TAIPEI,TBV,34,40
74,10006407337,PARK Keonwoo,KOREA,LXC,31,40
74,10020873471,UGA Ryuki,JAPAN,UKO,23,40
74,10021042011,KAZAMA Shoma,JAPAN,SMN,26,40
74,10052294094,PAEKRATHOK Warut,THAILAND,TCC,23,40
74,10073116055,NG Pak Hang,"HONG KONG, CHINA",HKS,23,40
80,10016193930,CHAIYASOMBAT Thanakhan,THAILAND,TCC,23,39
81,10109455285,AL-RIKABI Ahmed,IRAQ,,22,"38,75"
82,10006521616,BAASANKHUU Myagmarsuren,MONGOLIA,FMD,31,35
82,10009895394,SETIAWAN Odie Purnomo,INDONESIA,,26,35
82,10014871801,MOHD ZARIFF Muhamad Nur Aiman,MALAYSIA,TSG,25,35
82,10054782146,NASER Ahmed,BAHRAIN,BCA,22,35
82,10124625883,ALSABBAGH Ali,UNITED ARAB EMIRATES,,21,35
87,10009462837,ZHANG Zhishan,PEOPLE'S REPUBLIC OF CHINA,TYD,28,34
88,10008789800,ARIYAN Behnam,ISLAMIC REPUBLIC OF IRAN,UAT,32,33
88,10010703427,SEYFOLLAHIFARD Hasan,ISLAMIC REPUBLIC OF IRAN,ASO,29,33
88,10050091992,MAZUKI Nur Amirull Fakhruddin,MALAYSIA,TSG,30,33
88,10096625118,BONDOC Rench Michael,PHILIPPINES,7RP,21,33
88,10101721658,REMKHE Andrey,KAZAKHSTAN,AQD,19,33
93,10013426400,OKA Atsushi,JAPAN,EFD,27,32
94,10006143013,ABE Takayuki,JAPAN,BLZ,36,31
94,10009013304,LAKASEK Irwandie,MALAYSIA,TSG,27,31
94,10092323368,SOSALAM Tullatorn,THAILAND,,20,31
97,10005712472,AL JAAIDI Hamad,QATAR,,34,30
97,10007733308,SANIKWATHI Thanawut,THAILAND,TCC,29,30
97,10008717250,CAMINGAO Jhon Mark,PHILIPPINES,,29,30
97,10009014415,LADNGERN Peerapong,THAILAND,,27,30
97,10009531848,KUSABA Keigo,JAPAN,AIS,26,30
97,10010799013,IMAMURA Shunsuke,JAPAN,BGT,24,30
97,10017657115,BIN FAISAL Arfan,SINGAPORE,ACA,22,30
97,10020811534,KAYAMA Hiryu,JAPAN,,22,30
97,10049091276,KIM Euro,KOREA,LXC,23,30
97,10051451107,ALMANSOORI Mohammed Yousef,UNITED ARAB EMIRATES,,28,30
97,10063148802,ADRA Othman,LEBANON,,24,30
