Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10006877886,LUTSENKO Alexey,KAZAKHSTAN,AST,27,1688
2,10060881325,LYU Xianjing,PEOPLE'S REPUBLIC OF CHINA,HEN,21,508
3,10009816077,GIDICH Yevgeniy,KAZAKHSTAN,AST,23,"362,67"
4,10004556960,MASUDA Nariyuki,JAPAN,BLZ,36,"297,17"
5,10005601429,FENG Chun Kai,CHINESE TAIPEI,TBM,31,280
6,10008001369,GOH Choon Huat,SINGAPORE,TSG,29,260
7,10015084591,PRONSKIY Vadim,KAZAKHSTAN,VAM,21,250
8,10010653513,GANJKHANLOU Mohammad,ISLAMIC REPUBLIC OF IRAN,FSC,22,235
9,10004828459,GRUZDEV Dmitriy,KAZAKHSTAN,AST,33,"226,67"
10,10006500701,FOMINYKH Daniil,KAZAKHSTAN,AST,28,"225,67"
11,10009976129,FUNG Ka Hoo,"HONG KONG, CHINA",HKS,22,204
12,10007219309,BIZHIGITOV Zhandos,KAZAKHSTAN,AST,28,"196,67"
13,10010992508,MIRZA AL-HAMMADI Yousif,UNITED ARAB EMIRATES,UAD,31,"196,5"
14,10050091992,MAZUKI Nur Amirull Fakhruddin,MALAYSIA,TSG,27,170
15,10004557465,SAFARZADEH Saeid,ISLAMIC REPUBLIC OF IRAN,TYD,34,"166,25"
16,10008662383,BATMUNKH Maral-Erdene,MONGOLIA,TSG,25,165
17,10006406630,CHOE Hyeongmin,KOREA,GIC,29,"159,17"
18,10004703672,ZEITS Andrey,KAZAKHSTAN,AST,33,159
19,10049091276,KIM Euro,KOREA,LXC,20,151
20,10009818101,NATAROV Yuriy,KAZAKHSTAN,AST,23,"150,67"
21,10006895367,NIKITIN Matvey,KAZAKHSTAN,VAM,27,147
22,10006878189,DAVIDENOK Ilya,KAZAKHSTAN,XDS,27,147
23,10006278106,CHEUNG King Lok,"HONG KONG, CHINA",HKS,28,143
24,10002301914,KHALMURATOV Muradjan,UZBEKISTAN,,37,138
25,10036104491,FEDOROV Yevgeniy,KAZAKHSTAN,VAM,19,133
26,10007803733,KOLAHDOZ HAGH Amir,ISLAMIC REPUBLIC OF IRAN,TMC,26,128
27,10008846481,FELIPE Marcelo,PHILIPPINES,7RP,29,124
28,10016283856,MARUKHIN Daniil,KAZAKHSTAN,TSE,20,123
29,10004556253,ARASHIRO Yukiya,JAPAN,TBM,35,120
30,10010647348,MISBAH Muhsin Al Redha,MALAYSIA,TSC,22,113
31,10015855945,CHZHAN Igor,KAZAKHSTAN,VAM,20,113
32,10008789800,ARIYAN Behnam,ISLAMIC REPUBLIC OF IRAN,FSC,29,"112,25"
33,10009060285,CAHYADI Aiman,INDONESIA,PGN,26,112
34,10006003573,IRIBE Shotaro,JAPAN,SMN,30,109
35,10013426400,OKA Atsushi,JAPAN,BLZ,24,109
36,10009433636,POURHASHEMI Hamid,ISLAMIC REPUBLIC OF IRAN,YUN,29,"106,25"
37,10002227445,SOHRABI Mehdi,ISLAMIC REPUBLIC OF IRAN,,38,"104,25"
38,10009173756,SAINBAYAR Jambaljamts,MONGOLIA,FCT,23,98
39,10014455711,ERDENEBAT Bilguunjargal,MONGOLIA,,22,95
40,10007771704,LEUNG Ka Yu,"HONG KONG, CHINA",HKS,23,90
41,10005905563,GONG Hyosuk,KOREA,LXC,33,89
42,10009818202,KUZMIN Anton,KAZAKHSTAN,TSE,23,88
43,10007947516,NAKANE Hideto,JAPAN,NIP,29,80
44,10051244272,AL KAABI Saif,UNITED ARAB EMIRATES,,24,"77,5"
45,10006895569,ZAKHAROV Artyom,KAZAKHSTAN,AST,28,"71,67"
46,10003333851,RAJABLOU Mohammad,ISLAMIC REPUBLIC OF IRAN,,34,70
47,10010798609,JUNG Wooho,KOREA,SCT,22,70
48,10014871696,BATSAIKHAN Tegshbayar,MONGOLIA,FCT,21,68
49,10086591981,JAMSHIDIAN Amirhossein,ISLAMIC REPUBLIC OF IRAN,FSC,20,68
50,10063223873,YOKOTSUKA Kohei,JAPAN,UKO,25,68
51,10005480783,ITO Masakazu,JAPAN,NIP,31,68
52,10009431010,NOVARDIANTO Jamalidin,INDONESIA,PGN,25,66
53,10055955341,ALHICHAN Fawaz,QATAR,,34,65
54,10009976028,SIDDIKOV Dilmurodjon,UZBEKISTAN,,22,63
55,10010200744,MIN Kyeongho,KOREA,SCT,23,"62,17"
56,10015561814,RIDWAN LOH Firoz Loh,SINGAPORE,,20,60
57,10083439178,CHAN Kin Fung,"HONG KONG, CHINA",,21,60
58,10007771401,LEUNG Chun Wing,"HONG KONG, CHINA",HKS,25,60
59,10008016628,KWON Soonyeong,KOREA,KSP,26,60
60,10010992912,ALMEMARI Nasser,UNITED ARAB EMIRATES,,32,60
61,10006279217,HO Burr,"HONG KONG, CHINA",HKS,27,60
62,10073116055,NG Pak Hang,"HONG KONG, CHINA",HKS,20,59
63,10052265095,SIRIRONNACHAI Sarawut,THAILAND,TCC,27,57
64,10015571211,YOO Yeonwoo,KOREA,GPC,21,56
65,10009826484,ALNAQBI Khamis,UNITED ARAB EMIRATES,,33,"55,5"
66,10015967695,BIN OTHMAN Luqmanul Hakim,SINGAPORE,,21,55
67,10010799013,IMAMURA Shunsuke,JAPAN,BGT,21,55
68,10050285891,SHI Hang,PEOPLE'S REPUBLIC OF CHINA,MSS,21,55
69,10010093034,BAT-ERDENE Narankhuu,MONGOLIA,FCT,24,55
70,10009426865,MINATO Ryo,JAPAN,SMN,27,53
71,10009407869,PEREZ Dominic,PHILIPPINES,7RP,25,51
72,10011232984,KOBAYASHI Marino,JAPAN,GTV,25,51
73,10008764134,XUE Chaohua,PEOPLE'S REPUBLIC OF CHINA,,27,50
74,10014525631,TAKEYAMA Kosuke,JAPAN,UKO,22,50
75,10009016435,LU Shao Hsuan,CHINESE TAIPEI,,25,50
76,10009665022,ZHANG Zheng,PEOPLE'S REPUBLIC OF CHINA,HEN,24,49
77,10014871801,MOHD ZARIFF Muhamad Nur Aiman,MALAYSIA,TSC,22,48
78,10009435353,PHOUNSAVATH Ariya,LAO PEOPLE'S DEMOCRATIC REPUBLIC,TCC,28,47
79,10010754755,ENKHTAIVAN Bolor-Erdene,MONGOLIA,,24,46
80,10004593639,OLAMAEI Mahdi,ISLAMIC REPUBLIC OF IRAN,DFT,32,46
81,10008990365,YEO Boon Kiak,SINGAPORE,,31,45
82,10009816279,JOO Daeyeong,KOREA,KCT,23,"44,17"
83,10009798192,YOSHIOKA Naoya,JAPAN,UKO,28,44
84,10009161228,LAU Wan Yau Vincent,"HONG KONG, CHINA",HKS,23,43
85,10021521452,MATSUDA Shoi,JAPAN,,20,"42,17"
86,10009638851,ISHIGAMI Masahiro,JAPAN,,22,42
87,10010798710,SAWADA Keitaro,JAPAN,BGT,21,41
88,10008197288,ISHIBASHI Manabu,JAPAN,BGT,27,41
89,10009774853,WU Chih Hao,CHINESE TAIPEI,,30,40
90,10008826374,SHIN Dongin,KOREA,KCT,25,40
91,10009362201,almurawwi alblooshi Mohammed,UNITED ARAB EMIRATES,,31,40
92,10009147282,ZAKARIA Akmal Hakim,MALAYSIA,TSC,23,"39,71"
93,10002523596,BEPPU Fumiyuki,JAPAN,TFS,36,37
94,10007274576,YAMAMOTO Genki,JAPAN,KIN,28,36
95,10004874232,SALEH Mohd Harrif,MALAYSIA,TSG,31,36
96,10010992811,ALMANSOORI Jaber,UNITED ARAB EMIRATES,,28,"35,5"
97,10086617344,AL KHATER Fadhel,QATAR,,29,35
98,10015211806,LEO Yip,"HONG KONG, CHINA",,21,35
99,10085582575,ALJALHAM Marwan,QATAR,,29,35
100,10016126838,SUGARMAA Ayush-Ochir,MONGOLIA,,20,35
101,10009161127,CHIU Ho San,"HONG KONG, CHINA",HKS,24,34
102,10008856383,KOISHI Yuma,JAPAN,UKO,26,"33,17"
103,10005932138,KUBOKI Kazushige,JAPAN,BGT,30,"33,17"
104,10008135149,CHEN Chien Liang,CHINESE TAIPEI,MPC,26,33
105,10056071539,HIBATULLAH Jamal,INDONESIA,PGN,22,33
106,10009680378,NAJAFI Bahram,ISLAMIC REPUBLIC OF IRAN,DFT,22,33
107,10005476339,UCHIMA Kohei,JAPAN,UKO,31,33
108,10008715937,ORANZA Ronald,PHILIPPINES,,27,33
109,10009385742,ASTAFYEV Stepan,KAZAKHSTAN,VAM,25,33
110,10008687342,NISHIMURA Hiroki,JAPAN,NIP,25,33
111,10009910350,PARK Sanghong,KOREA,LXC,30,"32,17"
112,10009840531,VASSILENKOV Roman,KAZAKHSTAN,,23,32
113,10009007442,MEDVEDEV Sergey,UZBEKISTAN,,24,"31,67"
114,10003084580,TUULKHANGAI Tuguldur,MONGOLIA,YUN,34,31
115,10007731284,PENG Yuan Tang,CHINESE TAIPEI,LGS,26,31
116,10008683605,LUCHSHENKO Sergey,KAZAKHSTAN,TSE,25,31
117,10009531848,KUSABA Keigo,JAPAN,AIS,23,31
118,10009438989,NIU Yikui,PEOPLE'S REPUBLIC OF CHINA,MBE,25,30
119,10063279447,TO Cheuk Hei,"HONG KONG, CHINA",,20,30
120,10045987377,TU Chih Hao,CHINESE TAIPEI,CDT,22,30
121,10063951878,MOUSAZADEH Aliasghar,ISLAMIC REPUBLIC OF IRAN,,20,30
122,10010100916,KIM Unggyeom,KOREA,UCT,23,30
123,10006376419,SEYEDGHALICHI Seyedmiladmohammad,ISLAMIC REPUBLIC OF IRAN,DFT,33,30
124,10093014391,YOUSEF AL-AL Abdulla,UNITED ARAB EMIRATES,,26,30
125,10015564844,MOHD SHUKRI Muhammad Shaiful Adlan,MALAYSIA,TSC,21,29
126,10009895394,SETIAWAN Odie Purnomo,INDONESIA,,23,29
127,10009012900,MOW Ching Yin,"HONG KONG, CHINA",HKS,24,28
128,10005732882,MORALES Jan Paul,PHILIPPINES,,33,27
129,10011045957,OVSYANNIKOV Alexandr,KAZAKHSTAN,VAM,22,26
130,10023453469,AZEN Gabiden,KAZAKHSTAN,,20,26
131,10014384373,AZMAN Muhammad Zawawi,MALAYSIA,TSC,25,"25,71"
132,10010653816,CHEN Chien Chou,CHINESE TAIPEI,BRC,22,25
133,10015968204,TEO Wei Sheng Jerome,SINGAPORE,,22,25
134,10021228533,ISHIHARA Yuki,JAPAN,IPC,22,25
135,10096281877,LIM Zhen Yu Darren,SINGAPORE,,21,25
136,10045990714,LIN Xiao Long,CHINESE TAIPEI,,19,25
137,10086618354,AL-KHATER Abdulla,QATAR,,27,25
138,10071364395,KIM Kookhyun,KOREA,KSP,20,"24,17"
139,10016193930,CHAIYASOMBAT Thanakhan,THAILAND,TCC,20,24
140,10007416440,PARK Sanghoon,KOREA,LXC,26,"23,17"
141,10007732500,MOHD BAKRI Sofian Nabil Omar,MALAYSIA,,26,23
142,10010992710,ALMANSOORI Ahmed,UNITED ARAB EMIRATES,,29,"22,5"
143,10045957873,EVDOKIMOV Danil,UZBEKISTAN,,19,"21,67"
144,10060077639,HASAN Sandy,INDONESIA,PGN,21,21
145,10010799518,AL ALI Ahmed Jasim,UNITED ARAB EMIRATES,,22,21
146,10068116616,SU Yu Ming,CHINESE TAIPEI,,19,20
147,10062076647,MA Binyan,PEOPLE'S REPUBLIC OF CHINA,,20,20
148,10009386045,SIM Teck Kwang Calvin,SINGAPORE,,30,20
149,10009468089,IM Jaeyeon,KOREA,KCT,28,20
150,10086620172,ALKUWARI Saeed,QATAR,,29,20
151,10003340723,SANO Junya,JAPAN,MTR,37,20
152,10009415751,PANWAR Arvind,INDIA,,29,20
153,10009433737,KHORSHID Khalil,ISLAMIC REPUBLIC OF IRAN,YUN,31,20
154,10058996087,CARCUEVA Jonel,PHILIPPINES,G4G,24,19
155,10011002107,MAYOUF Khalid,UNITED ARAB EMIRATES,,25,"18,5"
156,10006137858,MAT AMIN Mohd Shahrul,MALAYSIA,TSG,30,18
157,10009798903,ONODERA Rei,JAPAN,BLZ,24,18
158,10086002810,WANG Juanyong,PEOPLE'S REPUBLIC OF CHINA,HEN,19,17
159,10009432424,CHAICHI Mohammad Esmaeil,ISLAMIC REPUBLIC OF IRAN,FSC,25,17
160,10008017032,PARK Kyoungho,KOREA,KSP,26,17
161,10011135681,OMAE Kakeru,JAPAN,AIS,22,"16,17"
162,10036105505,GRIDCHIN Maxim,KAZAKHSTAN,TSE,19,16
163,10004656990,HATANAKA Yusuke,JAPAN,UKO,34,16
164,10005733589,CHEN Libin,PEOPLE'S REPUBLIC OF CHINA,,33,15
165,10054558945,PRAYOGO Dealton Nur Arif,INDONESIA,,26,15
166,10062598932,CHUA Wee Siong,SINGAPORE,,25,15
167,10096132741,BIN SULAIMI Muhammad Irfan Dahnil,SINGAPORE,,19,15
168,10083424832,HON Hoi Kin,"HONG KONG, CHINA",,19,15
169,10015564036,HANADA Kiyomasa,JAPAN,,21,15
170,10009001277,ESMAILZADEH POSHTMASARI Dariush,ISLAMIC REPUBLIC OF IRAN,,25,15
171,10060076629,NAVAANSAMDAN Buyantogtokh,MONGOLIA,,20,15
172,10005739148,SUZUKI Yuzuru,JAPAN,BLZ,34,15
173,10008698254,TSUBAKI Hiroshi,JAPAN,KIN,28,15
174,10008820920,NAVARRA Junrey A.,PHILIPPINES,,27,15
175,10009816178,VOLOSHIN Alexey,KAZAKHSTAN,VAM,23,15
176,10011136994,JAMAHISIAN GHALEHSEFIDI Amirhossein,ISLAMIC REPUBLIC OF IRAN,,20,15
177,10010653614,PHONARJTHAN Patompob,THAILAND,,22,15
178,10006013778,CHAWCHIANGKWANG Peerapol,THAILAND,TCC,33,15
179,10045958075,FOMOVSKIY Aleksey,UZBEKISTAN,,19,"14,67"
180,10008917617,CHOY Hiu Fung,"HONG KONG, CHINA",HKS,23,14
181,10050281851,CHEN Zhiwen,PEOPLE'S REPUBLIC OF CHINA,MSS,21,13
182,10015563228,WANG Chia Hao,CHINESE TAIPEI,,20,13
183,10016126737,BOLD Iderbold,MONGOLIA,FCT,21,13
184,10020950869,KOIDE Itsuki,JAPAN,,20,13
185,10075634924,BIEKEN Nazhaerbieke,PEOPLE'S REPUBLIC OF CHINA,MBE,25,13
186,10062644705,BAI Lijun,PEOPLE'S REPUBLIC OF CHINA,NLC,31,"11,43"
187,10006693283,MANULANG Robin,INDONESIA,PGN,32,11
188,10008697850,TOKUDA Suguru,JAPAN,BGT,25,11
189,10006376621,MOKHTARI MEMAR Farhad,ISLAMIC REPUBLIC OF IRAN,TYD,31,11
190,10009438484,LIU Jiankun,PEOPLE'S REPUBLIC OF CHINA,MBE,24,11
191,10016234548,ABDURROHMAN Muhammad,INDONESIA,KFC,22,11
192,10071514545,GROSPE Ismael Jr.,PHILIPPINES,G4G,20,11
193,10059714796,ABDUL HALIM Muhammad Shahmir Aiman,MALAYSIA,,19,10
194,10005681453,ROSDI Mohd Nor Umardi,MALAYSIA,TSG,33,10
195,10015955470,BIN ABDULLAH Muhammad Irsyad Marican,SINGAPORE,,30,10
196,10015144411,OMACHI Kento,JAPAN,,21,10
197,10004873121,KO Siu Wai,"HONG KONG, CHINA",HKS,32,10
198,10065290882,FIRDAUS Ahmad Yoga Ilham,INDONESIA,PGN,19,10
199,10016052470,WAN Yiu Him,"HONG KONG, CHINA",XSU,22,10
200,10015871608,VAN AERT Bernard Benyamin,INDONESIA,,22,10
201,10058895148,BIN LUKMAN Riyadh Hakim,SINGAPORE,,21,10
202,10063279548,TSEUNG Wai Kit,"HONG KONG, CHINA",,19,10
203,10009114950,JUMARI Muhammad Elmi,MALAYSIA,,29,10
204,10003046487,PARK Sungbaek,KOREA,UCT,34,10
205,10063952686,BAHRAMINEZHAD Hossein,ISLAMIC REPUBLIC OF IRAN,,19,10
206,10009775358,CHIN Chao Kai,CHINESE TAIPEI,,26,10
207,10067833494,ALBLOOSHI Abdullrahman,UNITED ARAB EMIRATES,,25,10
208,10009013304,LAKASEK Irwandie,MALAYSIA,TSG,24,10
209,10006400768,HIRATSUKA Yoshimitsu,JAPAN,BGT,31,10
210,10008717250,CAMINGAO Jhon Mark,PHILIPPINES,,26,10
211,10008849212,TUREBEKOV Nurgali,KAZAKHSTAN,APL,23,10
212,10014474505,CHOI Donghyuk,KOREA,GIC,24,10
213,10071089563,PAYDAR SHIRVANEHDEH SAJJAD,ISLAMIC REPUBLIC OF IRAN,DFT,30,10
214,10072950650,ALSHAMSI Ali Mohamed,UNITED ARAB EMIRATES,,19,10
215,10006141696,SANSAKA Reno Yudho,INDONESIA,,34,10
216,10008716139,CARINO El Joshua,PHILIPPINES,,26,10
217,10049093195,ZULKIFLIE Nik Mohd Azwan,MALAYSIA,,29,"8,33"
218,10062600649,BIN NOORDIN Lukman Nurhakim,SINGAPORE,,39,8
219,10023485296,HAO Ran,PEOPLE'S REPUBLIC OF CHINA,MBE,21,8
220,10086621586,AL-JABBER Abdulrahman Mohamed,QATAR,,30,8
221,10006521414,JAMSRAN Ulziibaatar,MONGOLIA,,31,8
222,10008147576,FEDOSSEYEV Artur,KAZAKHSTAN,XDS,25,8
223,10009832750,WANG Jiancai,PEOPLE'S REPUBLIC OF CHINA,TYD,25,8
224,10072950549,MEER Mohamed,UNITED ARAB EMIRATES,,19,8
225,10006882031,WAIS Ahmad Badreddin,SYRIAN ARAB REPUBLIC,VIB,28,8
226,10009531040,MAGOSAKI Daiki,JAPAN,BGT,23,8
227,10005480985,YOSHIDA Hayato,JAPAN,NIP,30,8
228,10007792821,LIM Rustom,PHILIPPINES,7RP,26,7
229,10049095017,EDY SUHAIDEE Muhammad Danieal Haikkal,MALAYSIA,,21,"6,33"
230,10054634929,DAVAASAMBUU Erkhes,MONGOLIA,,20,6
231,10016040447,HO Kin Ming,"HONG KONG, CHINA",,20,6
232,10009432323,ARMOON Mehdi,ISLAMIC REPUBLIC OF IRAN,FSC,30,6
233,10011219446,SEMENOV Alexandr,KAZAKHSTAN,VAM,20,6
234,10004556455,NAKAJIMA Yasuharu,JAPAN,KIN,35,6
235,10007680663,SURYADI Bambang,INDONESIA,PGN,29,6
236,10051374214,NAZAERBIEKE Bieken,PEOPLE'S REPUBLIC OF CHINA,,25,6
237,10013216838,JUANGGA Selamat,INDONESIA,KFC,27,6
238,10059718335,AHMAD SABRI Muhamad Hakimi Haiqal,MALAYSIA,TSC,19,5
239,10063953292,FAKHRAEE Atabak,ISLAMIC REPUBLIC OF IRAN,,20,5
240,10017854347,WANG Jing Huei,CHINESE TAIPEI,,23,5
241,10009831538,SUNNATOV Akramjon,UZBEKISTAN,,23,5
242,10003474907,BIN HASHIM Junaidi,SINGAPORE,,37,5
243,10014808244,WONG Kai Chun,"HONG KONG, CHINA",XSU,28,5
244,10010779310,ODA Hijiri,JAPAN,,21,5
245,10063951979,AHMADISOLOUT Yashar,ISLAMIC REPUBLIC OF IRAN,,19,5
246,10060076427,BATTSENGEL Khankhuu,MONGOLIA,,19,5
247,10009408879,ALHASSANI Ali Abdulla,UNITED ARAB EMIRATES,,33,5
248,10006229909,VALENZUELA Irish,PHILIPPINES,7RP,32,5
249,10021318560,NAKATA Takuya,JAPAN,SMN,23,5
250,10058578684,LAU Wan Hei Victor,"HONG KONG, CHINA",XSU,24,5
251,10008826273,OH Taehee,KOREA,GPC,26,5
252,10010986848,MAZOCHIAN Mehdi,ISLAMIC REPUBLIC OF IRAN,,28,5
253,10045965755,HO Kwun Hei,"HONG KONG, CHINA",HKS,19,5
254,10052265604,LIPHONGYU Navuti,THAILAND,TCC,28,5
255,10009638952,SHTEIN Grigoriy,KAZAKHSTAN,VAM,23,5
256,10062644095,LI Jinsong,PEOPLE'S REPUBLIC OF CHINA,MSS,22,5
257,10051617623,CHEN Mingrun,PEOPLE'S REPUBLIC OF CHINA,HEN,23,5
258,10007265684,YASUHARA Daiki,JAPAN,MTR,28,5
259,10007629133,LIU Jianpeng,PEOPLE'S REPUBLIC OF CHINA,HEN,26,5
260,10011045048,SAIDOV Ulugbek,UZBEKISTAN,TNN,23,"4,67"
261,10010800023,IZMAYLOV Andrey,UZBEKISTAN,,22,"4,67"
262,10011141644,HUANG Kuan Lin,CHINESE TAIPEI,,21,4
263,10006076628,HATSUYAMA Sho,JAPAN,NIP,31,4
264,10009154457,ABDUL HALIL Mohamad Izzat Hilmi,MALAYSIA,TSC,24,4
265,10051451107,ALMANSOORI Mohammed Yousef,UNITED ARAB EMIRATES,,25,"3,5"
266,10049099259,MOHAMAD Muhammad Shafiq,MALAYSIA,,19,"3,33"
267,10003316572,AHMAD LUTFI Muhammad Fauzan,MALAYSIA,,33,"3,33"
268,10049098754,NOR Muhammad Hakimi,MALAYSIA,,19,"3,33"
269,10015977395,ROSLI Muhammad Nur Aiman,MALAYSIA,BRC,20,"3,33"
270,10062593676,YI Tegele,PEOPLE'S REPUBLIC OF CHINA,KBS,21,3
271,10017655293,TAN Wei Sheng Lance,SINGAPORE,,32,3
272,10062179105,LONG Qing Sen Nicholas,SINGAPORE,,20,3
273,10059716012,WAN BADRULFADLI SHAM Wan Muhammad Hamizan Ifwat,MALAYSIA,,19,3
274,10011232580,JAFARZADEH Morteza,ISLAMIC REPUBLIC OF IRAN,DFT,22,3
275,10050282659,DENG Penghai,PEOPLE'S REPUBLIC OF CHINA,MSS,21,3
