Rank;UCI ID;Name;Nationality;Team Code;Age;Points
453;10014872306;MOHAMAD ZUBIR Nur Aisyah;MALAYSIA;;22;25
454;10008992789;TIHAR Aicha;ALGERIA;;28;25
455;10096477190;SIMMONS Antinece;BAHAMAS;;22;25
456;10008904883;ROZLAPA Dana;LATVIA;;40;25
457;10096175985;MUKASHEMA Josiane;RWANDA;;22;25
458;10006067534;TSERENLKHAM Solongo;MONGOLIA;;29;25
459;10010673216;BERNAL Argelis;PANAMA;;22;25
460;10014662239;SHEN Shanrong;PEOPLE'S REPUBLIC OF CHINA;;23;25
461;10015208267;KORVASOVÁ Tereza;CZECH REPUBLIC;;23;25
462;10005943858;EHRBERG Liisa;ESTONIA;;31;25
463;10034833791;SKORYSHCHENKO Yuliia;UKRAINE;;21;25
464;10009677550;WEINBERG Gali;ISRAEL;;22;25
465;10011142250;RADATZ Tamires Fanny;BRAZIL;;25;25
466;10007973582;KORMOS Veronika Anna;HUNGARY;HMT;27;25
467;10009728575;ABDOLLAHI ARAB Frouzan;ISLAMIC REPUBLIC OF IRAN;;22;25
468;10005942444;SAIFUTDINOVA Natalya;KAZAKHSTAN;ASA;30;25
469;10088788629;FEDOTOVA Kseniia;UKRAINE;;22;25
470;10008625607;MEDVEDOVA Tereza;SLOVAKIA;;23;25
471;10014575848;STAN Miriam;ROMANIA;;22;25
472;10010010178;TEDDERGREEN Starla;UNITED STATES OF AMERICA;HBS;40;25
473;10014217150;ADEGEEST Loes;NETHERLANDS;PHV;23;25
474;10010746570;KLIACHINA Oksana;UKRAINE;LCW;22;25
475;10009861951;DOCX Mieke;BELGIUM;DVE;23;25
476;10060895873;SOWA Karolina;POLAND;;23;25
477;10060100978;MUÑOZ RAMOS Anany Celeste;CHILE;;20;25
478;10053580255;ZAYED AHMED Ebtissam;EGYPT;;23;25
479;10009809310;VALBUENA ROA Camila Andrea;COLOMBIA;;22;24
480;10063810422;DAWIT Dyana;ERITREA;;20;23
481;10080882523;ROSITA Nanda Eka;INDONESIA;;20;23
482;10006059349;POTOKINA Anna;RUSSIAN FEDERATION;SER;32;23
483;10010747277;DRUMMOND Michaela;NEW ZEALAND;;21;23
484;10063450512;MONARES DURAN Sonia Alejandra;COLOMBIA;;24;23
485;10008673905;GIBSON Kinley;CANADA;;24;23
486;10009349669;ORTON Beth Ann;UNITED STATES OF AMERICA;;38;23
487;10007295693;KOSTER Claudia;NETHERLANDS;WNT;27;23
488;10004882316;STOREY Sarah;GREAT BRITAIN;;42;23
489;10014391548;ROBB Lisa;GERMANY;;28;23
490;10015335478;HECHLER Katharina;GERMANY;;19;23
491;10023433766;HOOLWERF Cathalijne;NETHERLANDS;;19;23
492;10013791865;VAN DER BURG Nancy;NETHERLANDS;;27;22
493;10010797595;LEUNG Hoi Wah;HONG KONG, CHINA;;21;21,33
494;10008907210;MITCHELL Nicole;BERMUDA;;36;21
495;10096417374;GALLEGO Nicole;BELIZE;;32;21
496;10093342575;NESRINE Ghedira;TUNISIA;;25;21
497;10063629859;DE JESUS RODRIGUEZ Kerla Excelsa;DOMINICAN REPUBLIC;;29;21
498;10096343616;LEE Yeonkyeong;KOREA;;20;21
499;10010621884;VORSTER Michelle;NAMIBIA;;41;21
500;10016095718;PERINI Chiara;ITALY;BPK;22;21
501;10083999657;ORDONEZ Taralee;BELIZE;;19;20
502;10016036710;FUKUDA Sae;JAPAN;;24;20
503;10009115758;EDMONDSTON Holly;NEW ZEALAND;;23;20
504;10015335074;GEORGI Pfeiffer;GREAT BRITAIN;SUN;19;20
505;10005948710;KADLECOVA Monika;SLOVAKIA;;29;20
506;10055503582;TEMELA Eszter;HUNGARY;;30;20
507;10092360451;ČEŠULIENĖ Inga;LITHUANIA;;33;20
508;10060584160;LEHTINEN Eva;FINLAND;;35;20
509;10016076722;SMYTH Katharine;IRELAND;;40;20
510;10043139621;BENITO PELLICER Mireia;SPAIN;MAT;23;20
511;10013074570;THILL Laurence;LUXEMBOURG;;24;20
512;10036105202;BOGDANOVA Tatyana;KAZAKHSTAN;;19;20
513;10007137362;PEREIRA DA SILVA Cristiane;BRAZIL;;37;20
514;10093661867;DIAZ REYES Yusmaris;CUBA;;21;20
515;10051358147;SOTO SUBIABRE Fernanda Paola;CHILE;;26;20
516;10003269890;UNGURYTE Edita;LITHUANIA;;32;20
517;10075564394;MARUKIĆ Maja;CROATIA;;34;20
518;10054851662;KEEP Tiffany;SOUTH AFRICA;;19;20
519;10010195488;EMMERMAN Julie;UNITED STATES OF AMERICA;;50;20
520;10008887103;MCILROY Kate;NEW ZEALAND;;38;20
521;10015763894;SEMENOVA Iryna;UKRAINE;;29;20
522;10023130440;DE GAST Belle;NETHERLANDS;PHV;28;20
523;10053428994;ANDETSION Saba;ERITREA;;53;20
524;10051710781;LAROSE GINGRAS Frederique;CANADA;;25;20
525;10007708955;POWLESS Shayna;UNITED STATES OF AMERICA;T20;25;20
526;10006883445;LAUGE QUAADE Michelle;DENMARK;;28;20
527;10010972805;POIDEVIN Sara;CANADA;RLW;23;20
528;10009659261;WILLIAMS Megan;AUSTRALIA;;22;20
529;10005482908;MULLENS Peta;AUSTRALIA;;31;20
530;10015484012;CALLANDER Rhona;GREAT BRITAIN;;20;20
531;10015701351;CASTRIQUE Alana;BELGIUM;LSL;20;19
532;10081060961;LANGLEY Emma;UNITED STATES OF AMERICA;;24;19
533;10006886172;RODRIGUEZ SANCHEZ Gloria;SPAIN;MOV;27;18,33
534;10058250605;TORRES SANTINI Cristina;PUERTO RICO;;35;18
535;10065395764;SHI Sauking;EL SALVADOR;;31;18
536;10075689383;BEKTAS Kübra;TURKEY;;25;18
537;10080164925;BERG Mia;LUXEMBOURG;;22;18
538;10010114151;SANAKBAYEVA Zhanerke;KAZAKHSTAN;;21;18
539;10001205814;EICHER Marcia;SWITZERLAND;;49;18
540;10014662744;HAO Jingjing;PEOPLE'S REPUBLIC OF CHINA;;30;18
541;10009197196;LANG Mae;ESTONIA;;23;18
542;10006401879;LIANG Hongyu;PEOPLE'S REPUBLIC OF CHINA;GPC;29;18
543;10075520140;GAGEANU-DUMITRESCU Ana-Maria;ROMANIA;;32;18
544;10059800682;HEDBERG Sara;SWEDEN;;40;18
545;10008692796;RITTER Martina;AUSTRIA;;37;18
546;10023522278;LE NET Marie;FRANCE;FDJ;19;18
547;10007898511;BAUR Caroline;SWITZERLAND;;25;18
548;10005791183;STRELTSOVA Galina;RUSSIAN FEDERATION;;28;18
549;10015534431;ANDERSON Grace;NEW ZEALAND;DRP;22;18
550;10009859325;ESPINOLA Agua Marina;PARAGUAY;WCC;23;18
551;10049920527;FRANZ Heidi;UNITED STATES OF AMERICA;RLW;24;18
552;10008648239;SOEK Julia;NETHERLANDS;SUN;29;17,67
553;10045957065;ADELSHINOVA Diana;UZBEKISTAN;;21;17
554;10009154861;KERN Špela;SLOVENIA;BTC;29;17
555;10015762581;BAKS Marissa;NETHERLANDS;BPC;21;17
556;10079063367;BEEKHUIS Teuntje;NETHERLANDS;BPC;24;17
557;10009423835;ODIASE Glory;NIGERIA;;26;16,67
558;10015661440;GRUBER-STADLER Hannah;AUSTRIA;;20;16
559;10010767586;TSAI Ya Yu;CHINESE TAIPEI;;22;16
560;10065902588;OJEDA RIVERA Leslye Alexandra;ECUADOR;;20;16
561;10010114252;SULTANOVA Rinata;KAZAKHSTAN;;21;16
562;10007889619;LEE Jer Ling Serene;SINGAPORE;;31;16
563;10009226502;MENESES GONZALEZ Jessenia Alejandra;COLOMBIA;ILU;24;16
564;10006517572;GUILLEN CHAVARRIA Edith;COSTA RICA;;34;16
565;10010714743;BARBIERI Rachele;ITALY;BPK;22;16
566;10010010077;COLE Janelle;UNITED STATES OF AMERICA;;23;16
567;10086224896;HAILEMARIYAM Eden;ETHIOPIA;;23;15,5
568;10044386675;QUEIRÓS Raquel;PORTUGAL;;19;15
569;10083751905;OUEDRAOGO Roukieta;BURKINA FASO;;21;15
570;10015194628;HADASH Gal;ISRAEL;;21;15
571;10072819500;WILTGEN Pia;LUXEMBOURG;;32;15
572;10014052048;ABDI Narges;ISLAMIC REPUBLIC OF IRAN;;20;15
573;10080685489;HAJNAL Adrienn;HUNGARY;;33;15
574;10004866653;HSIAO Mei Yu;CHINESE TAIPEI;;34;15
575;10049309225;GUNNARSDÓTTIR Bríet Kristý;ICELAND;;31;15
576;10096800021;JULIENNE Vanessa;MAURITIUS;;45;15
577;10051246696;BAMERE Tarfa;UNITED ARAB EMIRATES;;18;15
578;10007256287;SANABRIA SANCHEZ Ana Cristina;COLOMBIA;;29;15
579;10004616271;BUCHANAN Rushlee;NEW ZEALAND;;31;15
580;10050020961;HOLM HOUBAK Louise;DENMARK;;44;15
581;10008599032;HANESOVA Livia;SLOVAKIA;;37;15
582;10023487825;ZHU Yufeng;PEOPLE'S REPUBLIC OF CHINA;;21;15
583;10002516627;HAVLÍKOVÁ Pavla;CZECH REPUBLIC;;36;15
584;10010663415;BORISSZA Johanna Kitti;HUNGARY;;22;15
585;10010700700;GRACZEWSKA Monika;POLAND;;23;15
586;10091744196;UROŠEVIĆ Marijana;SERBIA;;22;15
587;10015264952;RAVNDAL Birgitte;NORWAY;;28;15
588;10010080910;GEHNBÖCK Sylvia;AUSTRIA;;40;15
589;10050179902;SPANOU Helen;GREECE;;19;15
590;10009711906;VAINIONPÄÄ Laura;FINLAND;;25;15
591;10088789538;BONDAR Viktoriia;UKRAINE;;24;15
592;10015230293;YOUNG Grace;IRELAND;;42;15
593;10006888802;COLMENARES COLMENARES Yeny Lorena;COLOMBIA;;28;15
594;10007619938;ALBRECHT Lex;CANADA;TIB;32;15
595;10023500959;YANG Jiahuan;PEOPLE'S REPUBLIC OF CHINA;;20;15
596;10011062125;ROBERT Camille;FRANCE;;25;15
597;10018848090;FINNEY Jessica;GREAT BRITAIN;;24;15
598;10034794183;RÜEGG Noemi;SWITZERLAND;;18;15
599;10054710711;VASILKOVA Hanna;BELARUS;;18;15
600;10088963835;GOMEZ Angie;HONDURAS;;24;15
601;10062558415;SILVA LÓPEZ María José;NICARAGUA;;36;15
602;10004525133;PLIEGO MORENO Dulce;MEXICO;;33;15
603;10013920086;DEYKO Olga;RUSSIAN FEDERATION;CGS;24;15
604;10011037267;HONSINGER Clara;UNITED STATES OF AMERICA;;22;15
605;10009135663;STEWART Macey;AUSTRALIA;;23;15
606;10092413500;NELLIGAN Kate;AUSTRALIA;;31;15
607;10007895881;VALENTE Jennifer;UNITED STATES OF AMERICA;T20;25;15
608;10007227490;ALLEN Jessica;AUSTRALIA;MTS;26;14
609;10002526125;VALSECCHI Silvia;ITALY;BPK;37;14
610;10009750096;CHRISTIAN Anna;GREAT BRITAIN;DRP;24;14
611;10045965149;NG Sze Wing;HONG KONG, CHINA;;19;13,33
612;10063048263;GARCÍA Katiuska;BOLIVARIAN REPUBLIC OF VENEZUELA;;19;13
613;10059565256;GUILLEN RIVERA Andrea Fernanda;GUATEMALA;;26;13
614;10011192063;ENDARA Fernanda;ECUADOR;;20;13
615;10094843449;ALDHAHERI Khuloud;UNITED ARAB EMIRATES;;33;13
616;10008598022;STEYN Irene;NAMIBIA;;42;13
617;10064107381;CLEMANT Katherine;BOLIVARIAN REPUBLIC OF VENEZUELA;;21;13
618;10015200082;BURNS Eileen;IRELAND;;30;13
619;10004658307;TORRES BELTRAN Yeima;CUBA;ASA;32;13
620;10008976928;RIVAS MOLINA Zuralmy Coromoto;BOLIVARIAN REPUBLIC OF VENEZUELA;;26;13
621;10055221070;LOUW Anya;AUSTRALIA;;19;13
622;10088131049;BAKULA Natalija;CROATIA;;24;13
623;10090506640;ANTUNOVIĆ Adrijana;SERBIA;;33;13
624;10023656260;VAS Kata Blanka;HUNGARY;;18;13
625;10059925873;MEERTENS Lone;BELGIUM;;21;13
626;10002849154;NONTASIN Chanpeng;THAILAND;TWC;35;13
627;10008693103;RODRIGUEZ GUTIERREZ Carolina;MEXICO;ASA;26;13
628;10008882756;WIASAK Rebecca;AUSTRALIA;;35;13
629;10009115253;MANLY Alexandra;AUSTRALIA;MTS;23;13
630;10008990163;KASTELIJN Yara;NETHERLANDS;;22;12
631;10011154475;ALONSO DOMINGUEZ Sandra;SPAIN;BDU;21;12
632;10053184070;GRIKPA Tombrapa Gladys;NIGERIA;;26;11,67
633;10002478332;ALIAS Noor Azian;MALAYSIA;;39;11
634;10051245585;RASHED Shaikha;UNITED ARAB EMIRATES;;20;11
635;10016075813;SERRANO Vanessa;EL SALVADOR;;35;11
636;10049564960;NAFIA Jihade;MOROCCO;;20;11
637;10005780978;ZENG Ke Xin;CHINESE TAIPEI;;32;11
638;10007348540;CREAMER Lauren;IRELAND;;27;11
639;10002877749;KIRÁLY Mónika;HUNGARY;SER;36;11
640;10052798696;GEBREMESKEL Bisrat;ERITREA;;29;11
641;10008601860;GONZALEZ BLANCO Alicia;SPAIN;MOV;24;11
642;10010199431;COLBORNE Henrietta;GREAT BRITAIN;BPC;21;11
643;10013240076;VAN HOUTUM Céline;NETHERLANDS;;22;11
644;10052566910;RAYNOLDS Matilda;AUSTRALIA;;32;11
645;10009489513;VERSTICHELEN Femke;BELGIUM;MEM;35;11
646;10016091876;TUYISHIME Jacqueline;RWANDA;;20;10,75
647;10011042927;HARSCH Anne-Sophie;LUXEMBOURG;;20;10
648;10082540516;TEJADA BATISTA Gabriella;DOMINICAN REPUBLIC;;22;10
649;10075688272;YILMAZ Esin;TURKEY;;28;10
650;10007459179;RIST Liisi;ESTONIA;;28;10
651;10059164930;SEPULVEDA PEÑALOZA Khamila Fernanda;CHILE;;20;10
652;10010609154;KNEBELEVA Ekaterina;UZBEKISTAN;CGS;23;10
653;10010199027;JOUNIER Lucie;FRANCE;;21;10
654;10060960642;KASMI Tefaha Lydia;ALGERIA;;19;10
655;10054564302;YUNIKA Gita Widya;INDONESIA;;20;10
656;10008918930;UIBOKAND Janelle;ESTONIA;;27;10
657;10050288420;CARCAMO Gabriela;EL SALVADOR;;19;10
658;10063701904;COUPER Ashley;BERMUDA;;42;10
659;10084965011;AYGUN Buse;TURKEY;;22;10
660;10063397261;REUVEN Noa;ISRAEL;;19;10
661;10045588970;SANTOS Sandra;PORTUGAL;EIC;27;10
662;10011205706;RAMIREZ MOYA Sharon;COSTA RICA;;20;10
663;10092200201;CANELA HEREDIA Madelin;DOMINICAN REPUBLIC;;26;10
664;10096036650;BILGO Clarisse;BURKINA FASO;;23;10
665;10095135762;LAMETI Amira;MOROCCO;;24;10
666;10010646742;AHMAD JUMRY Nur Azrenna;MALAYSIA;;22;10
667;10011047674;COTEATA Ana-Maria-Estera;ROMANIA;;24;10
