Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10004451371,VAN AVERMAET Greg,BELGIUM,BMC,32,3582
2,10004393676,FROOME Chris,GREAT BRITAIN,SKY,32,3452
3,10007389259,DUMOULIN Tom,NETHERLANDS,SUN,27,2545
4,10005460373,SAGAN Peter,SLOVAKIA,BOH,27,2544
5,10002837838,NIBALI Vincenzo,ITALY,TBM,33,2196
6,10005852821,KWIATKOWSKI Michal,POLAND,SKY,27,2171
7,10001457509,VALVERDE Alejandro,SPAIN,MOV,37,2105
8,10003224828,MARTIN Daniel,IRELAND,QST,31,2050
9,10006291947,MATTHEWS Michael,AUSTRALIA,SUN,27,2049
10,10051842945,CONTADOR VELASCO Alberto,SPAIN,TFS,35,1987
11,10002416694,GILBERT Philippe,BELGIUM,QST,35,1893
12,10005760164,PORTE Richie,AUSTRALIA,BMC,32,1882
13,10006738854,QUINTANA Nairo,COLOMBIA,MOV,27,1811
14,10003269183,KRISTOFF Alexander,NORWAY,KAT,30,1806
15,10005501496,ZAKARIN Ilnur,RUSSIAN FEDERATION,KAT,28,1686
16,10005467952,ULISSI Diego,ITALY,UAD,28,1569
17,10005513119,MOLLEMA Bauke,NETHERLANDS,TFS,31,1524
18,10007155752,ALAPHILIPPE Julian,FRANCE,QST,25,1465
19,10006491708,BARDET Romain,FRANCE,ALM,27,1464
20,10004641836,URAN Rigoberto,COLOMBIA,CDT,30,1360
21,10006453110,WELLENS Tim,BELGIUM,LTS,26,1326
22,10006473722,PINOT Thibaut,FRANCE,FDJ,27,1317
23,10042236612,IZAGUIRRE INSAUSTI Ion,SPAIN,TBM,28,1276
24,10002692540,POZZOVIVO Domenico,ITALY,ALM,35,1275
25,10005691658,HENAO MONTOYA Sergio Luis,COLOMBIA,SKY,30,1266
26,10006271234,ARU Fabio,ITALY,AST,27,1214
27,10008888921,ROGLIČ Primož,SLOVENIA,TLJ,28,1191
28,10006836763,LANDA MEANA Mikel,SPAIN,SKY,28,1170
29,10008656828,GAVIRIA RENDON Fernando,COLOMBIA,QST,23,1159
30,10006467052,DEMARE Arnaud,FRANCE,FDJ,26,1128
31,10006823528,STUYVEN Jasper,BELGIUM,TFS,25,1120
32,10005380450,MAJKA Rafal,POLAND,BOH,28,1117
33,10055330194,YATES Simon Philip,GREAT BRITAIN,ORS,25,1067
34,10006473015,KELDERMAN Wilco,NETHERLANDS,SUN,26,1049
35,10005502914,VIVIANI Elia,ITALY,SKY,28,1031
36,10005379339,DEGENKOLB John,GERMANY,TFS,28,990
37,10007856677,BARGUIL Warren,FRANCE,SUN,26,977
38,10003259685,COSTA Rui,PORTUGAL,UAD,31,929
39,10005391261,VANMARCKE Sep,BELGIUM,CDT,29,917
40,10009365433,NAESEN Oliver,BELGIUM,ALM,27,910
41,10006468062,COLBRELLI Sonny,ITALY,TBM,27,887
42,10004638196,VUILLERMOZ Alexis,FRANCE,ALM,29,881
43,10004433789,GALLOPIN Tony,FRANCE,LTS,29,853
44,10001449425,ALBASINI Michael,SWITZERLAND,ORS,37,830
45,10005889193,DENNIS Rohan,AUSTRALIA,BMC,27,810
46,10086252279,POELS Wouter,NETHERLANDS,SKY,30,797
47,10002214311,GREIPEL André,GERMANY,LTS,35,788
48,10003401246,FUGLSANG Jakob,DENMARK,AST,32,776
49,10007059055,YATES Adam,GREAT BRITAIN,ORS,25,776
50,10005768248,HAAS Nathan,AUSTRALIA,DDD,28,775
51,10007524756,TEUNS Dylan,BELGIUM,BMC,25,763
52,10007524251,MEINTJES Louis,SOUTH AFRICA,UAD,25,758
53,10004564337,CARUSO Damiano,ITALY,BMC,30,755
54,10005982456,FELLINE Fabio,ITALY,TFS,27,749
