Rank,UCI ID,Name,Nationality,Team Code,Age,Points
60,10005489271,HARDY Romain,FRANCE,BSC,23,180
61,10004613746,FURDI Blaz,SLOVENIA,ADR,23,"178,8"
62,10002626862,NAPOLITANO Danilo,ITALY,ASA,30,177
63,10002208146,SCHUMACHER Stefan,GERMANY,MIE,30,177
64,10005964167,MOSER Moreno,ITALY,,21,176
65,10006045508,GENIEZ Alexandre,FRANCE,SKS,23,174
66,10003272217,KÖNIG Leopold,CZECH REPUBLIC,APP,24,172
67,10003245339,MARCZYNSKI Tomasz,POLAND,CCC,27,166
68,10003096001,STROETINGA Wim,NETHERLANDS,,26,165
69,10005424506,SHEYDYK Oleksandr,UKRAINE,ISD,31,163
70,10005560710,MEZGEC Luka,SLOVENIA,SAK,23,162
71,10002298779,RUTKIEWICZ Marek,POLAND,CCC,30,162
72,10003269688,ĐURASEK Kristijan,CROATIA,LOB,24,158
73,10002064969,VICIOSO ARCOS Ángel,SPAIN,AND,34,"156,2"
74,10004563933,STORTONI Simone,ITALY,COG,26,155
75,10002652528,FIRSANOV Sergei,RUSSIAN FEDERATION,TIK,29,154
76,10002467420,FURLAN Angelo,ITALY,TST,34,153
77,10002863201,EFIMKIN Aleksandr,RUSSIAN FEDERATION,TT1,30,"150,4"
78,10001449324,CASAR Sandy,FRANCE,FDJ,32,"150,2"
79,10005361858,KASA Gabor,SERBIA,MNS,22,150
80,10006472712,MARKUS Barry,NETHERLANDS,RB3,20,"146,67"
81,10002900381,MUTLU Mert,TURKEY,,37,146
82,10006491708,BARDET Romain,FRANCE,,21,146
83,10002450848,DRUJON Mathieu,FRANCE,AUB,28,146
84,10005409853,RATTO Daniele,ITALY,GEO,22,"144,5"
85,10005587887,PUCCIO Salvatore,ITALY,,22,144
86,10001455384,DANCULOVIC Tomislav,CROATIA,LOB,31,142
87,10002721236,CARDOSO Filipe,PORTUGAL,BEF,27,142
88,10005711462,VAN GENECHTEN Jonas,BELGIUM,WBC,25,141
89,10003224020,KOSYAKOV Dmitriy,RUSSIAN FEDERATION,TIK,25,"139,5"
90,10002463982,KOEV Vladimir,BULGARIA,KTS,32,137
91,10050033691,RØNNING VINTHER Troels,DENMARK,GLU,24,137
92,10003225636,VANSPEYBROUCK Pieter,BELGIUM,TSV,24,135
93,10001379404,COMMEYNE Davy,BELGIUM,LAN,31,134
94,10003108933,BLAIN Alexandre,FRANCE,EDR,30,133
95,10004448947,POULHIES Stéphane,FRANCE,SAU,26,132
96,10004613847,JARC Blaz,SLOVENIA,ADR,23,"129,8"
97,10002834202,CHAVANEL Sebastien,FRANCE,EUC,30,129
98,10001410322,REIHS Michael,DENMARK,TST,32,128
99,10003235134,DEGAND Thomas,BELGIUM,VWA,25,127
100,10003214522,TAARAMÄE Rein,ESTONIA,COF,24,126
101,10005503217,GUARDINI Andrea,ITALY,FAR,22,126
102,10002082450,KVASINA Matija,CROATIA,LOB,30,125
103,10005390251,MCNALLY Mark,GREAT BRITAIN,SKT,22,125
104,10001177219,RADOCHLA Steffen,GERMANY,TSP,33,124
105,10006064302,FENN Andrew,GREAT BRITAIN,SKT,21,122
106,10003274439,DUARTE AREVALO Fabio Andres,COLOMBIA,GEO,25,122
107,10005334778,LEVARLET Guillaume,FRANCE,SAU,26,121
108,10002092352,SAPA Marcin,POLAND,,35,121
109,10006502014,HAVIK Yoeri,NETHERLANDS,RIJ,20,121
110,10006916282,BETANCUR Carlos,COLOMBIA,ASA,22,120
111,10002306964,COBO ACEBO Juan Jose,SPAIN,GEO,30,120
112,10001457913,CAMAÑO ORTUZAR Iker,SPAIN,EDR,32,118
113,10002694358,VEELERS Tom,NETHERLANDS,SKS,27,117
114,10001546728,BRÔCO Hernâni,PORTUGAL,LAR,30,117
115,10006915979,SAYAR Mustafa,TURKEY,KTS,22,116
116,10005462801,CANUTI Federico,ITALY,COG,26,116
117,10006271234,ARU Fabio,ITALY,,21,115
118,10005966288,VAN DER SANDE Tosh,BELGIUM,,21,115
119,10005763396,THÖMEL Tino,GERMANY,NSP,23,115
120,10003156221,SCHETS Steve,BELGIUM,QCT,27,114
121,10005910314,BLOT Guillaume,FRANCE,BSC,26,113
122,10006463719,NECHITA Andrei,ROMANIA,,23,112
123,10051354511,LOBATO DEL VALLE Juan Jose,SPAIN,ACG,23,112
124,10003034666,SUAREZ SUAREZ Juan Pablo,COLOMBIA,EPM,26,112
125,10006288715,HOFLAND Moreno,NETHERLANDS,RB3,20,"111,67"
126,10002890378,CARDOSO André,PORTUGAL,PRT,27,111
127,10001242691,MENCHOV Denis,RUSSIAN FEDERATION,GEO,33,"110,5"
128,10001428106,CURVERS Roy,NETHERLANDS,SKS,32,109
129,10007389259,DUMOULIN Tom,NETHERLANDS,RB3,21,108
130,10002928774,MANDRI Rene,ESTONIA,EDR,27,108
131,10003225030,GAUTIER Cyril,FRANCE,EUC,24,108
132,10002311917,COLLI Daniele,ITALY,GEO,29,108
133,10002751346,FERRARI Roberto,ITALY,AND,28,"107,2"
134,10003200071,ASCANI Luca,ITALY,DAN,28,107
135,10004615564,GALLAND Jérémie,FRANCE,SAU,28,107
136,10089627778,RICHEZE Maximiliano Ariel,ARGENTINA,DAN,28,107
137,10006141700,SMIRNOVS Andris,LATVIA,,21,105
138,10007169593,TE BRAKE Remco,NETHERLANDS,RIJ,23,105
139,10004805322,FIEDLER Jacob,GERMANY,NSP,24,105
140,10002735279,DÉR Zsolt,SERBIA,,28,104
141,10002082147,PETROV Danail,BULGARIA,KTS,33,104
142,10004610413,LOVASSY Krisztián,HUNGARY,OHT,23,103
143,10002670413,ROY Jérémy,FRANCE,FDJ,28,103
144,10005973059,AHLSTRAND Jonas,SWEDEN,CYK,21,103
145,10002847336,HUPOND Thierry,FRANCE,SKS,27,103
146,10006291240,DURBRIDGE Luke,AUSTRALIA,JAI,20,102
147,10005468760,BILLE Gaetan,BELGIUM,WBC,23,102
148,10006918205,NOVIKAU Siarhei,BELARUS,,22,101
149,10004680333,EL FARES Julien,FRANCE,COF,26,101
150,10006479782,ARNDT Nikias,GERMANY,LKT,20,99
151,10001502672,GESLIN Anthony,FRANCE,FDJ,31,99
152,10061253460,PÉREZ Santi,SPAIN,,34,98
153,10002905839,MEDEREL Maxime,FRANCE,AUB,31,97
154,10001219352,BENČÍK Petr,CZECH REPUBLIC,PSK,35,"96,25"
155,10006473520,PREIDLER Georg,AUSTRIA,TYR,21,96
156,10004589801,ŠIŠKEVIČIUS Evaldas,LITHUANIA,LPM,23,96
157,10004520382,SOLOMENNIKOV Andrei,RUSSIAN FEDERATION,TIK,24,96
158,10005383177,PAKHTUSOV Anatoliy,UKRAINE,ISD,26,96
159,10002470652,TUFT Svein,CANADA,CSM,34,95
160,10006291442,HEPBURN Michael,AUSTRALIA,JAI,20,95
161,10006503428,TANRIVERDI Ali Riza,TURKEY,,20,94
162,10003274843,GRASHEV Martin,BULGARIA,,24,94
163,10007169795,GOOS Marc,NETHERLANDS,RB3,21,"93,67"
164,10004589700,TRONET Steven,FRANCE,RLM,25,93
165,10006468062,COLBRELLI Sonny,ITALY,,21,92
166,10003301620,KLUGE Roger,GERMANY,SKS,25,92
167,10002847134,DELAGE Mickael,FRANCE,FDJ,26,92
168,10002072043,GAZVODA Gregor,SLOVENIA,PER,30,91
169,10001194090,RADOSZ Robert,POLAND,,36,90
170,10005996200,ROWE Luke,GREAT BRITAIN,,21,90
171,10002933424,JEROME Vincent,FRANCE,EUC,27,90
172,10001105679,RASMUSSEN Michael,DENMARK,TST,37,90
173,10003019815,MANGEL Laurent,FRANCE,SAU,30,90
174,10001544102,AMORISON Frédéric,BELGIUM,LAN,33,89
175,10005390352,PELUCCHI Matteo,ITALY,GEO,22,89
176,10006882334,STALLAERT Joeri,BELGIUM,LAN,20,89
177,10001165903,MAZZANTI Luca,ITALY,FAR,37,89
178,10003223818,ROLLAND Pierre,FRANCE,EUC,25,89
179,10054441939,VOß Paul,GERMANY,EDR,25,88
180,10003368611,SOUSA Sérgio,PORTUGAL,BEF,28,88
181,10002436195,CHARTEAU Anthony,FRANCE,EUC,32,88
182,10005667814,CAMMAERTS Edwig,BELGIUM,LAN,24,88
183,10002293830,CABREIRA Joao,PORTUGAL,BOA,29,87
184,10002862995,DRANCOURT Pierre,FRANCE,,29,86
185,10005982456,FELLINE Fabio,ITALY,GEO,21,"85,5"
186,10002473682,HASANIN Omar,SYRIAN ARAB REPUBLIC,,33,85
187,10005865753,WALLAYS Jelle,BELGIUM,TSV,22,85
188,10006467153,FLAKSIS Andzs,LATVIA,,20,84
189,10002377490,FLAHAUT Denis,FRANCE,RLM,33,83
190,10003256453,PANTO' Carmelo Consolato,ITALY,,25,83
191,10006535356,LAENGEN Vegard Stake,NORWAY,TJM,22,83
192,10004433688,BAUGNIES Jerome,BELGIUM,TSV,24,83
193,10005603348,PICAUT Fabien,FRANCE,AUB,36,83
194,10003202293,RUDASKOV Sergei,RUSSIAN FEDERATION,TIK,27,"82,5"
195,10007855869,SCHMIDT Fabien,FRANCE,,22,82
196,10003244531,BOCHMANN Lasse,DENMARK,GLU,28,82
197,10006836258,KERN Julian,GERMANY,TSS,22,82
198,10002761349,LANG Pirmin,SWITZERLAND,ARH,27,81
199,10002833592,DUIJN Huub,NETHERLANDS,QCT,27,81
200,10002225627,BODNAR Lukasz,POLAND,CCC,29,81
201,10003214724,KUSZTOR Péter,HUNGARY,ARH,27,80
202,10007411184,BISSINGER Florian,GERMANY,KTM,23,80
203,10003036686,SCHÄFER Stefan,GERMANY,LKT,25,80
204,10003346985,DEMARET Jean Eudes,FRANCE,COF,27,80
205,10002210368,DION Renaud,FRANCE,BSC,33,80
206,10004857458,HERRADA Jose,SPAIN,CJR,26,"79,5"
207,10000870152,EECKHOUT Niko,BELGIUM,SKT,41,79
208,10001576030,KOZUBEK Stanislav,CZECH REPUBLIC,PSK,31,"78,25"
209,10005457747,BOEM Nicola,ITALY,,22,78
210,10005818162,BRAMBILLA Gianluca,ITALY,COG,24,78
211,10005961440,BOUHANNI Nacer,FRANCE,FDJ,21,"77,2"
212,10005840289,KREDER Wesley,NETHERLANDS,RB3,21,"76,67"
213,10005404395,GINANNI Francesco,ITALY,AND,26,76
214,10007158681,VERRAES Benjamin,BELGIUM,JVB,24,75
215,10006919215,KEUKELEIRE Jens,BELGIUM,COF,23,75
216,10007559213,ELISSONDE Kenny,FRANCE,,20,"74,25"
217,10003229070,DELPECH Jean-Luc,FRANCE,BSC,32,74
218,10004595659,DEMPSTER Zakkari,AUSTRALIA,RCS,24,73
219,10004849475,CALDEIRA Samuel,PORTUGAL,PRT,26,73
220,10002857743,VACHON Florian,FRANCE,BSC,26,73
221,10003204418,GESCHKE Simon,GERMANY,SKS,25,73
222,10001219756,BODROGI Laszlo,FRANCE,TT1,35,"72,4"
223,10002058202,BUCHÁČEK Tomáš,CZECH REPUBLIC,PSK,33,"71,25"
224,10002673342,BAILETTI Paolo,ITALY,DER,31,71
225,10006473318,VOROBYEV Anton,RUSSIAN FEDERATION,TIK,21,70
226,10006503529,UNALAN Recep,TURKEY,MNS,21,70
227,10003245945,BÁRTA Jan,CZECH REPUBLIC,APP,27,70
228,10004790770,VAN GOOLEN Jurgen,BELGIUM,VWA,31,70
229,10002291507,HEGREBERG Roy,NORWAY,SPV,30,69
230,10003341632,MEEUSEN Tom,BELGIUM,FID,23,69
231,10002927057,REMME Stian,NORWAY,TJM,29,68
232,10002696681,BAEZ ALVAREZ Giovanny Manuel,COLOMBIA,EPM,30,68
233,10005413994,MARTYNENKO Oleksandr,UKRAINE,ISD,22,67
234,10003471873,BIBBY Ian,GREAT BRITAIN,MPT,25,67
235,10003097314,GAUDIN Damien,FRANCE,EUC,25,67
236,10007491717,DOMBROWSKI Joseph Lloyd,UNITED STATES OF AMERICA,TLS,20,66
237,10003917770,MARMARA Ugur,TURKEY,,24,66
238,10005345589,TURGOT Sébastien,FRANCE,EUC,27,66
239,10003193304,ISTA Kevyn,BELGIUM,COF,27,66
240,10002922916,SANCHO Bruno,PORTUGAL,LAR,26,66
241,10002487830,ENGOULVENT Jimmy,FRANCE,SAU,32,66
242,10002629993,JURCO Matej,SLOVAKIA,DUK,27,65
243,10000918854,KIRSIPUU Jaan,ESTONIA,CHA,42,64
244,10007723103,DOMONT Axel,FRANCE,,21,64
245,10007879919,WAUTERS Willem,BELGIUM,,22,64
246,10002933222,JEANDESBOZ Fabrice,FRANCE,SAU,27,"63,75"
247,10003326676,WILMANN Frederik,NORWAY,TJM,26,63
248,10006060056,HOLLENSTEIN Reto,SWITZERLAND,VBG,26,63
249,10006889206,SKUJINS Toms,LATVIA,LPM,20,62
250,10005979830,FONSECA Armindo,FRANCE,BSC,22,62
251,10003277671,GUILLOU Florian,FRANCE,BSC,29,62
252,10006734814,GARCIA Ricardo,SPAIN,ORB,23,62
253,10002289180,FAJT Kristjan,SLOVENIA,ADR,29,"61,8"
254,10006655901,SÜTTERLIN Jasha,GERMANY,TET,19,"61,25"
255,10006064504,QUAADE Rasmus Christian,DENMARK,VPC,21,61
256,10006501812,BOVENHUIS Jasper,NETHERLANDS,RB3,20,61
257,10004817042,CAUQUIL Yohan,FRANCE,LPM,26,61
258,10004833513,PEETERS Kevin,BELGIUM,LAN,24,61
259,10004509470,BUSATO Matteo,ITALY,,24,60
260,10005868884,KEUSER Andreas,GERMANY,,37,60
261,10003180974,GEORGIEV Georgi Petrov,BULGARIA,TCT,26,60
262,10001367175,VOGONDY Nicolas,FRANCE,COF,34,60
263,10006466850,WAEYTENS Zico,BELGIUM,,20,59
264,10003199364,FODER Daniel,DENMARK,GLU,28,59
265,10001547334,JEZOWSKI Krzysztof,POLAND,BGZ,36,59
266,10003255443,BEURET Laurent,SWITZERLAND,ARH,25,59
267,10001414867,SASTRE CANDIL Carlos,SPAIN,GEO,36,59
268,10006255571,WIPPERT Wouter,NETHERLANDS,,21,59
269,10003376792,RODRIGUEZ ORTIZ Jackson,BOLIVARIAN REPUBLIC OF VENEZUELA,AND,26,"58,2"
270,10001367680,SCHRÖDER Björn,GERMANY,TSP,31,58
271,10008017537,SINITSYN Kirill,RUSSIAN FEDERATION,,21,58
272,10005409954,LOCATELLI Stefano,ITALY,,22,58
273,10025297479,DUQUE Leonardo,COLOMBIA,COF,31,58
274,10004599396,KONONENKO Mykhaylo,UKRAINE,KLS,24,"57,4"
275,10005467851,AGOSTINI Stefano,ITALY,,22,57
276,10002855622,HOVELIJNCK Kurt,BELGIUM,QCT,30,57
277,10005634973,CHALAPUD GOMEZ Robinson Eduardo,COLOMBIA,CEP,27,57
278,10002764177,HUZARSKI Bartosz,POLAND,APP,31,57
279,10004590003,CORDEEL Sander,BELGIUM,CMD,24,56
280,10002837030,VERBIST Evert,BELGIUM,VWA,27,56
281,10006429565,ANACONA Winner Andrew,COLOMBIA,,23,56
282,10002890277,COSTA Mário,PORTUGAL,,26,56
283,10002535623,SMOLEN Tomasz,POLAND,CCC,28,56
284,10003052046,JACOBS Pieter,BELGIUM,TSV,25,56
285,10003108327,ROUTLEY Will,CANADA,CSM,28,56
285,10003252716,DURAN AROCA Arkaitz,SPAIN,GEO,25,56
287,10005711765,BIDEAU Jean Marc,FRANCE,BSC,27,56
288,10006918306,KLIMIANKOU Kanstantsin,BELARUS,,22,56
289,10003382149,GIRAUD Benjamin,FRANCE,LPM,25,56
290,10006494132,HALLER Marco,AUSTRIA,ADR,20,"55,8"
291,10003214623,TIERNAN-LOCKE Jonathan,GREAT BRITAIN,RCS,27,"55,67"
292,10004798248,SINKELDAM Ramon,NETHERLANDS,RB3,22,55
293,10006599519,BENNETT Sam,IRELAND,SKT,21,55
294,10003120047,MILAN JIMENEZ Diego,SPAIN,CJR,26,55
295,10002879062,SARAMOTINS Aleksejs,LATVIA,COF,29,54
296,10006175951,KUZNETSOV Viacheslav,RUSSIAN FEDERATION,TIK,22,54
297,10006088348,BOECKMANS Kris,BELGIUM,TSV,24,54
298,10006118357,EISING Tijmen,NETHERLANDS,SUN,20,54
299,10002908162,HADDOU Saïd,FRANCE,EUC,29,54
300,10002963635,LEMOINE Cyril,FRANCE,SAU,28,54
301,10004640725,ZOIDL Riccardo,AUSTRIA,RAD,23,"53,6"
302,10007760687,DEVRIENDT Tom,BELGIUM,,20,53
303,10001415675,BAUMANN Eric,GERMANY,APP,31,53
304,10004629914,JUODVALKIS Egidijus,LITHUANIA,LAN,23,52
305,10004599905,MIHAYLOV Nikolay,BULGARIA,,23,51
306,10002908667,TOTSCHNIG Harald,AUSTRIA,TYR,37,51
307,10007158580,SERRY Pieter,BELGIUM,TSV,23,51
308,10004635166,KRIZEK Matthias,AUSTRIA,,23,50
309,10006209091,BERCZ Patrick,GERMANY,TRS,22,50
310,10006070867,LE BON Johan,FRANCE,BSC,21,50
311,10003268072,BERDOS Oleg,REPUBLIC OF MOLDOVA,DER,24,50
312,10002527034,MARIN Matej,SLOVENIA,PER,31,50
313,10004625971,SCHORN Daniel,AUSTRIA,APP,23,50
314,10006477762,LUDVIGSSON Tobias,SWEDEN,CYK,20,50
315,10003230787,PAURIOL Rémi,FRANCE,FDJ,29,50
316,10003092866,FRÖHLINGER Johannes,GERMANY,SKS,26,50
317,10006003371,ASSELMAN Jesper,NETHERLANDS,RB3,21,"49,67"
318,10051411596,GARCIA ETXEGIBEL Egoitz,SPAIN,,25,"49,5"
319,10002647676,GOESINNEN Floris,NETHERLANDS,DPC,28,49
320,10001277350,LJUNGBLAD Jonas,SWEDEN,CCD,32,49
321,10006067130,TOPCHANYUK Artem,UKRAINE,ISD,22,49
322,10001447102,SOUSA Rui,PORTUGAL,BEF,35,49
323,10049906480,JULES Justin,FRANCE,LPM,25,49
324,10003271510,NADIRADZE Giorgi,GEORGIA,,24,48
325,10003228262,VEILLEUX David,CANADA,EUC,24,48
326,10001290282,GABROVSKI Ivaïlo**,BULGARIA,,33,48
327,10006217579,SGRINZATO Mario,ITALY,,22,48
328,10004514524,HOLLANDERS Dries,BELGIUM,SKT,25,48
329,10005383076,ANTONOV Mikhail,RUSSIAN FEDERATION,TIK,25,48
330,10002694055,HONIG Reinier,NETHERLANDS,LAN,28,48
331,10007125036,SEUBERT Timon,GERMANY,APP,24,48
332,10002711839,CHIARINI Riccardo,ITALY,AND,27,48
333,10001433055,HOUSE Kristian,GREAT BRITAIN,RCS,32,"47,67"
334,10006489987,SIMON CASULLERAS Jordi,SPAIN,,21,"47,5"
335,10002857844,GERARD Arnaud,FRANCE,FDJ,27,"47,45"
336,10006489280,RATHE Jacob,UNITED STATES OF AMERICA,CDT,20,47
337,10054862372,SANTORO Antonio,ITALY,AND,22,47
338,10002837636,MATYSIAK Bartlomiej,POLAND,CCC,27,47
339,10002170457,JOLY Sebastien,FRANCE,SAU,32,47
340,10006634073,WYTINCK Niels,BELGIUM,CMD,20,46
341,10007908110,RODRIGUEZ Bob,FRANCE,,20,46
342,10006399960,DEPOORTER Dries,BELGIUM,,24,46
343,10003037696,AVERIN Maxim,RUSSIAN FEDERATION,,26,46
344,10004521190,BRUS Marco,NETHERLANDS,,24,46
345,10006000543,BOILY David,CANADA,CSM,21,46
346,10005866662,POLJANSKI Pawel,POLAND,,21,46
347,10004505329,SEREBRYAKOV Alexander,RUSSIAN FEDERATION,,24,46
348,10005483211,FAVILLI Elia,ITALY,FAR,22,46
349,10001536321,VICTORINO Nelson,PORTUGAL,PRT,36,46
350,10005457444,CABEDO Victor,SPAIN,ORB,22,46
351,10002743666,FORERO CARREÑO Juan Pablo,COLOMBIA,CEP,28,46
352,10004441974,COLIN Anthony,FRANCE,RLM,26,45
353,10006492314,BERNAS Pawel,POLAND,,21,45
354,10007129783,FOISNET Julien,FRANCE,,29,45
355,10004594043,AGARKOV Yuriy,UKRAINE,ISD,24,45
356,10005967605,STEIGMILLER Jakob,GERMANY,TET,21,45
357,10005871514,RICCIO Bernardo,ITALY,DAN,26,45
358,10002769231,CHAINEL Steve,FRANCE,FDJ,28,45
359,10003201990,PASSERON Aurélien,FRANCE,GGA,27,45
360,10006003270,WARBASSE Lawrence,UNITED STATES OF AMERICA,,21,45
361,10004610312,BAJC Andi,SLOVENIA,MNS,23,45
362,10002481160,RUJANO GUILLEN José,BOLIVARIAN REPUBLIC OF VENEZUELA,AND,29,"44,2"
363,10007587303,CHAVES RUBIO Jhoan Esteban,COLOMBIA,CEP,21,44
364,10007758869,SAUX Anthony,FRANCE,,20,44
365,10004439449,BAUER Jack,NEW ZEALAND,EDR,26,44
366,10003265244,PIRAZZI Stefano,ITALY,COG,24,44
367,10005345690,OFFREDO Yoann,FRANCE,FDJ,25,"43,25"
368,10002416900,HABEAUX Gregory,BELGIUM,VWA,29,43
369,10004592023,PARDINI Olivier,BELGIUM,WBC,26,43
370,10050087043,SUTHERLAND Rory,AUSTRALIA,UHC,29,43
371,10009395644,IGNATEV Dmitrii,RUSSIAN FEDERATION,,23,"42,5"
372,10003880990,LIBNER Niv,ISRAEL,AMO,24,42
373,10003166729,OJAVEE Mart,ESTONIA,CHA,30,42
374,10005473006,MONGUZZI Cristiano,ITALY,,26,42
375,10007763822,LOCATELLI Alfio,ITALY,,21,42
376,10005583948,ABERASTURI IZAGA Jon,SPAIN,ORB,22,42
377,10003346884,JEANNESSON Arnold,FRANCE,FDJ,25,42
378,10006874553,MC CARTHY Jay,AUSTRALIA,JAI,19,42
379,10003214421,MARINO Jean Marc,FRANCE,SAU,28,42
380,10004600713,CIOBAN Sergiu,REPUBLIC OF MOLDOVA,TCT,23,41
381,10003246147,HASANOVIĆ Esad,SERBIA,ZAN,26,41
382,10005573541,GARCIA FERNANDEZ Marcos,SPAIN,,25,41
383,10002056784,MIYAZAWA Takashi,JAPAN,FAR,33,41
384,10007132716,PARRINELLO Antonio,ITALY,,23,40
385,10002866130,MORAJKO Jacek,POLAND,CCC,30,40
386,10005925872,SCHÖFFMANN Martin,AUSTRIA,WSA,24,40
387,10007914170,VAN ASBROECK Tom,BELGIUM,,21,40
388,10004631631,TRAUTMANIS Martins,LATVIA,,23,40
389,10006477661,LINDAU Philip,SWEDEN,CYK,20,40
390,10007865064,LOUYEST Guillaume,FRANCE,,24,40
391,10010970478,GAZZARA Michele,ITALY,,21,40
392,10004658812,ANDRIATO Rafael,BRAZIL,,24,40
393,10004706908,TAMAYO MARTINEZ Diego Alejandro,COLOMBIA,WIT,28,40
394,10002444582,PRONK Jos,NETHERLANDS,,28,40
395,10006686011,HAAN Wouter,NETHERLANDS,,20,40
396,10005599510,MAZZI Alessandro,ITALY,,24,40
396,10005667006,POZZO Mattia,ITALY,,22,40
396,10005986500,LANG Richard,AUSTRALIA,JAI,22,40
396,10007726436,ROSSI Cristian,ITALY,,20,40
400,10005875857,JANSSENS Jimmy,BELGIUM,,22,40
401,10005376107,DE WINTER Walt,BELGIUM,JVB,23,40
402,10007756142,GINGSJÖ Alexander,SWEDEN,,31,40
403,10001468320,SABIDO Hugo,PORTUGAL,LAR,32,40
404,10002533296,HOFFMANN Erik,NAMIBIA,,30,40
405,10006242841,DE BIE Sean,BELGIUM,,20,40
406,10003310714,KNEISKY Morgan,FRANCE,RLM,24,40
407,10001347472,MARKOV Aleksei,RUSSIAN FEDERATION,,32,40
408,10003234528,GUAY Julien,FRANCE,RLM,25,40
409,10006377025,ROCCHETTI Frederico,ITALY,DER,25,40
410,10005564043,DE NEGRI Pier Paolo,ITALY,FAR,25,40
411,10007387845,POUX Paul,FRANCE,SAU,27,"39,75"
412,10007130490,FACCHINI Patrick,ITALY,,23,39
413,10004611625,ČANECKÝ Marek,SLOVAKIA,MNS,23,39
414,10003734884,HARMANCI Fatih,TURKEY,MNS,23,39
415,10050785746,POLANC Jan,SLOVENIA,RAR,19,39
416,10004556253,ARASHIRO Yukiya,JAPAN,EUC,27,39
