Rank,UCI ID,Name,Nationality,Team Code,Age,Points
73,10004508258,VENTER Jaco,SOUTH AFRICA,MTN,25,"15,67"
74,10005834431,NIYONSHUTI Adrien,RWANDA,MTN,25,15
75,10006492213,BECIS Armands,LATVIA,RBD,21,15
76,10004769148,CAVALIER Loïc,FRANCE,,31,14
77,10008667740,CISSE Isiaka,COTE D'IVOIRE,,21,"13,67"
78,10007805147,NIKIEMA Abdoul Aziz,BURKINA FASO,,23,13
79,10006569712,MORIN Julien,FRANCE,,29,13
80,10007446853,HOMRANI Wajdi,TUNISIA,,23,12
81,10005672763,RHAILI Mouhcine,MOROCCO,,31,12
82,10006264059,FRAZER Mauricio,ARGENTINA,STF,28,12
83,10007763317,KAMZONG ABOSSOLO Clovis,CAMEROON,,21,12
84,10003775708,ILIAS Periklis,GREECE,SPT,26,12
85,10006659840,YEMANE Bereket,ERITREA,,25,12
86,10004341641,ZUGASTI ARRESE Ibon,SPAIN,STF,40,12
87,10006236272,SPRINGER Christoph,GERMANY,SCS,27,12
88,10001413554,METLUSHENKO Yuriy,UKRAINE,KTS,36,11
89,10005323260,SHERIF Add Alla Mohamed Mohamed,EGYPT,,25,10
90,10007869512,KHEDIRI Souheil,TUNISIA,,21,10
91,10007861428,HAMZA Faycel,ALGERIA,VCS,20,10
92,10009061093,GEBREHANS Mulubrhan,ETHIOPIA,,22,10
93,10002293224,SHIMIZU Miyataka,JAPAN,BGT,31,10
94,10003388617,HOFFMAN Nolan,SOUTH AFRICA,,27,10
95,10008913775,EL OUFIR Karim,MOROCCO,,23,10
96,10008889931,HÖBER Benjamin,GERMANY,,30,10
97,10005911324,OMURA Yutaka,JAPAN,,27,10
98,10006465335,HAILE Dawit,ERITREA,,25,10
99,10009060891,HATFU ROBEL Gebremariam,ETHIOPIA,,21,10
100,10002644747,HERZ Serge,GERMANY,,29,10
100,10004787639,FUMEAUX Jonathan,SWITZERLAND,ARH,24,10
100,10005684483,BERGER Heinrich,GERMANY,,27,10
100,10008893466,MERCIER Yves,SWITZERLAND,,25,10
104,10006490694,ZENAGUI Marouane,TUNISIA,,22,8
105,10008952171,ABDELKADIR Efrem,ERITREA,,21,8
106,10008000359,KAB Hichem,ALGERIA,OTA,19,8
107,10006067130,TOPCHANYUK Artem,UKRAINE,SPT,23,8
108,10001628873,CLAIN Médéric,FRANCE,,36,8
109,10002345259,SMET Guy,BELGIUM,,40,8
109,10004432779,RICHET Noël,FRANCE,,38,8
109,10005977608,KUIPER Bouke,NETHERLANDS,KOG,23,8
109,10006144932,TOMASI Julien,FRANCE,,28,8
109,10007616807,TENNENT James,SOUTH AFRICA,,23,8
109,10008898621,BODIN Malween,FRANCE,,25,8
109,10009022701,ZAMMIT Sébastien,FRANCE,,30,8
116,10007807672,GRMAY Tsgabu Gebremaryam,ETHIOPIA,MTN,21,7
117,10007368344,HATEGEKA Gasore,RWANDA,,25,"6,67"
118,10008684514,MAHMOUDI Mohamed Amine,TUNISIA,,19,6
118,10008952373,KESETE Werede,ERITREA,,20,6
120,10008002278,HADJ-BOUZID Abderrahmane Karim,ALGERIA,VCS,21,6
121,10002628983,LILL Darren,SOUTH AFRICA,BNT,30,6
122,10006044494,CHENEVIER Alexis,FRANCE,,24,6
123,10007518894,PELLAUD Simon,SWITZERLAND,ARH,20,6
124,10006522121,HNINI Driss,MOROCCO,,29,6
125,10006918306,KLIMIANKOU Kanstantsin,BELARUS,AS2,23,6
126,10004730146,WOLF Jean-Noel,FRANCE,,30,6
127,10005416321,THOMSON Jay Robert,SOUTH AFRICA,,26,5
128,10006168473,CHABANE Redhouane,ALGERIA,,26,5
129,10008994611,REDAE Tedros,ETHIOPIA,,21,5
130,10009066046,SI MOUMMOU Mohamed,MOROCCO,,32,5
131,10006914767,PAGE Dylan,SWITZERLAND,,19,5
131,10007722089,RUVOGERA Obed,RWANDA,,33,5
131,10007807066,KINDEYA Msgena,ETHIOPIA,,24,5
131,10008000056,BENOUA Djelloul Med Reda,ALGERIA,OTA,20,5
131,10008654909,VAN EERD David,NETHERLANDS,,22,5
131,10008661474,ASBHA Getachew yonas,ETHIOPIA,,22,5
131,10008908826,TELLA Artuce Jodele,CAMEROON,,28,5
131,10008989860,FREULON Vincent,FRANCE,,41,5
139,10004808352,FOUCHE Herman,SOUTH AFRICA,BNT,25,"4,67"
140,10005844737,PETRUS Loto,NAMIBIA,MTN,25,4
141,10007446146,SAID ALI Akkouche,TUNISIA,,25,3
142,10007999955,ALI SALAH Walid,ALGERIA,OTA,20,3
143,10008905287,RUDAHUNGA Emanuel,RWANDA,,22,3
144,10006505044,HABTE ABRHA Solomun,ERITREA,,22,3
145,10002175309,SCHEIRLINCKX Bert,BELGIUM,GVA,38,3
146,10008198403,IHLENFELDT Stefan,SOUTH AFRICA,BNT,23,3
147,10007907403,KNOL Martijn,NETHERLANDS,,25,3
148,10008986628,GULLOUT Vincent,FRANCE,,43,3
149,10005567174,MISBAH Brahim,MOROCCO,,,3
150,10005548986,KONTÉ Bassirou,COTE D'IVOIRE,,24,"2,67"
151,10006392987,BOUREZZA Abderrahman,ALGERIA,VCS,27,"2,33"
152,10005910617,ASRAN Osama,EGYPT,,24,2
152,10007127864,AHMED MOHAMED EL HADY Mahmoud Mohamed Tehemar,EGYPT,,23,2
152,10008892456,ALI Alsayed,EGYPT,,22,2
155,10049562435,EL AFI Othmane,MOROCCO,,22,2
156,10002876537,SHMIDT Alexey *,RUSSIAN FEDERATION,,29,2
156,10006721171,ITAMI Kenji,JAPAN,BGT,24,2
156,10007360866,MORTENSEN Mikkel,DENMARK,VPC,24,2
156,10007366425,MBA Hervé Raoul,CAMEROON,,28,2
156,10007381781,NIELSEN Magnus Cort,DENMARK,VPC,19,2
156,10007491818,MAGNER Tyler,UNITED STATES OF AMERICA,BHD,21,2
156,10008895991,MUFFAT Adrien,FRANCE,,23,2
156,10008904580,SOKONDO Abdou,BURKINA FASO,,30,2
156,10008952070,TEKLAY Daniel,ERITREA,,19,2
165,10007366324,HABIYAMBERE Nicodem,RWANDA,,25,"1,67"
166,10008952676,LAIZER Richard,UNITED REPUBLIC OF TANZANIA,,23,"1,33"
166,10008992385,MKOMA Hamisi,UNITED REPUBLIC OF TANZANIA,,27,"1,33"
166,10008992486,LUKONDYA Juma,UNITED REPUBLIC OF TANZANIA,,32,"1,33"
166,10008992587,KITIVEI John,UNITED REPUBLIC OF TANZANIA,,29,"1,33"
170,10005549188,LOKOSSUE Koume,COTE D'IVOIRE,,27,"0,67"
