Rank,UCI ID,Name,Nationality,Team Code,Age,Points
39,10003388617,HOFFMAN Nolan,SOUTH AFRICA,NEO,24,65
40,10004876050,HALL Bradeley,AUSTRALIA,,31,62
41,10005905563,GONG Hyosuk,KOREA,SCT,23,61
42,10000899555,HAMMOND Roger,GREAT BRITAIN,CTT,35,58
43,10001348886,BEUCHAT Roger,SWITZERLAND,NEO,37,57
44,10002928471,PARDILLA BELLON Sergio,SPAIN,CMO,25,56
45,10005572733,MEHRABANI AZAR Ramin,ISLAMIC REPUBLIC OF IRAN,,23,56
46,10074846695,HUFF Charles,UNITED STATES OF AMERICA,JBC,30,55
47,10001315645,NODERA Hidenori,JAPAN,SMN,34,52
48,10001348078,HONDO Danilo,GERMANY,PSK,35,50
49,10061381378,ABDEL GHANI Najmee,MALAYSIA,,26,49
50,10002209156,KUDENTSOV Sergey,RUSSIAN FEDERATION,PSN,31,49
51,10002952218,BOLDBAATAR Bold-Erdene,MONGOLIA,,26,48
52,10003376792,RODRIGUEZ ORTIZ Jackson,BOLIVARIAN REPUBLIC OF VENEZUELA,SDA,24,48
53,10003378311,MCDONALD Peter,AUSTRALIA,DPC,31,47
54,10002694358,VEELERS Tom,NETHERLANDS,SKS,25,46
55,10007956408,RI Ho Nam,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,24,45
56,10003442167,BAJADALI Andrew,UNITED STATES OF AMERICA,KBS,36,44
57,10001413554,METLUSHENKO Yuriy,UKRAINE,AMO,33,44
58,10002414169,JANIACZYK Blazej,POLAND,MRO,26,43
59,10002302015,LAGUTIN Sergey,UZBEKISTAN,VAC,28,40
60,10006230010,MAI Nguyen Hung,VIETNAM,,21,40
61,10004547462,MORI Kazuhiro,JAPAN,AIS,27,40
62,10003340723,SANO Junya,JAPAN,,27,40
63,10003253322,SHAEKHOV Vadim,UZBEKISTAN,,23,"39,66"
64,10005508065,KUZIN Sergey,KAZAKHSTAN,,21,"38,66"
65,10007124632,KIM Chol Ryong,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,20,38
66,10002497833,ISIDORO Micael,PORTUGAL,,27,38
67,10001198538,KAZEMI SARAI Ahad,ISLAMIC REPUBLIC OF IRAN,TPT,34,"36,5"
68,10003782879,JAHANBANIAN Kamnabi Hossein,ISLAMIC REPUBLIC OF IRAN,TPT,33,35
69,10061377540,SUSANTO Tonton,INDONESIA,,36,34
70,10003022340,LÖFFLER Stefan,GERMANY,,27,34
71,10005904654,JI Xitao,PEOPLE'S REPUBLIC OF CHINA,,27,33
72,10003046487,PARK Sungbaek,KOREA,EQA,24,33
73,10005480783,ITO Masakazu,JAPAN,,21,33
74,10006079153,SAIUDOMSIN Phuchong,THAILAND,,21,32
75,10004488757,ZHIYENTAYEV Roman,KAZAKHSTAN,,23,32
76,10004552011,SLADKOV Yevgeniy,KAZAKHSTAN,,26,32
77,10004778141,BLYTHE Adam,GREAT BRITAIN,,20,32
78,10001486104,STARE Matej,SLOVENIA,SAK,31,31
79,10003083873,UUGANBAYAR Khayankhyarvaa,MONGOLIA,,24,30
80,10002905031,MAMBETALIEV Marat,KYRGYZSTAN,,27,30
81,10001587245,GOUROV Maxim,KAZAKHSTAN,CMO,30,30
82,10005850191,ROZLI Mohd Hafiz,MALAYSIA,L2A,21,30
83,10005670137,AHMED Mohamed Ali,LIBYA,,24,30
84,10006392583,MADANI Abdelmalek,ALGERIA,DOT,26,30
85,10002644747,HERZ Serge,GERMANY,L2A,26,30
86,10006570924,REIJNEN Kiel,UNITED STATES OF AMERICA,JBC,23,30
87,10001215211,AXELSSON Niklas,SWEDEN,AKT,37,29
88,10004557263,ABREKOV Yusup,UZBEKISTAN,,24,28
89,10002504907,SUH Seok Kyu,KOREA,SCT,26,28
90,10001493376,IIJIMA Makoto,JAPAN,BGT,38,28
91,10005504227,HOWARD Leigh,AUSTRALIA,JAS,20,28
92,10061385725,FALLANIE Ali Ahmad,MALAYSIA,,26,27
93,10002925946,LLOYD Daniel,GREAT BRITAIN,CTT,29,26
94,10002449535,SCHILLINGER Andreas,GERMANY,TSP,26,26
95,10002768524,SHINAGAWA Masahiro,JAPAN,AIS,27,"25,25"
96,10002523495,DOI Yukihiro,JAPAN,SKS,26,25
97,10006831814,BARATI Rasoul,ISLAMIC REPUBLIC OF IRAN,IAU,24,24
98,10002556437,JENNINGS Cameron,AUSTRALIA,BFL,30,24
99,10002215624,WIESIAK Mariusz,POLAND,,28,24
100,10079277676,MOAZAMI GODARZI Arvin,ISLAMIC REPUBLIC OF IRAN,TPT,19,24
101,10003226141,JANSE VAN RENSBURG Jacques Willem,SOUTH AFRICA,MPC,22,24
102,10004872616,KWOK Ho Ting,"HONG KONG, CHINA",,21,23
103,10005504025,BOBRIDGE Jack,AUSTRALIA,JAS,20,22
104,10006375005,FITZGERALD Michael,AUSTRALIA,CDU,21,21
105,10005672561,AHMED Youssef Belgasem,LIBYA,,22,21
106,10004096818,ZAINAL Mohd Nur Rizuan,MALAYSIA,MCF,23,21
107,10001144176,KLIER Andreas,GERMANY,CTT,33,20
108,10003305155,CHEUNG King Wai,"HONG KONG, CHINA",,24,20
109,10002354151,SAMA'I Sama'i,INDONESIA,,29,20
109,10006719353,WU Shengjun,PEOPLE'S REPUBLIC OF CHINA,TYD,22,20
111,10006138868,IVANOV Nikolay,KAZAKHSTAN,,20,"18,66"
112,10005738946,MATSUMURA Mitsuhiro,JAPAN,AIS,25,18
113,10002850366,WU Kin San,"HONG KONG, CHINA",,24,18
114,10005376612,QUINTERO BLANDON Lisban,COLOMBIA,,27,18
115,10000918854,KIRSIPUU Jaan,ESTONIA,L2A,40,18
115,10002349505,LI Fuyu,PEOPLE'S REPUBLIC OF CHINA,MPC,31,18
115,10004874232,SALEH Mohd Harrif,MALAYSIA,MCF,21,18
118,10002301914,KHALMURATOV Muradjan,UZBEKISTAN,,27,17
119,10002904829,ELISEEV Denis,KYRGYZSTAN,,26,17
120,10003398721,SHAW Stuart,AUSTRALIA,DPC,32,17
121,10004595659,DEMPSTER Zakkari,AUSTRALIA,DPC,22,17
122,10006521414,JAMSRAN Ulziibaatar,MONGOLIA,SCT,21,16
123,10006009031,KUROCHKIN Andrey,KYRGYZSTAN,,38,16
124,10006715414,MOHD SALLEH Mohd Razif,MALAYSIA,L2A,26,16
125,10061394617,JANG Myong Su,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,,16
126,10005971544,LOVELOCK Jonathan,AUSTRALIA,SLV,20,16
127,10002507937,ERKER Jacob,CANADA,KBS,34,16
128,10004860892,FITRIANTO Hari,INDONESIA,PSN,24,16
129,10005685695,JAYA Herwin,INDONESIA,PSN,24,16
130,10001531469,KIENDYS Tomasz,POLAND,CCC,32,16
131,10001442351,FLORENCIO Xavier,SPAIN,CTT,30,16
132,10002866130,MORAJKO Jacek,POLAND,MRO,28,16
133,10005403082,JI Cheng,PEOPLE'S REPUBLIC OF CHINA,SKS,22,16
134,10003386290,BELL Zachary,CANADA,KBS,27,15
135,10002863302,MAMOS Philipp,GERMANY,AMO,27,15
136,10006720868,BELHANI Farid,ALGERIA,DOT,25,14
137,10005424910,SHEKHONI Fadi,SYRIAN ARAB REPUBLIC,DOT,24,14
138,10005600924,YOO Kihong,KOREA,SCT,21,14
139,10001383141,STARCHYK Volodymyr,UKRAINE,AMO,29,14
140,10001447001,HASELBACHER Rene,AUSTRIA,VBG,32,14
140,10002664551,BONGIORNO Guillermo Ruben,ARGENTINA,CSF,31,14
140,10004583535,TIMOFEEV Artemy,RUSSIAN FEDERATION,PSN,23,14
140,10004726409,ANUAWAR Ahmad Haidar,MALAYSIA,MPC,23,14
144,10001412847,JENDOUBI Karim,TUNISIA,,34,"13,66"
145,10003084580,TUULKHANGAI Tuguldur,MONGOLIA,,24,13
146,10003124289,FAHRIDI KOVIJ Medhi,ISLAMIC REPUBLIC OF IRAN,TPT,32,13
147,10002996472,PERSSON Lucas,SWEDEN,CPI,25,13
148,10005889294,SCARFE Dale,AUSTRALIA,,20,13
149,10005935673,MUKMENOV Eldar,UZBEKISTAN,,22,"12,66"
150,10006113913,JANNAT Hamed,ISLAMIC REPUBLIC OF IRAN,,20,12
151,10006521717,NARAN Khangarid,MONGOLIA,,20,12
152,10001586942,NEVDAKH Pavel,KAZAKHSTAN,,33,12
153,10003316572,AHMAD LUTFI Muhammad Fauzan,MALAYSIA,MCF,23,12
154,10006693081,WIJAYA Endra,INDONESIA,,23,12
155,10001298770,NIELSEN Jacob,DENMARK,GLU,31,12
156,10004595053,ALIZADEH Hossein,ISLAMIC REPUBLIC OF IRAN,,21,12
157,10061380166,GUO Hui,PEOPLE'S REPUBLIC OF CHINA,,27,12
158,10002677584,JANG Sunjae,KOREA,,25,12
159,10003317885,TANG Wang Yip,"HONG KONG, CHINA",,25,11
160,10004127231,SALEH Mohd Zamri,MALAYSIA,MCF,26,11
161,10002292012,KOSTYUK Denys,UKRAINE,ISD,27,11
161,10003378513,HERZIG Peter,AUSTRALIA,RSR,31,11
163,10003221188,KALININ Konstantin,UZBEKISTAN,,24,10
164,10003395283,MARTINEZ Tomas,PHILIPPINES,,30,10
165,10004580000,OCHIRBAATAR Tumutbaatar,MONGOLIA,,21,10
166,10006496657,GURSKIJ Valerij,KYRGYZSTAN,,37,10
167,10002708506,GAROFALO Vincenzo,ITALY,AMI,27,10
168,10003255645,GYUROV Spas,BULGARIA,TKT,23,10
169,10003401953,BERINI Aymen,TUNISIA,,27,10
170,10003072860,ANDRES Peter,SWITZERLAND,,24,10
171,10002349606,MAHAWONG Prajak,THAILAND,,28,10
172,10003106004,PEARSON Joel,AUSTRALIA,SLV,26,10
172,10003395384,CARRERA Sherwin,PHILIPPINES,,25,10
172,10004501992,DONADELLO Emiliano,ITALY,AKT,26,10
172,10005640633,AMRUN Akmal,MALAYSIA,MCF,22,10
176,10002244623,HAGHI Alireza,ISLAMIC REPUBLIC OF IRAN,,30,9
177,10006392381,LAGAB Azzedine,ALGERIA,DOT,23,9
178,10052018050,BOONRATANATHANAKORN Thurakit,THAILAND,,20,9
179,10002065272,GOMEZ MARCHANTE José Angel,SPAIN,CTT,29,9
180,10002851780,KERKEZ Vladimir,SLOVENIA,SAK,25,9
181,10002227243,SAEIDITANHA Abbas,ISLAMIC REPUBLIC OF IRAN,IAU,28,8
182,10006496556,NURIMBETOV Azamat,KYRGYZSTAN,,24,8
183,10004507551,RABIE Johann,SOUTH AFRICA,NEO,22,8
184,10006002765,NOGUCHI Masanori,JAPAN,,19,8
185,10003274843,GRASHEV Martin,BULGARIA,TKT,22,8
186,10006697226,BLANCO Alberto,UNITED STATES OF AMERICA,,28,8
187,10007126349,ISE Naoto,JAPAN,,23,8
188,10001284222,MANABE Kazuyuki,JAPAN,,39,8
189,10050415429,RASCH Ole Gabriel,NORWAY,CTT,33,8
190,10005476339,UCHIMA Kohei,JAPAN,,21,8
191,10005760164,PORTE Richie,AUSTRALIA,,24,8
192,10001038486,VAN BON Leon,NETHERLANDS,MPC,37,8
192,10005604459,SPRAGG James,GREAT BRITAIN,MPC,22,8
192,10005752282,SPIJKERBOER Wim,NETHERLANDS,,43,8
192,10005964066,SEMPLE Adam,AUSTRALIA,JAS,20,8
192,10006149679,ZHANG Li,PEOPLE'S REPUBLIC OF CHINA,,27,8
197,10002906041,BEPPU Takumi,JAPAN,AIS,30,"7,25"
198,10002073154,AYABE Takeaki,JAPAN,AIS,29,"7,25"
199,10005700247,SONG Baoqing,PEOPLE'S REPUBLIC OF CHINA,,28,7
200,10002749427,BASHAFAAT Mehdi,ISLAMIC REPUBLIC OF IRAN,,27,7
201,10003317784,CHAN Chun Hing,"HONG KONG, CHINA",,28,7
202,10002519859,DEIGNAN Philip,IRELAND,CTT,26,7
203,10002292820,YAMAMOTO Masamichi,JAPAN,BGT,31,7
203,10002711536,DALL'ANTONIA Tiziano,ITALY,CSF,26,7
203,10003033151,WINDSOR Dean,AUSTRALIA,DPC,23,7
203,10003086095,WESTPHAL Carlo,GERMANY,NEO,24,7
203,10004726207,BURHANUDIN Nunung,INDONESIA,,32,7
203,10005662053,NEWELL Dylan,AUSTRALIA,GEN,25,7
203,10006137656,SHIN Donghyun,KOREA,,19,7
210,10002845114,KUGLER Josef,AUSTRIA,KTM,25,6
211,10007136756,DELGERBAYAR Sonomtseren,MONGOLIA,,21,6
212,10008043405,ABDURAHIMOV Azizbek,UZBEKISTAN,,23,6
213,10007136958,AGEEV Anatoly,KYRGYZSTAN,,22,6
214,10002548151,HIROSE Yoshimasa,JAPAN,BLZ,32,6
215,10003240891,BOWMAN Dan,UNITED STATES OF AMERICA,KBS,27,6
216,10006423404,JESSE Imanuel,GERMANY,,21,6
217,10005739148,SUZUKI Yuzuru,JAPAN,SMN,24,6
218,10006494940,KOMORI Ryohei,JAPAN,TLS,21,6
219,10001287353,GRECHYN Sergiy,UKRAINE,AMO,30,6
219,10002241387,ABAKOUMOV Igor,BELGIUM,ISD,28,6
219,10002722347,LECHNER Petr,CZECH REPUBLIC,KTM,25,6
219,10003308084,NIELSEN Kim Marius,DENMARK,TDK,23,6
219,10004508561,AISTRUP Nikola,DENMARK,CPI,22,6
219,10006190301,RUDOLPH Malcolm,AUSTRALIA,BFL,20,6
225,10061389765,KHOSROSHAHI Behnam,ISLAMIC REPUBLIC OF IRAN,,20,5
226,10004502295,REIMER Martin,GERMANY,CTT,22,5
227,10002983035,VAN ULDEN Bernard,UNITED STATES OF AMERICA,JBC,30,5
228,10002832077,TACIAK Mateusz,POLAND,MRO,25,5
229,10002692540,POZZOVIVO Domenico,ITALY,CSF,27,5
230,10001465387,PERRY James Lewis,SOUTH AFRICA,NEO,30,5
230,10001549152,QUIRIMIT Arnel,PHILIPPINES,,34,5
230,10002082450,KVASINA Matija,CROATIA,LOB,28,5
230,10002311917,COLLI Daniele,ITALY,CMO,27,5
230,10002490355,MUSIOL Daniel,GERMANY,VBG,26,5
230,10002505513,HASSAN Suhardi,MALAYSIA,MCF,27,5
230,10002920892,OCHOA Carlos Jose,BOLIVARIAN REPUBLIC OF VENEZUELA,SDA,29,5
230,10002946255,POLLOCK Rhys,AUSTRALIA,DPC,29,5
230,10003108327,ROUTLEY Will,CANADA,JBC,26,5
230,10003174409,SHIRLEY Neil,UNITED STATES OF AMERICA,KBS,31,5
230,10003307983,CHRISTENSEN Michael Faerk,DENMARK,GLU,23,5
230,10003388516,VAN NIEKERK Dennis,SOUTH AFRICA,KON,25,5
230,10004726106,ARIEHAN Ryan,INDONESIA,L2A,30,5
230,10004762882,JAVANI Ebrahim,ISLAMIC REPUBLIC OF IRAN,,25,5
230,10005480985,YOSHIDA Hayato,JAPAN,,20,5
230,10007004188,CHOI Seungwoo,KOREA,,20,5
246,10006088550,NEPOMNYACHSHIY Yevgeniy,KAZAKHSTAN,,22,4
247,10002833693,DE BACKER Bert,BELGIUM,SKS,25,4
247,10003245945,BÁRTA Jan,CZECH REPUBLIC,KTM,25,4
247,10006520707,PARNO Parno,INDONESIA,,25,4
250,10005458151,MALAXOV Yaroslav,UZBEKISTAN,,20,"3,66"
251,10002661925,TYAJELKIN Vladimir,UZBEKISTAN,,25,3
252,10006496455,ISAKOV Nurlan,KYRGYZSTAN,,26,3
253,10003163800,DYMOVSKIKH Alexandr,KAZAKHSTAN,,26,3
254,10006522323,MLSWAN Sarham B.,MALAYSIA,MCF,21,3
255,10006400768,HIRATSUKA Yoshimitsu,JAPAN,,21,3
256,10002777820,HAUSCHKE Axel,GERMANY,,33,3
257,10006429060,ABBAS HUSAIN Ali,UNITED ARAB EMIRATES,,24,3
258,10006693182,PRATAMA Arri,INDONESIA,,20,3
259,10004556455,NAKAJIMA Yasuharu,JAPAN,EQA,25,3
260,10005819677,FUKUHARA Masaru,JAPAN,BGT,28,3
261,10003172587,REYNANTE Lloyd Lucien,PHILIPPINES,,31,3
262,10002527236,OMULEC Andrej,SLOVENIA,,27,3
263,10003098425,CHERNYSHOV Ilya,KAZAKHSTAN,,24,"2,66"
263,10004617887,CHUMAKOV Roman,KAZAKHSTAN,,21,"2,66"
265,10002655255,KHUYAGT Purevsuren,MONGOLIA,,35,2
266,10007136857,REDKO Viktor,KYRGYZSTAN,,34,2
267,10061394516,RYU Song Chol,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,,2
268,10001128921,MÜLLER Dirk,GERMANY,TSP,36,2
268,10001270377,MATVEIEV Sergii,UKRAINE,ISD,34,2
268,10002097608,HUGHES Cameron,AUSTRALIA,BFL,37,2
268,10002226132,WITECKI Mariusz,POLAND,MRO,28,2
268,10002679103,RAMOS Merculio,PHILIPPINES,,31,2
268,10002989196,STEVENSON Cody,AUSTRALIA,BFL,29,2
268,10003124087,HOLLANDS Edmund,AUSTRALIA,,36,2
268,10003201990,PASSERON Aurélien,FRANCE,TCT,25,2
268,10003934847,MCCARTNEY Craig,AUSTRALIA,,34,2
268,10004715190,STAUDER Benjamin,GERMANY,,22,2
268,10004763286,ASGHARZADEH Alireza,ISLAMIC REPUBLIC OF IRAN,,23,2
268,10004810978,NIELSEN Philip-Nicholas,DENMARK,VPC,22,2
268,10005604661,ABDULLAH Fatahilah,INDONESIA,,25,2
268,10005776332,ANDERSON Jack,AUSTRALIA,BFL,22,2
268,10006137858,MAT AMIN Mohd Shahrul,MALAYSIA,,20,2
268,10006138666,JEONG Cheunggyo,KOREA,,20,2
268,10006143013,ABE Takayuki,JAPAN,SMN,23,2
268,10006260322,KRASILNIKOV Roman,RUSSIAN FEDERATION,PSN,24,2
268,10006693283,MANULANG Robin,INDONESIA,,22,2
268,10006697832,MCCARTHY Shaun,AUSTRALIA,,23,2
268,10007130086,SURYADI Dadi,INDONESIA,,20,2
268,10007130793,KWON Junoh,KOREA,,20,2
290,10007166866,POURSEYEDI Mir Samad,ISLAMIC REPUBLIC OF IRAN,,24,"0,5"
