Rank,UCI ID,Name,Nationality,Team Code,Age,Points
34,10007992881,WILES Tayler,UNITED STATES OF AMERICA,TFS,31,"228,33"
35,10009749894,LABOUS Juliette,FRANCE,SUN,22,"221,33"
36,10006412589,BUJAK Eugenia,SLOVENIA,ALE,31,"211,33"
37,10015360134,AALERUD Katrine,NORWAY,MOV,26,201
38,10006881122,CECCHINI Elena,ITALY,CSR,28,199
39,10010660785,BERTIZZOLO Sofia,ITALY,CCC,23,"196,5"
40,10005492002,AMIALIUSIK Alena,BELARUS,CSR,31,191
41,10006489684,SANTESTEBAN GONZALEZ Ane,SPAIN,WNT,30,"188,67"
42,10007524453,PALADIN Soraya,ITALY,CCC,27,"186,5"
43,10008672689,FIDANZA Arianna,ITALY,LSL,25,172
44,10008684312,MACKAIJ Floortje,NETHERLANDS,SUN,25,"169,33"
45,10007278822,CONFALONIERI Maria Giulia,ITALY,WNT,27,"165,67"
46,10007501518,WINDER Ruth,UNITED STATES OF AMERICA,TFS,27,"164,33"
47,10009686038,JACKSON Alison,CANADA,SUN,32,"149,33"
48,10010660684,RAGUSA Katia,ITALY,ASA,23,149
49,10058433891,REUSSER Marlen,SWITZERLAND,EPK,29,"148,17"
50,10005781584,HOSKING Chloe,AUSTRALIA,RLW,30,148
51,10004597881,FAHLIN Emilia,SWEDEN,FDJ,32,144
52,10010941277,MUZIC Evita,FRANCE,FDJ,21,134
53,10021707267,FISHER-BLACK Niamh,NEW ZEALAND,EPK,20,"132,17"
54,10007401181,BORGLI Stine,NORWAY,FDJ,30,132
55,10010200946,BOOGAARD Maaike,NETHERLANDS,ALE,22,"125,33"
56,10009639962,LACH Marta,POLAND,CCC,23,120
57,10007762408,ERIĆ Jelena,SERBIA,MOV,24,113
58,10045936958,CHABBEY Elise,SWITZERLAND,EPK,27,"108,17"
59,10007742705,DUVAL Eugénie,FRANCE,FDJ,27,108
60,10010661900,PATIÑO BEDOYA Paula Andrea,COLOMBIA,MOV,23,106
61,10015339118,GUAZZINI Vittoria,ITALY,VAL,20,103
62,10008635610,SANGUINETI Ilaria,ITALY,VAL,26,100
63,10008685423,MARKUS Riejanne,NETHERLANDS,CCC,26,96
64,10004616574,CANUEL Karol-Ann,CANADA,DLT,32,"94,67"
65,10010616834,CHAPMAN Brodie,AUSTRALIA,FDJ,29,92
66,10006579715,BIANNIC Aude,FRANCE,MOV,29,92
67,10007520110,KRÖGER Mieke,GERMANY,HPU,27,83
68,10008601860,GONZALEZ BLANCO Alicia,SPAIN,MOV,25,80
69,10015606068,HARRIS Ella,NEW ZEALAND,CSR,22,80
70,10005669935,MAJERUS Christine,LUXEMBOURG,DLT,33,80
71,10014838556,KENNEDY Lucy,AUSTRALIA,MTS,32,77
72,10048328010,MAGNALDI Erica,ITALY,WNT,28,"67,67"
73,10007969037,ROOIJAKKERS Pauliena,NETHERLANDS,CCC,27,"65,5"
74,10004490676,LELEIVYTĖ Rasa,LITHUANIA,VAI,32,64
75,10008954700,SHAPIRA Omer,ISRAEL,CSR,26,59
76,10004603137,KASPER Romy,GERMANY,PHV,32,56
77,10043842364,LUDWIG Hannah,GERMANY,CSR,20,54
78,10006131693,RIVERA Coryn,UNITED STATES OF AMERICA,SUN,28,"53,33"
79,10006140181,STULTIENS Sabrina,NETHERLANDS,CCC,27,"49,5"
80,10022750322,UNEKEN Lonneke,NETHERLANDS,DLT,20,48
81,10011138311,ROSEMAN-GANNON Ruby,AUSTRALIA,,22,48
82,10009894485,KOREVAAR Jeanne,NETHERLANDS,CCC,24,48
83,10008648239,SOEK Julia,NETHERLANDS,SUN,30,48
84,10030159607,ZANARDI Silvia,ITALY,BPK,20,46
85,10005886365,GUARISCHI Barbara,ITALY,MOV,30,42
86,10002741545,GUDERZO Tatiana,ITALY,ALE,36,"41,33"
87,10005540906,CORDON RAGOT Audrey,FRANCE,TFS,31,"40,33"
88,10015328711,COPPONI Clara,FRANCE,FDJ,21,40
89,10023769024,HENDERSON Anna,GREAT BRITAIN,SUN,22,40
90,10010971589,NILSSON Hanna,SWEDEN,PHV,28,40
91,10009487085,DIDERIKSEN Amalie,DENMARK,DLT,24,40
92,10062147678,FAULKNER Kristen,UNITED STATES OF AMERICA,TIB,28,40
93,10013635756,LEVENEZ Sandra,FRANCE,ARK,41,40
94,10006324279,LETH Julie,DENMARK,WNT,28,40
95,10004596770,CROMWELL Tiffany,AUSTRALIA,CSR,32,40
96,10015197456,BJERG Emma Cecilie,DENMARK,EPK,21,"36,17"
97,10007874057,HEINE Vita,NORWAY,HPU,36,32
98,10010753947,PERSICO Silvia,ITALY,VAL,23,32
99,10006326202,HENTTALA Lotta,FINLAND,TFS,31,32
100,10008669457,DEMEY Valerie,BELGIUM,CCC,26,32
101,10013791865,VAN DER BURG Nancy,NETHERLANDS,PHV,28,32
102,10007859206,PINTAR Urska,SLOVENIA,ALE,35,32
103,10007968936,KOSTER Anouska,NETHERLANDS,PHV,27,32
104,10007709460,RYAN Alexis,UNITED STATES OF AMERICA,CSR,26,31
105,10015331438,ROBERTS Jessica,GREAT BRITAIN,MTS,21,28
106,10005971645,KITCHEN Lauren,AUSTRALIA,FDJ,30,28
107,10011154475,ALONSO DOMINGUEZ Sandra,SPAIN,CDO,22,25
108,10008676228,CHURSINA Anastasiia,RUSSIAN FEDERATION,ALE,25,24
109,10007230726,WILLIAMS Georgia,NEW ZEALAND,MTS,27,24
110,10009857103,SWINKELS Karlijn,NETHERLANDS,PHV,22,24
111,10015335074,GEORGI Pfeiffer,GREAT BRITAIN,SUN,20,24
112,10007126551,GILLOW Shara,AUSTRALIA,FDJ,33,24
113,10014629705,NOVOLODSKAIA Mariya,RUSSIAN FEDERATION,CGS,21,24
114,10005482908,MULLENS Peta,AUSTRALIA,RXS,32,24
115,10015331236,KOCH Franziska,GERMANY,SUN,20,24
116,10002526125,VALSECCHI Silvia,ITALY,BPK,38,24
117,10009183557,KLIMOVA Diana,RUSSIAN FEDERATION,CGS,24,24
118,10004594750,GUERRA RODRIGUEZ Lisandra,CUBA,,33,24
119,10005497254,FRAPPORTI Simona,ITALY,BPK,32,24
120,10008884170,VANDENBULCKE Jesse,BELGIUM,LSL,24,24
121,10079063367,BEEKHUIS Teuntje,NETHERLANDS,LSL,25,24
122,10010638557,BUURMAN Eva,NETHERLANDS,DLT,26,"22,67"
123,10015704381,ASENCIO Laura,FRANCE,WNT,22,18
124,10009862355,SCHWEINBERGER Christina,AUSTRIA,DVE,24,16
125,10011047573,ANDERSEN Susanne,NORWAY,SUN,22,16
126,10006727538,ENSING Janneke,NETHERLANDS,MTS,34,16
127,10014964858,CANVELLI Vania,ITALY,BPK,23,16
128,10007825254,HERFOSS Emily,AUSTRALIA,RXS,26,16
129,10016491596,VAN DE VELDE Julie,BELGIUM,LSL,27,16
130,10055220767,GIGANTE Sarah,AUSTRALIA,TIB,20,16
131,10009862254,SCHWEINBERGER Kathrin,AUSTRIA,DVE,24,16
132,10029602764,POLLICINI Silvia,ITALY,VAL,22,16
133,10042147793,MERINO CORTAZAR Eider,SPAIN,MOV,26,16
134,10014963040,SILVESTRI Debora,ITALY,TOP,22,16
135,10015999829,ABGRALL Noemie,FRANCE,CMW,21,16
136,10004766017,HANSELMANN Nicole,SWITZERLAND,DVE,29,16
137,10022276537,OLAUSSON Wilma,SWEDEN,SUN,19,16
138,10015761268,KOOL Charlotte,NETHERLANDS,NXG,21,16
139,10007589323,PEÑUELA MARTINEZ Diana Carolina,COLOMBIA,TIB,34,16
140,10014838051,BARROW Justine,AUSTRALIA,RXS,41,16
141,10007521524,GAFINOVITZ Rotem,ISRAEL,CSR,28,16
142,10009821737,FRANCHI Elena,ITALY,SBT,24,16
143,10009877008,GROSSETETE Maëlle,FRANCE,FDJ,22,16
144,10028969941,ALESSIO Camilla,ITALY,BPK,19,16
145,10009335626,PARKINSON Abby-Mae,GREAT BRITAIN,LSL,23,16
146,10055223696,EDWARDS Sophie,AUSTRALIA,,20,16
147,10009315620,CHRISTMAS Danielle,GREAT BRITAIN,LSL,33,16
148,10029808282,BARIANI Giorgia,ITALY,TOP,20,10
149,10015331337,PIRRONE Elena,ITALY,VAL,21,9
150,10013240076,VAN HOUTUM Céline,NETHERLANDS,MUL,23,8
151,10014819964,BORGHESI Letizia,ITALY,VAI,22,8
152,10009861951,DOCX Mieke,BELGIUM,DVE,24,8
153,10009040885,YONAMINE Eri,JAPAN,ALE,29,8
154,10013775192,BRAAM Danique,NETHERLANDS,LSL,25,8
155,10010790121,RIFFEL Christa,GERMANY,CSR,22,8
156,10085424850,GILL Nadine,GERMANY,BDU,29,8
157,10004735806,KESSLER Nina,NETHERLANDS,TIB,32,8
158,10016031858,MARKUS Femke,NETHERLANDS,PHV,24,8
159,10002059414,WORRACK Trixi,GERMANY,TFS,39,8
160,10015185938,STEIGENGA Nicole,NETHERLANDS,DVE,22,8
161,10014848660,DE GROOT Marieke,NETHERLANDS,DVE,35,8
162,10009117374,TALBOT Josie,AUSTRALIA,CDO,24,8
163,10036037908,GAREEVA Aigul,RUSSIAN FEDERATION,CGS,19,8
164,10010998972,CASASOLA Sara,ITALY,SER,21,8
165,10014185020,BUIJSMAN Nina,NETHERLANDS,PHV,23,8
166,10054395762,ERATH Tanja,GERMANY,CSR,31,8
167,10045969492,WILLIAMS Lily,UNITED STATES OF AMERICA,RLW,26,8
168,10015536855,WRIGHT Madeline,AUSTRALIA,RXS,35,8
169,10023490552,WIEL Jade,FRANCE,FDJ,20,8
170,10010200845,WATERREUS Kylie,NETHERLANDS,MUL,22,8
171,10022303314,BORGSTRÖM Julia,SWEDEN,NXG,19,8
172,10002523701,BECKER Charlotte,GERMANY,ARK,37,8
173,10007127258,TENNIGLO Moniek,NETHERLANDS,MTS,32,5
174,10008965814,KLEIN Lisa,GERMANY,CSR,24,3
175,10007980454,VIECELI Lara,ITALY,WNT,27,"1,67"
175,10002919175,WILD Kirsten,NETHERLANDS,WNT,38,"1,67"
177,10006880819,TREVISI Anna,ITALY,ALE,28,"1,33"
177,10009892869,ŽIGART Urška,SLOVENIA,ALE,24,"1,33"
179,10029919329,MALCOTTI Barbara,ITALY,VAL,20,1
179,10078996780,CAMPBELL Teniel,TRINIDAD AND TOBAGO,VAL,23,1
