Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10002227445,SOHRABI Mehdi,ISLAMIC REPUBLIC OF IRAN,TPT,30,327
2,10002301914,KHALMURATOV Muradjan,UZBEKISTAN,GKT,29,239
3,10002084268,ZARGARI Amir,ISLAMIC REPUBLIC OF IRAN,IUA,31,218
4,10000965132,CORREDOR LIBARDO Niño,COLOMBIA,L2A,43,208
5,10061377237,CHPILEVSKI Boris,RUSSIAN FEDERATION,,29,203
6,10002072043,GAZVODA Gregor,SLOVENIA,PER,30,183
7,10004556253,ARASHIRO Yukiya,JAPAN,EUC,27,172
8,10005503217,GUARDINI Andrea,ITALY,FAR,22,167
9,10001199144,ASKARI Hossein,ISLAMIC REPUBLIC OF IRAN,TPT,36,153
10,10007419470,EMAMI Rahim,ISLAMIC REPUBLIC OF IRAN,IUA,29,149
11,10009340878,MONSALVE Yonnatta,BOLIVARIAN REPUBLIC OF VENEZUELA,AND,22,145
12,10003223010,KOVALEV Ivan,RUSSIAN FEDERATION,,25,139
13,10002357282,FUKUSHIMA Shinichi,JAPAN,TSG,40,132
14,10004828459,GRUZDEV Dmitriy,KAZAKHSTAN,,25,131
15,10007166866,POURSEYEDI Mir Samad,ISLAMIC REPUBLIC OF IRAN,IUA,26,130
16,10003094381,NISHITANI Taiji,JAPAN,AIS,30,125
17,10002727195,EIBEGGER Markus,AUSTRIA,TPT,27,123
18,10001198134,MIZBANI IRANAGH Ghader,ISLAMIC REPUBLIC OF IRAN,TPT,36,119
19,10002214816,VAN HUMMEL Kenny,NETHERLANDS,SKS,29,119
20,10006714505,JANG Kyunggu,KOREA,,21,106
21,10002056784,MIYAZAWA Takashi,JAPAN,FAR,33,104
22,10005760063,ROGERS* Rico Dene Thomas,NEW ZEALAND,GKT,33,102
23,10001288969,FÖRSTER Robert,GERMANY,UHC,33,100
24,10002227243,SAEIDITANHA Abbas,ISLAMIC REPUBLIC OF IRAN,IUA,30,93
25,10002293224,SHIMIZU Miyataka,JAPAN,BGT,30,91
26,10001413554,METLUSHENKO Yuriy,UKRAINE,AMO,35,91
27,10002209156,KUDENTSOV Sergey,RUSSIAN FEDERATION,GKT,33,"90,67"
28,10003782879,JAHANBANIAN Kamnabi Hossein,ISLAMIC REPUBLIC OF IRAN,TPT,35,90
29,10006278207,CHOI Ki Ho,"HONG KONG, CHINA",,20,88
30,10004656990,HATANAKA Yusuke,JAPAN,SMN,26,88
31,10004550492,ERLER Tobias,GERMANY,TPT,32,86
32,10002832077,TACIAK Mateusz,POLAND,CCC,27,84
33,10002070023,MUGERLI Matej,SLOVENIA,PER,30,84
34,10004665579,RUBIANO CHAVEZ Miguel Angel,COLOMBIA,DAN,27,83
35,10004595053,ALIZADEH Hossein,ISLAMIC REPUBLIC OF IRAN,TPT,23,82
36,10003245339,MARCZYNSKI Tomasz,POLAND,CCC,27,81
37,10001347472,MARKOV Aleksei,RUSSIAN FEDERATION,,32,81
38,10004527759,MANAN Anuar,MALAYSIA,TSG,25,79
39,10002504705,TUYCHIEV Vladimir,UZBEKISTAN,,28,78
40,10005705907,WALKER Johnnie,AUSTRALIA,VAU,24,78
41,10004613948,MODOLO Sacha,ITALY,COG,24,76
42,10008856585,MCCANN David,IRELAND,,38,75
43,10003378311,MCDONALD Peter,AUSTRALIA,,33,70
44,10001414059,WACKER Eugen,KYRGYZSTAN,GKT,37,68
45,10003340723,SANO Junya,JAPAN,DAN,29,68
46,10006406832,OTHMAN Muhamad Adiq Husainie,MALAYSIA,DPC,20,64
47,10002839555,KEMPS Aaron,AUSTRALIA,VAU,28,61
48,10004593437,NATEGHI Mahdi,ISLAMIC REPUBLIC OF IRAN,VAK,24,60
49,10004547462,MORI Kazuhiro,JAPAN,AIS,29,59
50,10005685695,JAYA Herwin,INDONESIA,,26,"58,67"
51,10054282089,YEUNG Ronald,"HONG KONG, CHINA",,23,58
52,10001271286,BALIANI Fortunato,ITALY,DAN,37,56
53,10003333851,RAJABLOU Mohammad,ISLAMIC REPUBLIC OF IRAN,,26,56
54,10006137858,MAT AMIN Mohd Shahrul,MALAYSIA,TSG,22,55
55,10002522081,SEROV Aleksandr,RUSSIAN FEDERATION,,29,54
56,10005425112,SHIRISISAN Hamid,ISLAMIC REPUBLIC OF IRAN,SUR,29,52
57,10005424910,SHEKHONI Fadi,SYRIAN ARAB REPUBLIC,,26,51
58,10002274733,MALEKI MIZAN Hassan,ISLAMIC REPUBLIC OF IRAN,SUR,34,50
59,10002073154,AYABE Takeaki,JAPAN,AIS,31,50
60,10003105600,VISCONTI Giovanni,ITALY,FAR,28,48
61,10002865625,CELIS ZABALA Vidal,SPAIN,L2A,29,46
62,10006079456,JANG Chanjae,KOREA,TSG,22,46
63,10007459785,ALTANZUL Altansukh,MONGOLIA,,20,45
64,10002631815,SELLA Emanuele,ITALY,AND,30,45
65,10003264941,TLEUBAYEV Ruslan,KAZAKHSTAN,,24,44
66,10002201375,SUZUKI Shinri,JAPAN,SMN,37,43
67,10007633274,NISHIZONO Ryota,JAPAN,SMN,24,43
68,10005604661,ABDULLAH Fatahilah,INDONESIA,,27,42
69,10004557263,ABREKOV Yusup,UZBEKISTAN,,26,42
70,10002520566,CANTWELL Jonathan,AUSTRALIA,VAU,29,42
71,10000918854,KIRSIPUU Jaan,ESTONIA,CHA,42,41
72,10004421261,RUANGSIRI Seree,THAILAND,,32,40
73,10005629317,KEMP David,AUSTRALIA,VWA,27,40
74,10004127231,SALEH Mohd Zamri,MALAYSIA,,28,40
75,10007617110,DAY Tyler,SOUTH AFRICA,BNT,22,40
76,10002543606,WILKINSON Ian,GREAT BRITAIN,EDR,32,40
77,10074846695,HUFF Charles,UNITED STATES OF AMERICA,JBC,32,40
78,10002244623,HAGHI Alireza,ISLAMIC REPUBLIC OF IRAN,IUA,32,38
79,10002473682,HASANIN Omar,SYRIAN ARAB REPUBLIC,,33,38
80,10006721171,ITAMI Kenji,JAPAN,BGT,23,38
81,10089627778,RICHEZE Maximiliano Ariel,ARGENTINA,DAN,28,38
82,10003388516,VAN NIEKERK Dennis,SOUTH AFRICA,MTN,27,38
83,10002768524,SHINAGAWA Masahiro,JAPAN,AIS,29,38
84,10004874232,SALEH Mohd Harrif,MALAYSIA,TSG,23,38
85,10004864734,MCEVOY Jonathan,GREAT BRITAIN,MPT,22,37
86,10003046487,PARK Sungbaek,KOREA,KSP,26,37
87,10001288161,SCHULZE André,GERMANY,CCC,37,37
88,10004558071,SALEHIAN Farshad,ISLAMIC REPUBLIC OF IRAN,IUA,24,35
89,10002208146,SCHUMACHER Stefan,GERMANY,MIE,30,35
90,10002837636,MATYSIAK Bartlomiej,POLAND,CCC,27,35
91,10007701780,NINO CORREDOR Miguel Angel,COLOMBIA,L2A,40,33
92,10003084580,TUULKHANGAI Tuguldur,MONGOLIA,,26,32
93,10003225131,JANORSCHKE Grischa,GERMANY,TSP,24,32
93,10004502400,KITTEL Marcel,GERMANY,SKS,23,32
95,10001481757,PLŠEK Vladimír,UKRAINE,AMO,37,31
96,10004488959,SHUSHEMOIN Alexandr,KAZAKHSTAN,,24,30
96,10007906187,BEGISHEV Alexandr,KYRGYZSTAN,,37,30
98,10006230212,LEKHAWAT Jaluphoom,THAILAND,,30,30
99,10003252918,KARIMOV Ruslan,UZBEKISTAN,,25,30
100,10006402687,YANG Jing,PEOPLE'S REPUBLIC OF CHINA,,21,30
101,10006570924,REIJNEN Kiel,UNITED STATES OF AMERICA,TT1,25,30
102,10061389967,LOMBARDI Omar,ITALY,,22,30
103,10003253322,SHAEKHOV Vadim,UZBEKISTAN,,25,29
104,10001455384,DANCULOVIC Tomislav,CROATIA,LOB,31,29
105,10061385725,FALLANIE Ali Ahmad,MALAYSIA,,28,28
106,10002990816,INOUE Kazuo,JAPAN,BGT,30,27
107,10007752304,DAVIS Samuel,AUSTRALIA,,20,"26,67"
108,10001499036,TAMOURIDIS Ioannis,GREECE,,31,26
109,10001397790,KOPP David,GERMANY,TRS,32,26
110,10003199364,FODER Daniel,DENMARK,GLU,28,26
111,10001216625,WONG Kam-Po,"HONG KONG, CHINA",,38,25
112,10001140742,LANGE Malcolm,SOUTH AFRICA,,38,24
113,10007622463,PHELAN Adam,AUSTRALIA,DPC,20,24
114,10007597306,MORTON Lachlan,AUSTRALIA,CDT,19,24
115,10005996095,GJØLBERG Adrian,NORWAY,TJM,22,24
115,10007226884,ALIAS Ahmad Fahrullah,MALAYSIA,,21,24
115,10002275036,CHO Ho-Sung,,,37,24
118,10006831814,BARATI Rasoul,ISLAMIC REPUBLIC OF IRAN,,26,23
119,10004522709,MATA Enrique,SPAIN,,26,23
120,10002677584,JANG Sunjae,KOREA,,27,23
121,10006469577,KEOUGH Jacobe,UNITED STATES OF AMERICA,UHC,24,22
122,10004860892,FITRIANTO Hari,INDONESIA,,26,"21,67"
123,10006680250,DUGAN William,UNITED STATES OF AMERICA,TT1,24,21
124,10004876050,HALL Bradeley,AUSTRALIA,,33,21
125,10005905563,GONG Hyosuk,KOREA,GGA,25,21
126,10003326070,CRAWFORD Jai,AUSTRALIA,GKT,28,20
127,10004556960,MASUDA Nariyuki,JAPAN,BLZ,28,20
128,10003471873,BIBBY Ian,GREAT BRITAIN,MPT,25,20
129,10004804817,BERTLING Matthias,GERMANY,TRS,24,20
130,10087823376,FERRARI BARCELO Fabricio,URUGUAY,CJR,26,20
131,10003651931,FERRY Nanto,INDONESIA,,33,20
131,10007128470,PASQUALON Andrea,ITALY,COG,23,20
133,10006067130,TOPCHANYUK Artem,UKRAINE,ISD,22,19
134,10005739148,SUZUKI Yuzuru,JAPAN,SMN,26,19
135,10005860602,MERLO Michele,ITALY,DER,27,19
136,10007919830,RUSSO Evgeny,KYRGYZSTAN,,22,18
137,10003204418,GESCHKE Simon,GERMANY,SKS,25,18
138,10036459452,JASER Nazir,SYRIAN ARAB REPUBLIC,,22,18
139,10007208090,MARZUKI Nur Amirul Fakhruddin,MALAYSIA,TSG,19,18
140,10006376318,HOSSEINI Reza,ISLAMIC REPUBLIC OF IRAN,,22,18
141,10005934461,LECHUGA RODRIGUEZ Pablo,SPAIN,ACG,21,18
142,10004622234,RAKE Christer,NORWAY,TJM,24,18
143,10005417230,WASESO Projo,INDONESIA,,24,18
144,10004872616,KWOK Ho Ting,"HONG KONG, CHINA",,23,17
145,10002692540,POZZOVIVO Domenico,ITALY,COG,29,17
146,10003124087,HOLLANDS Edmund,AUSTRALIA,,38,"16,67"
147,10007157469,FILIN Ievgen,UKRAINE,KLS,21,16
148,10007125339,CAMPAGNARO Simone,ITALY,DAN,25,16
149,10006521414,JAMSRAN Ulziibaatar,MONGOLIA,,23,16
150,10007854253,TRONGKAMNUENG Jittipong,THAILAND,,27,16
151,10005572733,MEHRABANI AZAR Ramin,ISLAMIC REPUBLIC OF IRAN,SUR,25,16
152,10001287353,GRECHYN Sergiy,UKRAINE,AMO,32,16
153,10003316572,AHMAD LUTFI Muhammad Fauzan,MALAYSIA,,25,16
154,10006895670,OMIRZAKOV Dias,KAZAKHSTAN,,19,16
155,10003301620,KLUGE Roger,GERMANY,SKS,25,16
155,10003391748,JANISZEWSKI Sylwester,POLAND,CCC,23,16
155,10005964066,SEMPLE Adam,AUSTRALIA,DPC,22,16
158,10007460189,BARAEV Shalymbek,KYRGYZSTAN,,33,15
159,10003092866,FRÖHLINGER Johannes,GERMANY,SKS,26,15
160,10003037696,AVERIN Maxim,RUSSIAN FEDERATION,,26,15
160,10003293233,CLANCY Edward,GREAT BRITAIN,RCS,26,15
160,10004545341,VAN HEERDEN Christoff,SOUTH AFRICA,,26,15
160,10006088853,MALEKI MIZAN Ramin,ISLAMIC REPUBLIC OF IRAN,TPT,24,15
164,10006521616,BAASANKHUU Myagmarsuren,MONGOLIA,,20,14
165,10009435252,SEYED REZAEI KHORMIZI Seyed Moezeddin,ISLAMIC REPUBLIC OF IRAN,VAK,32,14
166,10001128921,MÜLLER Dirk,GERMANY,TSP,38,14
167,10006079153,SAIUDOMSIN Phuchong,THAILAND,,23,14
168,10002449838,EICHLER Markus,GERMANY,NSP,29,14
169,10004556455,NAKAJIMA Yasuharu,JAPAN,AIS,27,14
170,10002082450,KVASINA Matija,CROATIA,LOB,30,14
170,10004666185,QUEMENEUR Perrig,FRANCE,EUC,27,14
172,10052265604,LIPHONGYU Navuti,THAILAND,,20,13
173,10003172587,REYNANTE Lloyd Lucien,PHILIPPINES,,33,13
174,10004589595,BAZZANA Alessandro,ITALY,TT1,27,13
175,10005698429,HANSON Ken,UNITED STATES OF AMERICA,JBC,29,13
176,10006319229,TESLER Artem,UKRAINE,,23,12
177,10005469669,KASWANTO Kaswanto,INDONESIA,,32,12
178,10007911544,ALTANZUL Maani,MONGOLIA,,19,12
179,10007919931,SATKYNALIEV Janybek,KYRGYZSTAN,,26,12
180,10002677685,MOHD ZAHIT Mohd Sayuti,MALAYSIA,,27,12
181,10004232820,THAWATCHAI Masae,THAILAND,,28,12
182,10003214623,TIERNAN-LOCKE Jonathan,GREAT BRITAIN,RCS,27,12
183,10007723709,SHEPPARD Eric,AUSTRALIA,,20,12
184,10003998606,NORRIS Lachlan,AUSTRALIA,DPC,24,12
185,10004509066,CHOI Jong Gyun,KOREA,,27,12
186,10005904553,ZOU Rongxi,PEOPLE'S REPUBLIC OF CHINA,,26,12
187,10002865928,RAMIREZ ABEJA Javier,SPAIN,ACG,33,12
188,10003166729,OJAVEE Mart,ESTONIA,CHA,30,12
188,10003216037,LYALKO Alexey,KAZAKHSTAN,,26,12
188,10004867966,LEE Wei Cheng,CHINESE TAIPEI,ACT,26,12
188,10005536963,FUKUDA Shimpei,JAPAN,AIS,24,12
188,10005969120,PALMER Thomas,AUSTRALIA,DPC,21,12
188,10006113913,JANNAT Hamed,ISLAMIC REPUBLIC OF IRAN,,22,12
188,10007721281,OBOSA Ericson,PHILIPPINES,,32,12
195,10000991808,REBELLIN Davide,ITALY,MIE,40,11
196,10005508065,KUZIN Sergey,KAZAKHSTAN,,23,11
197,10006282247,JANSE VAN RENSBURG Reinardt,SOUTH AFRICA,MTN,22,11
198,10002876537,SHMIDT Alexey *,RUSSIAN FEDERATION,TT1,28,11
199,10002725579,KISERLOVSKI Emanuel,CROATIA,LOB,27,11
200,10004572623,FORKE Sebastian,GERMANY,TSP,24,11
201,10007138069,SOSNITSKIY Anatoliy,UKRAINE,KLS,21,10
202,10006886980,KUROEDA Shiki,JAPAN,,19,10
203,10004869178,JUMABEKOV Nazar,KAZAKHSTAN,,24,10
204,10007908009,BAT-ERDENE Sumiya,MONGOLIA,,19,10
205,10007870017,KAWAOTHONG Ritthiruk,THAILAND,,19,10
206,10003003344,BERKENBOSCH Maint,NETHERLANDS,,34,10
207,10007720776,PEDERSEN Jonas,DENMARK,,33,10
208,10002749326,HASHEMZADEH Siros,ISLAMIC REPUBLIC OF IRAN,,34,10
209,10061384109,SETIAWAN Iwan,INDONESIA,,26,10
210,10006403600,DENG Ting,PEOPLE'S REPUBLIC OF CHINA,MSS,22,10
211,10007274576,YAMAMOTO Genki,JAPAN,,20,10
212,10003201990,PASSERON Aurélien,FRANCE,GGA,27,10
213,10006260322,KRASILNIKOV Roman,RUSSIAN FEDERATION,,26,10
214,10004593639,OLAMAEI Mahdi,ISLAMIC REPUBLIC OF IRAN,,24,10
215,10002523495,DOI Yukihiro,JAPAN,SKS,28,10
216,10002064767,PALOMARES VILLAPLANA Adrian,SPAIN,ACG,35,10
217,10006132606,YUEN Chi Ho,"HONG KONG, CHINA",,21,10
218,10001646556,WEISSINGER René,GERMANY,VBG,33,10
218,10002290796,ROLLIN Dominique,CANADA,FDJ,29,10
220,10005651343,SCHMITT Alexander,GERMANY,TRS,22,9
221,10002922613,MENDES José,PORTUGAL,CCC,26,9
222,10004759650,HOWES Alex,UNITED STATES OF AMERICA,CDT,23,9
223,10001177219,RADOCHLA Steffen,GERMANY,TSP,33,9
223,10002441855,DOWNING Dean,GREAT BRITAIN,RCS,36,9
223,10003088422,SOBRINO MARTINEZ Joaquin,SPAIN,CJR,29,9
223,10003224929,HEYMANS Cyrille,LUXEMBOURG,CCD,25,9
227,10006835854,TORABI Ali,ISLAMIC REPUBLIC OF IRAN,,25,8
228,10007956307,AL NOIESER Tamam,SYRIAN ARAB REPUBLIC,,24,8
229,10007680663,SURYADI Bambang,INDONESIA,,21,8
230,10007920032,BEGAEV Aslan,KYRGYZSTAN,,29,8
231,10007906793,DASHPUNTSAG Erdenebayar,MONGOLIA,,23,8
232,10003221087,VOLIK Konstantin,UZBEKISTAN,,27,8
233,10006008627,SAHBANA Agung,INDONESIA,,23,8
234,10005680948,ZULKIFLI MOHD Azman,MALAYSIA,,23,8
235,10005480985,YOSHIDA Hayato,JAPAN,,22,8
236,10006060056,HOLLENSTEIN Reto,SWITZERLAND,VBG,26,8
237,10007721685,LE Van Duan,VIETNAM,,24,8
238,10006240518,VERSCHOOR Martijn,NETHERLANDS,TT1,26,8
239,10001165903,MAZZANTI Luca,ITALY,FAR,37,8
240,10006525858,KANBANCHEE Komsan,THAILAND,,28,8
241,10002647676,GOESINNEN Floris,NETHERLANDS,DPC,28,8
241,10003042346,XU Gang,PEOPLE'S REPUBLIC OF CHINA,MSS,27,8
241,10003296869,TAUFIQ Muhammad,INDONESIA,,24,8
241,10004826540,YAMASHITA Takahiro,JAPAN,MTR,26,8
241,10005600924,YOO Kihong,KOREA,GGA,23,8
241,10006520808,RASTRA Patria,INDONESIA,,22,8
241,10007627618,ZHAO Yiming,PEOPLE'S REPUBLIC OF CHINA,HBR,19,8
241,10007684707,GEBRESILASSIE Estifanos Kebede,ETHIOPIA,MPC,23,8
249,10000852772,DAHLBERG Roger Nathan,NEW ZEALAND,,46,"7,67"
250,10002718913,EFIMKIN Vladimir,RUSSIAN FEDERATION,TT1,30,7
251,10006088752,GHAFFARI Vahid,ISLAMIC REPUBLIC OF IRAN,SUR,23,7
252,10001415473,SINKEWITZ Patrik *,GERMANY,FAR,31,7
253,10004507551,RABIE Johann,SOUTH AFRICA,BNT,24,7
254,10005457141,CANO Jose Luis,SPAIN,ACG,23,7
255,10002298779,RUTKIEWICZ Marek,POLAND,CCC,30,7
256,10006060359,SHUGAIPOV Ablay,KAZAKHSTAN,,23,7
257,10002651417,RETSCHKE Robert,GERMANY,APP,31,7
258,10004443792,PLANCKAERT Baptiste,BELGIUM,LAN,23,7
258,10004612231,BARLA Luca,ITALY,,24,7
258,10005322654,BONNIN Thomas,FRANCE,SKS,22,7
258,10006719353,WU Shengjun,PEOPLE'S REPUBLIC OF CHINA,TYD,24,7
258,10049906480,JULES Justin,FRANCE,LPM,25,7
263,10006746130,PRANATA Jimmy,INDONESIA,,21,6
264,10002215624,WIESIAK Mariusz,POLAND,MTR,30,6
265,10006009031,KUROCHKIN Andrey,KYRGYZSTAN,,40,6
266,10007187579,SHALAMOV Vadim,KAZAKHSTAN,,22,6
266,10061390876,RAUF Nur Misbah,MALAYSIA,,24,6
268,10001348886,BEUCHAT Roger,SWITZERLAND,CHA,39,6
269,10002491163,COUTTS Alex,GREAT BRITAIN,,28,6
