Rank;UCI ID;Name;Nationality;Team Code;Age;Points
271;10004703672;ZEITS Andrey;KAZAKHSTAN;AST;32;38
272;10001297457;HAYMAN Mathew;AUSTRALIA;MTS;40;37,88
273;10011087686;HAMILTON Christopher;AUSTRALIA;SUN;23;37
274;10008664508;BOHLI Tom;SWITZERLAND;BMC;24;36,57
275;10008653996;BOUWMAN Koen;NETHERLANDS;TLJ;25;36
276;10004443792;PLANCKAERT Baptiste;BELGIUM;TKA;30;36
277;10003292324;CAVENDISH Mark;GREAT BRITAIN;DDD;33;35
278;10007996117;VINCENT Léo;FRANCE;GFC;23;34
279;10003284543;GUARNIERI Jacopo;ITALY;GFC;31;34
280;10002670817;MONFORT Maxime;BELGIUM;LTS;35;34
281;10008883362;PETERS Nans;FRANCE;ALM;24;34
282;10003200879;ERVITI Imanol;SPAIN;MOV;35;33
283;10002630401;GOLAS Michal;POLAND;SKY;34;32
284;10007970249;VERVAEKE Louis;BELGIUM;SUN;25;32
285;10006469375;HIRT Jan;CZECH REPUBLIC;AST;27;32
286;10009350578;DAVIES Scott;GREAT BRITAIN;DDD;23;31
