Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10051842945,CONTADOR VELASCO Alberto,SPAIN,AST,27,527
2,10001457509,VALVERDE Alejandro,SPAIN,GCE,29,483
3,10002286049,SANCHEZ GONZALEZ Samuel,SPAIN,EUS,31,357
4,10002886237,SCHLECK Andy,LUXEMBOURG,SAX,24,334
5,10001338883,EVANS Cadel,AUSTRALIA,SIL,32,333
6,10019821326,BOASSON-HAGEN Edvald,NORWAY,THR,22,322
7,10003205327,KREUZIGER Roman,CZECH REPUBLIC,LIQ,23,319
8,10003292324,CAVENDISH Mark,GREAT BRITAIN,THR,24,304
9,10002416694,GILBERT Philippe,BELGIUM,SIL,27,295
10,10048456433,GESINK Robert,NETHERLANDS,RAB,23,266
11,10001451647,DAVIS Allan,AUSTRALIA,QST,29,249
12,10001655448,CUNEGO Damiano,ITALY,LAM,28,235
13,10001282606,KLÖDEN Andreas,GERMANY,AST,34,232
14,10001398905,BASSO Ivan,ITALY,LIQ,32,229
15,10001242691,MENCHOV Denis,RUSSIAN FEDERATION,RAB,31,218
16,10002711435,HAUSSLER Heinrich,GERMANY,CTT,25,217
17,10001207531,HUSHOVD Thor,NORWAY,CTT,31,216
18,10002688500,FARRAR Tyler,UNITED STATES OF AMERICA,GRM,25,212
19,10001427496,SCHLECK Fränk,LUXEMBOURG,SAX,29,212
20,10002444784,SANCHEZ Luis Leon,SPAIN,GCE,26,211
21,10000991808,REBELLIN Davide,ITALY,SDA,38,194
22,10001479333,CHAVANEL Sylvain,FRANCE,QST,30,194
23,10001592400,CANCELLARA Fabian,SWITZERLAND,SAX,28,180
24,10002760642,ASTARLOZA CHAURREAU Mikel,SPAIN,EUS,30,178
25,10002578160,GERRANS Simon,AUSTRALIA,CTT,29,176
26,10001197932,GARZELLI Stefano,ITALY,ASA,36,170
27,10001141651,IVANOV Sergei,RUSSIAN FEDERATION,KAT,34,164
28,10001551172,KARPETS Vladimir,RUSSIAN FEDERATION,KAT,29,157
29,10001354748,PELLIZOTTI Franco,ITALY,LIQ,31,156
30,10001661108,POZZATO Filippo,ITALY,KAT,28,154
31,10000805383,ARMSTRONG Lance,UNITED STATES OF AMERICA,AST,38,150
32,10001497117,RODRIGUEZ OLIVER Joaquim,SPAIN,GCE,30,147
33,10002155404,COLOM MAS Antonio,SPAIN,KAT,31,145
34,10001426284,SCARPONI Michele,ITALY,SDA,30,139
35,10003224828,MARTIN Daniel,IRELAND,GRM,23,137
36,10002837838,NIBALI Vincenzo,ITALY,LIQ,25,135
37,10001414867,SASTRE CANDIL Carlos,SPAIN,CTT,34,134
38,10001397891,BOONEN Tom,BELGIUM,QST,29,133
39,10001442250,WIGGINS Bradley,GREAT BRITAIN,GRM,29,131
40,10002858652,MARTIN Tony,GERMANY,THR,24,125
41,10002670514,BRESCHEL Matti,DENMARK,SAX,25,117
42,10003088826,MORENO FERNANDEZ Daniel,SPAIN,GCE,28,117
43,10001440230,ROGERS Michael,AUSTRALIA,THR,30,115
44,10001130335,ZUBELDIA AGIRRE Haimar,SPAIN,AST,32,112
45,10002679709,BALLAN Alessandro,ITALY,LAM,30,110
46,10001354041,DEVOLDER Stijn,BELGIUM,QST,30,104
47,10001656054,KOLOBNEV Alexander,RUSSIAN FEDERATION,SAX,28,103
48,10001137207,PETACCHI Alessandro,ITALY,LPR,35,102
49,10003214522,TAARAMÄE Rein,ESTONIA,COF,22,98
50,10003401246,FUGLSANG Jakob,DENMARK,SAX,24,98
51,10001296447,FEDRIGO Pierrick,FRANCE,BBO,31,92
52,10002148128,MOSQUERA MIGUEZ Ezequiel,SPAIN,XAC,34,92
53,10002214311,GREIPEL André,GERMANY,THR,27,91
54,10002910990,ROJAS José,SPAIN,GCE,24,90
55,10002732451,LÖFKVIST Thomas,SWEDEN,THR,25,90
56,10003235538,CIOLEK Gerald,GERMANY,MRM,23,88
57,10001103962,O'GRADY Stuart,AUSTRALIA,SAX,36,87
