Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10003114488,VOS Marianne,NETHERLANDS,CCC,32,1592
2,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,MTS,37,"1467,67"
3,10014173300,WIEBES Lorena,NETHERLANDS,PHV,20,"1302,33"
4,10008682490,NIEWIADOMA Katarzyna,POLAND,CSR,25,"1240,17"
5,10005972655,VAN DER BREGGEN Anna,NETHERLANDS,DLT,29,1095
6,10003267163,BASTIANELLI Marta,ITALY,TVC,32,1077
7,10004779252,PIETERS Amy,NETHERLANDS,DLT,28,841
8,10006605680,BRAND Lucinda,NETHERLANDS,,30,"797,5"
9,10005669935,MAJERUS Christine,LUXEMBOURG,DLT,32,"690,67"
10,10003270601,SPRATT Amanda,AUSTRALIA,MTS,32,"680,67"
11,10007524453,PALADIN Soraya,ITALY,ALE,26,660
12,10008683807,LUDWIG Cecilie,DENMARK,,24,"651,33"
13,10007614985,LONGO BORGHINI Elisa,ITALY,TFS,28,"646,33"
14,10015146633,VOLLERING Demi,NETHERLANDS,PHV,23,"614,33"
15,10006131693,RIVERA Coryn,UNITED STATES OF AMERICA,SUN,27,"596,83"
16,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,CCC,34,582
17,10007350459,KOPECKY Lotte,BELGIUM,LSL,24,574
18,10006456443,KIRCHMANN Leah,CANADA,SUN,29,"563,5"
19,10002919175,WILD Kirsten,NETHERLANDS,WNT,37,"509,67"
20,10008684312,MACKAIJ Floortje,NETHERLANDS,SUN,24,"476,5"
21,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,TFS,31,469
22,10004602935,BRENNAUER Lisa,GERMANY,WNT,31,448
23,10005781584,HOSKING Chloe,AUSTRALIA,ALE,29,443
24,10006578604,LANGVAD Annika,DENMARK,DLT,35,395
25,10010182657,BALSAMO Elisa,ITALY,VAL,21,376
26,10011143260,CAVALLI Marta,ITALY,VAL,21,364
27,10015336387,PATERNOSTER Letizia,ITALY,TFS,20,355
28,10003264335,VAN DIJK Ellen,NETHERLANDS,TFS,32,"296,33"
29,10009378668,HALL Katharine,UNITED STATES OF AMERICA,DLT,32,"284,33"
30,10008965814,KLEIN Lisa,GERMANY,CSR,23,282
31,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,DLT,30,"280,33"
32,10009686038,JACKSON Alison,CANADA,TIB,31,"265,75"
