Rank;UCI ID;Name;Nationality;Team Code;Age;Points
124;10006491708;BARDET Romain;FRANCE;ALM;28;70
125;10009438989;NIU Yikui;PEOPLE'S REPUBLIC OF CHINA;MBE;24;70
126;10004599905;MIHAYLOV Nikolay;BULGARIA;DMP;30;70
127;10006895569;ZAKHAROV Artyom;KAZAKHSTAN;AST;27;70
128;10005875857;JANSSENS Jimmy;BELGIUM;CIB;29;70
129;10007211730;CATAFORD Alexander;CANADA;UHC;25;70
130;10009973705;LAŠINIS Venantas;LITHUANIA;STC;21;70
131;10007527988;RÄIM Mihkel;ESTONIA;ICA;25;68,71
132;10010004522;CROME Sam;AUSTRALIA;BSC;25;68
133;10010996043;HARPER Chris;AUSTRALIA;BSC;24;68
134;10007771401;LEUNG Chun Wing;HONG KONG, CHINA;HKS;24;66,67
135;10014455711;ERDENEBAT Bilguunjargal;MONGOLIA;;21;66
136;10006142811;FERNANDEZ CRUZ Delio;SPAIN;DMP;32;65
137;10004703672;ZEITS Andrey;KAZAKHSTAN;AST;32;65
138;10014871696;BATSAIKHAN Tegshbayar;MONGOLIA;RTS;20;64
139;10009027751;LIZDE Seid;ITALY;HOL;23;64
140;10075176596;GEBRESILASIE Hanibal;ERITREA;;24;63
141;10050285891;SHI Hang;PEOPLE'S REPUBLIC OF CHINA;MSS;20;63
142;10007692989;DAVIDS Brendon;SOUTH AFRICA;BSC;25;63
143;10009351790;EYOB Metkel;ERITREA;TSG;25;62
144;10003261709;FRANK Mathias;SWITZERLAND;ALM;32;60
145;10003269183;KRISTOFF Alexander;NORWAY;UAD;31;60
146;10050937512;EWART Jesse;AUSTRALIA;TSC;24;60
147;10009027852;MINALI Riccardo;ITALY;AST;23;60
148;10042595613;GARCIA NAVARRO Daniel;SPAIN;;34;60
149;10006878189;DAVIDENOK Ilya;KAZAKHSTAN;XDS;26;60
150;10009799004;ARASHIRO Yudai;JAPAN;KIN;23;60
151;10048456433;GESINK Robert;NETHERLANDS;TLJ;32;60
152;10010100916;KIM Unggyeom;KOREA;GIC;22;60
153;10009557918;POTTER Michael;AUSTRALIA;ACA;21;59
154;10005932138;KUBOKI Kazushige;JAPAN;BGT;29;59
155;10006088550;NEPOMNYACHSHIY Yevgeniy;KAZAKHSTAN;VAM;31;58,25
156;10008856383;KOISHI Yuma;JAPAN;UKO;25;58
157;10009433737;KHORSHID Khalil;ISLAMIC REPUBLIC OF IRAN;YUN;30;57
158;10004656990;HATANAKA Yusuke;JAPAN;UKO;33;56,67
159;10049885969;QUANG Van Cuong;VIETNAM;;21;55
160;10003292324;CAVENDISH Mark;GREAT BRITAIN;DDD;33;55
161;10006500701;FOMINYKH Daniil;KAZAKHSTAN;AST;27;55
162;10005503217;GUARDINI Andrea;ITALY;BRD;29;55
163;10014877760;STANNARD Robert;AUSTRALIA;MTS;20;53
164;10006693283;MANULANG Robin;INDONESIA;PGN;31;53
165;10013581394;RAGGIO Luca;ITALY;WIL;23;53
166;10008995015;ZENOVICH Mathew;NEW ZEALAND;STG;24;53
167;10006895367;NIKITIN Matvey;KAZAKHSTAN;TSE;26;53
168;10010164974;ROCHAS Rémy;FRANCE;;22;53
169;10009012900;MOW Ching Yin;HONG KONG, CHINA;HKS;23;52,67
170;10014384373;AZMAN Muhammad Zawawi;MALAYSIA;TSC;24;52
171;10010754755;ENKHTAIVAN Bolor-Erdene;MONGOLIA;NLC;23;51
172;10007597306;MORTON Lachlan;AUSTRALIA;DDD;26;50
173;10006469072;SCHELLING Patrick;SWITZERLAND;VOL;28;50
174;10005986294;FREIBERG Michael;AUSTRALIA;BSC;28;50
175;10002951107;COLORADO HERNANDEZ Francisco Jarley;COLOMBIA;;38;50
176;10008892961;PACHER Quentin;FRANCE;VCC;26;50
177;10002986065;DRUCKER Jean-Pierre;LUXEMBOURG;BMC;32;50
178;10008671073;EIKING Odd Christian;NORWAY;WGG;24;50
179;10009782937;FREIBERGER Markus;AUSTRIA;HAC;23;50
180;10009798600;AMEZAWA Takeaki;JAPAN;BLZ;23;50
181;10008917617;CHOY Hiu Fung;HONG KONG, CHINA;HKS;22;50
182;10049091579;JOO Mideum;KOREA;SCT;19;50
183;10009706145;WILLIAMS Tyler;UNITED STATES OF AMERICA;ICA;24;50
184;10009727161;ABOU RACHID Elias;LEBANON;;23;50
185;10010804467;OOSTRA Folkert;NETHERLANDS;ALE;29;50
186;10058895148;BIN LUKMAN Riyadh Hakim;SINGAPORE;;20;50
187;10005827559;VILELA Ricardo;PORTUGAL;MZN;31;50
188;10007587404;PEREZ MUÑOZ Wilmar Jahir;COLOMBIA;TSC;32;49
189;10008716139;CARINO El Joshua;PHILIPPINES;;25;49
190;10003326070;CRAWFORD Jai;AUSTRALIA;KIN;35;48
191;10007584471;PERRY Benjamin;CANADA;ICA;24;48
192;10051617623;CHEN Mingrun;PEOPLE'S REPUBLIC OF CHINA;HEN;22;48
193;10010958657;STEDMAN Maximilian;GREAT BRITAIN;BCC;22;48
194;10007219309;BIZHIGITOV Zhandos;KAZAKHSTAN;AST;27;48
195;10007293269;GROENEWEGEN Dylan;NETHERLANDS;TLJ;25;45,71
196;10004451371;VAN AVERMAET Greg;BELGIUM;BMC;33;45
197;10009816178;VOLOSHIN Alexey;KAZAKHSTAN;VAM;22;45
198;10003259685;COSTA Rui;PORTUGAL;UAD;32;45
199;10009999569;ALKHALAIFAH Khaled;KUWAIT;KWT;23;45
200;10009105755;AL ER Abdallah;LEBANON;;24;45
201;10014871801;MOHD ZARIFF Muhamad Nur Aiman;MALAYSIA;TSC;21;43
202;10007771704;LEUNG Ka Yu;HONG KONG, CHINA;HKS;22;42
203;10021507510;TORIBIO ALCOLEA Jose Vicente;SPAIN;MTR;33;41
204;10007166866;POURSEYEDIGOLAKHOUR Mirsamad;ISLAMIC REPUBLIC OF IRAN;;33;41
205;10075106575;PUJOL MUÑOZ Oscar;SPAIN;UKO;35;40
206;10006914767;PAGE Dylan;SWITZERLAND;TSC;25;40
207;10004599400;VASYLYUK Andriy;UKRAINE;;31;40
208;10008855171;KUDUS Merhawi;ERITREA;DDD;24;40
209;10011132752;MAGENNIS Liam;AUSTRALIA;DEC;21;40
210;10010798609;JUNG Wooho;KOREA;UCT;21;40
211;10008707449;STÖHR Jan;CZECH REPUBLIC;ACS;27;40
212;10002917862;SAMOILAU Branislau;BELARUS;MCC;33;40
213;10010990080;REGUERO CORRAL Gabriel;SPAIN;VIB;25;40
214;10007889316;FRAYRE MOCTEZUMA Eder;MEXICO;ELV;27;40
215;10007224056;STÜSSI Colin Chris;SWITZERLAND;AMO;25;40
216;10002208853;DE KORT Koen;NETHERLANDS;TFS;36;40
217;10005608604;COOPER Joseph;NEW ZEALAND;BSC;33;39
218;10010999780;LOPEZ PARADA Daniel;SPAIN;BBH;24;39
219;10007124430;SHELDEN Taylor;UNITED STATES OF AMERICA;JBC;31;38
220;10003243723;VORGANOV Eduard;RUSSIAN FEDERATION;MCC;36;38
221;10014837344;LEA Jason;AUSTRALIA;BSC;22;38
222;10002912004;HAEDO Lucas Sebastian;ARGENTINA;UHC;35;38
223;10008198201;SPREAFICO Matteo;ITALY;ANS;25;38
224;10009431010;NOVARDIANTO Jamalidin;INDONESIA;PGN;24;37
225;10052018050;BOONRATANATHANAKORN Thurakit;THAILAND;TCC;29;36
226;10008789800;ARIYAN Behnam;ISLAMIC REPUBLIC OF IRAN;PKY;28;36
227;10004556960;MASUDA Nariyuki;JAPAN;BLZ;35;36
228;10006481402;BARON CASTILLO Felix Alejandro;COLOMBIA;ILU;27;36
229;10007202535;TROSINO Mirko;ITALY;AMO;26;36
230;10005583948;ABERASTURI IZAGA Jon;SPAIN;EUS;29;35
231;10010647348;MISBAH Muhsin Al Redha;MALAYSIA;TSC;21;35
232;10008897409;TURRIN Alex;ITALY;WIL;26;35
233;10009531848;KUSABA Keigo;JAPAN;;22;35
234;10011168623;SWEENY Harrison;AUSTRALIA;MBE;20;35
235;10009197301;BALKAN Onur;TURKEY;TRK;22;35
236;10009067258;TAN Gabriel Choon Howe;SINGAPORE;;35;35
237;10007506366;ZABEL Rick;GERMANY;TKA;25;35
238;10009910350;PARK Sang Hong;KOREA;LXC;29;35
239;10009680378;NAJAFI Bahram;ISLAMIC REPUBLIC OF IRAN;TST;21;35
240;10049093195;ZULKIFLIE Nik Mohd Azwan;MALAYSIA;FAR;28;35
241;10013736291;BAT-ORSHIKH Gantumur;MONGOLIA;;22;35
242;10008700274;VERMEULEN Alexey;UNITED STATES OF AMERICA;IPC;24;35
243;10005512008;GUARDIOLA TORA Salvador;SPAIN;KIN;30;34
244;10007461708;BOGDANOVICS Maris;LATVIA;AMO;27;33
245;10008669053;DE VOS Adam;CANADA;RLY;25;33
246;10003073062;BELLETTI Manuel;ITALY;ANS;33;33
247;10008715937;ORANZA Ronald;PHILIPPINES;;26;33
248;10006599216;BOUGLAS Georgios;GREECE;NLC;28;33
249;10006893044;CASTILLO SOTO Ulises Alfredo;MEXICO;JBC;26;33
250;10005457242;MADRAZO RUIZ Angel;SPAIN;DMP;30;33
251;10005739148;SUZUKI Yuzuru;JAPAN;BLZ;33;32
252;10009798903;ONODERA Rei;JAPAN;BLZ;23;31,67
253;10009143040;SUAZA ARANGO Bernardo Albeiro;COLOMBIA;MZN;26;31
254;10007175859;DE LA CRUZ MELGAREJO David;SPAIN;SKY;29;30
255;10008665821;BUDIAK Anatolii;UKRAINE;;23;30
256;10011156293;ARIFIN Muhammad;INDONESIA;KFC;23;30
257;10013886542;BANZER Gordian;SWITZERLAND;AKR;22;30
258;10007760586;KERS Koos Jeroen;NETHERLANDS;;32;30
259;10007524756;TEUNS Dylan;BELGIUM;BMC;26;30
260;10007744220;MALUCELLI Matteo;ITALY;ANS;25;30
261;10009765254;BROZYNA Piotr;POLAND;CCC;23;30
262;10009798192;YOSHIOKA Naoya;JAPAN;UKO;27;30
263;10015561814;RIDWAN LOH Firoz Loh;SINGAPORE;;19;30
264;10007210114;BEYK KHORMIZI Hamid;ISLAMIC REPUBLIC OF IRAN;PKY;26;30
265;10006801296;JONES Brenton;AUSTRALIA;DMP;27;30
266;10014412968;BERGSTRÖM FRISK Hannes;SWEDEN;MPC;23;30
267;10017765532;VAN HEERDEN Eddie;SOUTH AFRICA;TSG;24;30
268;10008689463;PEARSON Daniel;GREAT BRITAIN;ABS;24;30
269;10007523342;TUREK Daniel;CZECH REPUBLIC;ICA;25;30
270;10014972740;POGAČAR Tadej;SLOVENIA;LJU;20;30
271;10009021384;CHIKATANI Ryo;JAPAN;BGT;26;30
272;10015855945;CHZHAN Igor;KAZAKHSTAN;TSE;19;30
273;10008990365;YEO Boon Kiak;SINGAPORE;;30;30
274;10054191355;KANLEJIAN Hovsep;LEBANON;;19;30
275;10014547758;HAUGSVÆR Sindre Bjerkestrand;NORWAY;HRB;24;30
276;10056071539;HIBATULLAH Jamal;INDONESIA;PGN;21;29
277;10006008627;SAHBANA Agung;INDONESIA;KFC;30;29
278;10002837838;NIBALI Vincenzo;ITALY;TBM;34;28
279;10013426400;OKA Atsushi;JAPAN;BLZ;23;28
280;10004503915;PAPOK Siarhei;BELARUS;MCC;30;28
281;10009148801;OKAMOTO Hayato;JAPAN;AIS;23;27
282;10004874232;SALEH Mohd Harrif;MALAYSIA;TSG;30;27
283;10009080594;CAVANAGH Ryan;AUSTRALIA;STG;23;27
284;10060129674;YEMANE Dawit;ERITREA;;20;26
285;10073116055;NG Pak Hang;HONG KONG, CHINA;HKS;19;26
286;10004595558;MEYER Cameron;AUSTRALIA;MTS;30;25,83
287;10046109336;KRAGH ANDERSEN Søren;DENMARK;SUN;24;25
288;10035480358;ACEVEDO CALLE Janier Alexis;COLOMBIA;UHC;33;25
289;10009987849;BUSSARD Dimitri;SWITZERLAND;;22;25
290;10003105600;VISCONTI Giovanni;ITALY;TBM;35;25
291;10080472089;PRAYOGO Dealton;INDONESIA;;25;25
