Rank,UCI ID,Name,Nationality,Team Code,Age,Points
127,10006473015,KELDERMAN Wilco,NETHERLANDS,SUN,28,"490,52"
128,10009164056,GANNA Filippo,ITALY,INS,23,489
129,10003036989,ŠPILAK Simon,SLOVENIA,TKA,33,488
130,10004680333,EL FARES Julien,FRANCE,DMP,34,486
131,10002692540,POZZOVIVO Domenico,ITALY,TBM,37,483
132,10005560710,MEZGEC Luka,SLOVENIA,MTS,31,"477,6"
133,10009820727,VALTER Attila,HUNGARY,CDT,21,477
134,10015825936,BJERG Mikkel,DENMARK,HBA,21,"475,33"
135,10005839885,CATTANEO Mattia,ITALY,ANS,29,474
136,10006884455,VAN BAARLE Dylan,NETHERLANDS,INS,27,"471,08"
137,10010005027,NOPPE Christophe,BELGIUM,SVB,25,468
138,10008666932,CAPIOT Amaury,BELGIUM,SVB,26,465
139,10005842212,SIMON Julien,FRANCE,COF,34,460
140,10003261709,FRANK Mathias,SWITZERLAND,ALM,33,460
141,10045463375,WALSCHEID Maximilian Richard,GERMANY,SUN,26,"458,38"
142,10007079970,THEUNS Edward,BELGIUM,TFS,28,451
143,10016299721,DAINESE Alberto,ITALY,SEG,21,445
144,10009817693,DE KLEIJN Arvid,NETHERLANDS,MET,25,444
145,10004519978,VAN EMDEN Jos,NETHERLANDS,TJV,34,"441,42"
146,10007526271,VLIEGEN Loïc,BELGIUM,WGG,26,438
147,10006914969,VAN POPPEL Danny,NETHERLANDS,TJV,26,438
148,10001457307,SEVILLA RIVERA Oscar Miguel,SPAIN,MED,43,"437,86"
149,10005413085,NIEVE ITURRALDE Mikel,SPAIN,MTS,35,437
150,10049906480,JULES Justin,FRANCE,WVA,33,433
151,10005961440,BOUHANNI Nacer,FRANCE,COF,29,430
152,10008692594,RIABUSHENKO Aleksandr,BELARUS,UAD,24,"429,5"
153,10007950546,BUDDING Martijn,NETHERLANDS,BRT,24,"424,17"
154,10009136168,TAMINIAUX Lionel,BELGIUM,WVA,23,423
155,10006584765,PETIT Adrien,FRANCE,TDE,29,417
156,10009966530,KNOX James,GREAT BRITAIN,DQT,24,416
157,10008913371,CAMPENAERTS Victor,BELGIUM,LTS,28,413
158,10051858507,CARTHY Hugh John,GREAT BRITAIN,EF1,25,"410,5"
159,10008854464,ROOSEN Timo,NETHERLANDS,TJV,26,409
160,10008671073,EIKING Odd Christian,NORWAY,WGG,25,407
161,10007508790,ORKEN Ahmet,TURKEY,SBB,26,403
162,10004032251,PATERSKI Maciej,POLAND,WIB,33,401
163,10007527584,LIEPINS Emils,LATVIA,WVA,27,398
164,10008700880,VILLELLA Davide,ITALY,AST,28,397
165,10008681278,LATOUR Pierre,FRANCE,ALM,26,397
166,10008892961,PACHER Quentin,FRANCE,VCB,27,394
167,10006469375,HIRT Jan,CZECH REPUBLIC,AST,28,394
168,10003094684,HIVERT Jonathan,FRANCE,TDE,34,393
169,10004433789,GALLOPIN Tony,FRANCE,ALM,31,389
170,10010118393,BISSEGGER Stefan,SWITZERLAND,SRA,21,"382,5"
171,10007527988,RÄIM Mihkel,ESTONIA,ICA,26,382
172,10005675692,ASADOV Elchin,AZERBAIJAN,VIB,32,380
173,10011227631,RODRIGUEZ GARAICOECHEA Oscar,SPAIN,EUS,24,376
174,10002670110,SOBAL Yauhen,BELARUS,MCC,38,375
175,10019821326,BOASSON-HAGEN Edvald,NORWAY,TDD,32,"374,67"
176,10008660464,ALLEGAERT Piet,BELGIUM,SVB,24,374
177,10007170001,SLAGTER Tom-Jelte,NETHERLANDS,TDD,30,371
178,10003214522,TAARAMÄE Rein,ESTONIA,TDE,32,363
179,10003322939,VAN POPPEL Boy,NETHERLANDS,ROC,31,361
180,10005894752,ROSA Diego,ITALY,INS,30,"356,83"
181,10002214311,GREIPEL André,GERMANY,PCB,37,356
182,10003245945,BÁRTA Jan,CZECH REPUBLIC,ELA,35,"355,71"
183,10009986334,CHERKASOV Nikolai,RUSSIAN FEDERATION,GAZ,23,354
184,10005391564,BRÄNDLE Matthias,AUSTRIA,ICA,30,"350,83"
185,10007890730,CONSONNI Simone,ITALY,UAD,25,345
186,10008674612,ALMEIDA GUERREIRO Ruben Antonio,PORTUGAL,TKA,25,345
187,10006469072,SCHELLING Patrick,SWITZERLAND,VBG,29,343
188,10007992174,BARBERO Carlos,SPAIN,MOV,28,343
189,10006064504,QUAADE Rasmus Christian,DENMARK,RIW,29,"341,36"
190,10005827660,LEMOS PINTO Edgar,PORTUGAL,W52,34,334
191,10015502301,LEKNESSUND Andreas,NORWAY,UXT,20,332
192,10003260190,BUTS Vitaliy,UKRAINE,TKC,33,331
193,10004816739,DE GENDT Thomas,BELGIUM,LTS,33,330
194,10006875159,GROSU Eduard-Michael,ROMANIA,DMP,27,328
195,10005457646,OLIVEIRA Nelson,PORTUGAL,MOV,30,328
196,10008199312,BARBIER Rudy,FRANCE,ICA,27,"327,83"
197,10011133661,FOSS Tobias S.,NORWAY,UXT,22,"327,5"
198,10042286324,ARANBURU DEBA Alex,SPAIN,CJR,24,"327,31"
199,10007743109,GOUGEARD Alexis,FRANCE,ALM,26,322
200,10008922364,SOLER Marc,SPAIN,MOV,26,322
201,10007216275,MANZIN Lorrenzo,FRANCE,VCB,25,"321,17"
202,10007995814,GESBERT Elie,FRANCE,PCB,24,320
203,10015083480,BATTISTELLA Samuele,ITALY,DDC,21,319
204,10009501233,AFFINI Edoardo,ITALY,MTS,23,"315,57"
205,10004727419,JAKIN Alo,ESTONIA,AUB,33,315
206,10007179903,MEIJERS Jeroen,NETHERLANDS,TMC,26,314
207,10009807488,NAESEN Lawrence,BELGIUM,LTS,27,"308,18"
208,10007065119,FRANCZAK Pawel,POLAND,VOS,28,308
209,10009812542,TOLHOEK Antwan,NETHERLANDS,TJV,25,"307,89"
210,10002833794,LANGEVELD Sebastian,NETHERLANDS,EF1,34,307
211,10011208231,VINGEGAARD Jonas,DENMARK,TJV,23,"305,63"
212,10004611726,KUMP Marko,SLOVENIA,ADR,31,305
213,10007518894,PELLAUD Simon,SWITZERLAND,IAM,27,304
214,10006477762,LUDVIGSSON Tobias,SWEDEN,GFC,28,302
215,10007223450,DOULL Owain,GREAT BRITAIN,INS,26,302
216,10005595264,LEBAS Thomas,FRANCE,KIN,34,301
217,10005489271,HARDY Romain,FRANCE,PCB,31,300
218,10007061782,LAMMERTINK Maurits,NETHERLANDS,ROC,29,300
219,10002910990,ROJAS José,SPAIN,MOV,34,299
220,10008691382,RAILEANU Cristian,REPUBLIC OF MOLDOVA,TSC,26,"298,71"
221,10015827855,ALEOTTI Giovanni,ITALY,CTF,20,"296,2"
222,10009231552,STEIMLE Jannik,GERMANY,VBG,23,295
223,10004502400,KITTEL Marcel,GERMANY,,31,293
224,10004638196,VUILLERMOZ Alexis,FRANCE,ALM,31,293
225,10006917494,REICHENBACH Sébastien,SWITZERLAND,GFC,30,293
226,10007291754,RIESEBEEK Oscar,NETHERLANDS,ROC,27,293
227,10008113224,VAN DER KOOIJ Bas,NETHERLANDS,MTA,24,292
228,10007755435,JANS Roy,BELGIUM,COC,29,291
229,10008731802,RODRIGUES João,PORTUGAL,W52,25,287
230,10007156762,LIENHARD Fabian,SWITZERLAND,IAM,26,287
231,10004589801,ŠIŠKEVIČIUS Evaldas,LITHUANIA,DMP,31,286
232,10009832346,CHAMPOUSSIN Clément,FRANCE,,21,"285,4"
233,10005497052,TVETCOV Serghei,ROMANIA,FPC,31,285
234,10006655901,SÜTTERLIN Jasha,GERMANY,MOV,27,"284,33"
235,10046109336,KRAGH ANDERSEN Søren,DENMARK,SUN,25,"284,08"
236,10009318549,TOTÒ Paolo,ITALY,SAN,28,283
237,10007742503,GABBURO Davide,ITALY,NSK,26,281
238,10009971378,CAVAGNA Rémi,FRANCE,DQT,24,280
239,10009372103,GENIETS Kévin,LUXEMBOURG,GFC,22,279
240,10009431515,BARBIER Pierre,FRANCE,NRL,22,279
241,10009334717,WELTEN Bram,NETHERLANDS,PCB,22,276
242,10007062388,PÖSTLBERGER Lukas,AUSTRIA,BOH,27,276
243,10003205630,KANGERT Tanel,ESTONIA,EF1,32,276
244,10009369776,VERMEULEN Emiel,BELGIUM,NRL,26,275
245,10005875857,JANSSENS Jimmy,BELGIUM,COC,30,275
246,10010085859,BAGIOLI Nicola,ITALY,NIP,24,275
247,10006004280,SELIG Rüdiger,GERMANY,BOH,30,275
248,10004819466,DEBUSSCHERE Jens,BELGIUM,TKA,30,"273,62"
249,10005495739,TZORTZAKIS Polychronis,GREECE,TIS,30,273
250,10004881508,DOWSETT Alex,GREAT BRITAIN,TKA,31,"270,62"
251,10011415163,LE CUNFF Kevin,FRANCE,AUB,31,270
252,10008610247,NÕMMELA Aksel,ESTONIA,WVA,25,269
253,10006494132,HALLER Marco,AUSTRIA,TKA,28,"267,62"
254,10005953861,OVECHKIN Artem,RUSSIAN FEDERATION,TSG,33,267
255,10007245476,LASTRA MARTINEZ Jonathan,SPAIN,CJR,26,267
256,10006144831,EDET Nicolas,FRANCE,COF,32,267
257,10005996200,ROWE Luke,GREAT BRITAIN,INS,29,"266,25"
258,10002858248,VANENDERT Jelle,BELGIUM,LTS,34,266
259,10010977552,PIDCOCK Thomas,GREAT BRITAIN,WGN,20,264
260,10003094280,DE MARCHI Alessandro,ITALY,CCC,33,264
261,10007952162,RUSSO Clément,FRANCE,PCB,24,261
262,10005818162,BRAMBILLA Gianluca,ITALY,TFS,32,260
263,10006838480,PERNSTEINER Hermann,AUSTRIA,TBM,29,260
264,10060263252,OZGUR Batuhan,TURKEY,TSC,21,258
265,10001299174,ROGINA Radoslav,CROATIA,ADR,40,258
266,10075106676,PRADES REVERTE Benjami,SPAIN,UKO,36,257
267,10050032075,KRON Andreas,DENMARK,RIW,21,"255,16"
268,10014630008,NOVIKOV Savva,RUSSIAN FEDERATION,LOK,20,255
269,10009788189,TIZZA Marco,ITALY,AMO,27,253
270,10010958859,TOWNSEND Rory,IRELAND,DHB,24,250
271,10004590407,VAN STAEYEN Michaël,BELGIUM,ROC,31,250
272,10004497649,CLAEYS Dimitri,BELGIUM,COF,32,249
273,10008714725,JABRAYILOV Samir,AZERBAIJAN,MCC,25,248
274,10008926206,MÜLLER Patrick,SWITZERLAND,VCB,23,"246,17"
275,10009498506,VAHTRA Norman,ESTONIA,,23,246
276,10006642763,MEURISSE Xandro,BELGIUM,WGG,27,246
277,10007514450,KAMP Alexander,DENMARK,RIW,26,244
278,10002917862,SAMOILAU Branislau,BELARUS,MCC,34,243
279,10002204914,WEENING Pieter,NETHERLANDS,ROC,38,243
280,10005711462,VAN GENECHTEN Jonas,BELGIUM,VCB,33,243
281,10005573541,GARCIA FERNANDEZ Marcos,SPAIN,KIN,33,238
282,10010957546,ANIOLKOWSKI Stanislaw,POLAND,CDT,22,237
283,10014842394,EEKHOFF Nils,NETHERLANDS,DSU,21,236
284,10002724872,ROCHE Nicolas,IRELAND,SUN,35,"234,81"
285,10007503134,SISR František,CZECH REPUBLIC,ELA,26,"233,71"
286,10010096569,PADUN Mark,UKRAINE,TBM,23,233
287,10005865753,WALLAYS Jelle,BELGIUM,LTS,30,"232,89"
288,10006120781,HNÍK Karel,CZECH REPUBLIC,ELA,28,"232,71"
289,10088487828,NIELSEN Andreas Stokbro,DENMARK,RIW,22,"232,16"
290,10009640063,SAJNOK Szymon,POLAND,CCC,22,"230,8"
291,10054655945,MANCEBO PEREZ Francisco,SPAIN,MTR,43,230
292,10009734942,MÄDER Gino,SWITZERLAND,TDD,22,"229,67"
293,10008628637,MALECKI Kamil,POLAND,CDT,23,229
294,10007969744,VALLEE Boris,BELGIUM,WGG,26,228
295,10005583948,ABERASTURI IZAGA Jon,SPAIN,CJR,30,227
296,10003205327,KREUZIGER Roman,CZECH REPUBLIC,TDD,33,227
297,10006795337,SHALUNOV Evgeny,RUSSIAN FEDERATION,GAZ,27,"224,43"
298,10008651976,AUER Daniel,AUSTRIA,MPB,25,224
299,10005484221,BRANDÃO Jóni,PORTUGAL,EFP,30,224
300,10002510563,KAŇKOVSKÝ Alois,CZECH REPUBLIC,ELA,36,223
301,10008653996,BOUWMAN Koen,NETHERLANDS,TJV,26,"221,17"
302,10006688940,FICARA Pierpaolo,ITALY,AMO,28,221
303,10009880038,RUTSCH Jonas,GERMANY,LKH,21,220
304,10048456433,GESINK Robert,NETHERLANDS,TJV,33,"219,57"
305,10007631557,MÜHLBERGER Gregor,AUSTRIA,BOH,25,"219,5"
306,10007175859,DE LA CRUZ MELGAREJO David,SPAIN,INS,30,"218,83"
307,10005966288,VAN DER SANDE Tosh,BELGIUM,LTS,29,218
308,10010973714,JØRGENSEN Mathias,DENMARK,RIW,22,"217,52"
309,10011048684,BERGSTRÖM FRISK Erik,SWEDEN,MPC,20,217
310,10002350414,GASPAROTTO Enrico,SWITZERLAND,TDD,37,216
311,10025080746,PARET PEINTRE Aurélien,FRANCE,ALM,23,214
312,10004563327,SWIFT Ben,GREAT BRITAIN,INS,32,213
313,10006599216,BOUGLAS Georgios,GREECE,NLC,29,"212,43"
314,10007584067,JAUREGUI Quentin,FRANCE,ALM,25,212
315,10025135209,TOUZE Damien,FRANCE,COF,23,212
316,10007096542,VENTURINI Clement,FRANCE,ALM,26,212
317,10005969524,DUVAL Julien,FRANCE,ALM,29,212
318,10008972884,MARECZKO Jakub,ITALY,CCC,25,"211,33"
319,10010182051,HAYTER Ethan,GREAT BRITAIN,,21,211
320,10006656204,VERMEERSCH Gianni,BELGIUM,COC,27,211
321,10008705833,NIEUWENHUIS Joris,NETHERLANDS,SUN,23,210
322,10004609908,LIGTHART Pim,NETHERLANDS,TDE,31,209
323,10009976836,SOBRERO Matteo,ITALY,DDC,22,208
324,10007609329,BIZKARRA ETXEGIBEL Mikel,SPAIN,EUS,30,208
325,10005874645,DELAPLACE Anthony,FRANCE,PCB,30,207
326,10008688352,OOMEN Sam,NETHERLANDS,SUN,24,"206,43"
327,10007898309,SHUMOV Nikolai,BELARUS,MCC,25,206
328,10014093979,BADILATTI Matteo,SWITZERLAND,ICA,27,206
329,10003200475,GAVAZZI Francesco,ITALY,ANS,35,206
330,10003223818,ROLLAND Pierre,FRANCE,VCB,33,206
331,10003092765,CATALDO Dario,ITALY,AST,34,"205,5"
332,10007945189,HERMANS Quinten,BELGIUM,TFL,24,204
333,10010091216,MENTEN Milan,BELGIUM,SVB,23,204
334,10008198908,BACKAERT Frederik,BELGIUM,WGG,29,204
335,10004564337,CARUSO Damiano,ITALY,TBM,32,"203,86"
336,10007951455,STOSZ Patryk,POLAND,CDT,25,202
337,10009974715,CIMA Imerio,ITALY,NIP,22,202
338,10015280312,VAN MOER Brent,BELGIUM,LTS,21,"201,89"
339,10008672790,FRANKINY Kilian,SWITZERLAND,GFC,25,201
340,10006897892,KASTRANTAS Charalampos,GREECE,BRC,28,199
341,10008942471,LAAS Martin,ESTONIA,ILU,26,199
342,10007452816,DE LA PARTE Victor,SPAIN,CCC,33,199
343,10004779656,KREDER Raymond,NETHERLANDS,UKO,30,198
344,10008669154,DECLERCQ Benjamin,BELGIUM,SVB,25,198
345,10009421411,ERIKSSON Lucas,SWEDEN,RIW,23,"196,86"
346,10003038104,BAKELANTS Jan,BELGIUM,SUN,33,"196,17"
347,10074643908,BARCELO ARAGON Fernando,SPAIN,EUS,23,196
348,10006492112,BAZHKOU Stanislau,BELARUS,MCC,28,195
349,10006634780,PEDRERO Antonio,SPAIN,MOV,28,195
350,10006486452,TRATNIK Jan,SLOVENIA,TBM,29,"192,19"
351,10006883344,HANSEN Lasse Norman,DENMARK,COC,27,190
352,10007739166,THALMANN Roland,SWITZERLAND,VBG,26,190
353,10006597293,COMBAUD Romain,FRANCE,DMP,28,189
354,10010784057,GONÇALVES ALMEIDA Joao Pedro,PORTUGAL,HBA,21,188
355,10010165883,ZACCANTI Filippo,ITALY,NIP,24,188
356,10010966842,ZIMMERMANN Georg,GERMANY,TIR,22,185
357,10008659050,SCHLEGEL Michal,CZECH REPUBLIC,ELA,24,185
358,10004599396,KONONENKO Mykhaylo,UKRAINE,XDS,32,185
359,10006884556,VAN DER LIJKE Nick,NETHERLANDS,ROC,28,185
360,10008661272,ARSLANOV Ildar,RUSSIAN FEDERATION,GAZ,25,185
361,10015077925,KONYCHEV Alexander,ITALY,DDC,21,184
362,10005354582,STEPNIAK Grzegorz,POLAND,WIB,30,183
363,10016504128,VAN WILDER Ilan,BELGIUM,,19,"181,67"
364,10007381781,NIELSEN Magnus Cort,DENMARK,AST,26,181
365,10009377355,LISSON Christoffer,DENMARK,ABB,24,180
366,10019151521,ARCHIBALD John,GREAT BRITAIN,RPC,29,"176,67"
367,10007946506,PALUTA Michal,POLAND,CDT,24,176
368,10005584150,GARCIA DE MATEOS RUBIO Vicente,SPAIN,AVL,31,176
369,10007158580,SERRY Pieter,BELGIUM,DQT,31,176
370,10008924384,CIMA Damiano,ITALY,NIP,26,175
371,10003073062,BELLETTI Manuel,ITALY,ANS,34,175
372,10002728411,DEVENYNS Dries,BELGIUM,DQT,36,"174,95"
373,10002858652,MARTIN Tony,GERMANY,TJV,34,"173,61"
374,10011942704,BOUCHARD Geoffrey,FRANCE,ALM,27,173
375,10007245779,DOUBEY Fabien,FRANCE,WGG,26,173
376,10002986065,DRUCKER Jean-Pierre,LUXEMBOURG,BOH,33,"171,5"
377,10010164267,FERASSE Thibault,FRANCE,NRL,25,171
378,10009807387,PEYSKENS Dimitri,BELGIUM,WVA,28,171
379,10011127500,PLANCKAERT Edward,BELGIUM,SVB,24,171
380,10101897369,MOLENAAR Alexander,NETHERLANDS,MTA,20,170
381,10005457242,MADRAZO RUIZ Angel,SPAIN,BBH,31,169
382,10009189015,MOSCHETTI Matteo,ITALY,TFS,23,169
383,10008689665,PELIKÁN János Zsombor,HUNGARY,PNN,24,168
384,10003270500,TYBOR Patrik,SLOVAKIA,DKB,32,168
385,10006280530,SANZ UNZUE Enrique,SPAIN,EUS,30,168
386,10007512026,VERONA QUINTANILLA Carlos,SPAIN,MOV,27,168
387,10008670871,EG Niklas,DENMARK,TFS,24,168
388,10007907100,CARVALHO António,PORTUGAL,W52,30,167
389,10004617180,CASTROVIEJO NICOLAS Jonathan,SPAIN,INS,32,"166,42"
390,10004599400,VASYLYUK Andriy,UKRAINE,TKC,32,165
391,10009766971,MADSEN Martin Toft,DENMARK,ABB,34,165
392,10006804330,TRARIEUX Julien,FRANCE,DMP,27,164
393,10007822729,RUMAC Josip,CROATIA,ANS,25,163
394,10008748572,ITURRIA SEGUROLA Mikel,SPAIN,EUS,27,162
395,10013118929,VINJEBO Emil,DENMARK,RIW,25,161
396,10008881948,VAN SCHIP Jan Willem,NETHERLANDS,ROC,25,161
397,10008032287,KOCH Jonas,GERMANY,CCC,26,161
398,10004509268,BENFATTO Marco,ITALY,ANS,31,161
399,10002449535,SCHILLINGER Andreas,GERMANY,BOH,36,"160,86"
400,10010171038,WALLS Matthew,GREAT BRITAIN,,21,160
