Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,MTS,36,"1923,86"
2,10005972655,VAN DER BREGGEN Anna,NETHERLANDS,DLT,28,1912
3,10003114488,VOS Marianne,NETHERLANDS,WAD,31,"1764,88"
4,10003270601,SPRATT Amanda,AUSTRALIA,MTS,31,"1628,86"
5,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,CBT,33,"1507,95"
6,10004779252,PIETERS Amy,NETHERLANDS,DLT,27,"1291,57"
7,10006131693,RIVERA Coryn,UNITED STATES OF AMERICA,SUN,26,"1265,33"
8,10003264335,VAN DIJK Ellen,NETHERLANDS,SUN,31,"1252,57"
9,10008682490,NIEWIADOMA Katarzyna,POLAND,CSR,24,"1131,67"
10,10003267163,BASTIANELLI Marta,ITALY,ALE,31,1065
11,10004779050,D'HOORE Jolien,BELGIUM,MTS,28,"968,86"
12,10007199808,SIERRA CANADILLA Arlenis,CUBA,ASA,26,958
13,10005781584,HOSKING Chloe,AUSTRALIA,ALE,28,"866,33"
14,10014173300,WIEBES Lorena,NETHERLANDS,PHV,19,"833,25"
15,10005669935,MAJERUS Christine,LUXEMBOURG,DLT,31,"830,24"
16,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,DLT,29,"800,57"
17,10007614985,LONGO BORGHINI Elisa,ITALY,WHT,27,"777,43"
18,10005894146,GUARNIER Megan,UNITED STATES OF AMERICA,,33,"750,24"
19,10010182657,BALSAMO Elisa,ITALY,VAL,20,742
20,10006605680,BRAND Lucinda,NETHERLANDS,SUN,29,"738,9"
21,10004520079,JASINSKA Malgorzata,POLAND,MOV,34,"728,14"
22,10004597881,FAHLIN Emilia,SWEDEN,WHT,30,"706,6"
23,10002919175,WILD Kirsten,NETHERLANDS,WHT,36,"692,8"
24,10006412589,BUJAK Eugenia,SLOVENIA,BTC,29,685
25,10007278822,CONFALONIERI Maria Giulia,ITALY,VAL,25,"679,67"
26,10004602935,BRENNAUER Lisa,GERMANY,WHT,30,"668,37"
27,10001441139,ZABELINSKAYA Olga,UZBEKISTAN,CGS,38,665
28,10007709460,RYAN Alexis,UNITED STATES OF AMERICA,CSR,24,"603,67"
29,10002525317,BRONZINI Giorgia,ITALY,,35,594
30,10008683807,LUDWIG Cecilie,DENMARK,CBT,23,"558,95"
31,10006456443,KIRCHMANN Leah,CANADA,SUN,28,"556,9"
32,10006881122,CECCHINI Elena,ITALY,CSR,26,"547,67"
33,10006326202,HENTTALA Lotta,FINLAND,CBT,29,"540,95"
34,10010118292,THOMAS Leah,UNITED STATES OF AMERICA,UHC,29,524
35,10008684312,MACKAIJ Floortje,NETHERLANDS,SUN,23,"521,93"
36,10005540906,CORDON RAGOT Audrey,FRANCE,WHT,29,"521,6"
37,10009378668,HALL Katharine,UNITED STATES OF AMERICA,UHC,31,484
38,10008965814,KLEIN Lisa,GERMANY,CSR,22,483
39,10008682288,NGUYEN Thi That,VIETNAM,,25,478
40,10014049523,LIPPERT Liane,GERMANY,SUN,20,"476,9"
41,10007992881,WILES Tayler,UNITED STATES OF AMERICA,DRP,29,"473,57"
42,10004490676,LELEIVYTĖ Rasa,LITHUANIA,VAI,30,434
43,10009686038,JACKSON Alison,CANADA,TIB,30,"432,17"
44,10009402617,ROWE Danielle,GREAT BRITAIN,WAD,28,"392,88"
45,10006489684,SANTESTEBAN GONZALEZ Ane,SPAIN,ALE,28,392
46,10008676228,CHURSINA Anastasiia,RUSSIAN FEDERATION,BTC,23,391
47,10004616574,CANUEL Karol-Ann,CANADA,DLT,30,"389,57"
48,10009457076,ROY Sarah,AUSTRALIA,MTS,32,"375,86"
49,10007350459,KOPECKY Lotte,BELGIUM,LSL,23,354
50,10006579715,BIANNIC Aude,FRANCE,MOV,27,"347,14"
51,10039854755,GARCIA CAÑELLAS Margarita Victo,SPAIN,MOV,34,"342,14"
52,10007230726,WILLIAMS Georgia,NEW ZEALAND,MTS,25,339
53,10048328010,MAGNALDI Erica,ITALY,BPK,26,332
54,10006578907,FOURNIER Roxane,FRANCE,FDJ,27,"328,86"
55,10002523701,BECKER Charlotte,GERMANY,HPU,35,327
56,10050049152,SIGGAARD Christina,DENMARK,TVC,24,"324,5"
57,10007348237,BARNES Hannah,GREAT BRITAIN,CSR,25,324
58,10005492002,AMIALIUSIK Alena,BELARUS,CSR,29,323
59,10006140181,STULTIENS Sabrina,NETHERLANDS,WAD,25,"307,71"
60,10004735806,KESSLER Nina,NETHERLANDS,HPU,30,303
61,10048318209,NEBEN Amber Leone,UNITED STATES OF AMERICA,,43,301
62,10015336387,PATERNOSTER Letizia,ITALY,ASA,19,"299,25"
63,10005763194,ELVIN Gracie,AUSTRALIA,MTS,30,"290,86"
64,10005436529,MUSTONEN Sara,SWEDEN,EXP,37,"288,83"
65,10009487085,DIDERIKSEN Amalie,DENMARK,DLT,22,"287,67"
66,10009991586,MALSEED Shannon,AUSTRALIA,TIB,24,"279,17"
67,10007501518,WINDER Ruth,UNITED STATES OF AMERICA,SUN,25,"274,9"
68,10010660785,BERTIZZOLO Sofia,ITALY,ASA,21,"274,25"
69,10004619002,DE VUYST Sofie,BELGIUM,DVE,31,274
70,10014329207,BROWN Grace,AUSTRALIA,,26,272
71,10006727538,ENSING Janneke,NETHERLANDS,ALE,32,271
72,10042147793,MERINO CORTAZAR Eider,SPAIN,MOV,24,"269,14"
73,10002741545,GUDERZO Tatiana,ITALY,BPK,34,"266,83"
74,10005886365,GUARISCHI Barbara,ITALY,TVC,28,"261,5"
75,10010638557,BUURMAN Eva,NETHERLANDS,DRP,24,"260,57"
76,10006136646,NA Ahreum,KOREA,,28,260
77,10004629510,JEULAND Pascale,FRANCE,DVE,31,256
78,10007126551,GILLOW Shara,AUSTRALIA,FDJ,31,"254,86"
79,10008685423,MARKUS Riejanne,NETHERLANDS,WAD,24,"249,55"
80,10007874057,HEINE Vita,NORWAY,HPU,34,"244,83"
81,10009894485,KOREVAAR Jeanne,NETHERLANDS,WAD,22,"243,55"
82,10002059414,WORRACK Trixi,GERMANY,CSR,37,243
83,10014838556,KENNEDY Lucy,AUSTRALIA,MTS,30,"240,86"
84,10015197456,BJERG Emma Cecilie,DENMARK,CBT,19,"236,95"
85,10009858113,LUCAS Sharlotte,NEW ZEALAND,,27,233
86,10007968936,KOSTER Anouska,NETHERLANDS,WAD,25,"220,55"
87,10010972805,POIDEVIN Sara,CANADA,RLW,22,213
88,10010616834,CHAPMAN Brodie,AUSTRALIA,TIB,27,"208,17"
89,10003288987,VAN DE REE Monique,NETHERLANDS,WAD,30,"207,67"
90,10006481705,HANNES Kaat,BELGIUM,,27,206
91,10008652784,VAN DER MEER Janine,NETHERLANDS,HCT,24,203
92,10008651572,GUTIERREZ RUIZ Sheyla,SPAIN,CPC,24,202
93,10015660026,CONSONNI Chiara,ITALY,VAL,19,"200,67"
94,10009495371,VAN 'T GELOOF Maria Apolonia,NETHERLANDS,LSL,22,"198,6"
95,10007742705,DUVAL Eugénie,FRANCE,FDJ,25,"197,86"
96,10006629831,FERRAND PREVOT Pauline,FRANCE,CSR,26,196
97,10007971562,DUYCK Ann-Sophie,BELGIUM,CBT,31,"190,95"
98,10004779353,DRUYTS Kelly,BELGIUM,DVE,29,187
99,10014629705,NOVOLODSKAIA Mariya,RUSSIAN FEDERATION,CGS,19,"185,83"
100,10008635610,SANGUINETI Ilaria,ITALY,VAL,24,"180,67"
101,10008601860,GONZALEZ BLANCO Alicia,SPAIN,MOV,23,179
102,10005971645,KITCHEN Lauren,AUSTRALIA,FDJ,28,"178,86"
103,10009040885,YONAMINE Eri,JAPAN,WHT,27,"176,63"
104,10045969492,WILLIAMS Lily,UNITED STATES OF AMERICA,HBS,24,176
105,10014600807,BERGEN Sara,CANADA,RLW,30,175
106,10011047573,ANDERSEN Susanne,NORWAY,HPU,20,"174,16"
107,10009232865,SPEROTTO Maria Vittoria,ITALY,BPK,22,"168,5"
108,10007524453,PALADIN Soraya,ITALY,ALE,25,"168,33"
109,10009674924,DEBESAY Mosana,ERITREA,SER,25,"167,5"
110,10006503832,OSHURKOVA Elizaveta,RUSSIAN FEDERATION,CGS,27,"166,83"
111,10007589323,PEÑUELA MARTINEZ Diana Carolina,COLOMBIA,UHC,32,164
112,10003454392,BATAGELJ Polona,SLOVENIA,BTC,29,162
113,10009003402,GARFOOT Katrin,AUSTRALIA,,37,161
114,10052798696,GEBREMESKEL Bisrat,ERITREA,,28,"157,5"
115,10008130503,BARNES Alice,GREAT BRITAIN,CSR,23,157
116,10009749894,LABOUS Juliette,FRANCE,SUN,20,"155,57"
117,10005968009,HUANG Ting Ying,CHINESE TAIPEI,,28,155
118,10008838401,STEPHENS Lauren,UNITED STATES OF AMERICA,CPC,32,154
119,10008999055,YANG Qianyu,"HONG KONG, CHINA",,25,153
120,10009862254,SCHWEINBERGER Kathrin,AUSTRIA,HCT,22,152
121,10007960953,KUIJPERS Evy,NETHERLANDS,,23,150
122,10009773035,KOPPENBURG Clara,GERMANY,CBT,23,"147,95"
123,10009043212,PU Yixian,PEOPLE'S REPUBLIC OF CHINA,GPC,26,147
124,10015011843,HARVEY Mikayla,NEW ZEALAND,ILU,20,145
125,10011143260,CAVALLI Marta,ITALY,VAL,20,145
126,10009335121,NOSKOVA Nikola,CZECH REPUBLIC,BPK,21,143
127,10007521928,LOOSER Vera,NAMIBIA,,25,136
128,10009354319,WHITE Emma,UNITED STATES OF AMERICA,RLW,21,134
129,10007993083,HALL Lauren,UNITED STATES OF AMERICA,UHC,39,133
130,10005601732,LEE Jumi,KOREA,,29,131
131,10009142030,LAY Kirsti,CANADA,RLW,30,130
132,10008956417,PRIETO CASTAÑEDA Marcela,MEXICO,SWA,26,129
133,10007773825,DEMAY Coralie,FRANCE,FDJ,26,128
134,10006415118,MEJIAS GARCIA Marlies,CUBA,T20,26,124
135,10015534431,ANDERSON Grace,NEW ZEALAND,ILU,21,123
136,10008694921,SHEKEL Olga,UKRAINE,MIC,24,123
137,10007981868,MUCCIOLI Dalia,ITALY,VAL,25,"122,67"
138,10007704309,CHRISTOFOROU Antri,CYPRUS,CGS,26,122
139,10010971589,NILSSON Hanna,SWEDEN,BTC,26,121
140,10002895432,DOMINGUEZ MASAGUE Yudelmis,CUBA,,33,120
141,10006723902,DE OLIVEIRA PAPARELLA Flavia Maria,BRAZIL,,37,120
142,10014878366,GEBRU Eyeru Tesfoam,ETHIOPIA,,22,"118,5"
143,10010179021,KASENOVA Karina,RUSSIAN FEDERATION,CGS,20,"117,83"
144,10013344554,SOET Aafke,NETHERLANDS,WNT,21,114
145,10004616271,BUCHANAN Rushlee,NEW ZEALAND,UHC,30,113
146,10009979664,BEYENE Tsega,ETHIOPIA,,24,"112,5"
147,10007825456,HANSON Lauretta,AUSTRALIA,UHC,24,112
148,10008789695,ARCHIBALD Katie,GREAT BRITAIN,WHT,24,"111,17"
149,10007816766,ARZUFFI Alice Maria,ITALY,BDM,24,109
150,10007860014,DOM Annelies,BELGIUM,LSL,32,108
151,10005965379,GARCIA OCASIO Iraida,CUBA,,29,108
152,10009326128,SIMMONDS Hayley,GREAT BRITAIN,WNT,30,106
153,10010753947,PERSICO Silvia,ITALY,VAL,21,"105,67"
154,10023481862,LIU Zixin,PEOPLE'S REPUBLIC OF CHINA,,22,105
155,10009668658,KAJIHARA Yumi,JAPAN,,21,104
156,10001570067,VYSOTSKA Ievgeniia,UKRAINE,MIC,43,104
157,10010661900,PATIÑO BEDOYA Paula Andrea,COLOMBIA,,21,103
158,10010790121,RIFFEL Christa,GERMANY,CSR,20,"101,33"
159,10008669457,DEMEY Valerie,BELGIUM,LSL,24,101
160,10007199707,DREXEL CLOUTHIER Ingrid,MEXICO,TIB,25,"99,17"
161,10006180193,EDMONDSON Annette,AUSTRALIA,WHT,27,"98,17"
162,10006324279,LETH Julie,DENMARK,WHT,26,98
163,10008668952,DE JONG Demi,NETHERLANDS,LSL,23,98
164,10007739974,KHATUNTSEVA Gulnaz,RUSSIAN FEDERATION,CGS,24,96
165,10007859206,PINTAR Urska,SLOVENIA,BTC,33,95
166,10007969037,ROOIJAKKERS Pauliena,NETHERLANDS,WAD,25,"94,55"
167,10010177809,SAVENKA Karalina,BELARUS,MCC,20,94
168,10006655392,RYAN Kendall,UNITED STATES OF AMERICA,TIB,26,94
169,10007256287,SANABRIA SANCHEZ Ana Cristina,COLOMBIA,SER,28,93
170,10005601631,MANEEPHAN Jutatip,THAILAND,TWC,30,93
171,10009021081,YOSHIKAWA Miho,JAPAN,,25,91
172,10009637134,MATHIESEN Pernille,DENMARK,SUN,21,91
173,10006436336,PAWLOWSKA Katarzyna,POLAND,TVC,29,90
174,10007524352,RATTO Rossella,ITALY,CPC,25,90
175,10009636730,SUN Jiajun,PEOPLE'S REPUBLIC OF CHINA,,22,90
176,10008693103,RODRIGUEZ GUTIERREZ Carolina,MEXICO,ASA,25,90
177,10015331438,ROBERTS Jessica,GREAT BRITAIN,,19,90
