Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10005460373,SAGAN Peter,SLOVAKIA,TNK,26,669
2,10006738854,QUINTANA Nairo,COLOMBIA,MOV,26,609
3,10004393676,FROOME Chris,GREAT BRITAIN,SKY,31,564
4,10001457509,VALVERDE Alejandro,SPAIN,MOV,36,436
5,10051842945,CONTADOR VELASCO Alberto,SPAIN,TNK,34,428
6,10004451371,VAN AVERMAET Greg,BELGIUM,BMC,31,420
7,10005760164,PORTE Richie,AUSTRALIA,BMC,31,394
8,10006491708,BARDET Romain,FRANCE,ALM,26,374
9,10007587303,CHAVES RUBIO Jhoan Esteban,COLOMBIA,OBE,26,351
10,10003224828,MARTIN Daniel,IRELAND,EQS,30,280
11,10042236612,IZAGUIRRE INSAUSTI Ion,SPAIN,MOV,27,270
12,10002837838,NIBALI Vincenzo,ITALY,AST,32,241
13,10005501496,ZAKARIN Ilnur,RUSSIAN FEDERATION,KAT,27,239
14,10005691658,HENAO MONTOYA Sergio Luis,COLOMBIA,SKY,29,234
15,10003269183,KRISTOFF Alexander,NORWAY,KAT,29,229
16,10001497117,RODRIGUEZ OLIVER Joaquim,SPAIN,KAT,37,211
17,10006473722,PINOT Thibaut,FRANCE,FDJ,26,206
18,10005391261,VANMARCKE Sep,BELGIUM,TLJ,28,201
19,10003259685,COSTA Rui,PORTUGAL,LAM,30,194
20,10008663090,BETTIOL Alberto,ITALY,CDT,23,185
21,10006291947,MATTHEWS Michael,AUSTRALIA,OBE,26,184
22,10001592400,CANCELLARA Fabian,SWITZERLAND,TFS,35,176
23,10009365433,NAESEN Oliver,BELGIUM,IAM,26,162
24,10005513119,MOLLEMA Bauke,NETHERLANDS,TFS,30,160
25,10006467052,DEMARE Arnaud,FRANCE,FDJ,25,154
26,10006679543,JUNGELS Bob,LUXEMBOURG,EQS,24,153
27,10007389259,DUMOULIN Tom,NETHERLANDS,TGA,26,149
28,10086252279,POELS Wouter,NETHERLANDS,SKY,29,148
29,10007155752,ALAPHILIPPE Julian,FRANCE,EQS,24,146
30,10007856677,BARGUIL Warren,FRANCE,TGA,25,144
31,10007059055,YATES Adam,GREAT BRITAIN,OBE,24,144
32,10004641836,URAN Rigoberto,COLOMBIA,CDT,29,137
33,10006231525,TALANSKY Andrew,UNITED STATES OF AMERICA,CDT,28,132
34,10006453110,WELLENS Tim,BELGIUM,LTS,25,130
35,10002286049,SANCHEZ GONZALEZ Samuel,SPAIN,BMC,38,130
36,10005467952,ULISSI Diego,ITALY,LAM,27,129
37,10003253221,THOMAS Geraint,GREAT BRITAIN,SKY,30,121
38,10003267769,STANNARD Ian,GREAT BRITAIN,SKY,29,120
39,10002578160,GERRANS Simon,AUSTRALIA,OBE,36,119
40,10004443994,KRUIJSWIJK Steven,NETHERLANDS,TLJ,29,118
41,10004641937,PANTANO GOMEZ Jarlinson,COLOMBIA,IAM,28,115
42,10007809490,EWAN Caleb,AUSTRALIA,OBE,22,111
43,10005894752,ROSA Diego,ITALY,AST,27,110
44,10005380450,MAJKA Rafal,POLAND,TNK,27,110
45,10009763436,LOPEZ MORENO Miguel Angel,COLOMBIA,AST,22,109
46,10005852821,KWIATKOWSKI Michal,POLAND,SKY,26,108
47,10002836626,TERPSTRA Niki,NETHERLANDS,EQS,32,108
48,10005982456,FELLINE Fabio,ITALY,TFS,26,108
49,10007518591,FORMOLO Davide,ITALY,CDT,24,108
50,10001449425,ALBASINI Michael,SWITZERLAND,OBE,36,106
51,10004507753,VAN GARDEREN Tejay,UNITED STATES OF AMERICA,BMC,28,104
52,10055330194,YATES Simon Philip,GREAT BRITAIN,OBE,24,101
53,10001297457,HAYMAN Mathew,AUSTRALIA,OBE,38,100
54,10005379339,DEGENKOLB John,GERMANY,TGA,27,98
55,10004563327,SWIFT Ben,GREAT BRITAIN,SKY,29,92
56,10002214311,GREIPEL André,GERMANY,LTS,34,92
57,10002833996,ROELANDTS Jurgen,BELGIUM,LTS,31,90
58,10005876160,NIZZOLO Giacomo,ITALY,TFS,27,90
59,10006587694,FERNANDEZ Ruben,SPAIN,MOV,25,88
60,10002782264,ŠTYBAR Zdeněk,CZECH REPUBLIC,EQS,31,88
61,10003205327,KREUZIGER Roman,CZECH REPUBLIC,TNK,30,86
62,10004433789,GALLOPIN Tony,FRANCE,LTS,28,85
63,10007524251,MEINTJES Louis,SOUTH AFRICA,LAM,24,85
64,10006917494,REICHENBACH Sébastien,SWITZERLAND,FDJ,27,84
65,10004502400,KITTEL Marcel,GERMANY,EQS,28,81
66,10001397891,BOONEN Tom,BELGIUM,EQS,36,80
67,10006916080,ATAPUMA HURTADO Jhon Darwin,COLOMBIA,BMC,28,80
68,10003292324,CAVENDISH Mark,GREAT BRITAIN,DDD,31,80
69,10019821326,BOASSON-HAGEN Edvald,NORWAY,DDD,29,79
70,10007175859,DE LA CRUZ MELGAREJO David,SPAIN,EQS,27,77
71,10006473015,KELDERMAN Wilco,NETHERLANDS,TLJ,25,74
72,10002711435,HAUSSLER Heinrich,AUSTRALIA,IAM,32,72
73,10006874553,MC CARTHY Jay,AUSTRALIA,TNK,24,68
74,10003473994,AMADOR Andrey,COSTA RICA,MOV,30,68
75,10007750280,BENOOT Tiesj,BELGIUM,LTS,22,66
76,10006883243,HUNDAHL Michael Valgren,DENMARK,TNK,24,60
77,10005818162,BRAMBILLA Gianluca,ITALY,EQS,29,60
78,10003036989,ŠPILAK Simon,SLOVENIA,KAT,30,60
79,10048456433,GESINK Robert,NETHERLANDS,TLJ,30,59
80,10003223919,ROUX Anthony,FRANCE,FDJ,29,56
81,10008700880,VILLELLA Davide,ITALY,CDT,25,54
82,10008648037,WOODS Michael,CANADA,CDT,30,54
83,10004519978,VAN EMDEN Jos,NETHERLANDS,TLJ,31,54
84,10003088826,MORENO FERNANDEZ Daniel,SPAIN,MOV,35,54
85,10005768248,HAAS Nathan,AUSTRALIA,DDD,27,53
86,10006175951,KUZNETSOV Viacheslav,RUSSIAN FEDERATION,KAT,27,50
87,10005996200,ROWE Luke,GREAT BRITAIN,SKY,26,50
88,10008656828,GAVIRIA RENDON Fernando,COLOMBIA,EQS,22,48
89,10006914969,VAN POPPEL Danny,NETHERLANDS,SKY,23,44
90,10001426284,SCARPONI Michele,ITALY,AST,37,43
91,10002886540,MEERSMAN Gianni,BELGIUM,EQS,31,42
92,10003105600,VISCONTI Giovanni,ITALY,MOV,33,41
93,10004774202,TRENTIN Matteo,ITALY,EQS,27,41
94,10006884455,VAN BAARLE Dylan,NETHERLANDS,CDT,24,40
95,10003200879,ERVITI Imanol,SPAIN,MOV,33,40
96,10006444521,BENNETT George,NEW ZEALAND,TLJ,26,40
97,10003242814,SIUTSOU Kanstantsin,BELARUS,DDD,34,40
98,10003261709,FRANK Mathias,SWITZERLAND,IAM,30,39
99,10002302722,CUMMINGS Stephen,GREAT BRITAIN,DDD,35,38
100,10006479782,ARNDT Nikias,GERMANY,TGA,25,38
101,10007381781,NIELSEN Magnus Cort,DENMARK,OBE,23,37
102,10006271234,ARU Fabio,ITALY,AST,26,36
103,10005413085,NIEVE ITURRALDE Mikel,SPAIN,SKY,32,36
104,10004816739,DE GENDT Thomas,BELGIUM,LTS,30,36
105,10007293269,GROENEWEGEN Dylan,NETHERLANDS,TLJ,23,34
106,10003401246,FUGLSANG Jakob,DENMARK,AST,31,34
107,10002692540,POZZOVIVO Domenico,ITALY,ALM,34,32
108,10003230888,DUPONT Hubert,FRANCE,ALM,36,32
109,10006823528,STUYVEN Jasper,BELGIUM,TFS,24,31
110,10006003270,WARBASSE Lawrence,UNITED STATES OF AMERICA,IAM,26,30
111,10002427913,SIEBERG Marcel,GERMANY,LTS,34,30
112,10008888921,ROGLIČ Primož,SLOVENIA,TLJ,27,30
113,10002986065,DRUCKER Jean-Pierre,LUXEMBOURG,BMC,30,26
114,10002670817,MONFORT Maxime,BELGIUM,LTS,33,24
115,10002833491,BOOM Lars,NETHERLANDS,AST,31,22
116,10009575395,MOSCON Gianni,ITALY,SKY,22,22
117,10002259777,RENSHAW Mark,AUSTRALIA,DDD,34,22
118,10004703672,ZEITS Andrey,KAZAKHSTAN,AST,30,22
119,10008681278,LATOUR Pierre,FRANCE,ALM,23,22
120,10002338286,PERAUD Jean Christophe,FRANCE,ALM,39,22
121,10004632237,VALLS FERRI Rafael,SPAIN,LTS,29,21
122,10003085994,HERMANS Ben,BELGIUM,BMC,30,21
123,10002879062,SARAMOTINS Aleksejs,LATVIA,IAM,34,20
124,10002302015,LAGUTIN Sergey,RUSSIAN FEDERATION,KAT,35,20
125,10002444784,SANCHEZ Luis Leon,SPAIN,AST,33,19
126,10005711462,VAN GENECHTEN Jonas,BELGIUM,IAM,30,19
127,10002890378,CARDOSO André,PORTUGAL,CDT,32,18
128,10004521089,SILIN Egor,RUSSIAN FEDERATION,KAT,28,18
129,10004613948,MODOLO Sacha,ITALY,LAM,29,18
130,10001481555,BENNATI Daniele,ITALY,TNK,36,18
131,10007500710,BONIFAZIO Niccolò,ITALY,,23,17
132,10080883533,HOLST ENGER Sondre,NORWAY,IAM,23,16
133,10003223818,ROLLAND Pierre,FRANCE,CDT,30,16
134,10006919215,KEUKELEIRE Jens,BELGIUM,OBE,28,16
135,10003214522,TAARAMÄE Rein,ESTONIA,KAT,29,16
136,10007518692,CONTI Valerio,ITALY,LAM,23,16
137,10005964167,MOSER Moreno,ITALY,CDT,26,16
138,10006045508,GENIEZ Alexandre,FRANCE,FDJ,28,16
139,10003301620,KLUGE Roger,GERMANY,IAM,30,16
140,10003092765,CATALDO Dario,ITALY,AST,31,15
141,10089627778,RICHEZE Maximiliano Ariel,ARGENTINA,EQS,33,15
142,10007519504,HOELGAARD Daniel,NORWAY,FDJ,23,14
143,10005889193,DENNIS Rohan,AUSTRALIA,BMC,26,14
144,10002916448,IMPEY Daryl,SOUTH AFRICA,OBE,32,14
145,10005502914,VIVIANI Elia,ITALY,SKY,27,14
146,10007559213,ELISSONDE Kenny,FRANCE,FDJ,25,13
147,10002844710,MONTAGUTI Matteo,ITALY,ALM,32,12
148,10002508543,CLEMENT Stef,NETHERLANDS,IAM,34,12
149,10004617180,CASTROVIEJO NICOLAS Jonathan,SPAIN,MOV,29,12
150,10003025875,PAUWELS Serge,BELGIUM,DDD,33,12
151,10003094280,DE MARCHI Alessandro,ITALY,BMC,30,11
152,10002695267,MORABITO Steve,SWITZERLAND,FDJ,33,11
153,10004638196,VUILLERMOZ Alexis,FRANCE,ALM,28,11
154,10007170001,SLAGTER Tom-Jelte,NETHERLANDS,CDT,27,10
155,10003284543,GUARNIERI Jacopo,ITALY,KAT,29,10
156,10006885566,CRADDOCK G Lawson,UNITED STATES OF AMERICA,CDT,24,10
157,10002728411,DEVENYNS Dries,BELGIUM,IAM,33,10
158,10003272217,KÖNIG Leopold,CZECH REPUBLIC,SKY,29,10
159,10006288715,HOFLAND Moreno,NETHERLANDS,TLJ,25,10
160,10003038104,BAKELANTS Jan,BELGIUM,ALM,30,9
161,10002909980,WYSS Danilo,SWITZERLAND,BMC,31,9
162,10005870605,TCATEVICH Aleksei,RUSSIAN FEDERATION,KAT,27,9
163,10005391564,BRÄNDLE Matthias,AUSTRIA,IAM,27,9
164,10006658426,CHERNETSKII Sergei,RUSSIAN FEDERATION,KAT,26,8
165,10007996824,HENAO GOMEZ Sebastian,COLOMBIA,SKY,23,8
166,10007079970,THEUNS Edward,BELGIUM,TFS,25,8
167,10003270904,ROVNY Ivan,RUSSIAN FEDERATION,TNK,29,8
168,10003073769,BOUET Maxime,FRANCE,EQS,30,8
169,10007723103,DOMONT Axel,FRANCE,ALM,26,8
170,10007522534,VAKOČ Petr,CZECH REPUBLIC,EQS,24,7
171,10005977305,HERRADA Jesus,SPAIN,MOV,26,7
172,10028417041,CIMOLAI Davide,ITALY,LAM,27,7
173,10003349312,BODNAR Maciej,POLAND,TNK,31,7
174,10004881508,DOWSETT Alex,GREAT BRITAIN,MOV,28,7
175,10007526271,VLIEGEN Loïc,BELGIUM,BMC,23,6
176,10002724872,ROCHE Nicolas,IRELAND,SKY,32,6
177,10006480388,BEVIN Patrick,NEW ZEALAND,CDT,25,6
