Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10005894146,GUARNIER Megan,UNITED STATES OF AMERICA,DLT,31,946
2,10006456443,KIRCHMANN Leah,CANADA,TLP,26,624
3,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,DLT,28,545
4,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,DLT,27,541
5,10007614985,LONGO BORGHINI Elisa,ITALY,WHT,25,523
6,10006919518,STEVENS Evelyn,UNITED STATES OF AMERICA,DLT,33,519
7,10005972655,VAN DER BREGGEN Anna,NETHERLANDS,RBW,26,492
8,10002732552,JOHANSSON Emma,SWEDEN,WHT,33,463
9,10005781584,HOSKING Chloe,AUSTRALIA,WHT,26,450
10,10003114488,VOS Marianne,NETHERLANDS,RBW,29,442
11,10008682490,NIEWIADOMA Katarzyna,POLAND,RBW,22,421
12,10005492002,AMIALIUSIK Alena,BELARUS,LPR,27,288
13,10007278822,CONFALONIERI Maria Giulia,ITALY,LZE,23,286
14,10006326202,LEPISTÖ Lotta Pauliina,FINLAND,CBT,27,279
15,10004779252,PIETERS Amy,NETHERLANDS,WHT,25,265
16,10003267163,BASTIANELLI Marta,ITALY,ALE,29,249
17,10006412589,BUJAK Eugenia,POLAND,BTC,27,245
18,10003272419,NUMAINVILLE Joelle,CANADA,CBT,29,241
19,10072026322,SMALL Carmen,UNITED STATES OF AMERICA,CPC,36,240
20,10006578907,FOURNIER Roxane,FRANCE,FUT,25,234
21,10006881122,CECCHINI Elena,ITALY,LPR,24,221
22,10003294041,LICHTENBERG Claudia,GERMANY,LBL,31,211
23,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,OGE,34,209
24,10006605680,BRAND Lucinda,NETHERLANDS,RBW,27,207
25,10004602935,BRENNAUER Lisa,GERMANY,LPR,28,172
26,10005763194,ELVIN Gracie,AUSTRALIA,OGE,28,170
27,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,CBT,31,158
28,10002525317,BRONZINI Giorgia,ITALY,WHT,33,157
29,10005968009,HUANG Ting Ying,CHINESE TAIPEI,SEF,26,156
30,10003270601,SPRATT Amanda,AUSTRALIA,OGE,29,152
31,10002919175,WILD Kirsten,NETHERLANDS,HPU,34,145
32,10004596770,CROMWELL Tiffany,AUSTRALIA,LPR,28,145
33,10007094118,NEFF Jolanda,SWITZERLAND,SEF,23,144
34,10003264335,VAN DIJK Ellen,NETHERLANDS,DLT,29,140
35,10009402617,ROWE Danielle,GREAT BRITAIN,WHT,26,136
36,10005575056,ABBOTT Mara,UNITED STATES OF AMERICA,WHT,31,135
37,10004779050,D`HOORE Jolien,BELGIUM,WHT,26,132
38,10004597881,FAHLIN Emilia,SWEDEN,ALE,28,130
39,10005971645,KITCHEN Lauren,AUSTRALIA,HPU,26,123
40,10006131693,RIVERA Coryn,UNITED STATES OF AMERICA,UHC,24,122
