Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10002618374,SAADOUNE Abdelati,MOROCCO,,34,231
2,10001465589,MCLEOD Ian,SOUTH AFRICA,,30,"202,66"
3,10005653666,LAHSSAINI Mohssine,MOROCCO,,25,174
4,10002879567,JELLOUL Adil,MOROCCO,,28,154
5,10049638419,EL AMMOURY Mohammed Said,MOROCCO,,33,140
6,10002436195,CHARTEAU Anthony,FRANCE,BTL,31,131
7,10004545341,VAN HEERDEN Christoff,SOUTH AFRICA,MTN,25,"107,66"
8,10005416321,THOMSON Jay Robert,SOUTH AFRICA,VAU,24,"96,66"
9,10001464478,PODGORNIK Dean,SLOVENIA,LOB,31,96
10,10004707110,HANNACHI Abdelbaset,ALGERIA,,25,94
11,10001129426,BARENYI Milan,SLOVAKIA,,36,86
12,10007240325,BERHANE Natnael,ERITREA,,19,75
13,10005672258,CHAOUFI Tarik,MOROCCO,,24,70
14,10006282247,JANSE VAN RENSBURG Reinardt,SOUTH AFRICA,MTN,21,"68,66"
15,10007366728,OPIE Chris,GREAT BRITAIN,,23,61
16,10002215119,VAN AGTMAAL Peter,NETHERLANDS,,28,58
17,10006392381,LAGAB Azzedine,ALGERIA,,24,58
18,10006504640,TEWELDE WELDEGABIR Jani,ERITREA,,20,57
19,10005672561,AHMED Youssef Belgasem,LIBYA,,23,"56,66"
20,10003115300,ANGELONI Adriano,ITALY,TFB,27,56
21,10001547637,WHITE Nicholas,SOUTH AFRICA,,36,56
22,10001630287,ER-REGRAGUI Mohamed,MOROCCO,,34,55
23,10061234161,TORRENT Carlos,SPAIN,,36,54
24,10001573202,DUMOULIN Samuel,FRANCE,COF,30,53
25,10006659840,YEMANE Bereket,ERITREA,,23,52
26,10006564456,TEKLEHAIMANOT Daniel,ERITREA,,22,50
27,10005890207,MARTIN Dave,ZIMBABWE,,32,48
28,10002533296,HOFFMANN Erik,NAMIBIA,,29,48
29,10002941205,GENE Yohann,FRANCE,BTL,29,47
30,10007480094,HARTEVELD Joris,NAMIBIA,,42,45
31,10007985104,RUSSOM Meron,ERITREA,,23,44
32,10001465387,PERRY James Lewis,SOUTH AFRICA,,31,43
33,10004433082,SANDA Joseph,CAMEROON,,25,43
34,10002951410,SYNE Lionel,BELGIUM,,34,43
35,10007148274,OUEDRAOGO Rasmane,BURKINA FASO,,22,42
36,10003248268,CHTIOUI Rafaa,TUNISIA,ASA,24,40
37,10005650535,RICHEZE Roberto Antonio,ARGENTINA,TFB,29,40
38,10061392900,DEBESAY Ferekalsi,ERITREA,,27,39
39,10005905765,RUHUMURIZA Abraham,RWANDA,,31,37
40,10005746727,CONWAY Mohamed,ZIMBABWE,,29,35
41,10001630388,KOBZARENKO Valeriy,UKRAINE,TT1,33,35
42,10006465335,HAILE Dawit,ERITREA,,23,35
43,10007127763,TIKUE Michael,ERITREA,,29,32
44,10005615472,GRACZYK Vincent,FRANCE,,26,32
45,10005834431,NIYONSHUTI Adrien,RWANDA,MTN,23,31
46,10003046891,CUFF Ingram,NAMIBIA,,28,30
47,10006393189,GHEDAMSI Riadh,TUNISIA,,22,30
48,10005416422,BROWN Arran,SOUTH AFRICA,,25,30
49,10061377237,CHPILEVSKI Boris,RUSSIAN FEDERATION,,28,29
50,10054386062,TEGA Martinien,CAMEROON,,36,28
51,10002731643,ILESIC Aldo Ino,SLOVENIA,TT1,26,28
52,10005661750,LINCOLN Yannick,MAURITIUS,,28,27
53,10004508258,VENTER Jaco,SOUTH AFRICA,MTN,23,26
54,10007186771,MELAKE Khsay,ERITREA,,25,26
55,10004195838,STANDER Burry,SOUTH AFRICA,,23,25
56,10001299174,ROGINA Radoslav,CROATIA,LOB,31,24
57,10006487058,VAN ZYL Johann,SOUTH AFRICA,,19,24
58,10007148880,TAVARES Edgar,PORTUGAL,,27,23
59,10003002839,MOINARD Amael,FRANCE,COF,28,23
60,10007240224,KIBRAAD Amanuel,ERITREA,,23,22
61,10003210579,BERNAUDEAU Giovanni,FRANCE,BTL,27,22
62,10007412703,TEDROS Mehreteab,ERITREA,,33,21
63,10004707716,GEORGES Sylvain,FRANCE,,26,21
64,10005910314,BLOT Guillaume,FRANCE,COF,25,20
65,10001410322,REIHS Michael,DENMARK,DBW,31,18
65,10006144932,TOMASI Julien,FRANCE,,26,18
67,10005626990,TEKOU FOUKOU Damien,CAMEROON,,26,17
68,10003053460,SCHICK Julien,FRANCE,,29,17
69,10002357080,CELLIERS Jacques,NAMIBIA,,32,"16,66"
70,10007186165,KROHNE Victor,NAMIBIA,,23,"16,66"
71,10003640211,EVANS Kevin,SOUTH AFRICA,MTN,32,16
72,10006479176,VAN ZYL Jacobus,NAMIBIA,,19,16
73,10006518986,HASNAOUI Meher,TUNISIA,,21,16
74,10061398657,CHIPONGO Bright,ZIMBABWE,,23,16
