Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10003114488,VOS Marianne,NETHERLANDS,ARC,22,"1360,55"
2,10002919175,WILD Kirsten,NETHERLANDS,CWT,27,848
3,10002732552,JOHANSSON Emma,SWEDEN,RSC,26,"796,75"
4,10002892301,ARMSTRONG Kristin,UNITED STATES OF AMERICA,CWT,36,"584,7"
5,10076870157,TEUTENBERG Ina-Yoko,GERMANY,TCW,35,"582,45"
6,10002084874,CANTELE Noemi,ITALY,BCT,28,509
7,10002059414,WORRACK Trixi,GERMANY,NUR,28,"492,55"
8,10002057794,GILMORE Rochelle,AUSTRALIA,LLT,28,485
9,10004679020,POOLEY Emma,GREAT BRITAIN,CWT,27,"460,7"
10,10001170145,ARNDT Judith,GERMANY,TCW,33,"431,25"
11,10003294041,LICHTENBERG Claudia,GERMANY,CWT,24,"427,7"
12,10001209147,ZILIUTE Diana,LITHUANIA,SAF,33,414
13,10002932010,VERBEKE Grace,BELGIUM,LLT,25,386
14,10002483382,COOKE Nicole,GREAT BRITAIN,VOR,26,384
15,10003218764,VILLUMSEN Linda,NEW ZEALAND,TCW,24,"365,2"
16,10005781584,HOSKING Chloe,AUSTRALIA,,19,316
17,10002741545,GUDERZO Tatiana,ITALY,MIC,25,296
18,10002525317,BRONZINI Giorgia,ITALY,SAF,26,287
19,10002906748,SOEDER Christiane,AUSTRIA,CWT,34,263
20,10005860093,CORSET Ruth,AUSTRALIA,,32,246
21,10001167115,LONGO Jeannie,FRANCE,,51,244
22,10002774281,GUNNEWIJK Loes,NETHERLANDS,FLX,29,236
23,10001210763,LJUNGSKOG Susanne,SWEDEN,FLX,33,233
24,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,LNL,20,230
25,10001167216,STOLBOVA Svetlana,RUSSIAN FEDERATION,FEN,36,225
26,10048318209,NEBEN Amber Leone,UNITED STATES OF AMERICA,NUR,34,"221,3"
27,10002730734,DE GOEDE Suzanne,NETHERLANDS,NUR,25,215
28,10001411332,BRÄNDLI Nicole,SWITZERLAND,BCT,30,215
29,10005575056,ABBOTT Mara,UNITED STATES OF AMERICA,TCW,24,202
30,10002523903,DUSTER Sarah,GERMANY,CWT,27,181
31,10002523701,BECKER Charlotte,GERMANY,NUR,26,"179,8"
32,10005840794,BRUINS Regina,NETHERLANDS,CWT,23,"177,7"
33,10005300123,O'DONNELL Bridie,AUSTRALIA,,35,177
34,10005299820,RYAN Carla,AUSTRALIA,CWT,24,170
35,10002924734,BACCAILLE Monia,ITALY,MIC,25,166
36,10002288776,BOSMAN Andrea,NETHERLANDS,LNL,30,158
37,10001346260,BRAS Martine,NETHERLANDS,MSI,31,"157,25"
38,10002288675,ANDERSON Kimberly,UNITED STATES OF AMERICA,TCW,41,"152,5"
39,10003239578,MARTISSOVA Yulia,RUSSIAN FEDERATION,,33,"143,19"
40,10001204602,PUCINSKAITE Edita,LITHUANIA,GAU,34,"137,5"
41,10001273310,LUPERINI Fabiana,ITALY,MSI,35,133
42,10004571815,BURCHENKOVA Alexandra,RUSSIAN FEDERATION,PTG,21,132
43,10005436529,MUSTONEN Sara,SWEDEN,HPU,28,125
44,10002663541,PITEL Edwige,FRANCE,TPF,42,110
45,10002625044,WILLOCK Erinne,CANADA,,28,110
46,10003209064,LUTZ Eva,GERMANY,NUR,30,"101,8"
47,10004692760,JÖHREND Marlen,GERMANY,NUR,23,"101,75"
48,10003143689,DE VOCHT Liesbet,BELGIUM,ARC,30,"101,55"
49,10003272419,NUMAINVILLE Joelle,CANADA,,22,101
50,10005416826,SLINGERLAND Cashandra,SOUTH AFRICA,MTW,35,99
51,10006919518,STEVENS Evelyn,UNITED STATES OF AMERICA,,26,99
52,10003264335,VAN DIJK Ellen,NETHERLANDS,TCW,22,"96,75"
53,10006157965,WHITTEN Tara,CANADA,,29,96
54,10004882215,SHAW Julia,GREAT BRITAIN,,44,96
55,10004631732,SCHMIDT Trine,DENMARK,FLX,21,93
56,10006274466,BROUN Kirsty,AUSTRALIA,,30,93
57,10001284727,SCHLEICHER Regina,GERMANY,NUR,35,"92,75"
58,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,LLT,21,90
59,10003031636,CHEATLEY Catherine,NEW ZEALAND,,26,90
60,10004490676,LELEIVYTĖ Rasa,LITHUANIA,SAF,21,88
61,10003152581,SLAPPENDEL Iris,NETHERLANDS,FLX,24,"85,5"
62,10001461751,TAMANINI Luisa,ITALY,MSI,29,"83,25"
63,10004397720,WHITELAW Vicki,AUSTRALIA,VOR,32,83
64,10003070941,HOLLER Monica,SWEDEN,,25,83
65,10003103475,HOUVENAGHEL Wendy,GREAT BRITAIN,,35,80
66,10005894853,TANG Kerong,PEOPLE'S REPUBLIC OF CHINA,,21,72
67,10006917595,HALLIDAY Amber,AUSTRALIA,,30,70
68,10005489877,ZUCKERMANDEL Denise,GERMANY,,21,68
69,10002939181,RHODES Alexis,AUSTRALIA,,25,67
70,10004435510,STANDER Marissa,SOUTH AFRICA,MTW,31,67
71,10003270193,LINDBERG Marie,SWEDEN,NUR,22,"66,75"
72,10002756295,THÜRIG Karin,SWITZERLAND,BCT,37,66
73,10006066726,COLCLOUGH Katie,GREAT BRITAIN,,19,66
74,10004594548,GALYUK Svitlana,UKRAINE,,22,63
75,10004200686,STENERHAG Jennie,SWEDEN,,34,"60,25"
76,10004602935,BRENNAUER Lisa,GERMANY,NUR,21,"59,75"
77,10061377338,VŽESNIAUSKAITÉ Modesta,LITHUANIA,,26,58
78,10002729118,HENRION Ludivine,BELGIUM,RSC,25,"56,75"
79,10053222163,MUÑOZ GRANDON Paola,CHILE,,23,56
80,10001553495,BELVEDERESI Tania,ITALY,GAU,31,"55,2"
