Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10009165672,CARAPAZ Richard,ECUADOR,IGD,27,"1406,5"
2,10009226401,MARTINEZ POVEDA Daniel Felipe,COLOMBIA,EF1,24,"981,33"
3,10009763436,LOPEZ MORENO Miguel Angel,COLOMBIA,AST,26,925
4,10008648037,WOODS Michael,CANADA,EF1,34,920
5,10006738854,QUINTANA Nairo,COLOMBIA,ARK,30,865
6,10010985535,HIGUITA GARCIA Sergio Andres,COLOMBIA,EF1,23,"602,33"
7,10009584489,BERNAL GOMEZ Egan Arley,COLOMBIA,IGD,23,"425,5"
8,10004641836,URAN Rigoberto,COLOMBIA,EF1,33,"352,33"
9,10008834660,KUSS Sepp,UNITED STATES OF AMERICA,TJV,26,351
10,10008656828,GAVIRIA RENDON Fernando,COLOMBIA,UAD,26,349
11,10009637235,NARVAEZ PRADO Jhonatan Manuel,ECUADOR,IGD,23,"333,33"
12,10007587303,CHAVES RUBIO Jhoan Esteban,COLOMBIA,MTS,30,327
13,10015092372,MCNULTY Brandon,UNITED STATES OF AMERICA,UAD,22,294
14,10076572487,SIMMONS Quinn,UNITED STATES OF AMERICA,TFS,19,260
15,10010984020,FLOREZ LOPEZ Miguel Eduardo,COLOMBIA,ANS,24,190
16,10009484358,CAICEDO Jonathan,ECUADOR,EF1,27,"184,33"
17,10003034464,QUINTERO NOREÑA Carlos Julian,COLOMBIA,TSG,34,166
18,10005691658,HENAO MONTOYA Sergio Luis,COLOMBIA,UAD,33,158
19,10006002967,ROSSKOPF Joseph,UNITED STATES OF AMERICA,CCC,31,154
20,10008814351,POWLESS Neilson,UNITED STATES OF AMERICA,EF1,24,146
21,10009688967,CEPEDA Jefferson,ECUADOR,CJR,24,117
22,10009037552,RESTREPO VALENCIA Jhonatan,COLOMBIA,ANS,26,116
23,10006003270,WARBASSE Lawrence,UNITED STATES OF AMERICA,ALM,30,116
24,10006000240,HOULE Hugo,CANADA,AST,30,110
25,10006271335,MANNION Gavin,UNITED STATES OF AMERICA,RLY,29,108
26,10013400330,JURADO LOPEZ Christofer,PANAMA,TSG,25,107
27,10007881333,HAGA Chad,UNITED STATES OF AMERICA,SUN,32,"105,71"
28,10010089596,BARTA William,UNITED STATES OF AMERICA,CCC,24,102
