Rank,UCI ID,Name,Nationality,Team Code,Age,Points
126,10003402054,BEN NASR Hassen,TUNISIA,,23,6
127,10003257362,AUGUSTYN John-Lee,SOUTH AFRICA,BAR,23,6
128,10001581080,NOZAL VEGA Isidro,SPAIN,LSE,32,6
128,10002687284,EDWARDS Dean,SOUTH AFRICA,HOP,27,6
130,10007125137,MONTEVERDE Amilton,SAO TOME AND PRINCIPE,,24,5
131,10004195838,STANDER Burry,SOUTH AFRICA,,22,5
132,10001146095,MIRANDA SOEIRO Pedro Miguel,PORTUGAL,CCL,34,5
132,10002538350,JOVANOVIĆ Nebojša,SERBIA,ASP,26,5
132,10003332336,WOESTENBERG Peter,NETHERLANDS,,35,5
132,10004572724,SAGAN Juraj,SLOVAKIA,DUK,21,5
132,10004764094,ROGER Stéphane,FRANCE,,36,5
132,10005707624,BURTON Jérémy,BELGIUM,PCW,25,5
132,10006034592,MOHAMED Akram Mohamed,LIBYA,,26,5
132,10006637006,DIOP Mbaye Mor,SENEGAL,,23,5
132,10006659032,PETILLEAU Julien,FRANCE,,21,5
132,10061410579,EL HADY Ahmed,EGYPT,,20,5
142,10006659840,YEMANE Bereket,ERITREA,,22,4
143,10002472470,MERABET Cherif,ALGERIA,,29,4
144,10005876564,OUATTARA Bolodigui,COTE D'IVOIRE,,29,4
145,10005717728,VAN RUITENBEEK Emmanuel,NETHERLANDS,TRS,22,3
146,10001433055,HOUSE Kristian,GREAT BRITAIN,RCR,30,3
147,10001546728,BRÔCO Hernâni,PORTUGAL,LSE,28,3
148,10007148476,LIMA David,SAO TOME AND PRINCIPE,,22,2
149,10001431540,QUITERIO César Antunes,PORTUGAL,CCL,33,2
149,10001593208,SIPEKY Jan,SLOVAKIA,DUK,36,2
149,10002131758,FRAŇO Martin,SLOVAKIA,,31,2
149,10004793400,ATUNSI Fahti Ahmed,LIBYA,,26,2
149,10005627091,TAMAZOU Calvin,CAMEROON,,25,2
149,10005828165,BAKIRCI Nazım,TURKEY,,23,2
149,10006636400,GALTIE Sébastien,FRANCE,,39,2
149,10006636905,LE GUEN Eric,FRANCE,,42,2
149,10006658729,LERAUD Bastien,FRANCE,,26,2
149,10006659335,VILPELLET Christophe,FRANCE,,26,2
149,10007127763,TIKUE Michael,ERITREA,,28,2
149,10011209544,BADER Mohamed Mirza,UNITED ARAB EMIRATES,,25,2
