Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,ORS,35,1475
2,10005972655,VAN DER BREGGEN Anna,NETHERLANDS,DLT,27,1252
3,10003114488,VOS Marianne,NETHERLANDS,WM3,30,1012
4,10003264335,VAN DIJK Ellen,NETHERLANDS,SUN,30,1003
5,10008682490,NIEWIADOMA Katarzyna,POLAND,WM3,23,999
6,10006131693,RIVERA Coryn,UNITED STATES OF AMERICA,SUN,25,951
7,10004779050,D'HOORE Jolien,BELGIUM,WHT,27,934
8,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,CBT,32,766
9,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,DLT,29,713
10,10007614985,LONGO BORGHINI Elisa,ITALY,WHT,26,711
11,10006326202,HENTTALA Lotta,FINLAND,CBT,28,705
12,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,DLT,28,656
13,10005781584,HOSKING Chloe,AUSTRALIA,ALE,27,604
14,10005669935,MAJERUS Christine,LUXEMBOURG,DLT,30,577
15,10009003402,GARFOOT Katrin,AUSTRALIA,ORS,36,546
16,10004602935,BRENNAUER Lisa,GERMANY,LPR,29,545
17,10006412589,BUJAK Eugenia,POLAND,BTC,28,514
18,10006881122,CECCHINI Elena,ITALY,LPR,25,510
19,10008683807,LUDWIG Cecilie,DENMARK,CBT,22,494
20,10005894146,GUARNIER Megan,UNITED STATES OF AMERICA,DLT,32,491
21,10007199808,SIERRA CANADILLA Arlenis,CUBA,ASA,25,482
22,10006605680,BRAND Lucinda,NETHERLANDS,SUN,28,466
23,10008838401,STEPHENS Lauren,UNITED STATES OF AMERICA,TIB,31,450
24,10006456443,KIRCHMANN Leah,CANADA,SUN,27,430
25,10007126551,GILLOW Shara,AUSTRALIA,FDJ,30,426
26,10002919175,WILD Kirsten,NETHERLANDS,CPC,35,423
27,10007501518,WINDER Ruth,UNITED STATES OF AMERICA,UHC,24,416
28,10007348237,BARNES Hannah,GREAT BRITAIN,LPR,24,408
29,10002525317,BRONZINI Giorgia,ITALY,WHT,34,400
30,10009487085,DIDERIKSEN Amalie,DENMARK,DLT,21,397
31,10007278822,CONFALONIERI Maria Giulia,ITALY,LWK,24,390
32,10006727538,ENSING Janneke,NETHERLANDS,ALE,31,387
33,10003267163,BASTIANELLI Marta,ITALY,ALE,30,385
34,10003270601,SPRATT Amanda,AUSTRALIA,ORS,30,356
35,10006578907,FOURNIER Roxane,FRANCE,FDJ,26,348
36,10004779252,PIETERS Amy,NETHERLANDS,DLT,26,341
37,10008651572,GUTIERREZ RUIZ Sheyla,SPAIN,CPC,23,330
38,10009457076,ROY Sarah,AUSTRALIA,ORS,31,328
39,10005763194,ELVIN Gracie,AUSTRALIA,ORS,29,305
40,10007971562,DUYCK Ann-Sophie,BELGIUM,DRP,30,299
41,10007350459,KOPECKY Lotte,BELGIUM,LSL,22,269
42,10008130503,BARNES Alice,GREAT BRITAIN,DRP,22,268
43,10010971589,NILSSON Hanna,SWEDEN,BTC,25,244
44,10005540906,CORDON RAGOT Audrey,FRANCE,WHT,28,242
45,10007992881,WILES Tayler,UNITED STATES OF AMERICA,UHC,28,237
46,10011047573,ANDERSEN Susanne,NORWAY,HPU,19,231
47,10008965814,KLEIN Lisa,GERMANY,CBT,21,229
