Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10006291947,MATTHEWS Michael,AUSTRALIA,BEX,32,"1995,67"
2,10010982909,HINDLEY Jai,AUSTRALIA,BOH,26,1643
3,10009780513,O'CONNOR Ben,AUSTRALIA,ACT,27,1203
4,10007809490,EWAN Caleb,AUSTRALIA,LTS,28,711
5,10003032949,CLARKE Simon,AUSTRALIA,IPT,36,576
6,10007834247,HAIG Jack,AUSTRALIA,TBV,29,558
7,10014868969,VINE Jay,AUSTRALIA,ADC,27,540
8,10055221474,PLAPP Lucas,AUSTRALIA,IGD,22,"474,67"
9,10023664445,STRONG Corbin,NEW ZEALAND,IPT,22,446
10,10015011742,FOUCHE James,NEW ZEALAND,BEB,24,435
11,10004405501,GATE Aaron,NEW ZEALAND,BEB,32,386
12,10014877760,STANNARD Robert,AUSTRALIA,ADC,24,385
13,10006444521,BENNETT George,NEW ZEALAND,UAD,32,"375,17"
14,10011168320,GROVES Kaden,AUSTRALIA,BEX,24,"352,5"
15,10010203572,STORER Michael,AUSTRALIA,GFC,25,347
16,10005760164,PORTE Richie,AUSTRALIA,IGD,37,340
17,10010750715,SEXTON Tom,NEW ZEALAND,BEB,24,327
18,10006363685,DYBALL Benjamin,AUSTRALIA,UKO,33,322
19,10005889193,DENNIS Rohan,AUSTRALIA,TJV,32,"313,5"
20,10006480388,BEVIN Patrick,NEW ZEALAND,IPT,31,310
21,10049207171,DINHAM Matthew,AUSTRALIA,BLN,22,272
22,10009118081,WELSFORD Sam,AUSTRALIA,DSM,26,271
23,10112349727,GILMORE Brady,AUSTRALIA,ACA,21,215
24,10008695729,SMITH Dion,NEW ZEALAND,BEX,29,214
25,10074756971,SCHULTZ Nicholas,AUSTRALIA,BEX,28,212
26,10022161753,PITHIE Laurence,NEW ZEALAND,CGF,20,"209,34"
27,10043855195,GEORGE Dylan,AUSTRALIA,BLN,19,179
28,10005776433,EARLE Nathan,AUSTRALIA,UKO,34,174
29,10054377978,CURRIE Logan,NEW ZEALAND,BEB,21,"167,17"
30,10022071625,THOMPSON Reuben,NEW ZEALAND,CGF,21,"148,17"
31,10006291240,DURBRIDGE Luke,AUSTRALIA,BEX,31,"133,17"
32,10009979361,CHRISTENSEN Ryan,NEW ZEALAND,BEB,26,"118,17"
33,10009497593,HAMILTON Lucas,AUSTRALIA,BEX,26,"112,5"
34,10010996043,HARPER Chris,AUSTRALIA,TJV,28,"111,5"
35,10055342827,GILMORE Zack,AUSTRALIA,ACA,23,100
36,10011087686,HAMILTON Christopher,AUSTRALIA,DSM,27,99
37,10002711435,HAUSSLER Heinrich,AUSTRALIA,TBV,38,96
38,10021798308,HORNBLOW Keegan,NEW ZEALAND,,21,"95,6"
39,10066472666,RICHARDS Kane,AUSTRALIA,ACA,26,95
40,10055348180,PLOWRIGHT Jensen,AUSTRALIA,CGF,22,92
41,10055222282,PORTER Rudy,AUSTRALIA,TRI,22,89
42,10100628689,BROWNING Fergus,AUSTRALIA,,19,84
43,10087839342,JOHNSTON Liam,AUSTRALIA,,20,80
44,10010790828,O’BRIEN Kelland,AUSTRALIA,BEX,24,"77,5"
45,10009139303,MUDGWAY Luke,NEW ZEALAND,BEB,26,75
45,10015606674,BERWICK Sebastian,AUSTRALIA,IPT,23,75
45,10046251200,WHELAN James,AUSTRALIA,BLN,26,75
48,10007229817,EDMONDSON Alexander,AUSTRALIA,BEX,29,74
49,10010664930,SCOTT Cameron,AUSTRALIA,ACA,24,73
50,10015604957,CHRISTIE-JOHNSTON Alastair,AUSTRALIA,BLN,24,68
51,10006832218,JOHNSTON Brendan,AUSTRALIA,,31,60
51,10011128712,MOREY Drew,AUSTRALIA,BLN,26,60
51,10021708378,FISHER-BLACK Finn,NEW ZEALAND,UAD,21,60
51,10072876181,WALSH Liam,AUSTRALIA,,21,60
55,10009117475,GOUGH Regan,NEW ZEALAND,BEB,26,"59,17"
56,10011137806,MONK Cyrus,AUSTRALIA,MPC,26,58
57,10002724367,CLARKE Jonathan,AUSTRALIA,WGC,38,53
58,10055222888,QUICK Blake,AUSTRALIA,TRI,22,51
59,10006720161,HOWSON Damien,AUSTRALIA,BEX,30,50
59,10055347372,LEAHY Conor,AUSTRALIA,,23,50
61,10005986294,FREIBERG Michael,AUSTRALIA,,32,40
61,10055222080,TURNBULL Carter,AUSTRALIA,TRI,22,40
61,10055223801,SCHULTZ Elliot,AUSTRALIA,,22,40
64,10022017566,WHITE Alexander,NEW ZEALAND,,21,"37,17"
65,10072875272,VILLANI Jordan,AUSTRALIA,,26,35
66,10021779413,KENCH Joshua,NEW ZEALAND,BEB,21,"34,17"
67,10109613014,JONES Ollie,NEW ZEALAND,,26,33
68,10006383893,VINK Michael,NEW ZEALAND,BEB,31,30
68,10007809894,SCOTSON Miles,AUSTRALIA,GFC,28,30
68,10063305416,MOLONEY-MORTON William,AUSTRALIA,,22,30
71,10009992192,JENNER Samuel,AUSTRALIA,BLN,25,28
72,10023663839,JACKSON George,NEW ZEALAND,NZP,22,25
72,10124848680,CAMPBELL Max,AUSTRALIA,,21,25
74,10072873252,HOPKINS Dylan,AUSTRALIA,LGS,21,22
