Rank,UCI ID,Name,Nationality,Team Code,Age,Points
124,10010087778,DE PLUS Laurens,BELGIUM,TJV,24,"598,28"
125,10009403324,BOL Cees,NETHERLANDS,SUN,24,"598,19"
126,10009230441,HODEG CHAGUI Alvaro Jose,COLOMBIA,DQT,23,"594,63"
127,10007753415,MOLARD Rudy,FRANCE,GFC,30,594
128,10006889206,SKUJINS Toms,LATVIA,TFS,28,589
129,10007900026,BOUDAT Thomas,FRANCE,TDE,25,588
130,10010996043,HARPER Chris,AUSTRALIA,BLN,25,584
131,10008018850,VELASCO Simone,ITALY,NSK,24,580
132,10004507753,VAN GARDEREN Tejay,UNITED STATES OF AMERICA,EF1,31,"575,5"
133,10006467961,SBARAGLI Kristian,ITALY,ICA,29,574
134,10007500710,BONIFAZIO Niccolò,ITALY,TDE,26,573
135,10007128470,PASQUALON Andrea,ITALY,WGG,31,571
136,10006444521,BENNETT George,NEW ZEALAND,TJV,29,569
137,10008883362,PETERS Nans,FRANCE,ALM,25,566
138,10008681379,LAWLESS Christopher,GREAT BRITAIN,INS,24,548
139,10006737238,PRADES REVERTER Eduard,SPAIN,MOV,32,532
140,10028417041,CIMOLAI Davide,ITALY,ICA,30,531
141,10005501496,ZAKARIN Ilnur,RUSSIAN FEDERATION,TKA,30,"527,62"
142,10050785746,POLANC Jan,SLOVENIA,UAD,27,522
143,10008661777,BALLERINI Davide,ITALY,AST,25,521
144,10009793950,DUNBAR Edward,IRELAND,INS,23,"515,83"
145,10088502578,HAGEN Carl Fredrik,NORWAY,LTS,28,"511,29"
146,10060881325,LYU Xianjing,PEOPLE'S REPUBLIC OF CHINA,HEN,21,508
147,10007518692,CONTI Valerio,ITALY,UAD,26,503
148,10007389259,DUMOULIN Tom,NETHERLANDS,SUN,29,"502,57"
149,10009575395,MOSCON Gianni,ITALY,INS,25,"502,25"
150,10004641836,URAN Rigoberto,COLOMBIA,EF1,32,"499,83"
151,10009413529,LARSEN Niklas,DENMARK,TCQ,22,"497,33"
152,10010023316,HALVORSEN Kristoffer,NORWAY,INS,23,495
153,10007750381,DE GENDT Aime,BELGIUM,WGG,25,494
154,10006916282,BETANCUR Carlos,COLOMBIA,MOV,30,492
155,10006473015,KELDERMAN Wilco,NETHERLANDS,SUN,28,"490,52"
156,10009164056,GANNA Filippo,ITALY,INS,23,489
157,10003036989,ŠPILAK Simon,SLOVENIA,TKA,33,488
158,10004680333,EL FARES Julien,FRANCE,DMP,34,486
159,10002692540,POZZOVIVO Domenico,ITALY,TBM,37,483
160,10005560710,MEZGEC Luka,SLOVENIA,MTS,31,"477,6"
161,10009820727,VALTER Attila,HUNGARY,CDT,21,477
162,10015825936,BJERG Mikkel,DENMARK,HBA,21,"475,33"
163,10005839885,CATTANEO Mattia,ITALY,ANS,29,474
164,10006884455,VAN BAARLE Dylan,NETHERLANDS,INS,27,"471,08"
165,10051994206,PICCOLI James,CANADA,ELV,28,471
166,10010005027,NOPPE Christophe,BELGIUM,SVB,25,468
167,10008666932,CAPIOT Amaury,BELGIUM,SVB,26,465
168,10005842212,SIMON Julien,FRANCE,COF,34,460
169,10003261709,FRANK Mathias,SWITZERLAND,ALM,33,460
170,10045463375,WALSCHEID Maximilian Richard,GERMANY,SUN,26,"458,38"
171,10009720491,AULAR SANABRIA Orluis Alberto,BOLIVARIAN REPUBLIC OF VENEZUELA,MTR,23,451
172,10007079970,THEUNS Edward,BELGIUM,TFS,28,451
173,10016299721,DAINESE Alberto,ITALY,SEG,21,445
174,10009817693,DE KLEIJN Arvid,NETHERLANDS,MET,25,444
175,10006480388,BEVIN Patrick,NEW ZEALAND,CCC,28,443
176,10004519978,VAN EMDEN Jos,NETHERLANDS,TJV,34,"441,42"
177,10015279100,TESFOM Sirak,ERITREA,BAI,25,"438,5"
178,10010982909,HINDLEY Jai,AUSTRALIA,SUN,23,"438,17"
179,10007526271,VLIEGEN Loïc,BELGIUM,WGG,26,438
180,10006914969,VAN POPPEL Danny,NETHERLANDS,TJV,26,438
181,10001457307,SEVILLA RIVERA Oscar Miguel,SPAIN,MED,43,"437,86"
182,10005413085,NIEVE ITURRALDE Mikel,SPAIN,MTS,35,437
183,10049906480,JULES Justin,FRANCE,WVA,33,433
184,10005961440,BOUHANNI Nacer,FRANCE,COF,29,430
185,10008692594,RIABUSHENKO Aleksandr,BELARUS,UAD,24,"429,5"
186,10007950546,BUDDING Martijn,NETHERLANDS,BRT,24,"424,17"
187,10009136168,TAMINIAUX Lionel,BELGIUM,WVA,23,423
188,10009497593,HAMILTON Lucas,AUSTRALIA,MTS,23,420
189,10006584765,PETIT Adrien,FRANCE,TDE,29,417
190,10009966530,KNOX James,GREAT BRITAIN,DQT,24,416
191,10008913371,CAMPENAERTS Victor,BELGIUM,LTS,28,413
192,10051858507,CARTHY Hugh John,GREAT BRITAIN,EF1,25,"410,5"
193,10008854464,ROOSEN Timo,NETHERLANDS,TJV,26,409
194,10008671073,EIKING Odd Christian,NORWAY,WGG,25,407
195,10007508790,ORKEN Ahmet,TURKEY,SBB,26,403
196,10004032251,PATERSKI Maciej,POLAND,WIB,33,401
197,10007527584,LIEPINS Emils,LATVIA,WVA,27,398
198,10008700880,VILLELLA Davide,ITALY,AST,28,397
199,10008681278,LATOUR Pierre,FRANCE,ALM,26,397
200,10008892961,PACHER Quentin,FRANCE,VCB,27,394
201,10006469375,HIRT Jan,CZECH REPUBLIC,AST,28,394
202,10003094684,HIVERT Jonathan,FRANCE,TDE,34,393
203,10004433789,GALLOPIN Tony,FRANCE,ALM,31,389
204,10010118393,BISSEGGER Stefan,SWITZERLAND,SRA,21,"382,5"
205,10007527988,RÄIM Mihkel,ESTONIA,ICA,26,382
206,10005675692,ASADOV Elchin,AZERBAIJAN,VIB,32,380
207,10011227631,RODRIGUEZ GARAICOECHEA Oscar,SPAIN,EUS,24,376
208,10002670110,SOBAL Yauhen,BELARUS,MCC,38,375
209,10019821326,BOASSON-HAGEN Edvald,NORWAY,TDD,32,"374,67"
210,10008660464,ALLEGAERT Piet,BELGIUM,SVB,24,374
211,10007170001,SLAGTER Tom-Jelte,NETHERLANDS,TDD,30,371
212,10003214522,TAARAMÄE Rein,ESTONIA,TDE,32,363
213,10009816077,GIDICH Yevgeniy,KAZAKHSTAN,AST,23,"362,67"
214,10003322939,VAN POPPEL Boy,NETHERLANDS,ROC,31,361
215,10005894752,ROSA Diego,ITALY,INS,30,"356,83"
216,10002214311,GREIPEL André,GERMANY,PCB,37,356
217,10003245945,BÁRTA Jan,CZECH REPUBLIC,ELA,35,"355,71"
218,10009986334,CHERKASOV Nikolai,RUSSIAN FEDERATION,GAZ,23,354
219,10005391564,BRÄNDLE Matthias,AUSTRIA,ICA,30,"350,83"
220,10007890730,CONSONNI Simone,ITALY,UAD,25,345
221,10008674612,ALMEIDA GUERREIRO Ruben Antonio,PORTUGAL,TKA,25,345
222,10006469072,SCHELLING Patrick,SWITZERLAND,VBG,29,343
223,10007992174,BARBERO Carlos,SPAIN,MOV,28,343
224,10006064504,QUAADE Rasmus Christian,DENMARK,RIW,29,"341,36"
225,10011087686,HAMILTON Christopher,AUSTRALIA,SUN,24,338
226,10005634973,CHALAPUD GOMEZ Robinson Eduardo,COLOMBIA,MED,35,"337,86"
227,10005827660,LEMOS PINTO Edgar,PORTUGAL,W52,34,334
228,10015502301,LEKNESSUND Andreas,NORWAY,UXT,20,332
229,10006392381,LAGAB Azzedine,ALGERIA,VIB,33,332
230,10003260190,BUTS Vitaliy,UKRAINE,TKC,33,331
231,10004816739,DE GENDT Thomas,BELGIUM,LTS,33,330
232,10006282247,JANSE VAN RENSBURG Reinardt,SOUTH AFRICA,TDD,30,329
233,10089627778,RICHEZE Maximiliano Ariel,ARGENTINA,DQT,36,"328,95"
234,10006875159,GROSU Eduard-Michael,ROMANIA,DMP,27,328
235,10005457646,OLIVEIRA Nelson,PORTUGAL,MOV,30,328
236,10008199312,BARBIER Rudy,FRANCE,ICA,27,"327,83"
237,10011133661,FOSS Tobias S.,NORWAY,UXT,22,"327,5"
238,10042286324,ARANBURU DEBA Alex,SPAIN,CJR,24,"327,31"
239,10009023711,PRADO JUAREZ Ignacio,MEXICO,CAS,26,327
240,10005965884,AVILA VANEGAS Edwin Alcibiades,COLOMBIA,ICA,30,327
241,10015092372,MCNULTY Brandon,UNITED STATES OF AMERICA,RLY,21,325
242,10007491717,DOMBROWSKI Joseph Lloyd,UNITED STATES OF AMERICA,EF1,28,324
243,10007743109,GOUGEARD Alexis,FRANCE,ALM,26,322
244,10008922364,SOLER Marc,SPAIN,MOV,26,322
245,10007216275,MANZIN Lorrenzo,FRANCE,VCB,25,"321,17"
246,10006429565,ANACONA Winner Andrew,COLOMBIA,MOV,31,321
247,10007995814,GESBERT Elie,FRANCE,PCB,24,320
248,10015083480,BATTISTELLA Samuele,ITALY,DDC,21,319
249,10009501233,AFFINI Edoardo,ITALY,MTS,23,"315,57"
250,10013400330,JURADO LOPEZ Christofer,PANAMA,TSG,24,315
251,10004727419,JAKIN Alo,ESTONIA,AUB,33,315
252,10007587303,CHAVES RUBIO Jhoan Esteban,COLOMBIA,MTS,29,315
253,10007179903,MEIJERS Jeroen,NETHERLANDS,TMC,26,314
254,10007864155,DEBESAY Mekseb,ERITREA,BAI,28,"312,5"
255,10009807488,NAESEN Lawrence,BELGIUM,LTS,27,"308,18"
256,10007065119,FRANCZAK Pawel,POLAND,VOS,28,308
257,10009812542,TOLHOEK Antwan,NETHERLANDS,TJV,25,"307,89"
258,10002833794,LANGEVELD Sebastian,NETHERLANDS,EF1,34,307
259,10011208231,VINGEGAARD Jonas,DENMARK,TJV,23,"305,63"
260,10004611726,KUMP Marko,SLOVENIA,ADR,31,305
261,10007518894,PELLAUD Simon,SWITZERLAND,IAM,27,304
262,10006477762,LUDVIGSSON Tobias,SWEDEN,GFC,28,302
263,10007223450,DOULL Owain,GREAT BRITAIN,INS,26,302
264,10005595264,LEBAS Thomas,FRANCE,KIN,34,301
265,10008814351,POWLESS Neilson,UNITED STATES OF AMERICA,TJV,23,301
266,10005489271,HARDY Romain,FRANCE,PCB,31,300
267,10007061782,LAMMERTINK Maurits,NETHERLANDS,ROC,29,300
268,10002910990,ROJAS José,SPAIN,MOV,34,299
269,10008691382,RAILEANU Cristian,REPUBLIC OF MOLDOVA,TSC,26,"298,71"
270,10007240325,BERHANE Natnael,ERITREA,COF,28,298
271,10004556960,MASUDA Nariyuki,JAPAN,BLZ,36,"297,17"
272,10010183263,RIVERA SERRANO Kevin,COSTA RICA,ANS,21,297
273,10015827855,ALEOTTI Giovanni,ITALY,CTF,20,"296,2"
274,10009231552,STEIMLE Jannik,GERMANY,VBG,23,295
275,10010985636,MUÑOZ GIRALDO Daniel,COLOMBIA,ANS,23,295
276,10004502400,KITTEL Marcel,GERMANY,,31,293
277,10004638196,VUILLERMOZ Alexis,FRANCE,ALM,31,293
278,10006917494,REICHENBACH Sébastien,SWITZERLAND,GFC,30,293
279,10007291754,RIESEBEEK Oscar,NETHERLANDS,ROC,27,293
280,10008113224,VAN DER KOOIJ Bas,NETHERLANDS,MTA,24,292
281,10007755435,JANS Roy,BELGIUM,COC,29,291
282,10008731802,RODRIGUES João,PORTUGAL,W52,25,287
283,10007156762,LIENHARD Fabian,SWITZERLAND,IAM,26,287
284,10004589801,ŠIŠKEVIČIUS Evaldas,LITHUANIA,DMP,31,286
285,10009832346,CHAMPOUSSIN Clément,FRANCE,,21,"285,4"
286,10005497052,TVETCOV Serghei,ROMANIA,FPC,31,285
287,10006655901,SÜTTERLIN Jasha,GERMANY,MOV,27,"284,33"
288,10046109336,KRAGH ANDERSEN Søren,DENMARK,SUN,25,"284,08"
289,10009318549,TOTÒ Paolo,ITALY,SAN,28,283
290,10007742503,GABBURO Davide,ITALY,NSK,26,281
291,10005601429,FENG Chun Kai,CHINESE TAIPEI,TBM,31,280
292,10009971378,CAVAGNA Rémi,FRANCE,DQT,24,280
293,10009372103,GENIETS Kévin,LUXEMBOURG,GFC,22,279
294,10009431515,BARBIER Pierre,FRANCE,NRL,22,279
295,10009334717,WELTEN Bram,NETHERLANDS,PCB,22,276
296,10007062388,PÖSTLBERGER Lukas,AUSTRIA,BOH,27,276
297,10003205630,KANGERT Tanel,ESTONIA,EF1,32,276
298,10009369776,VERMEULEN Emiel,BELGIUM,NRL,26,275
299,10005875857,JANSSENS Jimmy,BELGIUM,COC,30,275
300,10010085859,BAGIOLI Nicola,ITALY,NIP,24,275
301,10006004280,SELIG Rüdiger,GERMANY,BOH,30,275
302,10008834660,KUSS Sepp,UNITED STATES OF AMERICA,TJV,25,274
303,10004819466,DEBUSSCHERE Jens,BELGIUM,TKA,30,"273,62"
304,10005495739,TZORTZAKIS Polychronis,GREECE,TIS,30,273
305,10004881508,DOWSETT Alex,GREAT BRITAIN,TKA,31,"270,62"
306,10011415163,LE CUNFF Kevin,FRANCE,AUB,31,270
307,10008610247,NÕMMELA Aksel,ESTONIA,WVA,25,269
308,10006494132,HALLER Marco,AUSTRIA,TKA,28,"267,62"
309,10005953861,OVECHKIN Artem,RUSSIAN FEDERATION,TSG,33,267
310,10007245476,LASTRA MARTINEZ Jonathan,SPAIN,CJR,26,267
311,10006144831,EDET Nicolas,FRANCE,COF,32,267
312,10005996200,ROWE Luke,GREAT BRITAIN,INS,29,"266,25"
313,10002858248,VANENDERT Jelle,BELGIUM,LTS,34,266
314,10010977552,PIDCOCK Thomas,GREAT BRITAIN,WGN,20,264
315,10003094280,DE MARCHI Alessandro,ITALY,CCC,33,264
316,10007952162,RUSSO Clément,FRANCE,PCB,24,261
317,10005968312,CHRISTIE Jason,NEW ZEALAND,AIS,29,261
318,10008001369,GOH Choon Huat,SINGAPORE,TSG,29,260
319,10005818162,BRAMBILLA Gianluca,ITALY,TFS,32,260
320,10006838480,PERNSTEINER Hermann,AUSTRIA,TBM,29,260
321,10011128712,MOREY Drew,AUSTRALIA,TSG,23,259
322,10060263252,OZGUR Batuhan,TURKEY,TSC,21,258
323,10001299174,ROGINA Radoslav,CROATIA,ADR,40,258
324,10075106676,PRADES REVERTE Benjami,SPAIN,UKO,36,257
325,10050032075,KRON Andreas,DENMARK,RIW,21,"255,16"
326,10014630008,NOVIKOV Savva,RUSSIAN FEDERATION,LOK,20,255
327,10008695729,SMITH Dion,NEW ZEALAND,MTS,26,"253,37"
328,10009688967,CEPEDA Jefferson,ECUADOR,CJR,23,253
329,10009788189,TIZZA Marco,ITALY,AMO,27,253
330,10006885566,CRADDOCK G Lawson,UNITED STATES OF AMERICA,EF1,27,"252,83"
331,10009382005,SWIRBUL Keegan,UNITED STATES OF AMERICA,FPC,24,252
332,10010958859,TOWNSEND Rory,IRELAND,DHB,24,250
333,10015084591,PRONSKIY Vadim,KAZAKHSTAN,VAM,21,250
334,10004590407,VAN STAEYEN Michaël,BELGIUM,ROC,31,250
335,10004497649,CLAEYS Dimitri,BELGIUM,COF,32,249
336,10009145161,DE BOD Stefan,SOUTH AFRICA,TDD,23,"248,67"
337,10008714725,JABRAYILOV Samir,AZERBAIJAN,MCC,25,248
338,10009351790,EYOB Metkel,ERITREA,TSG,26,247
339,10008926206,MÜLLER Patrick,SWITZERLAND,VCB,23,"246,17"
340,10009498506,VAHTRA Norman,ESTONIA,,23,246
341,10006642763,MEURISSE Xandro,BELGIUM,WGG,27,246
342,10016007711,MONTENEGRO Santiago,ECUADOR,MTE,21,244
343,10007514450,KAMP Alexander,DENMARK,RIW,26,244
344,10002917862,SAMOILAU Branislau,BELARUS,MCC,34,243
345,10002204914,WEENING Pieter,NETHERLANDS,ROC,38,243
346,10005711462,VAN GENECHTEN Jonas,BELGIUM,VCB,33,243
347,10009484358,CAICEDO Jonathan,ECUADOR,EF1,26,240
348,10005573541,GARCIA FERNANDEZ Marcos,SPAIN,KIN,33,238
349,10010957546,ANIOLKOWSKI Stanislaw,POLAND,CDT,22,237
350,10014842394,EEKHOFF Nils,NETHERLANDS,DSU,21,236
351,10010653513,GANJKHANLOU Mohammad,ISLAMIC REPUBLIC OF IRAN,FSC,22,235
352,10002724872,ROCHE Nicolas,IRELAND,SUN,35,"234,81"
353,10007503134,SISR František,CZECH REPUBLIC,ELA,26,"233,71"
354,10010096569,PADUN Mark,UKRAINE,TBM,23,233
355,10005865753,WALLAYS Jelle,BELGIUM,LTS,30,"232,89"
356,10006120781,HNÍK Karel,CZECH REPUBLIC,ELA,28,"232,71"
357,10088487828,NIELSEN Andreas Stokbro,DENMARK,RIW,22,"232,16"
358,10009640063,SAJNOK Szymon,POLAND,CCC,22,"230,8"
359,10006720161,HOWSON Damien,AUSTRALIA,MTS,27,"230,57"
360,10054655945,MANCEBO PEREZ Francisco,SPAIN,MTR,43,230
361,10009734942,MÄDER Gino,SWITZERLAND,TDD,22,"229,67"
362,10008628637,MALECKI Kamil,POLAND,CDT,23,229
363,10007969744,VALLEE Boris,BELGIUM,WGG,26,228
364,10005583948,ABERASTURI IZAGA Jon,SPAIN,CJR,30,227
365,10003205327,KREUZIGER Roman,CZECH REPUBLIC,TDD,33,227
366,10004828459,GRUZDEV Dmitriy,KAZAKHSTAN,AST,33,"226,67"
367,10010994528,HAMZA Yacine,ALGERIA,,22,"226,33"
368,10006500701,FOMINYKH Daniil,KAZAKHSTAN,AST,28,"225,67"
369,10006795337,SHALUNOV Evgeny,RUSSIAN FEDERATION,GAZ,27,"224,43"
370,10008651976,AUER Daniel,AUSTRIA,MPB,25,224
371,10005484221,BRANDÃO Jóni,PORTUGAL,EFP,30,224
372,10002510563,KAŇKOVSKÝ Alois,CZECH REPUBLIC,ELA,36,223
373,10005691658,HENAO MONTOYA Sergio Luis,COLOMBIA,UAD,32,222
374,10008653996,BOUWMAN Koen,NETHERLANDS,TJV,26,"221,17"
375,10008677440,JULIUS Jayde,SOUTH AFRICA,PRO,26,221
376,10006688940,FICARA Pierpaolo,ITALY,AMO,28,221
377,10006874553,MC CARTHY Jay,AUSTRALIA,BOH,27,221
378,10063821536,DEBESAY Yakob,ERITREA,,20,"220,5"
379,10009880038,RUTSCH Jonas,GERMANY,LKH,21,220
380,10003246652,NAVARRETE Segundo,ECUADOR,,34,220
381,10074756971,SCHULTZ Nicholas,AUSTRALIA,MTS,25,"219,6"
382,10048456433,GESINK Robert,NETHERLANDS,TJV,33,"219,57"
383,10007631557,MÜHLBERGER Gregor,AUSTRIA,BOH,25,"219,5"
384,10007175859,DE LA CRUZ MELGAREJO David,SPAIN,INS,30,"218,83"
385,10005966288,VAN DER SANDE Tosh,BELGIUM,LTS,29,218
386,10010973714,JØRGENSEN Mathias,DENMARK,RIW,22,"217,52"
387,10008669053,DE VOS Adam,CANADA,RLY,26,217
388,10011048684,BERGSTRÖM FRISK Erik,SWEDEN,MPC,20,217
389,10009583883,GEHBREIGZABHIER Amanuel,ERITREA,TDD,25,216
390,10002350414,GASPAROTTO Enrico,SWITZERLAND,TDD,37,216
