Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10002193796,UBETO APONTE Miguel,BOLIVARIAN REPUBLIC OF VENEZUELA,,35,180
2,10005861612,PANIZO Gregolry,BRAZIL,DAT,26,179
3,10005691658,HENAO MONTOYA Sergio Luis,COLOMBIA,GOB,24,151
4,10001319584,MEDINA MARINO Manuel,BOLIVARIAN REPUBLIC OF VENEZUELA,,35,144
5,10003034666,SUAREZ SUAREZ Juan Pablo,COLOMBIA,EPM,26,135
6,10053569343,GARRIDO ZENTENO Gonzalo,CHILE,,38,128
7,10002911091,SEABRA Renato,BRAZIL,DAT,33,123
8,10004437429,SOTO PERERA Jorge,URUGUAY,,25,110
9,10003222404,ROJAS VILLEGAS Juan Carlos,COSTA RICA,,30,109
10,10052411811,ARRIAGADA QUINCHEL Marco,CHILE,,36,108
11,10003150359,DIAZ Dario Raul Antonio,ARGENTINA,,30,108
12,10004771168,CASAS BUITRAGO Ivan Mauricio,COLOMBIA,,31,93
13,10002652225,ALCOLEA Arnold,CUBA,,29,92
14,10002480655,SERPA PEREZ Jose Rodolfo,COLOMBIA,AND,32,88
15,10004666286,CARENE Boris,FRANCE,,26,87
16,10006264261,GALVIZ Carlos,BOLIVARIAN REPUBLIC OF VENEZUELA,MOT,23,85
17,10004809160,MANSILLA ALMONACID Luis,CHILE,,25,85
18,10002193291,GIL MARTINEZ Tomas Aurelio,BOLIVARIAN REPUBLIC OF VENEZUELA,,34,82
19,10003246955,GUAMA Bayron,ECUADOR,MOT,26,82
20,10054655945,MANCEBO PEREZ Francisco,SPAIN,RCC,35,82
21,10002470652,TUFT Svein,CANADA,CSM,34,80
22,10007634183,SOLIZ VILCA Oscar,BOLIVIA,MOT,26,72
23,10002696681,BAEZ ALVAREZ Giovanny Manuel,COLOMBIA,EPM,30,72
24,10005671450,CARDOSO SANTOS Flavio,BRAZIL,FUN,31,69
25,10003035474,CASTAÑEDA ORTEGA Jaime Alberto,COLOMBIA,EPM,25,68
26,10002894523,XAVIER DO NASCIMENTO Antonio Roberto,BRAZIL,FUN,34,63
27,10001288969,FÖRSTER Robert,GERMANY,UHC,33,61
28,10002140448,CHACON DIAZ José Isidro,BOLIVARIAN REPUBLIC OF VENEZUELA,,34,57
29,10002358191,MARTINEZ Luis,URUGUAY,,38,56
30,10007863347,ANAYA Giannini,BOLIVARIAN REPUBLIC OF VENEZUELA,,20,56
31,10002813384,PIAS TORRES Nestor,URUGUAY,,30,56
32,10058299408,AGUILAR FIGUEIRAS Héctor Fabián,URUGUAY,FUN,27,56
33,10004522305,NAZARET Magno,BRAZIL,FUN,25,54
34,10062436355,RAABE MENDEZ Henry Esteban,COSTA RICA,,28,54
35,10002777113,MURILLO ORTIZ Juan Engelberth,BOLIVARIAN REPUBLIC OF VENEZUELA,,29,53
36,10005990136,GUTIERREZ Pedro,BOLIVARIAN REPUBLIC OF VENEZUELA,,22,52
37,10001561882,SIMON Edgardo,ARGENTINA,,37,52
38,10006135030,REBLIN Flavio,BRAZIL,,23,51
39,10004847051,COLEX TEPOZ Bernardo,MEXICO,AMO,28,50
40,10003206943,SYS Klaas,BELGIUM,,25,50
41,10002745383,CORDOVES PEREZ Gil,BOLIVARIAN REPUBLIC OF VENEZUELA,,46,50
42,10001562892,ROMERO AMARAN Luis,CUBA,JSH,32,49
43,10007908413,BENÍTEZ Omar,EL SALVADOR,,23,48
44,10007447459,POPE Byron,BELIZE,,22,48
45,10007726032,MESSINEO Leandro,ARGENTINA,,32,48
46,10005879291,RICHARD Gabriel  Horacio,ARGENTINA,,26,45
47,10005840188,JENSEN Christopher,DENMARK,GLU,22,44
48,10005698429,HANSON Ken,UNITED STATES OF AMERICA,JBC,29,44
49,10002751346,FERRARI Roberto,ITALY,AND,28,44
50,10007957317,ARUMJO Murwin,SURINAME,,20,42
51,10005704590,MARTINEZ REGALADO Yasmani,CUBA,,24,42
52,10002920993,MACHADO PEREZ Honorio Rafael,BOLIVARIAN REPUBLIC OF VENEZUELA,,29,42
52,10006284570,ANGARITA REYES Marvin Orlando,COLOMBIA,MOT,22,42
54,10005977507,JOSUE Moyano,ARGENTINA,,22,41
55,10002726488,ROTH Ryan,CANADA,CSM,28,40
56,10003047400,MARAJ Kurt,SAINT LUCIA,,28,40
56,10007906389,BRIDGES Jyme,ANTIGUA AND BARBUDA,,22,40
58,10007870219,GRANT-STUART Walter,GUYANA,,26,40
59,10007905884,CULZAC Deptor,SAINT VINCENT AND THE GRENADINES,,32,40
60,10006472409,KAMYSHEV Arman,KAZAKHSTAN,,20,40
61,10007164947,RODRIGUES José Eriberto,BRAZIL,,27,40
62,10001462256,LAVERDE JIMENEZ Luis Felipe,COLOMBIA,CEP,32,40
63,10006477560,LINARES Carlos,BOLIVARIAN REPUBLIC OF VENEZUELA,,20,40
64,10035480358,ACEVEDO CALLE Janier Alexis,COLOMBIA,GOB,26,40
