Rank,UCI ID,Name,Nationality,Team Code,Age,Points
28,10048318209,NEBEN Amber Leone,UNITED STATES OF AMERICA,BPK,40,301
29,10006326202,HENTTALA Lotta,FINLAND,BCT,26,293
30,10004616574,CANUEL Karol-Ann,CANADA,VEL,27,288
31,10006456443,KIRCHMANN Leah,CANADA,OPW,25,287
32,10006578907,FOURNIER Roxane,FRANCE,FUT,24,262
33,10005886365,GUARISCHI Barbara,ITALY,VEL,25,259
34,10003272419,NUMAINVILLE Joelle,CANADA,BCT,28,"244,5"
35,10007971562,DUYCK Ann-Sophie,BELGIUM,VLL,28,229
36,10003270601,SPRATT Amanda,AUSTRALIA,OGE,28,"228,75"
37,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,DLT,26,"225,5"
38,10004705389,ANTOSHINA Tatiana,RUSSIAN FEDERATION,,33,225
39,10007992881,WILES Tayler,UNITED STATES OF AMERICA,VEL,26,"210,67"
40,10006412589,BUJAK Eugenia,POLAND,BTC,26,207
41,10006131693,RIVERA Coryn,UNITED STATES OF AMERICA,UHC,23,202
42,10005978820,SCANDOLARA Valentina,ITALY,OGE,25,194
43,10007917608,DE JONG Thalita,NETHERLANDS,RBW,22,191
44,10008684312,MACKAIJ Floortje,NETHERLANDS,TLP,20,"190,5"
45,10072026322,SMALL Carmen,UNITED STATES OF AMERICA,BCT,35,"180,5"
46,10007094118,NEFF Jolanda,SWITZERLAND,SEF,22,175
47,10004629510,JEULAND Pascale,FRANCE,FUT,28,174
48,10003218764,VILLUMSEN Linda,NEW ZEALAND,UHC,30,"173,33"
49,10003273732,HAGIWARA Mayuko,JAPAN,WHT,29,166
50,10058996592,WILLIAMS Elizabeth,AUSTRALIA,OGE,32,"163,25"
51,10006140181,STULTIENS Sabrina,NETHERLANDS,TLP,22,161
52,10003294041,LICHTENBERG Claudia,GERMANY,TLP,30,"152,5"
53,10005575056,ABBOTT Mara,UNITED STATES OF AMERICA,WHT,30,149
54,10007348237,BARNES Hannah,GREAT BRITAIN,UHC,22,148
55,10007968936,KOSTER Anouska,NETHERLANDS,RBW,22,"147,75"
56,10003102364,CUCINOTTA Annalisa,ITALY,ALE,29,147
57,10005489473,DELZENNE Elise,FRANCE,VEL,26,146
58,10008652481,VAN DER HAAR Lucy,GREAT BRITAIN,TLP,21,142
59,10008635610,SANGUINETI Ilaria,ITALY,BPK,21,"139,25"
60,10006723902,DE OLIVEIRA PAPARELLA Flavia Maria,BRAZIL,ALE,34,139
61,10007073708,VAN GOGH Natalie,NETHERLANDS,PHV,41,137
62,10009378668,HALL Katharine,UNITED STATES OF AMERICA,UHC,28,137
63,10006875866,MOBERG Emilie,NORWAY,HPU,24,"133,75"
64,10006645995,SOLOVEI Ganna,UKRAINE,,23,132
65,10003266456,KNETEMANN Roxane,NETHERLANDS,RBW,28,"129,75"
66,10005763194,ELVIN Gracie,AUSTRALIA,OGE,27,"127,25"
67,10009786977,KOMANSKI Lauren,UNITED STATES OF AMERICA,T16,30,"125,67"
68,10008651572,GUTIERREZ RUIZ Sheyla,SPAIN,LTK,21,125
69,10006824740,RIABCHENKO Tetiana,UKRAINE,ISG,26,124
70,10006415118,MEJIAS GARCIA Marlies,CUBA,,23,120
71,10006727538,ENSING Janneke,NETHERLANDS,PHV,29,113
72,10004520079,JASINSKA Malgorzata,POLAND,ALE,31,"112,5"
73,10007278822,CONFALONIERI Maria Giulia,ITALY,ALE,22,"109,5"
74,10002892301,ARMSTRONG Kristin,UNITED STATES OF AMERICA,T16,42,108
75,10002663541,PITEL Edwige,FRANCE,MIC,48,104
76,10003267163,BASTIANELLI Marta,ITALY,VAI,28,104
77,10005968009,HUANG Ting Ying,CHINESE TAIPEI,,25,103
78,10006083294,MENG Zhaojuan,"HONG KONG, CHINA",GPC,26,102
79,10008692796,RITTER Martina,AUSTRIA,BTC,33,102
80,10007581744,OLIVIER Lise,SOUTH AFRICA,,32,"100,67"
81,10008652683,DE BAAT Kim,BELGIUM,LWZ,24,99
82,10007342476,NEYLAN Rachel,AUSTRALIA,OGE,33,"98,67"
83,10003454392,BATAGELJ Polona,SLOVENIA,BTC,26,97
84,10007170910,KACHELHOFFER An-Li,SOUTH AFRICA,,28,"96,67"
85,10008646926,WALLE Brianna,UNITED STATES OF AMERICA,OPW,31,96
86,10005540906,CORDON RAGOT Audrey,FRANCE,WHT,26,95
87,10053708678,DUEHRING Jasmin,CANADA,OPW,23,94
88,10008700072,KUZNETSOVA Svetlana,RUSSIAN FEDERATION,,20,94
89,10005886466,TAGLIAFERRO Marta,ITALY,ALE,26,"93,5"
90,10003288987,VAN DE REE Monique,NETHERLANDS,,27,93
91,10005436529,MUSTONEN Sara,SWEDEN,TLP,34,"91,5"
92,10007726638,COLLINS Emily,NEW ZEALAND,TIB,25,89
93,10008676228,CHURSINA Anastasiia,RUSSIAN FEDERATION,,20,88
94,10005485231,STANDER Cherise,SOUTH AFRICA,,26,85
95,10004779353,DRUYTS Kelly,BELGIUM,VLL,26,85
96,10002530973,BELLANDI Fanny,FRANCE,LTK,32,85
97,10007753920,TAPIA Gleydimar,BOLIVARIAN REPUBLIC OF VENEZUELA,,23,82
98,10005971746,TAYLOR Carlee,AUSTRALIA,LBL,26,79
99,10002938070,KUCHINSKAYA Elena,RUSSIAN FEDERATION,SEF,31,75
100,10004717214,CESAR Jennifer,BOLIVARIAN REPUBLIC OF VENEZUELA,,26,72
101,10005541007,RIVAT Amelie,FRANCE,FUT,26,72
102,10009487085,DIDERIKSEN Amalie,DENMARK,DLT,19,71
103,10002266346,FERNANDES SILVA Janildes,BRAZIL,,35,71
104,10008635913,STRICKER Anna Zita Maria,ITALY,ISG,21,71
105,10053222163,MUÑOZ GRANDON Paola,CHILE,,29,70
106,10006579715,BIANNIC Aude,FRANCE,FUT,24,70
107,10007126551,GILLOW Shara,AUSTRALIA,RBW,28,67
108,10006157965,WHITTEN Tara,CANADA,,35,67
109,10009326128,SIMMONDS Hayley,GREAT BRITAIN,,27,66
110,10006245669,BIDEAU Sandrine,FRANCE,,26,66
111,10007993083,HALL Lauren,UNITED STATES OF AMERICA,T16,36,"65,67"
112,10006180193,EDMONDSON Annette,AUSTRALIA,WHT,24,64
113,10008679056,KNAUER Anna,GERMANY,RBW,20,"63,75"
114,10008672689,FIDANZA Arianna,ITALY,ALE,20,60
115,10004619002,DE VUYST Sofie,BELGIUM,LWZ,28,"59,5"
116,10008615503,JOHNSEN Cecilie Gotaas,NORWAY,HPU,39,"58,5"
117,10002522485,BOYARSKAYA Natalia,RUSSIAN FEDERATION,,32,58
118,10004634661,KOZONCHUK Oxana,RUSSIAN FEDERATION,,27,58
119,10052925305,MENA SOLANO Milagro,COSTA RICA,,22,57
120,10007980454,VIECELI Lara,ITALY,MIC,22,56
121,10007350459,KOPECKY Lotte,BELGIUM,VLL,20,55
122,10007619938,ALBRECHT Lex,CANADA,OPW,28,55
123,10007524352,RATTO Rossella,ITALY,ISG,22,54
124,10007890124,PAVIN Michela,ITALY,SEF,21,54
125,10005497254,FRAPPORTI Simona,ITALY,,27,54
126,10007986720,ROWNEY Loren,AUSTRALIA,VEL,27,54
127,10005970433,PAVLUKHINA Olena,AZERBAIJAN,BTC,26,53
128,10003220582,RAGAŽINSKIENĖ Daiva,LITHUANIA,ISG,29,53
129,10006789576,NIELSEN Jaime,NEW ZEALAND,BPK,30,52
130,10001667875,BRZEZNA-BENTKOWSKA Paulina,POLAND,,34,51
131,10007137564,TETRICK Alison,UNITED STATES OF AMERICA,OPW,30,50
132,10005601631,MANEEPHAN Jutatip,THAILAND,,27,49
133,10006489684,SANTESTEBAN GONZALEZ Ane,SPAIN,ISG,25,49
134,10007199808,SIERRA CANADILLA Arlenis,CUBA,,23,48
135,10004490676,LELEIVYTĖ Rasa,LITHUANIA,VAI,27,48
136,10008650865,SACHET Iris,FRANCE,,21,48
137,10008699769,VARELA HUERTA Erika Haydee,MEXICO,,21,47
138,10006059349,POTOKINA Anna,RUSSIAN FEDERATION,SEF,28,46
139,10009686038,JACKSON Alison,CANADA,T16,27,46
140,10002697085,FERNANDES SILVA Clemilda,BRAZIL,,36,45
141,10003271308,SANCHIS CHAFER Anna,SPAIN,WHT,28,44
142,10007520009,BJØRNSRUD Miriam,NORWAY,HPU,23,43
143,10008682288,NGUYEN Thi That,VIETNAM,,22,43
144,10009979664,BEYENE Tsega,ETHIOPIA,,21,43
145,10004866653,HSIAO Mei Yu,CHINESE TAIPEI,,30,42
146,10005486241,SCHWEIZER Doris,SWITZERLAND,BCT,26,"41,5"
147,10009377961,DOEBEL-HICKOK Krista,UNITED STATES OF AMERICA,TIB,26,41
148,10008866083,LE COURT DE BILLOT Kimberley,MAURITIUS,MAT,19,40
149,10009379274,LECHUGA Scotti,UNITED STATES OF AMERICA,UHC,32,40
150,10004552920,FERREIRA DA SILVA Luciene,BRAZIL,,30,39
151,10010651691,PORRAS Yngrid,BOLIVARIAN REPUBLIC OF VENEZUELA,,29,39
152,10001343331,GONZALEZ VALDIVIESO Yumari,CUBA,,36,39
153,10006880819,TREVISI Anna,ITALY,ISG,23,39
154,10002741545,GUDERZO Tatiana,ITALY,HPU,31,"38,75"
155,10003114488,VOS Marianne,NETHERLANDS,RBW,28,38
156,10008671578,ERAUD Severine,FRANCE,FUT,20,38
157,10006481705,HANNES Kaat,BELGIUM,VLL,24,38
158,10008668952,DE JONG Demi,NETHERLANDS,DLT,20,37
159,10006655392,RYAN Kendall,UNITED STATES OF AMERICA,TIB,23,36
160,10007709460,RYAN Alexis,UNITED STATES OF AMERICA,UHC,21,36
161,10006881324,ZORZI Susanna,ITALY,LBL,23,36
162,10003100849,CHULKOVA Anastasia,RUSSIAN FEDERATION,BPK,30,"35,25"
163,10009723121,PLICHTA Anna,POLAND,,23,35
164,10007605891,BRAVARD Charlotte,FRANCE,FUT,23,35
165,10005966490,DAAMS Jessie,BELGIUM,LBL,25,35
166,10005973261,SÁBLÍKOVÁ Martina,CZECH REPUBLIC,,28,34
167,10002523701,BECKER Charlotte,GERMANY,HPU,32,"33,75"
168,10007520110,KRÖGER Mieke,GERMANY,,22,33
169,10009423734,KIDANE Hadnet,ETHIOPIA,,22,33
170,10009402617,ROWE Danielle,GREAT BRITAIN,WHT,25,33
171,10004779151,DUTRIAUX Fiona,FRANCE,,26,32
172,10007177980,GOOSSENS Veerle,NETHERLANDS,,22,32
173,10009388469,POST Jermaine,NETHERLANDS,PHV,23,32
174,10004735806,KESSLER Nina,NETHERLANDS,LWZ,27,"31,5"
175,10005966389,ARYS Evelyn,BELGIUM,VLL,25,31
176,10007179192,PIPES Lenore,GUAM,BPK,30,31
177,10005972554,VERHOEVEN Aurore,FRANCE,LTK,25,31
178,10008668649,DALTON Heidi,SOUTH AFRICA,,20,30
179,10009424340,GRIPKA Tombrapa,NIGERIA,,22,30
180,10011038075,STEYN Andrea,SOUTH AFRICA,,32,30
181,10006380762,HAMMES Kathrin,GERMANY,TIB,26,28
182,10006893246,CASAS BONILLA Ana Teresa,MEXICO,,24,27
183,10003065281,BURGER Lynette,SOUTH AFRICA,,35,27
184,10009796475,STOUGJE Chanella,NETHERLANDS,PHV,19,27
185,10002526125,VALSECCHI Silvia,ITALY,BPK,33,"26,25"
186,10006543137,POLEGATCH Ana Paula,BRAZIL,,27,26
187,10007296505,MARKUS Kelly,NETHERLANDS,TRY,22,26
188,10006083193,BOONSAWAT Panawaraporn,THAILAND,,27,26
189,10061392694,GULUMÁ Sérika,COLOMBIA,,25,26
190,10001168933,KUPFERNAGEL Hanka,GERMANY,,41,25
191,10008646421,FISCHER Heather,UNITED STATES OF AMERICA,MAT,27,25
192,10008685423,MARKUS Riejanne,NETHERLANDS,PHV,21,25
193,10001313625,SCHOEMAN Anriette,SOUTH AFRICA,,38,25
194,10004679020,POOLEY Emma,GREAT BRITAIN,,33,25
195,10009387358,BUSSI Vittoria,ITALY,SEF,28,25
196,10007517379,SOUYRIS Manon,FRANCE,,22,25
197,10007135140,RADOTIĆ Mia,CROATIA,BTC,31,24
198,10004602329,GAUMNITZ Stephanie,GERMANY,,28,24
199,10007960953,KUIJPERS Evy,NETHERLANDS,LWZ,20,24
200,10010089600,CROOKS Jenelle,AUSTRALIA,,21,24
201,10009674924,DEBESAY Mosana,ERITREA,,22,"23,67"
202,10002655154,GARCÍA Evelyn,EL SALVADOR,LTK,33,23
203,10007743715,PIEROBON Chiara,ITALY,TOG,22,23
204,10005702974,DVORAK Andrea,UNITED STATES OF AMERICA,T16,35,23
205,10007199707,DREXEL CLOUTHIER Ingrid,MEXICO,ASA,22,22
206,10060355505,GUAJARDO CORNEJO Daniela,CHILE,,25,22
207,10008686635,MORENO DURAN Wilmarys Del Valle,BOLIVARIAN REPUBLIC OF VENEZUELA,,22,22
208,10007859206,PINTAR Urska,SLOVENIA,BTC,30,22
209,10008683403,LORVIK Ingrid,NORWAY,HPU,29,22
210,10007477872,TAPIA María,BOLIVARIAN REPUBLIC OF VENEZUELA,,24,22
211,10007742196,REIS Daniela,PORTUGAL,,22,21
212,10006136646,NA Ahreum,KOREA,,25,21
213,10007913564,LIKHANOVA Marina,RUSSIAN FEDERATION,SEF,25,21
214,10007501518,WINDER Ruth,UNITED STATES OF AMERICA,UHC,22,21
215,10003152581,SLAPPENDEL Iris,NETHERLANDS,BCT,30,21
216,10009796374,VAN DEN BOS Jip,NETHERLANDS,PHV,19,21
217,10009587624,OBERHOLZER Carla,SOUTH AFRICA,,28,21
218,10008650764,SICOT Marion,FRANCE,,23,21
219,10009349770,WELLS Kimberley,AUSTRALIA,,30,21
220,10007521928,LOOSER Vera,NAMIBIA,,22,"20,67"
221,10002521172,KOEDOODER Vera,NETHERLANDS,BCT,32,"20,5"
222,10005965379,GARCIA OCASIO Iraida,CUBA,,26,20
223,10009859830,BAZIN Marjolaine,FRANCE,,29,20
224,10006488977,PANKOVA Larisa,RUSSIAN FEDERATION,ASA,24,20
225,10008668144,COVRIG Ana Maria,ROMANIA,BPK,21,"19,25"
226,10004603137,KASPER Romy,GERMANY,DLT,27,"19,25"
227,10006436336,PAWLOWSKA Katarzyna,POLAND,DLT,26,19
228,10005643865,RAMSDEN Denise,CANADA,,25,19
229,10007255075,LEGG Allie,UNITED STATES OF AMERICA,T16,26,19
230,10008916405,TUVSHINJARGAL Enkhjargal,MONGOLIA,,23,18
231,10008680571,LAIZANE Lija,LATVIA,VAI,22,18
232,10002468026,KIESANOWSKI Joanne,NEW ZEALAND,TIB,36,18
233,10009021081,YOSHIKAWA Miho,JAPAN,,22,18
234,10007416339,KIM Hyunji,KOREA,,22,18
235,10004712867,GREVE Cristina Irma,ARGENTINA,SLP,28,17
236,10042147793,MERINO CORTAZAR Eider,SPAIN,LTK,21,17
237,10004612736,BERLATO Elena,ITALY,ALE,27,"16,5"
238,10009154861,KERN Špela,SLOVENIA,BTC,25,16
239,10007211528,BEVERIDGE Allison,CANADA,,22,16
240,10010084849,CHERNYSHOVA Galina,RUSSIAN FEDERATION,,22,16
241,10009143949,DU PREEZ Charlene,SOUTH AFRICA,,28,16
242,10006875058,VEKEMANS Anisha,BELGIUM,LBL,24,16
243,10006840302,BAI Yue,PEOPLE'S REPUBLIC OF CHINA,GPC,23,16
244,10008999055,YANG Qianyu,"HONG KONG, CHINA",,22,15
245,10004882316,STOREY Sarah,GREAT BRITAIN,,38,15
246,10008601860,GONZALEZ BLANCO Alicia,SPAIN,LTK,20,15
247,10010654422,HEINTZ Mandy,UNITED STATES OF AMERICA,,34,15
248,10045754981,BOFFO Daniela,GERMANY,,35,15
249,10001570067,VYSOTSKA Ievgeniia,UKRAINE,SEF,40,15
250,10003279085,LECHNER Eva,ITALY,BTC,30,15
251,10005862622,SLIK Rozanne,NETHERLANDS,PHV,24,15
252,10009675025,DAWIT Yohana,ERITREA,,22,"14,67"
253,10008694921,SHEKEL Olga,UKRAINE,,21,14
254,10009734639,GIRUBUNTU Jeanne D'arc,RWANDA,,20,14
255,10009423633,KELIL Eyerusalem,ETHIOPIA,MIC,23,13
256,10010081112,WYNN Greer,ZIMBABWE,,40,13
257,10010772236,PRADO Jermyn,PHILIPPINES,,22,13
258,10009197402,MARKOVIĆ Maja,SERBIA,,26,13
259,10009858012,ANTOVSKA Aneta,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,,36,13
260,10035532090,DISSEM Nour,TUNISIA,,25,13
261,10008601456,NUÑEZ Miryam,ECUADOR,,21,13
262,10009195984,WILLIAMS Zoenique,BERMUDA,,30,13
263,10010087677,VAN DER LINDEN Cherley,ARUBA,,19,13
264,10007757253,HELANE Roba,SYRIAN ARAB REPUBLIC,,25,13
265,10008992789,TIHAR Aicha,ALGERIA,,24,13
266,10009238020,KHATOONI DARYAN Reyhane,ISLAMIC REPUBLIC OF IRAN,,22,13
267,10010844075,MACHERIOTOU Karmen,CYPRUS,,29,13
268,10009999872,ALJERAIWI Najla,KUWAIT,,27,13
269,10009040885,YONAMINE Eri,JAPAN,,24,13
270,10008701688,WEAVER Molly,GREAT BRITAIN,TLP,21,13
271,10005944161,KARLSEN Thrude,NORWAY,,42,13
272,10008693103,RODRIGUEZ GUTIERREZ Carolina,MEXICO,ASA,22,13
273,10002880476,GONZALEZ GARCIA Angie Sabrina,BOLIVARIAN REPUBLIC OF VENEZUELA,,34,13
274,10009388368,HOEKSMA Ilona,NETHERLANDS,PHV,24,13
275,10008648239,SOEK Julia,NETHERLANDS,TLP,25,"12,5"
276,10007504750,BARTELLONI Beatrice,ITALY,ALE,22,"12,5"
277,10005436226,PULSFORT Diana,HUNGARY,,32,12
278,10007521524,GAFINOVITZ Rotem,ISRAEL,,23,12
279,10005943858,EHRBERG Liisa,ESTONIA,,27,12
280,10005942444,SAIFUTDINOVA Natalya,KAZAKHSTAN,ASA,26,12
281,10003849971,KURKCU AKGONUL Esra,TURKEY,,28,12
282,10010109303,ORTUÑO Daniela,BOLIVIA,,20,12
283,10008976928,RIVAS MOLINA Zuralmy Coromoto,BOLIVARIAN REPUBLIC OF VENEZUELA,,22,12
284,10010098690,CADOL Margaux,FRANCE,,20,12
285,10006424515,MATTHEE Maroesjka,SOUTH AFRICA,,26,12
286,10005454010,LOZANO RAMIREZ Laura Camila,COLOMBIA,MIC,29,12
287,10009902367,GUILMAN Victorie,FRANCE,,19,12
288,10010671495,SKOUKDI Nadia,MOROCCO,,23,11
289,10008702294,WILKOS Katarzyna,POLAND,,22,11
290,10001668885,SAARELAINEN Sari,FINLAND,,34,11
291,10006893448,SHAMANOVA Tatiana,RUSSIAN FEDERATION,,23,11
292,10007907605,UTROBINA Elena,RUSSIAN FEDERATION,BPD,30,11
293,10005610220,RACHETTO Liza,UNITED STATES OF AMERICA,BMW,41,11
294,10010621884,VORSTER Michelle,NAMIBIA,,37,"10,67"
295,10009069884,GONZÁLEZ Nilmarie,PUERTO RICO,,38,10
296,10007934681,FASOI Varvara,GREECE,,24,10
297,10007459179,RIST Liisi,ESTONIA,ISG,24,10
298,10010083536,SALAZAR LISARAZU Karen Sonia,BOLIVIA,,34,10
299,10009202250,BENAJI Mounia,MOROCCO,,21,10
300,10003220481,TREBAITE Ausrine,LITHUANIA,,27,10
301,10011013221,BUTLER Tamiko,ANTIGUA AND BARBUDA,,24,10
302,10009700384,RIVERA TORRES Solymar,PUERTO RICO,,23,10
303,10010672913,CUBILLA Yineth,PANAMA,,22,10
304,10008928226,MILAKI Argiro,GREECE,,23,10
305,10006102391,ZABANEH Shalini,BELIZE,,34,10
306,10009678964,ALIJAGIC Alma,BOSNIA AND HERZEGOVINA,,26,10
307,10110306764,BOYLAN Lydia,IRELAND,,28,10
308,10007134130,RUBIANO GARCES Marcela,COSTA RICA,,27,10
309,10002848952,GU Sungeun,KOREA,,31,10
310,10008954292,SOTO Jazmín,GUATEMALA,,22,10
311,10009107169,SUHADA ZAINAL Nurul,MALAYSIA,,22,10
312,10006793721,SANCHEZ PARMA Julia,ARGENTINA,SLP,25,10
313,10007200616,AHUMADA Denisse,CHILE,,22,10
314,10005482908,MULLENS Peta,AUSTRALIA,WHT,27,10
315,10002669605,SHARAKOVA Tatsiana,BELARUS,,31,10
316,10010582680,OMMUNDSEN Marie Elise,NORWAY,,26,10
317,10006516057,DILLON Olivia,IRELAND,,42,10
318,10006659941,VAN HOEK Lotte,NETHERLANDS,FCT,24,10
319,10007825456,HANSON Lauretta,AUSTRALIA,,21,10
320,10007748765,VAN BAARLE Ashlynn,NETHERLANDS,,21,10
321,10009697051,MALDONADO Emberly,BOLIVARIAN REPUBLIC OF VENEZUELA,,22,10
322,10006266281,MARTIN Lucy,GREAT BRITAIN,MAT,25,10
323,10010579852,HUSTON Jessica,AUSTRALIA,,31,10
324,10006036818,DA SILVA SOUZA Fernanda,BRAZIL,,34,10
325,10009391095,ZHAO Xi Sha,PEOPLE'S REPUBLIC OF CHINA,GPC,23,10
326,10003022643,ALVAREZ Maria Carla,ARGENTINA,XSL,31,10
327,10009733932,DREVILLE Anabelle,FRANCE,,20,10
328,10004435914,DU TOIT Yolandi,SOUTH AFRICA,,30,10
329,10009894485,KOREVAAR Jeanne,NETHERLANDS,RBW,19,10
330,10005780978,ZENG Ke Xin,CHINESE TAIPEI,,28,10
331,10009580853,CHARITY Amy,UNITED STATES OF AMERICA,OPW,39,10
332,10010874286,BEKELE Eden,ETHIOPIA,,19,9
333,10009231855,BICKNELL Tracy,ZIMBABWE,,52,9
334,10010587633,FRANCIS Kevinia,ANTIGUA AND BARBUDA,,37,9
335,10010678872,CATTOUSE Kaya,BELIZE,,26,9
336,10006839490,ROLEA Nicoleta Lavinia,ROMANIA,,29,9
337,10010674529,MAES Elise,LUXEMBOURG,,23,9
338,10010192256,NARVAEZ Nicole,ECUADOR,,19,9
339,10007757354,ALRAAI Seba,SYRIAN ARAB REPUBLIC,,33,9
340,10009694627,HAJJAJI Rihab,TUNISIA,,25,9
341,10009075948,DEHGHAN Mandana,ISLAMIC REPUBLIC OF IRAN,,24,9
342,10010738385,NAZARLI Ulfet,AZERBAIJAN,,27,9
343,10009999771,ALHAJRI Noura,KUWAIT,,26,9
344,10006517572,GUILLEN CHAVARRIA Edith,COSTA RICA,,30,9
345,10009711906,VAINIONPÄÄ Laura,FINLAND,,21,9
346,10010971589,NILSSON Hanna,SWEDEN,,23,9
347,10007191219,COELHO FERREIRA Camila,BRAZIL,,27,9
348,10007527079,EWART Annie,CANADA,OPW,22,9
349,10008689059,PANG Yao,"HONG KONG, CHINA",,20,8
350,10007489289,THOMPSON Alicia,BELIZE,,34,8
351,10006372779,BASH Paz,ISRAEL,,32,8
352,10002877749,KIRÁLY Mónika,HUNGARY,,32,8
353,10001205814,EICHER Marcia,SWITZERLAND,,45,8
354,10006961449,FERENČIĆ Antonela,CROATIA,,21,8
355,10007920941,FIGUEROA Lucrecia,EL SALVADOR,,43,8
356,10009725646,SILAPHAT Kritika,THAILAND,,26,8
357,10010884794,GANDAO Innocente,CENTRAL AFRICAN REPUBLIC,,31,8
358,10006067534,TSERENLKHAM Solongo,MONGOLIA,,25,8
359,10005366912,YETIS Semra,TURKEY,,28,8
360,10003425696,ANTONIOU Demetra,CYPRUS,,34,8
361,10008904883,ROZLAPA Dana,LATVIA,,36,8
362,10009862557,LELEU Fanny,FRANCE,,27,8
363,10011051314,DUROGBADE Adejoku,NIGERIA,,22,8
364,10010638557,BUURMAN Eva,NETHERLANDS,,21,8
365,10005627802,POLSPOEL Maaike,BELGIUM,LWZ,26,8
366,10009495371,VAN 'T GELOOF Maria Apolonia,NETHERLANDS,,19,8
367,10007515763,ZAVERSHINSKAYA Anna,RUSSIAN FEDERATION,BPD,22,8
368,10008652380,KNOL Willeke,NETHERLANDS,TLP,24,8
369,10007808985,MUNDY Jessica,AUSTRALIA,,21,8
370,10006297708,LAWS Sharon,GREAT BRITAIN,BCT,41,8
371,10009914693,KANG Hyunkyung,KOREA,,20,8
372,10007808682,BAKER Georgia,AUSTRALIA,,21,8
373,10004725294,ALLAR Erica,UNITED STATES OF AMERICA,,30,8
374,10007093613,MCCONVILLE Chloe,AUSTRALIA,OGE,28,8
375,10008598022,STEYN Irene,NAMIBIA,,38,"7,67"
376,10009858113,LUCAS Sharlotte,NEW ZEALAND,,24,"7,67"
377,10008792527,COLDWELL Lucy,GREAT BRITAIN,,31,"7,67"
378,10007860014,DOM Annelies,BELGIUM,LWZ,29,"7,5"
379,10057185524,VRDOLJAK Dijana,CROATIA,,31,7
380,10004469660,TSAVARI Eleni Michalista,GREECE,,41,7
381,10010090812,WINYOOWIJAK Kamonwan,THAILAND,,33,7
382,10010087374,ŠESTIĆ Slavica,SERBIA,,33,7
383,10010103138,GEBREHIWET Wogahta,ERITREA,,19,7
384,10010885101,LACOURSE Olivia Carole,CENTRAL AFRICAN REPUBLIC,,21,7
385,10004580404,ULZII-SOLONGO Jamsran,MONGOLIA,,40,7
386,10010671596,EZ-ZAKRAOUI Chaimae,MOROCCO,,20,7
387,10002861177,THEODOROU Marina,CYPRUS,,27,7
388,10008130503,BARNES Alice,GREAT BRITAIN,,20,7
389,10003040932,TRAXL-PINTARELLI Daniela,AUSTRIA,,32,7
390,10006184237,CARPINTEIRO Celina,PORTUGAL,,35,7
391,10007788171,NAVARDAUSKIENĖ Gabrielė,LITHUANIA,,22,7
392,10010673115,GONZALEZ Ana,PANAMA,,27,7
393,10003220077,KOVAČEVIĆ Dragana,SERBIA,,34,7
394,10009167490,NJEMČEVIĆ Lejla,BOSNIA AND HERZEGOVINA,,21,7
395,10009850433,ARNOLD Gabriella,BERMUDA,,19,7
396,10010593188,KOSTOVA Rosica,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,,34,7
