Rank;UCI ID;Name;Nationality;Team Code;Age;Points
1;10007864155;DEBESAY Mekseb;ERITREA;BAI;23;241
2;10005653666;LAHSSAINI Mohssine;MOROCCO;;29;219
3;10006392381;LAGAB Azzedine;ALGERIA;GSP;28;192
4;10007863246;ABELOUACHE Essaid;MOROCCO;;26;174
5;10008686938;MRAOUNI Salaheddine;MOROCCO;;22;174
6;10009351487;NDAYISENGA Valens;RWANDA;;20;159
7;10007524251;MEINTJES Louis;SOUTH AFRICA;MTN;22;132,25
8;10002444784;SANCHEZ Luis Leon;SPAIN;CJR;31;128
9;10005672258;CHAOUFI Tarik;MOROCCO;;28;122
10;10002618374;SAADOUNE Abdelati;MOROCCO;;38;109
11;10008002480;BARBARI Adil;ALGERIA;VCS;21;104,67
12;10008697345;OKUBAMARIAM Tesfom;ERITREA;;23;100
13;10005595264;LEBAS Thomas;FRANCE;BGT;29;97
14;10006453918;BELYKH Sergey;RUSSIAN FEDERATION;T21;24;93
15;10007805147;NIKIEMA Abdoul Aziz;BURKINA FASO;;25;88
16;10008952575;HADI Janvier;RWANDA;GQC;23;83
17;10004842506;RABOU Thomas;NETHERLANDS;TSI;31;80
18;10005670238;CHAABANE Hichem;ALGERIA;OTA;26;76,67
19;10061274173;EGERZEIGZAARHKA Amanuel;ERITREA;;20;76
20;10005567982;AYOUNE Ismail;MOROCCO;;27;76
21;10009060992;NSENGIMANA Jean Bosco;RWANDA;;22;76
22;10009023206;DEBRETSION Aron;ERITREA;;22;73
23;10054282089;YEUNG Ronald;HONG KONG, CHINA;TSI;26;73
24;10004707110;HANNACHI Abdelbaset;ALGERIA;;29;71
25;10008667740;CISSE Isiaka;COTE D'IVOIRE;;23;70
26;10009581964;HAILE Yonas Tekeste;ERITREA;;19;65
27;10003226141;JANSE VAN RENSBURG Jacques Willem;SOUTH AFRICA;MTN;27;63,25
28;10008855171;KUDUS Merhawi;ERITREA;MTN;20;62,25
29;10051411596;GARCIA ETXEGIBEL Egoitz;SPAIN;;28;61
30;10006636501;NGUE Ngock Yves;CAMEROON;;25;60
31;10007170708;GIRDLESTONE Dylan;SOUTH AFRICA;;25;59
32;10007148274;OUEDRAOGO Rasmane;BURKINA FASO;;26;57
33;10003105192;LOUBET Julien;FRANCE;;29;56
34;10005869288;BEN YOUCEF Abdellah;ALGERIA;GSP;27;54
35;10007763317;KAMZONG ABOSSOLO Clovis;CAMEROON;;23;53
36;10007410881;AMICABILE Marco;ITALY;;24;52
37;10008945505;BIKIENGA Salfo;BURKINA FASO;;25;50
38;10007807672;GRMAY Tsgabu Gebremaryam;ETHIOPIA;MTN;23;49,33
39;10008606611;SEIBEB Raul Costa;NAMIBIA;;22;49,33
40;10009071605;NGANDAMBA Geoffrois;GABON;;25;48
41;10007528089;ALEKSIEV Aleksandar;BULGARIA;;22;48
42;10005567578;AARBIA Adnane;MOROCCO;;31;48
43;10008659959;AIT EL ABDIA Anass;MOROCCO;;21;44
44;10007755435;JANS Roy;BELGIUM;WGG;24;43
45;10007366425;MBA Hervé Raoul;CAMEROON;;30;41
46;10003248268;CHTIOUI Rafaa;TUNISIA;SKD;28;40
47;10002363245;PHARMASSE Steward;MAURITIUS;;37;40
48;10002879567;JELLOUL Adil;MOROCCO;SKD;32;40
49;10009720390;GEBREZGABIHIER Amanuel;ERITREA;;20;40
50;10004715190;STAUDER Benjamin;GERMANY;;27;40
51;10002293224;SHIMIZU Miyataka;JAPAN;BGT;33;40
52;10003258978;KOS Patrick;NETHERLANDS;AIR;28;40
53;10005416321;THOMSON Jay Robert;SOUTH AFRICA;MTN;28;39
54;10004433688;BAUGNIES Jerome;BELGIUM;WGG;27;39
55;10007521726;DROBISCH Till;NAMIBIA;;21;38
56;10004818355;CARDOSO Manuel;PORTUGAL;BBC;31;38
57;10009363110;LONTSI Yannick;CAMEROON;;25;36
58;10002931303;MONIER Damien;FRANCE;BGT;32;36
59;10009734033;MOULINGUI Glenne Morvan;GABON;;19;35
60;10009103836;JOIN Alexandre;FRANCE;;23;35
61;10010635224;ER-RAFAI Mohamed;MOROCCO;;25;34
62;10005599510;MAZZI Alessandro;ITALY;UNA;27;34
63;10009351790;EYOB Metkel;ERITREA;;21;34
64;10005626990;TEKOU Damien;CAMEROON;;30;34
65;10007878707;TINTORI Devid;ITALY;;25;32
66;10009001378;UWIZEYIMANA Bonaventure;RWANDA;;21;32
67;10005523627;ROBERT Frederique;BELGIUM;WGG;25;32
68;10010679579;DARY Abdurhaman;ETHIOPIA;;25;30
69;10006518986;HASNAOUI Meher;TUNISIA;SKD;25;30
70;10009694425;CHONG CHIN Mike;MAURITIUS;;38;30
71;10009572668;BEVILACQUA Diego;ITALY;;22;30
72;10006659840;YEMANE Bereket;ERITREA;;27;29
73;10006392583;MADANI Abdelmalek;ALGERIA;GSP;31;28,67
74;10003402054;BEN NASR Hassen;TUNISIA;;28;28
75;10002416900;HABEAUX Gregory;BELGIUM;WGG;32;28
76;10008684918;MANSOURI Abderrahmane;ALGERIA;VCS;19;26
77;10002629690;GERDEMANN Linus;GERMANY;MTN;32;25
78;10008694820;SHAYMURATOV Artur;RUSSIAN FEDERATION;T21;21;24
79;10005876463;BALIMA Mahamadi;BURKINA FASO;;34;23
80;10006689041;FORNER Alessandro;ITALY;;23;23
81;10008952474;BIZIYAREMYE Joseph;RWANDA;;26;23
82;10006465335;HAILE Dawit;ERITREA;;27;22
83;10008952272;AFEWERKI Elyas;ERITREA;;22;21
84;10009348659;BICHLMANN Daniel;GERMANY;BAI;26;21
85;10003180974;GEORGIEV Georgi Petrov;BULGARIA;CWJ;29;20
