Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,MOV,40,4683
2,10014173300,WIEBES Lorena,NETHERLANDS,DSM,23,3830
3,10007614985,LONGO BORGHINI Elisa,ITALY,TFS,31,"3283,66"
4,10007350459,KOPECKY Lotte,BELGIUM,SDW,27,"3169,17"
5,10015146633,VOLLERING Demi,NETHERLANDS,SDW,26,"3166,17"
6,10010182657,BALSAMO Elisa,ITALY,TFS,24,"3024,33"
7,10014049523,LIPPERT Liane,GERMANY,DSM,24,2411
8,10010753947,PERSICO Silvia,ITALY,VAL,25,2289
9,10008683807,LUDWIG Cecilie,DENMARK,FSF,27,2287
10,10011143260,CAVALLI Marta,ITALY,FSF,24,2136
11,10014329207,BROWN Grace,AUSTRALIA,FSF,30,1945
12,10009749894,LABOUS Juliette,FRANCE,DSM,24,"1924,33"
13,10008682490,NIEWIADOMA Katarzyna,POLAND,CSR,28,"1900,5"
14,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,SDW,37,1844
15,10003267163,BASTIANELLI Marta,ITALY,UAD,35,1819
16,10039854755,GARCIA CAÑELLAS Margarita Victo,SPAIN,UAD,38,1803
17,10045936958,CHABBEY Elise,SWITZERLAND,CSR,29,"1802,5"
18,10015660026,CONSONNI Chiara,ITALY,VAL,23,1606
19,10015197456,BJERG Emma Cecilie,DENMARK,MOV,23,"1555,66"
20,10003264335,VAN DIJK Ellen,NETHERLANDS,TFS,35,"1431,67"
21,10007199808,SIERRA CANADILLA Arlenis,CUBA,MOV,30,"1398,33"
22,10118397877,EWERS Veronica,UNITED STATES OF AMERICA,TIB,28,1363
23,10009115253,MANLY Alexandra,AUSTRALIA,BEX,26,"1338,34"
24,10003114488,VOS Marianne,NETHERLANDS,JVW,35,1337
25,10005540906,CORDON RAGOT Audrey,FRANCE,TFS,33,1291
26,10062147678,FAULKNER Kristen,UNITED STATES OF AMERICA,BEX,30,"1157,67"
27,10010660785,BERTIZZOLO Sofia,ITALY,UAD,25,1095
28,10058433891,REUSSER Marlen,SWITZERLAND,SDW,31,"1025,17"
29,10007969037,ROOIJAKKERS Pauliena,NETHERLANDS,CSR,29,"993,5"
30,10007272253,DRONOVA Tamara,RUSSIAN FEDERATION,CGS,29,"968,2"
31,10010941277,MUZIC Evita,FRANCE,FSF,23,961
32,10022837521,VAN ANROOIJ Shirin,NETHERLANDS,TFS,20,"958,33"
33,10015335074,GEORGI Pfeiffer,GREAT BRITAIN,DSM,22,899
34,10008684312,MACKAIJ Floortje,NETHERLANDS,DSM,27,870
35,10010714743,BARBIERI Rachele,ITALY,LIV,25,857
36,10006605680,BRAND Lucinda,NETHERLANDS,TFS,33,"823,33"
37,10021707267,FISHER-BLACK Niamh,NEW ZEALAND,SDW,22,"799,17"
38,10015339118,GUAZZINI Vittoria,ITALY,FSF,22,"794,33"
39,10009857103,SWINKELS Karlijn,NETHERLANDS,JVW,24,"784,34"
40,10008685423,MARKUS Riejanne,NETHERLANDS,JVW,28,"780,67"
41,10009377961,DOEBEL-HICKOK Krista,UNITED STATES OF AMERICA,TIB,33,"776,67"
42,10007278822,CONFALONIERI Maria Giulia,ITALY,WNT,29,"776,33"
43,10015328711,COPPONI Clara,FRANCE,FSF,23,775
44,10006489684,SANTESTEBAN GONZALEZ Ane,SPAIN,BEX,32,"749,67"
45,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,SDW,33,727
46,10011115372,SKALNIAK - SOJKA Agnieszka,POLAND,APW,25,689
47,10015334872,BOSSUYT Shari,BELGIUM,CSR,22,685
48,10007524453,PALADIN Soraya,ITALY,CSR,29,679
49,10015334771,BAUERNFEIND Ricarda,GERMANY,CSG,22,657
50,10065007966,DE WILDE Julie,BELGIUM,PLP,20,630
51,10008635610,SANGUINETI Ilaria,ITALY,VAL,28,618
52,10030159607,ZANARDI Silvia,ITALY,BPK,22,"596,33"
53,10003270601,SPRATT Amanda,AUSTRALIA,BEX,35,580
54,10010661900,PATIÑO BEDOYA Paula Andrea,COLOMBIA,MOV,25,567
55,10014189262,VERHULST Gladys,FRANCE,LEW,25,556
56,10022772146,BREDEWOLD Mischa,NETHERLANDS,PHV,22,551
57,10009639962,LACH Marta,POLAND,WNT,25,"543,33"
58,10008990163,KASTELIJN Yara,NETHERLANDS,PLP,25,535
59,10031546808,GASPARRINI Eleonora Camilla,ITALY,VAL,20,520
60,10005886365,GUARISCHI Barbara,ITALY,MOV,32,"515,33"
61,10009862355,SCHWEINBERGER Christina,AUSTRIA,PLP,26,"512,33"
62,10011138311,ROSEMAN-GANNON Ruby,AUSTRALIA,BEX,24,"497,67"
63,10015185938,STEIGENGA Nicole,NETHERLANDS,HPU,24,493
64,10009686038,JACKSON Alison,CANADA,LIV,34,485
65,10051192843,BOILARD Simone,CANADA,AUB,22,479
66,10023522278,LE NET Marie,FRANCE,FSF,22,471
67,10010616834,CHAPMAN Brodie,AUSTRALIA,FSF,31,469
