Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10010844681,ARERUYA Joseph,RWANDA,DMP,22,"487,75"
2,10006497970,REGUIGUI Youcef,ALGERIA,SNE,28,356
3,10006392381,LAGAB Azzedine,ALGERIA,GSP,32,343
4,10009583883,GEHBREIGZABHIER Amanuel,ERITREA,DDD,24,"267,5"
5,10009351790,EYOB Metkel,ERITREA,TSG,25,"261,5"
6,10007864155,DEBESAY Mekseb,ERITREA,DDD,27,"212,5"
7,10008687544,NOUISRI Ali,TUNISIA,VIB,24,199
8,10016117037,MUNYANEZA Didier,RWANDA,,20,175
9,10013493286,KOUNA Abdessadek,MOROCCO,,35,150
10,10002916448,IMPEY Daryl,SOUTH AFRICA,MTS,34,150
11,10009060992,NSENGIMANA Jean Bosco,RWANDA,,26,"127,75"
12,10010090004,BASSON Gustav,SOUTH AFRICA,,22,"124,17"
13,10017765532,VAN HEERDEN Eddie,SOUTH AFRICA,TSG,24,123
14,10008667740,CISSE Isiaka,COTE D'IVOIRE,,27,123
15,10010994528,HAMZA Yacine,ALGERIA,GSP,21,120
16,10006675806,HOLLER Nikodemus,GERMANY,BAI,27,116
17,10006518986,HASNAOUI Meher,TUNISIA,,29,113
18,10009001378,UWIZEYIMANA Bonaventure,RWANDA,,25,105
19,10008002379,HAMZA Abderrahmane Mehdi,ALGERIA,SNE,26,97
20,10023500757,MULUEBERHAN Henok,ERITREA,,19,95
21,10008686938,MRAOUNI Salaheddine,MOROCCO,,26,"92,5"
22,10003388617,HOFFMAN Nolan,SOUTH AFRICA,,33,"90,5"
23,10010683825,MANSOURI Oussama,ALGERIA,SHJ,21,90
24,10065789626,COETZEE Dirk,NAMIBIA,,25,"89,75"
25,10006801296,JONES Brenton,AUSTRALIA,DMP,27,89
26,10008684918,MANSOURI Abderrahmane,ALGERIA,SHJ,23,86
27,10005468760,BILLE Gaetan,BELGIUM,SNE,30,85
28,10016145834,ESSABBANY Abdelillah,MOROCCO,,21,85
29,10008677440,JULIUS Jayde,SOUTH AFRICA,,25,"80,17"
30,10009639356,CHOKRI El Mehdi,MOROCCO,DDC,21,"79,5"
31,10007763317,KAMZONG ABOSSOLO Clovis,CAMEROON,,27,79
32,10003046790,CRAVEN Dan,NAMIBIA,,35,"77,75"
33,10015269194,ROUGIER-LAGANE Christopher,MAURITIUS,,20,"75,17"
34,10003097314,GAUDIN Damien,FRANCE,TDE,32,75
35,10003226141,JANSE VAN RENSBURG Jacques Willem,SOUTH AFRICA,DDD,31,75
36,10015260508,TWIZERANE Mathieu,RWANDA,,27,75
37,10014043560,ROUGIER-LAGANE Grégory,MAURITIUS,,22,74
38,10001399006,NOCENTINI Rinaldo,ITALY,STA,41,71
39,10009979967,MUGISHA Samuel,RWANDA,DDC,21,70
40,10015584850,OOSTHUIZEN Jason,SOUTH AFRICA,,19,70
41,10008866184,FREYER Martin,NAMIBIA,,23,"68,75"
42,10053960474,EBRAHIM Redwan,ETHIOPIA,,21,"67,25"
43,10009635417,MANSOURI Islam,ALGERIA,SNE,21,67
44,10049594868,AKKAOUI Hichame,MOROCCO,,22,65
45,10006887687,KOSHEVOY Ilia,BELARUS,,27,65
46,10007368344,HATEGEKA Gasore,RWANDA,,31,60
47,10010101421,BEN AMOR Nadhem,TUNISIA,,25,60
48,10003402054,BEN NASR Hassen,TUNISIA,,32,60
49,10049673882,ZARHOUN Mohamed,MOROCCO,,22,60
50,10010095862,UWIZEYE Jean Claude,RWANDA,,24,59
51,10000991808,REBELLIN Davide,ITALY,SNE,47,58
52,10061702488,SORGHO W. Mathias,BURKINA FASO,,31,56
53,10006454120,EVRARD Laurent,BELGIUM,SNE,28,53
54,10004448947,POULHIES Stéphane,FRANCE,,33,52
55,10006897892,KASTRANTAS Charalampos,GREECE,JVP,27,51
