Rank,UCI ID,Name,Nationality,Team Code,Age,Points
114,10022837521,VAN ANROOIJ Shirin,NETHERLANDS,TFS,19,40
123,10006875866,MOBERG Emilie,NORWAY,DRP,30,38
123,10023522278,LE NET Marie,FRANCE,FDJ,21,38
125,10005886365,GUARISCHI Barbara,ITALY,MOV,31,34
125,10015661844,TOMASI Laura,ITALY,ALE,22,34
125,10118397877,EWERS Veronica,UNITED STATES OF AMERICA,TIB,27,34
128,10001441139,ZABELINSKAYA Olga,UZBEKISTAN,CGS,41,32
128,10006380762,HAMMES Kathrin,GERMANY,WNT,32,32
128,10007917608,DE JONG Thalita,NETHERLANDS,CCT,28,32
128,10009857103,SWINKELS Karlijn,NETHERLANDS,JVW,23,32
128,10009902367,GUILMAN Victorie,FRANCE,FDJ,25,32
128,10010199027,JOUNIER Lucie,FRANCE,ARK,23,32
128,10015339118,GUAZZINI Vittoria,ITALY,VAL,21,32
128,10015577574,MARTINS Maria,PORTUGAL,DRP,22,32
128,10016311744,MARTIN MARTIN Sara,SPAIN,MOV,22,32
128,10022680301,VAN BOKHOVEN Julia,NETHERLANDS,PHV,20,32
128,10025981028,GRANGIER India,FRANCE,SRC,21,32
139,10003293940,CANT Sanne,BELGIUM,PLP,31,28
139,10011154475,ALONSO DOMINGUEZ Sandra,SPAIN,BDU,23,28
141,10006578907,FOURNIER Roxane,FRANCE,SDW,30,26
142,10007709460,RYAN Alexis,UNITED STATES OF AMERICA,CSR,27,24
142,10008635610,SANGUINETI Ilaria,ITALY,VAL,27,24
142,10013635756,LEVENEZ Sandra,FRANCE,ARK,42,24
142,10013775192,BRAAM Danique,NETHERLANDS,LSL,26,24
142,10015509977,DE ZOETE Mylene,NETHERLANDS,NXG,22,24
142,10029203246,PIERGIOVANNI Federica,ITALY,VAL,20,24
142,10104638833,KRAAK Amber,NETHERLANDS,JVW,27,24
149,10008601860,GONZALEZ BLANCO Alicia,SPAIN,MOV,26,23
150,10030159607,ZANARDI Silvia,ITALY,BPK,21,20
151,10080487247,NELSON Josie,GREAT BRITAIN,HPU,19,18
152,10007073708,VAN GOGH Natalie,NETHERLANDS,CCT,47,16
152,10007874057,HEINE Vita,NORWAY,MAT,37,16
152,10008651168,OYARBIDE JIMENEZ Lourdes,SPAIN,MOV,27,16
152,10009196590,SALAZAR VAZQUEZ Lizbeth Yarely,MEXICO,MNX,25,16
152,10009326128,SIMMONDS Hayley,GREAT BRITAIN,CAT,33,16
152,10009409788,PENTON Sara,SWEDEN,DRP,33,16
152,10009862254,SCHWEINBERGER Kathrin,AUSTRIA,DVE,25,16
152,10009892869,ŽIGART Urška,SLOVENIA,BEX,25,16
152,10010171543,GÅSKJENN Ingvild,NORWAY,HPU,23,16
152,10010713228,ALZINI Martina,ITALY,VAL,24,16
152,10010747277,DRUMMOND Michaela,NEW ZEALAND,BPK,23,16
152,10013791865,VAN DER BURG Nancy,NETHERLANDS,JVW,29,16
152,10015152390,BARIL Olivia,CANADA,MAT,24,16
152,10015510381,VAN HAAFTEN Kirstie,NETHERLANDS,PHV,22,16
152,10020410905,YSLAND Anne Dorthe,NORWAY,HPU,19,16
152,10022303314,BORGSTRÖM Julia,SWEDEN,NXG,20,16
152,10022698485,GERRITSE Femke,NETHERLANDS,PHV,20,16
152,10023490552,WIEL Jade,FRANCE,FDJ,21,16
152,10043842364,LUDWIG Hannah,GERMANY,CSR,21,16
152,10055220767,GIGANTE Sarah,AUSTRALIA,TIB,21,16
152,10064643410,JASTRAB Megan,UNITED STATES OF AMERICA,DSM,19,16
152,10089424381,VIGIE Margaux,FRANCE,VAL,26,16
174,10008954700,SHAPIRA Omer,ISRAEL,CSR,27,11
175,10007272253,DRONOVA Tamara,RUSSIAN FEDERATION,CGS,28,8
175,10008082912,WORST Annemarie,NETHERLANDS,PLP,26,8
175,10008599638,GUTIERREZ ARZALUZ Ariadna,MEXICO,MNX,30,8
175,10008669457,DEMEY Valerie,BELGIUM,LIV,27,8
175,10008884170,VANDENBULCKE Jesse,BELGIUM,LSL,25,8
175,10009040885,YONAMINE Eri,JAPAN,TIB,30,8
175,10010199431,COLBORNE Henrietta,GREAT BRITAIN,GKT,23,8
175,10010661900,PATIÑO BEDOYA Paula Andrea,COLOMBIA,MOV,24,8
175,10013240076,VAN HOUTUM Céline,NETHERLANDS,MUL,24,8
175,10013958482,GRINCZER Natalie,GREAT BRITAIN,CAT,28,8
175,10014963848,MARTURANO Greta,ITALY,TOP,23,8
175,10015265558,OTTESTAD Mie Bjørndal,NORWAY,ASC,24,8
175,10015334872,BOSSUYT Shari,BELGIUM,NXG,21,8
175,10016002960,RAMIREZ FREGOSO Andrea,MEXICO,MNX,22,8
175,10016491596,VAN DE VELDE Julie,BELGIUM,JVW,28,8
175,10022710714,LIMPENS Pien,NETHERLANDS,PHV,20,8
175,10022864500,RIJNBEEK Maud,NETHERLANDS,NXG,19,8
175,10023335756,KNAVEN Britt,BELGIUM,NXG,21,8
175,10023380115,TON Quinty,NETHERLANDS,GKT,23,8
175,10023827628,SHARPE Amelia,GREAT BRITAIN,NXG,20,8
175,10034951003,BAIDAK Anna,RUSSIAN FEDERATION,EIC,21,8
175,10039712184,TRIAS JORDAN Mireia,SPAIN,MAT,21,8
175,10055477516,ERASO LASA Idoia,SPAIN,LKF,19,8
175,10078996780,CAMPBELL Teniel,TRINIDAD AND TOBAGO,BEX,24,8
175,10088366172,MORENO MONTEYS Martina,SPAIN,MAT,20,8
175,10088433466,BIRIUKOVA Yuliia,UKRAINE,EIC,23,8
175,10105104332,SCHWEIKART Aileen,GERMANY,BDU,25,8
