Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10005972655,VAN DER BREGGEN Anna,NETHERLANDS,DLT,27,1016
2,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,ORS,35,989
3,10008682490,NIEWIADOMA Katarzyna,POLAND,WM3,23,856
4,10006131693,RIVERA Coryn,UNITED STATES OF AMERICA,SUN,25,803
5,10007614985,LONGO BORGHINI Elisa,ITALY,WHT,26,630
6,10004779050,D`HOORE Jolien,BELGIUM,WHT,27,626
7,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,DLT,29,623
8,10003264335,VAN DIJK Ellen,NETHERLANDS,SUN,30,614
9,10006326202,LEPISTÖ Lotta Pauliina,FINLAND,CBT,28,518
10,10005781584,HOSKING Chloe,AUSTRALIA,ALE,27,457
11,10003114488,VOS Marianne,NETHERLANDS,WM3,30,452
12,10005894146,GUARNIER Megan,UNITED STATES OF AMERICA,DLT,32,429
13,10006881122,CECCHINI Elena,ITALY,LPR,25,427
14,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,DLT,28,373
15,10002919175,WILD Kirsten,NETHERLANDS,CPC,35,347
16,10007199808,SIERRA Arlenis,CUBA,ASA,25,334
17,10004602935,BRENNAUER Lisa,GERMANY,LPR,29,321
18,10005669935,MAJERUS Christine,LUXEMBOURG,DLT,30,320
19,10007126551,GILLOW Shara,AUSTRALIA,FDJ,30,320
20,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,CBT,32,303
21,10007348237,BARNES Hannah,GREAT BRITAIN,LPR,24,301
22,10006456443,KIRCHMANN Leah,CANADA,SUN,27,271
23,10006605680,BRAND Lucinda,NETHERLANDS,SUN,28,269
24,10002525317,BRONZINI Giorgia,ITALY,WHT,34,265
25,10006727538,ENSING Janneke,NETHERLANDS,ALE,31,260
26,10008683807,LUDWIG Cecilie Uttrup,DENMARK,CBT,22,251
27,10009457076,ROY Sarah,AUSTRALIA,ORS,31,235
28,10006578907,FOURNIER Roxane,FRANCE,FDJ,26,225
29,10006412589,BUJAK Eugenia,POLAND,BTC,28,221
30,10003267163,BASTIANELLI Marta,ITALY,ALE,30,219
31,10004779252,PIETERS Amy,NETHERLANDS,DLT,26,214
32,10003270601,SPRATT Amanda,AUSTRALIA,ORS,30,202
33,10005763194,ELVIN Gracie,AUSTRALIA,ORS,29,194
