Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10003114488,VOS Marianne,NETHERLANDS,ARC,23,"1089,5"
2,10001170145,ARNDT Judith,GERMANY,TCW,34,"944,5"
3,10002919175,WILD Kirsten,NETHERLANDS,CWT,28,"919,75"
4,10002732552,JOHANSSON Emma,SWEDEN,RSC,27,"897,41"
5,10004679020,POOLEY Emma,GREAT BRITAIN,CWT,28,"822,33"
6,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,ARC,28,"713,5"
7,10076870157,TEUTENBERG Ina-Yoko,GERMANY,TCW,36,704
8,10002525317,BRONZINI Giorgia,ITALY,GAU,27,"598,5"
9,10002932010,VERBEKE Grace,BELGIUM,LLT,26,409
10,10002523701,BECKER Charlotte,GERMANY,CWT,27,"326,75"
11,10001441139,ZABELINSKAYA Olga,RUSSIAN FEDERATION,SAF,30,320
12,10002483382,COOKE Nicole,GREAT BRITAIN,,27,"316,25"
13,10002059414,WORRACK Trixi,GERMANY,NUR,29,301
14,10005688426,OLDS Shelley,UNITED STATES OF AMERICA,,30,298
15,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,CWT,22,263
16,10005575056,ABBOTT Mara,UNITED STATES OF AMERICA,,25,"261,66"
17,10004490676,LELEIVYTĖ Rasa,LITHUANIA,SAF,22,254
18,10002057794,GILMORE Rochelle,AUSTRALIA,LLT,29,244
19,10003294041,LICHTENBERG Claudia,GERMANY,CWT,25,"240,08"
20,10002827835,VISSER Adrie,NETHERLANDS,TCW,27,"227,16"
21,10006919518,STEVENS Evelyn,UNITED STATES OF AMERICA,TCW,27,"220,66"
22,10048318209,NEBEN Amber Leone,UNITED STATES OF AMERICA,,35,216
23,10003264335,VAN DIJK Ellen,NETHERLANDS,TCW,23,"209,5"
24,10002924734,BACCAILLE Monia,ITALY,VAD,26,207
25,10001167115,LONGO Jeannie,FRANCE,,52,195
26,10005840794,BRUINS Regina,NETHERLANDS,CWT,24,"193,08"
27,10004397720,WHITELAW Vicki,AUSTRALIA,LLT,33,192
28,10001346260,BRAS Martine,NETHERLANDS,GAU,32,"188,5"
29,10002084874,CANTELE Noemi,ITALY,TCW,29,186
30,10005860093,CORSET Ruth,AUSTRALIA,TIB,33,"183,33"
31,10004705389,ANTOSHINA Tatiana,RUSSIAN FEDERATION,VAD,28,171
32,10003272419,NUMAINVILLE Joelle,CANADA,,23,167
33,10002774281,GUNNEWIJK Loes,NETHERLANDS,ARC,30,"166,5"
34,10003218764,VILLUMSEN Linda,NEW ZEALAND,TCW,25,"152,16"
35,10002523903,DUSTER Sarah,GERMANY,CWT,28,"151,75"
36,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,LNL,21,"140,75"
37,10002741545,GUDERZO Tatiana,ITALY,VAD,26,138
38,10001204602,PUCINSKAITE Edita,LITHUANIA,GAU,35,"132,5"
39,10003152581,SLAPPENDEL Iris,NETHERLANDS,CWT,25,"131,75"
40,10003143689,DE VOCHT Liesbet,BELGIUM,ARC,31,130
41,10006297708,LAWS Sharon,GREAT BRITAIN,CWT,36,"118,33"
42,10001234611,SAMPLONIUS Anne,CANADA,,42,102
43,10001344139,D'ETTORRE Alessandra,ITALY,TOG,32,100
44,10006711875,SWART Carla,SOUTH AFRICA,MTW,23,96
45,10005496244,PATUZZO Eleonora,ITALY,SAF,21,94
46,10003045174,TREIER Grete,ESTONIA,MIC,33,91
47,10004596770,CROMWELL Tiffany,AUSTRALIA,LLT,22,89
48,10002521172,KOEDOODER Vera,NETHERLANDS,,27,87
49,10002288776,BOSMAN Andrea,NETHERLANDS,LNL,31,"86,75"
50,10002468026,KIESANOWSKI Joanne,NEW ZEALAND,TIB,31,"84,33"
51,10002663541,PITEL Edwige,FRANCE,MIC,43,84
52,10005781584,HOSKING Chloe,AUSTRALIA,TCW,20,82
53,10005498466,TABAK Noortje,NETHERLANDS,ARC,22,"81,5"
54,10003239578,MARTISSOVA Yulia,RUSSIAN FEDERATION,,34,"81,5"
55,10004571714,KALITOVSKA Lesya,UKRAINE,,22,"80,25"
56,10005300123,O'DONNELL Bridie,AUSTRALIA,VAD,36,78
57,10005436529,MUSTONEN Sara,SWEDEN,HPU,29,"74,5"
58,10003220481,TREBAITE Ausrine,LITHUANIA,SAF,22,72
59,10005831805,MILLER Brooke,UNITED STATES OF AMERICA,TIB,34,72
60,10002058909,HENNIG Angela,GERMANY,NUR,29,68
61,10004597881,FAHLIN Emilia,SWEDEN,TCW,22,66
62,10004828661,YOU Jina,KOREA,,24,65
63,10006274466,BROUN Kirsty,AUSTRALIA,,31,63
64,10003031636,CHEATLEY Catherine,NEW ZEALAND,,27,63
65,10003270193,LINDBERG Marie,SWEDEN,RSC,23,"62,41"
66,10005886466,TAGLIAFERRO Marta,ITALY,TOG,21,62
67,10004571815,BURCHENKOVA Alexandra,RUSSIAN FEDERATION,FEN,22,61
68,10006157965,WHITTEN Tara,CANADA,,30,57
69,10006492617,CALLOVI Rossella,ITALY,,19,53
70,10003288987,VAN DE REE Monique,NETHERLANDS,LNL,22,53
71,10006788768,LAUWRENS Lylanie,SOUTH AFRICA,MTW,26,48
72,10004612736,BERLATO Elena,ITALY,TOG,22,"47,5"
73,10005970029,DIJKMAN Petra,NETHERLANDS,RSC,31,"45,91"
74,10003158847,VAN DEN BROEK Irene,NETHERLANDS,LNL,30,"45,75"
75,10002528448,SCHWAGER Patricia,SWITZERLAND,CWT,27,43
76,10003268577,ANDRUK Alona,UKRAINE,SAF,23,43
77,10005312853,CLIFF-RYAN Theresa,UNITED STATES OF AMERICA,,32,42
78,10061377338,VŽESNIAUSKAITÉ Modesta,LITHUANIA,,27,42
79,10051701182,FERRIER BRUNEAU Christel,FRANCE,FUT,31,42
80,10004634661,KOZONCHUK Oxana,RUSSIAN FEDERATION,SAF,22,41
81,10006234959,TROTT Emma,GREAT BRITAIN,,21,"40,25"
82,10005942444,SAIFUTDINOVA Natalya,KAZAKHSTAN,,21,40
83,10005299820,RYAN Carla,AUSTRALIA,CWT,25,39
84,10005669935,MAJERUS Christine,LUXEMBOURG,ESG,23,"38,75"
85,10003064978,GARCIA BUITRAGO Daniely Del Valle,BOLIVARIAN REPUBLIC OF VENEZUELA,,24,38
86,10001168933,KUPFERNAGEL Hanka,GERMANY,,36,38
87,10002938070,KUCHINSKAYA Elena,RUSSIAN FEDERATION,GAU,26,38
88,10002482574,TAMAYO Lauren,UNITED STATES OF AMERICA,,27,37
89,10002069417,GRAUS Andrea,AUSTRIA,,31,37
90,10004231911,TESTROETE Alison,CANADA,,27,34
91,10002522485,BOYARSKAYA Natalia,RUSSIAN FEDERATION,FEN,27,34
92,10005495840,CARRETTA Valentina,ITALY,TOG,21,"33,5"
93,10056060425,SOSNA Katazina,LITHUANIA,VAI,20,33
94,10005627802,POLSPOEL Maaike,BELGIUM,VLL,21,32
95,10004594649,RODRIGUEZ HERNANDEZ Dalila,CUBA,,22,32
96,10006917595,HALLIDAY Amber,AUSTRALIA,,31,31
97,10004603137,KASPER Romy,GERMANY,NUR,22,31
98,10007581744,OLIVIER Lise,SOUTH AFRICA,,27,30
99,10004705692,JUODVALKYTE Urte,LITHUANIA,,24,30
100,10004399639,FULTON Karen,NEW ZEALAND,,39,30
101,10003152076,CURI MATTIS Katheryn,UNITED STATES OF AMERICA,,36,"29,66"
102,10092360451,ČEŠULIENĖ Inga,LITHUANIA,SAF,24,29
103,10005972554,VERHOEVEN Aurore,FRANCE,,20,29
104,10006605680,BRAND Lucinda,NETHERLANDS,LNL,21,"27,5"
105,10005601631,MANEEPHAN Jutatip,THAILAND,,22,27
106,10001570067,VYSOTSKA Ievgeniia,UKRAINE,VAD,35,27
107,10006266281,MARTIN Lucy,GREAT BRITAIN,,20,"26,25"
108,10003292526,SCHNIDER Pascale,SWITZERLAND,,26,26
109,10003273732,HAGIWARA Mayuko,JAPAN,,24,26
110,10002880476,GONZALEZ GARCIA Angie Sabrina,BOLIVARIAN REPUBLIC OF VENEZUELA,,29,26
111,10002676675,CHOI Hye Kyeong,KOREA,,26,26
112,10007342476,NEYLAN Rachel,AUSTRALIA,,28,25
113,10004614049,MOLICHEVA Irina,RUSSIAN FEDERATION,FEN,22,25
114,10004626274,SEREIKAITE Vilija,LITHUANIA,SAF,23,24
115,10003103475,HOUVENAGHEL Wendy,GREAT BRITAIN,,36,24
116,10003810868,KAPUSTA Sylwia,POLAND,SAF,28,24
117,10072026322,SMALL Carmen,UNITED STATES OF AMERICA,,30,"23,66"
118,10004520079,JASINSKA Malgorzata,POLAND,,26,23
119,10005487150,SÖDERBERG Isabelle,SWEDEN,HPU,21,23
120,10003267163,BASTIANELLI Marta,ITALY,FEN,23,23
121,10006728447,LESUEUR Melodie,FRANCE,ESG,20,"22,75"
122,10006066726,COLCLOUGH Katie,GREAT BRITAIN,,20,"22,25"
123,10002440845,HOLT Melissa,NEW ZEALAND,,34,22
124,10007404619,NOSTVOLD Lise,NORWAY,HPU,23,22
125,10005663164,HALBWACHS Aurelie,MAURITIUS,,24,21
126,10007126551,GILLOW Shara,AUSTRALIA,,23,21
127,10003070941,HOLLER Monica,SWEDEN,,26,"20,75"
128,10005894853,TANG Kerong,PEOPLE'S REPUBLIC OF CHINA,,22,20
129,10004882215,SHAW Julia,GREAT BRITAIN,,45,20
130,10006579715,BIANNIC Aude,FRANCE,,19,20
131,10002729118,HENRION Ludivine,BELGIUM,RSC,26,20
132,10002317977,MADRINAN VILLEGAS Ana Paola,COLOMBIA,,37,19
133,10005492810,PAPKO Aksana,BELARUS,,22,18
134,10005663366,DAVIDSON Linda,ZIMBABWE,,42,18
135,10005485231,STANDER Cherise,SOUTH AFRICA,MTW,21,18
136,10004629106,JANELIUNAITE Edita,LITHUANIA,USC,22,18
