Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10010985535,HIGUITA GARCIA Sergio Andres,COLOMBIA,BOH,25,1992
2,10009226401,MARTINEZ POVEDA Daniel Felipe,COLOMBIA,IGD,26,1920
3,10009165672,CARAPAZ Richard,ECUADOR,IGD,29,1706
4,10008814351,POWLESS Neilson,UNITED STATES OF AMERICA,EFE,26,1079
5,10009763436,LOPEZ MORENO Miguel Angel,COLOMBIA,AST,28,883
6,10015092372,MCNULTY Brandon,UNITED STATES OF AMERICA,UAD,24,"880,5"
7,10006738854,QUINTANA Nairo,COLOMBIA,ARK,32,880
8,10004641836,URAN Rigoberto,COLOMBIA,EFE,35,691
9,10036143392,SHEFFIELD Magnus,UNITED STATES OF AMERICA,IGD,20,688
10,10008648037,WOODS Michael,CANADA,IPT,36,662
11,10007587303,CHAVES RUBIO Jhoan Esteban,COLOMBIA,EFE,32,656
12,10016277792,SOSA CUERVO Ivan Ramiro,COLOMBIA,MOV,25,572
13,10009637235,NARVAEZ PRADO Jhonatan Manuel,ECUADOR,IGD,25,563
14,10035337585,BUITRAGO SANCHEZ Santiago,COLOMBIA,TBV,23,482
15,10008656828,GAVIRIA RENDON Fernando,COLOMBIA,UAD,28,466
16,10006000240,HOULE Hugo,CANADA,IPT,32,458
17,10009720491,AULAR SANABRIA Orluis Alberto,BOLIVARIAN REPUBLIC OF VENEZUELA,CJR,26,437
18,10009487590,CONTRERAS Emiliano,ARGENTINA,CTQ,28,300
19,10006564860,SEPULVEDA Eduardo,ARGENTINA,DRA,31,285
20,10057336175,RUBIO REYES Einer Augusto,COLOMBIA,MOV,24,284
21,10015956783,JORGENSON Matteo,UNITED STATES OF AMERICA,MOV,23,274
22,10005475733,BOIVIN Guillaume,CANADA,IPT,33,271
23,10016094506,ZUKOWSKY Nickolas,CANADA,HPM,24,253
24,10008971268,MOLANO BENAVIDES Juan Sebastian,COLOMBIA,UAD,28,"250,5"
25,10008834660,KUSS Sepp,UNITED STATES OF AMERICA,TJV,28,"235,5"
26,10076567841,COTE Pier Andre,CANADA,HPM,25,228
27,10007584471,PERRY Benjamin,CANADA,RDW,28,220
28,10007198996,NOVOA Sebastian,ECUADOR,MBP,30,207
29,10008697648,TIVANI PEREZ German Nicolas,ARGENTINA,AVF,27,206
30,10016009832,CEPEDA Jefferson,ECUADOR,EFE,24,197
31,10074893478,MOREIRA Mauricio,URUGUAY,GCT,27,178
32,10035361534,GOMEZ JARAMILLO Nicolas David,COLOMBIA,CPK,22,168
33,10009764648,VARGAS ALZATE Walter Alejandro,COLOMBIA,MED,30,160
34,10009851443,NÚÑEZ OLIVERA Sixto Nicolás,URUGUAY,,30,155
35,10050678137,RODRIGUEZ AGUILAR Jose,CHILE,,28,150
36,10009794960,MURPHY Kyle,UNITED STATES OF AMERICA,HPM,31,148
37,10063393019,LAMPERTI Luke,UNITED STATES OF AMERICA,TRI,20,138
38,10076572487,SIMMONS Quinn,UNITED STATES OF AMERICA,TFS,21,135
39,10015093180,STITES Tyler,UNITED STATES OF AMERICA,,24,131
40,10009036239,GOMEZ UROSA Luis,BOLIVARIAN REPUBLIC OF VENEZUELA,,28,128
41,10049033682,MONTENEGRO FARINANGO Lenin,ECUADOR,BGE,22,125
42,10006879708,DAL-CIN Matteo,CANADA,TOR,31,124
43,10063599850,GOMEZ BECERRA German Dario,COLOMBIA,CTA,21,123
44,10010828416,HARO Wilson,ECUADOR,BGE,24,122
