Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10003114488,VOS Marianne,NETHERLANDS,NLB,24,1735
2,10002732552,JOHANSSON Emma,SWEDEN,HPU,28,1130
3,10001170145,ARNDT Judith,GERMANY,TCW,35,951
4,10076870157,TEUTENBERG Ina-Yoko,GERMANY,TCW,37,791
5,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,NLB,29,674
6,10002525317,BRONZINI Giorgia,ITALY,FCL,28,523
7,10004679020,POOLEY Emma,GREAT BRITAIN,CWT,29,514
8,10048318209,NEBEN Amber Leone,UNITED STATES OF AMERICA,TCW,36,383
9,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,CWT,23,"365,5"
10,10002919175,WILD Kirsten,NETHERLANDS,LNL,29,345
11,10004705389,ANTOSHINA Tatiana,RUSSIAN FEDERATION,GAU,29,"320,5"
12,10004490676,LELEIVYTĖ Rasa,LITHUANIA,VAI,23,292
13,10003264335,VAN DIJK Ellen,NETHERLANDS,TCW,24,269
14,10002483382,COOKE Nicole,GREAT BRITAIN,MCG,28,269
15,10002523701,BECKER Charlotte,GERMANY,TCW,28,258
16,10001346260,BRAS Martine,NETHERLANDS,DLT,33,258
17,10002827835,VISSER Adrie,NETHERLANDS,TCW,28,255
18,10001233395,HUGHES Clara,CANADA,,39,212
19,10002932010,VERBEKE Grace,BELGIUM,VLL,27,211
20,10003143689,DE VOCHT Liesbet,BELGIUM,VLL,32,211
21,10005669935,MAJERUS Christine,LUXEMBOURG,GSD,24,200
22,10002924734,BACCAILLE Monia,ITALY,MCG,27,"197,25"
23,10007126551,GILLOW Shara,AUSTRALIA,BPD,24,191
24,10005781584,HOSKING Chloe,AUSTRALIA,TCW,21,190
25,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,LNL,22,188
26,10003239578,MARTISSOVA Yulia,RUSSIAN FEDERATION,,35,"182,5"
27,10003272419,NUMAINVILLE Joelle,CANADA,TIB,24,176
28,10001167216,STOLBOVA Svetlana,RUSSIAN FEDERATION,,38,"165,75"
29,10002057794,GILMORE Rochelle,AUSTRALIA,LHT,30,159
30,10002084874,CANTELE Noemi,ITALY,CWT,30,154
31,10002741545,GUDERZO Tatiana,ITALY,MCG,27,"153,25"
32,10002729118,HENRION Ludivine,BELGIUM,LHT,27,152
33,10005688426,OLDS Shelley,UNITED STATES OF AMERICA,DPZ,31,143
34,10005894146,GUARNIER Megan,UNITED STATES OF AMERICA,TIB,26,141
35,10006488977,PANKOVA Larisa,RUSSIAN FEDERATION,,20,139
36,10002774281,GUNNEWIJK Loes,NETHERLANDS,NLB,31,135
37,10003218764,VILLUMSEN Linda,NEW ZEALAND,LNL,26,128
38,10006492617,CALLOVI Rossella,ITALY,MCG,20,122
39,10004571815,BURCHENKOVA Alexandra,RUSSIAN FEDERATION,,23,119
40,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,LHT,26,119
41,10006919518,STEVENS Evelyn,UNITED STATES OF AMERICA,TCW,28,119
42,10003294041,LICHTENBERG Claudia,GERMANY,DPZ,26,116
43,10002059414,WORRACK Trixi,GERMANY,LNL,30,109
44,10001441139,ZABELINSKAYA Olga,RUSSIAN FEDERATION,DPZ,31,107
45,10051701182,FERRIER BRUNEAU Christel,FRANCE,GAU,32,103
46,10002522485,BOYARSKAYA Natalia,RUSSIAN FEDERATION,,28,"99,75"
47,10006605680,BRAND Lucinda,NETHERLANDS,LNL,22,94
48,10004619002,DE VUYST Sofie,BELGIUM,LHT,24,92
49,10006579715,BIANNIC Aude,FRANCE,,20,92
50,10003152581,SLAPPENDEL Iris,NETHERLANDS,CWT,26,"89,5"
51,10005436529,MUSTONEN Sara,SWEDEN,HPU,30,87
52,10003270601,SPRATT Amanda,AUSTRALIA,,24,85
53,10004597881,FAHLIN Emilia,SWEDEN,TCW,23,80
54,10005312853,CLIFF-RYAN Theresa,UNITED STATES OF AMERICA,FCL,33,80
55,10006629831,FERRAND PREVOT Pauline,FRANCE,,19,76
56,10002939181,RHODES Alexis,AUSTRALIA,CWT,27,73
57,10003268577,ANDRUK Alona,UKRAINE,DPZ,24,73
58,10005978820,SCANDOLARA Valentina,ITALY,GAU,21,70
59,10003045174,TREIER Grete,ESTONIA,MIC,34,69
60,10005492002,AMIALIUSIK Alena,BELARUS,,22,69
61,10002655154,GARCÍA Evelyn,EL SALVADOR,,29,69
62,10004612736,BERLATO Elena,ITALY,TOG,23,66
63,10003158847,VAN DEN BROEK Irene,NETHERLANDS,LNL,31,65
64,10004616574,CANUEL Karol-Ann,CANADA,FUT,23,64
65,10006561527,MILLER Amanda,UNITED STATES OF AMERICA,TCW,25,62
66,10004866653,HSIAO Mei Yu,CHINESE TAIPEI,,26,60
67,10006645995,SOLOVEI Ganna,UKRAINE,,19,59
68,10007919729,SHAW Rhae-Christie,CANADA,,36,59
69,10002892301,ARMSTRONG Kristin,UNITED STATES OF AMERICA,,38,58
70,10001168933,KUPFERNAGEL Hanka,GERMANY,,37,58
71,10007404619,NOSTVOLD Lise,NORWAY,HPU,24,58
72,10004779252,PIETERS Amy,NETHERLANDS,,20,56
73,10006297708,LAWS Sharon,GREAT BRITAIN,CWT,37,54
74,10003031636,CHEATLEY Catherine,NEW ZEALAND,FCL,28,52
75,10005485231,STANDER Cherise,SOUTH AFRICA,LHT,22,50
76,10002288776,BOSMAN Andrea,NETHERLANDS,,32,50
77,10002523903,DUSTER Sarah,GERMANY,NLB,29,50
78,10005860093,CORSET Ruth,AUSTRALIA,BPD,34,49
79,10002939282,GOSS Belinda,AUSTRALIA,,27,49
80,10003810868,KAPUSTA Sylwia,POLAND,GAU,29,"48,5"
81,10001167115,LONGO Jeannie,FRANCE,,53,48
82,10005966389,ARYS Evelyn,BELGIUM,,21,48
83,10006157965,WHITTEN Tara,CANADA,TIB,31,48
84,10003454392,BATAGELJ Polona,SLOVENIA,BPD,22,47
85,10001411130,SUNDSTEDT Pia,FINLAND,,36,46
86,10005643865,RAMSDEN Denise,CANADA,JSD,21,42
87,10005487150,SÖDERBERG Isabelle,SWEDEN,AGG,22,42
88,10004397720,WHITELAW Vicki,AUSTRALIA,LHT,34,41
89,10005299820,RYAN Carla,AUSTRALIA,CWT,26,"40,5"
90,10005304668,FARINA Robin,UNITED STATES OF AMERICA,,34,40
91,10007860519,ZHAPAROVA Aizhan,RUSSIAN FEDERATION,,22,40
92,10006502115,SPOOR Winanda,NETHERLANDS,DLT,20,40
93,10005601631,MANEEPHAN Jutatip,THAILAND,,23,40
94,10002848952,GU Sungeun,KOREA,,27,40
95,10006456443,KIRCHMANN Leah,CANADA,,21,40
96,10005300123,O'DONNELL Bridie,AUSTRALIA,TOG,37,35
97,10003145511,LAMBORELLE Nathalie,LUXEMBOURG,NXX,23,35
98,10007614985,LONGO BORGHINI Elisa,ITALY,TOG,20,34
99,10005726923,ILINYKH Yulia,RUSSIAN FEDERATION,,26,33
100,10005702974,DVORAK Andrea,UNITED STATES OF AMERICA,FCL,31,32
101,10005644269,ZWICK Martina,GERMANY,NXX,22,32
102,10003103475,HOUVENAGHEL Wendy,GREAT BRITAIN,,37,32
103,10004603137,KASPER Romy,GERMANY,KSK,23,31
104,10006727538,ENSING Janneke,NETHERLANDS,DLT,25,30
105,10092360451,ČEŠULIENĖ Inga,LITHUANIA,DPZ,25,30
106,10004200686,STENERHAG Jennie,SWEDEN,AGG,36,30
107,10005723586,VAN WANROIJ Marieke,NETHERLANDS,NLB,32,30
108,10007169088,VAN VLIET Heleen,NETHERLANDS,LNL,29,30
109,10002625044,WILLOCK Erinne,CANADA,TIB,30,30
110,10005663164,HALBWACHS Aurelie,MAURITIUS,,25,28
111,10001667875,BRZEZNA-BENTKOWSKA Paulina,POLAND,,30,28
112,10004634661,KOZONCHUK Oxana,RUSSIAN FEDERATION,DPZ,23,28
113,10003292526,SCHNIDER Pascale,SWITZERLAND,,27,27
114,10006875866,MOBERG Emilie,NORWAY,HPU,20,27
115,10002730734,DE GOEDE Suzanne,NETHERLANDS,,27,26
116,10005627802,POLSPOEL Maaike,BELGIUM,VLL,22,26
117,10002526125,VALSECCHI Silvia,ITALY,TOG,29,25
118,10003220481,TREBAITE Ausrine,LITHUANIA,,23,24
119,10007751189,HEATHER Taryn,AUSTRALIA,,29,24
120,10005541007,RIVAT Amelie,FRANCE,,22,24
