Rank;UCI ID;Name;Nationality;Team Code;Age;Points
145;10009629959;WILLIAMS Geron;GUYANA;;25;33
146;10009778994;CUETO MONTERO Juan Jose;DOMINICAN REPUBLIC;DCT;24;33
147;10006893145;LEMUS DAVILA Luis Enrique;MEXICO;CAT;24;33
148;10014355071;THOMAS Conroy;ANTIGUA AND BARBUDA;;32;33
149;10008951161;MOLINA Carlos;BOLIVARIAN REPUBLIC OF VENEZUELA;;22;33
150;10001427496;SCHLECK Fränk;LUXEMBOURG;TFS;36;33
151;10006570924;REIJNEN Kiel;UNITED STATES OF AMERICA;TFS;30;33
152;10058299408;AGUILAR FIGUEIRAS Héctor Fabián;URUGUAY;;32;31,33
153;10007124733;DO NASCIMENTO Rodrigo;BRAZIL;;31;30,33
154;10006399455;GODOY CENTENO Sergio;ARGENTINA;SLT;28;30,25
155;10005692668;RICHIEZ MATOS Edgardo;PUERTO RICO;;34;30
156;10002725882;MAGALLANES ARANDA Juan Pablo;MEXICO;;34;30
157;10009678560;ESCOBAR AVILES José Jeremías;EL SALVADOR;;19;30
158;10015196850;CROES Jonathan;ARUBA;;19;30
159;10010087576;JUNOR Jean;ARUBA;;21;30
160;10008931862;RAMOS TICONA Bacilio;BOLIVIA;;27;30
161;10006239710;RAMIREZ BERNAL Jaime;COLOMBIA;;27;30
162;10007456755;VALENCIO MANIEZZO Alan;BRAZIL;;32;30
163;10009694526;RUIZ Juan;BOLIVARIAN REPUBLIC OF VENEZUELA;;28;30
164;10006000543;BOILY David;CANADA;GQC;26;30
165;10005326391;CORREIA DINIZ Alex;BRAZIL;FSC;31;30
166;10009037855;TOC Gerson;GUATEMALA;;21;30
167;10006323269;GARCES CERPA Julio Cesar;CHILE;;29;30
168;10005801085;BECERRA Eduin;BOLIVARIAN REPUBLIC OF VENEZUELA;;31;30
169;10013822985;AJPACAJA Celso;GUATEMALA;;22;30
170;10006879607;DUCHESNE Antoine;CANADA;DEN;25;30
171;10002890378;CARDOSO André;PORTUGAL;CDT;32;30
172;10007260331;SENNI Manuel;ITALY;BMC;24;30
173;10004638196;VUILLERMOZ Alexis;FRANCE;ALM;28;30
174;10002858652;MARTIN Tony;GERMANY;EQS;31;30
175;10003269688;ĐURASEK Kristijan;CROATIA;LAM;29;30
176;10006917494;REICHENBACH Sébastien;SWITZERLAND;FDJ;27;30
177;10007587303;CHAVES RUBIO Jhoan Esteban;COLOMBIA;OBE;26;30
178;10005487554;KING Benjamin;UNITED STATES OF AMERICA;CDT;27;30
179;10003269183;KRISTOFF Alexander;NORWAY;KAT;29;30
180;10002897856;ANTHONY Jesse;UNITED STATES OF AMERICA;RLY;31;29
181;10014541492;ARANA Nissan Edgar;BELIZE;;29;28
182;10004857054;PAGAN Jorge;PUERTO RICO;;41;28
183;10005424708;CANO ARDILA Alex Norberto;COLOMBIA;;33;28
184;10006481095;JARAMILLO DIEZ Daniel Alexander;COLOMBIA;UHC;25;28
185;10002731845;BRAJKOVIC Janez;SLOVENIA;UHC;33;28
186;10002140448;CHACON DIAZ José Isidro;BOLIVARIAN REPUBLIC OF VENEZUELA;;39;27
187;10008884473;RODRIGUEZ MOREL Anthony Jesus;DOMINICAN REPUBLIC;;24;26,75
188;10059187158;AJPACAJA TAX Alfredo Esteban;GUATEMALA;;27;26
189;10006889206;SKUJINS Toms;LATVIA;CDT;25;26
