Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10063820223,GIRMAY Biniam,ERITREA,IWG,22,1875
2,10007524251,MEINTJES Louis,SOUTH AFRICA,IWG,30,1048
3,10075176903,TESFAZION Natnael,ERITREA,DRA,23,600
4,10023500757,MULUEBERHAN Henok,ERITREA,BCF,23,"466,5"
5,10006282247,JANSE VAN RENSBURG Reinardt,SOUTH AFRICA,LTS,33,"391,75"
6,10060129674,YEMANE Dawit,ERITREA,BAI,24,"271,83"
7,10010090004,BASSON Gustav,SOUTH AFRICA,PRO,26,"243,75"
8,10009145161,DE BOD Stefan,SOUTH AFRICA,AST,26,236
9,10013718511,MAIN Kent,SOUTH AFRICA,PRO,26,"225,75"
10,10092166350,AMARI Hamza,ALGERIA,,20,"184,33"
11,10055923817,ED DOGHMY Achraf,MOROCCO,,23,179
12,10009351790,EYOB Metkel,ERITREA,TSG,29,177
13,10008673804,GIBBONS Ryan,SOUTH AFRICA,UAD,28,161
14,10006392381,LAGAB Azzedine,ALGERIA,,36,"150,2"
15,10002916448,IMPEY Daryl,SOUTH AFRICA,IPT,38,147
16,10008855171,GHEBREMEDHIN Merhawi,ERITREA,EFE,28,146
17,10009635417,MANSOURI Islam,ALGERIA,,25,136
18,10010844378,MAYER Alexandre,MAURITIUS,,24,"114,58"
19,10008714018,SAIDI Nassim,ALGERIA,,28,"109,2"
20,10009416357,SMIT Willem Jakobus,SOUTH AFRICA,CGS,30,100
21,10049713591,MAATOUGUI Nasr Eddine,MOROCCO,SUT,20,"97,84"
22,10016178065,EL ARBAOUI Adil,MOROCCO,,27,"93,17"
23,10064460120,NEHARI Mohamed Amine,ALGERIA,,22,90
24,10010994528,HAMZA Yacine,ALGERIA,,25,"89,2"
25,10009072211,VAN NIEKERK Morné,SOUTH AFRICA,AUB,27,83
26,10063734741,MANIZABAYO Eric,RWANDA,BIG,25,81
27,10062357442,ORMISTON Callum,SOUTH AFRICA,PRO,22,"78,75"
28,10014500773,SABBAHI El Houcaine,MOROCCO,,25,"77,17"
29,10015269194,ROUGIER-LAGANE Christopher,MAURITIUS,,24,"74,58"
30,10009583883,GEHBREIGZABHIER Amanuel,ERITREA,TFS,28,73
30,10017730267,MUNTON Byron,SOUTH AFRICA,TDA,24,73
32,10096256720,HABTE Samsom,ERITREA,,20,70
33,10063070390,MATOMBE Hanson,MAURITIUS,,21,65
33,10065789626,COETZEE Dirk,NAMIBIA,,29,65
33,10074547615,DA SILVA Tiano,SOUTH AFRICA,PRO,21,65
36,10009060992,NSENGIMANA Jean Bosco,RWANDA,BIG,30,"61,5"
37,10017825651,PRITZEN Marc Oliver,SOUTH AFRICA,,23,60
37,10063820021,RUESOM Niyat,ERITREA,,22,60
39,10049516157,BDADOU Youssef,MOROCCO,,22,55
40,10063067057,DE COMARMOND Aurelien,MAURITIUS,,20,"54,58"
41,10063787079,MUGISHA Moise,RWANDA,PRO,25,"53,5"
42,10016117037,MUNYANEZA Didier,RWANDA,PRO,24,53
43,10008659959,AIT EL ABDIA Anass,MOROCCO,,29,52
44,10015589294,MANSOURI Hamza,ALGERIA,,23,"51,2"
45,10009979967,MUGISHA Samuel,RWANDA,PRO,25,"50,5"
46,10014286969,TRAORÉ Souleymane,COTE D'IVOIRE,,33,50
46,10015715903,SHABANGU Muzi,Eswatini,,24,50
46,10064249245,MAKATILE Kabelo,LESOTHO,,19,50
46,10117128389,KUDUS Milkias,ERITREA,,19,50
46,10122866143,ARAÚJO Bruno,ANGOLA,,24,50
51,10083466359,UHIRIWE Byiza Renus,RWANDA,PRO,21,"48,5"
52,10049512622,EL KOURAJI Mohcine,MOROCCO,,25,"48,17"
53,10007763317,KAMZONG ABOSSOLO Clovis,CAMEROON,,31,48
54,10008908826,TELLA Artuce Jodele,CAMEROON,,38,47
55,10125715923,BURGER Jean-Paul,NAMIBIA,,26,45
56,10061744221,DAUMONT Paul,BURKINA FASO,,23,"44,5"
57,10096258437,MEHARI Amanuel,ERITREA,,20,43
58,10010645429,MAKHCHOUN Mounir,MOROCCO,,28,41
59,10095086959,TESFAMARIAM Micheal,ERITREA,,31,"40,83"
60,10061743817,KONE Souleymane,BURKINA FASO,,25,40
60,10063772531,MUHOZA Eric,RWANDA,,20,40
60,10104194653,PIAT William,MAURITIUS,,19,40
60,10127581353,CHINGUI Euclides,ANGOLA,,22,40
64,10075188825,GHEBREHIWET Aklilu,ERITREA,,31,"36,83"
65,10096178716,IRADUKUNDA Emmanuel,RWANDA,,21,35
66,10049524241,KHAFI Oussama,MOROCCO,,25,"32,17"
67,10095148795,MOUNI Vincent,BURKINA FASO,,22,"30,83"
68,10003226141,JANSE VAN RENSBURG Jacques Willem,SOUTH AFRICA,,35,30
68,10008865477,LESOFE Malefetsane,LESOTHO,,26,30
68,10013646264,LENGANI Amadou,COTE D'IVOIRE,,32,30
68,10054593503,JELE Kwanele,Eswatini,,22,30
68,10054977055,BOUGRINE Hamza,MOROCCO,,21,30
68,10060962662,YEBKA Sif Eddine,ALGERIA,,24,30
68,10084382506,HAHN Hugo,NAMIBIA,,20,30
68,10106220539,YAMEOGO Sauturnin,BURKINA FASO,,21,30
68,10125776951,MARRIER D'UNIENVILLE Thibault,MAURITIUS,,27,30
77,10092656505,MAYER Gregory,MAURITIUS,,30,"29,25"
78,10084251352,JENSEN Bergran,NAMIBIA,,19,28
78,10102192312,KAGIBWAMI Swayibu,RWANDA,,22,28
80,10015589803,REDY Dylan,MAURITIUS,,23,25
80,10083656117,RAHMOU Anouar,MOROCCO,,22,25
80,10104189094,CELESTIN Torea,MAURITIUS,,21,25
80,10127583474,ANTÓNIO Dário,ANGOLA,,30,25
84,10076128210,ABOUELHASSAN Youssef,EGYPT,,21,"23,08"
85,10091975380,SAAD Ahmed,EGYPT,,20,"22,08"
86,10118860346,BERHE Daniel,ERITREA,,19,21
87,10009579338,MAKAE Tumelo,LESOTHO,,26,20
87,10010103239,SANOGO Abou,COTE D'IVOIRE,,28,20
87,10014899483,DOWNES Brandon,SOUTH AFRICA,,31,20
87,10075795477,BEN YOUCEF Abdallah,ALGERIA,,35,20
87,10088683545,LEMOS Hélvio,ANGOLA,,21,20
87,10131172777,KELLY William D,Eswatini,,54,20
93,10083800809,ABREHA Negasi Haylu,ETHIOPIA,T4Q,22,"19,33"
94,10092075515,BERHE Welay,ETHIOPIA,EFD,21,18
94,10107019171,L'ESPERANCE Thibault,MAURITIUS,,19,18
96,10113357416,ROGORA Kiya,ETHIOPIA,,19,"17,33"
97,10053606022,ELHUSSEINI KHALIL Assem,EGYPT,,22,"17,08"
98,10008684918,MANSOURI Abderrahmane,ALGERIA,,27,17
99,10099104880,CHERKI Salah Eddine Ayoubi,ALGERIA,,19,16
100,10003046891,CUFF Ingram,NAMIBIA,,40,15
100,10006497970,REGUIGUI Youcef,ALGERIA,TSG,32,15
100,10007755738,SABER Lahcen,MOROCCO,,32,15
100,10008667740,CISSE Isiaka,COTE D'IVOIRE,,31,15
100,10051027236,RAMOHANOE Ramohanoe Eric,LESOTHO,,22,15
100,10102106022,BADLIS Slimane,ALGERIA,,20,15
100,10105384016,SILVA Igor,ANGOLA,BSP,38,15
100,10106074534,VAN WYK Jurgen,NAMIBIA,,22,15
100,10108190043,BABELLAH Chakir,MOROCCO,,22,15
100,10114205457,EGGETT Jason,SOUTH AFRICA,,19,15
110,10049513834,ER RAFAI Mohamed Amine,MOROCCO,,33,13
110,10064580156,KAGIMU Charles,UGANDA,PRO,24,13
112,10016152908,MINOUAL Soulayman,MOROCCO,,24,"12,84"
113,10023468526,NIKIEMA Bachirou,BURKINA FASO,,23,"12,5"
114,10007807672,GRMAY Tsgabu Gebremaryam,ETHIOPIA,BEX,31,12
115,10064238535,NZAFASHWANAYO Jean Claude,RWANDA,PRO,22,11
116,10002640000,DIEHL Heiko,NAMIBIA,,41,10
116,10005661750,LINCOLN Yannick,MAURITIUS,,40,10
116,10006521212,MONESE Phetetso,LESOTHO,,38,10
116,10009111718,MANS Gerhard,NAMIBIA,,35,10
116,10009213162,BYUKUSENGE Patrick,RWANDA,BIG,31,10
116,10015588890,BENGAYOU Abderaouf,ALGERIA,,24,10
116,10082452610,BOUWER Jonathan,SOUTH AFRICA,,20,10
116,10084372907,EL OTMANY Mehdi,MOROCCO,,22,10
116,10096258235,MISGENA Samuel,ERITREA,MSR,20,10
116,10096260962,MENGS Petros,ERITREA,,20,10
116,10118526304,MASANGO Malvern,Eswatini,,43,10
116,10125716933,KAITA Simon,NAMIBIA,,21,10
128,10009577116,YARBANGA Salifou,BURKINA FASO,,33,"8,33"
128,10061647322,ILBOUDO Mohamadi,BURKINA FASO,,22,"8,33"
130,10093368645,DIALLO Yaya,MALI,,25,8
131,10051994711,LKAIHAL Mustapha,MOROCCO,,26,"6,67"
132,10099104779,FERKOUS Abdelkrim,ALGERIA,,19,6
132,10102170787,CRAUSE Pedri,SOUTH AFRICA,,19,6
132,10114211319,LOUBSER Daniel,SOUTH AFRICA,,23,6
132,10127785962,ABDRAZAK Abdi,ETHIOPIA,,21,6
136,10005567578,AARBIA Adnane,MOROCCO,,39,5
136,10005672763,RHAILI Mouhcine,MOROCCO,,41,5
136,10006520404,DAVID Thierry,MAURITIUS,,34,5
136,10008608530,KHANTSI Teboho,LESOTHO,,31,5
136,10009027650,PAPO Xavier,NAMIBIA,,32,5
136,10059161593,NEL Hardus,NAMIBIA,,28,5
