Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10007166866,POURSEYEDI Mir Samad,ISLAMIC REPUBLIC OF IRAN,TPT,30,378
2,10008972884,MARECZKO Jakub,ITALY,STH,21,362
3,10005656801,PALINI Andrea,ITALY,SKD,26,356
4,10001199144,ASKARI Hossein,ISLAMIC REPUBLIC OF IRAN,PKY,40,335
5,10002751144,GAVAZZI Mattia,ITALY,AMO,32,333
6,10007419470,EMAMI Rahim,ISLAMIC REPUBLIC OF IRAN,PKY,33,239
7,10006480388,BEVIN Patrick,NEW ZEALAND,ART,24,198
8,10004611726,KUMP Marko,SLOVENIA,ADR,27,177
9,10054655945,MANCEBO PEREZ Francisco,SPAIN,SKD,39,169
10,10006497970,REGUIGUI Youcef,ALGERIA,MTN,25,163
11,10004595053,ALIZADEH Hossein,ISLAMIC REPUBLIC OF IRAN,RTS,27,162
12,10008685322,MARINI Nicolas,ITALY,NIP,22,160
13,10002311917,COLLI Daniele,ITALY,NIP,33,159
14,10001299174,ROGINA Radoslav,CROATIA,ADR,36,156
15,10003306569,POLIVODA Oleksandr,UKRAINE,KLS,28,149
16,10075106676,PRADES REVERTE Benjami,SPAIN,MTR,32,142
17,10007859004,ZANOTTI Marco,ITALY,PVC,27,129
18,10006255571,WIPPERT Wouter,NETHERLANDS,DPC,25,121
19,10005853730,KULYK Andrii,UKRAINE,KLS,26,119
20,10007370970,HADDI Soufiane,MOROCCO,SKD,24,118
21,10079277676,MOAZAMI GODARZI Arvin,ISLAMIC REPUBLIC OF IRAN,PKY,25,114
22,10006363584,VAN DER PLOEG Neil,AUSTRALIA,ART,28,112
23,10008854868,STACCHIOTTI Riccardo,ITALY,NIP,24,111
24,10007803733,KOLAHDOZ HAGH Amir,ISLAMIC REPUBLIC OF IRAN,TPT,22,108
25,10002084268,ZARGARI Amir,ISLAMIC REPUBLIC OF IRAN,PKY,35,106
26,10001414059,WACKER Eugen,KYRGYZSTAN,KCP,41,102
27,10005476339,UCHIMA Kohei,JAPAN,BGT,27,101
28,10006518986,HASNAOUI Meher,TUNISIA,SKD,26,95
29,10061377237,CHPILEVSKI Boris,RUSSIAN FEDERATION,,33,95
30,10008716543,GALEDO Mark John Lexer,PHILIPPINES,T7E,30,91
31,10001198538,KAZEMI SARAI Ahad,ISLAMIC REPUBLIC OF IRAN,TPT,40,91
32,10004834018,ARIESEN Jacob Willem,NETHERLANDS,MET,27,91
33,10004589801,ŠIŠKEVIČIUS Evaldas,LITHUANIA,M13,27,88
34,10008856383,KOISHI Yuma,JAPAN,CCT,22,86
35,10005763396,THÖMEL Tino,GERMANY,RTS,27,85
36,10005595264,LEBAS Thomas,FRANCE,BGT,30,82
37,10006801296,JONES Brenton,AUSTRALIA,DPC,24,80
38,10007771401,LEUNG Chun Wing,"HONG KONG, CHINA",HKS,21,"78,5"
39,10010992508,MIRZA AL-HAMMADI Yousif,UNITED ARAB EMIRATES,,27,76
40,10009376850,ZEMLYAKOV Oleg,KAZAKHSTAN,V4E,22,75
41,10003248268,CHTIOUI Rafaa,TUNISIA,SKD,29,73
42,10007208090,MARZUKI Nur Amirul Fakhruddin,MALAYSIA,TSG,23,71
43,10006656406,SAVITCKII Ivan,RUSSIAN FEDERATION,RVL,23,70
44,10006278106,CHEUNG King Lok,"HONG KONG, CHINA",HKS,24,"68,5"
45,10009432424,CHAICHI Mohammad Esmaeil,ISLAMIC REPUBLIC OF IRAN,PKY,21,68
46,10004503915,PAPOK Siarhei,BELARUS,MCC,27,66
47,10004556455,NAKAJIMA Yasuharu,JAPAN,AIS,31,64
48,10004599396,KONONENKO Mykhaylo,UKRAINE,KLS,28,63
49,10002931303,MONIER Damien,FRANCE,BGT,33,62
50,10004680333,EL FARES Julien,FRANCE,M13,30,62
51,10051617118,MA Guangtong,PEOPLE'S REPUBLIC OF CHINA,,20,61
52,10008710580,KIM Okcheol,KOREA,SCT,21,59
53,10007508790,ORKEN Ahmet,TURKEY,TRK,22,59
54,10006996613,PRUUS Peeter,ESTONIA,RBD,26,57
55,10003382149,GIRAUD Benjamin,FRANCE,M13,29,56
56,10009435151,MALEKI Behnam,ISLAMIC REPUBLIC OF IRAN,TPT,23,54
57,10004066910,POULY Peter,FRANCE,PKY,38,54
58,10006903754,BERTAZZO Liam,ITALY,STH,23,54
59,10004596871,SUNDERLAND Scott,AUSTRALIA,BFL,27,53
60,10005572733,MEHRABANI AZAR Ramin,ISLAMIC REPUBLIC OF IRAN,PKY,29,52
61,10002951107,COLORADO HERNANDEZ Francisco Jarley,COLOMBIA,,35,52
62,10004872313,SEO Joonyong,KOREA,KSP,27,52
63,10008888921,ROGLIČ Primož,SLOVENIA,ADR,26,50
64,10004488959,SHUSHEMOIN Alexandr,KAZAKHSTAN,V4E,28,50
65,10009727161,ABOU RACHID Elias,LEBANON,,20,48
66,10009706751,NAZER Qaser,SYRIAN ARAB REPUBLIC,,26,48
67,10004556253,ARASHIRO Yukiya,JAPAN,EUC,31,48
68,10001198134,MIZBANI IRANAGH Ghader,ISLAMIC REPUBLIC OF IRAN,TPT,40,48
69,10004873121,KO Siu Wai,"HONG KONG, CHINA",HKS,28,"45,5"
70,10007459785,ALTANZUL Altansukh,MONGOLIA,NFC,24,45
71,10009835073,ALSAFFAR Salman,KUWAIT,KCP,26,45
72,10007935085,NEILANDS Krists,LATVIA,RBD,21,44
73,10002227445,SOHRABI Mehdi,ISLAMIC REPUBLIC OF IRAN,TPT,34,44
74,10010958758,TIPPER Jacob,GREAT BRITAIN,,24,43
75,10002261696,VAITKUS Tomas,LITHUANIA,RBD,33,43
76,10009380486,JUNG Hajeon,KOREA,SCT,20,42
77,10003226141,JANSE VAN RENSBURG Jacques Willem,SOUTH AFRICA,MTN,28,42
78,10007219309,BIZHIGITOV Zhandos,KAZAKHSTAN,V4E,24,41
79,10005968312,CHRISTIE Jason,NEW ZEALAND,ART,25,40
80,10005932138,KUBOKI Kazushige,JAPAN,UKO,26,40
81,10009318953,CHANGPAD Kritsada,THAILAND,,24,40
82,10008717250,CAMINGAO Jhon Mark,PHILIPPINES,,22,40
83,10009910350,PARK Sanghong,KOREA,RTS,26,40
