Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10002879567,JELLOUL Adil,MOROCCO,,31,223
2,10005670238,CHAABANE Hichem,ALGERIA,VCS,25,"143,67"
3,10007863246,ABELOUACHE Essaid,MOROCCO,,25,137
4,10002941205,GENE Yohann,FRANCE,EUC,32,130
5,10003248268,CHTIOUI Rafaa,TUNISIA,,27,"127,67"
6,10002710829,PERGET Mathieu,FRANCE,,29,124
7,10005416321,THOMSON Jay Robert,SOUTH AFRICA,MTN,27,123
8,10007148274,OUEDRAOGO Rasmane,BURKINA FASO,,25,"120,33"
9,10007370970,HADDI Soufiane,MOROCCO,,22,119
10,10007914271,AADEL Reda,MOROCCO,,23,113
11,10007240325,BERHANE Natnael,ERITREA,EUC,22,"110,67"
12,10008659959,AIT EL ABDIA Anass,MOROCCO,,20,106
13,10002526933,ZABALLA GUTIERREZ Constantino,SPAIN,CWO,35,101
14,10006915979,SAYAR Mustafa,TURKEY,,24,96
15,10006392381,LAGAB Azzedine,ALGERIA,GSP,27,96
16,10008855171,GHEBREMEDHIN Merhawi,ERITREA,,19,94
17,10005567982,AYOUNE Ismail,MOROCCO,,26,92
18,10008697446,TESHOME Meron,ERITREA,,21,88
19,10007915281,MENGSTAB Meron Amanuel,ERITREA,,23,87
20,10002618374,SAADOUNE Abdelati,MOROCCO,,37,85
21,10006518986,HASNAOUI Meher,TUNISIA,,24,"84,67"
22,10007864155,DEBESAY Mekseb,ERITREA,,22,81
23,10002628983,LILL Darren,SOUTH AFRICA,,31,73
24,10007452816,DE LA PARTE Victor,SPAIN,SPT,27,71
25,10008002480,BARBARI Adil,ALGERIA,VCS,20,"59,67"
26,10002735683,PEDERSEN Martin,DENMARK,CWO,30,58
27,10008919132,MERCIER Alexandre,SWITZERLAND,,23,54
28,10006499384,ABRAHA HABTEMARIAM Tesfay,ERITREA,,23,53
29,10005869288,BEN YOUCEF Abdellah,ALGERIA,GSP,26,52
30,10002208146,SCHUMACHER Stefan,GERMANY,CWO,32,50
31,10061398657,CHIPONGO Bright,ZIMBABWE,,26,48
32,10061392900,DEBESAY Ferekalsi,ERITREA,,30,"46,67"
33,10007170708,GIRDLESTONE Dylan,SOUTH AFRICA,,24,46
34,10007807672,GRMAY Tsgabu Gebremaryam,ETHIOPIA,MTN,22,45
35,10004707110,HANNACHI Abdelbaset,ALGERIA,GSP,28,45
36,10007617211,JIM Songezo,SOUTH AFRICA,MTN,23,44
37,10005570612,ANTOMARCHI Julien,FRANCE,LPM,29,42
38,10006659133,SCHREURS Leander,NETHERLANDS,,28,41
39,10009071706,TCHOUTA Cédric,GABON,,20,40
40,10006420875,YAMEOGO Hamidou,BURKINA FASO,,29,40
40,10007368344,HATEGEKA Gasore,RWANDA,,26,40
42,10008608530,KHANTSI Teboho,LESOTHO,,22,40
43,10008673602,GHEBREMEDHIN Awet,ERITREA,,21,40
44,10008667740,CISSE Isiaka,COTE D'IVOIRE,,22,40
45,10009023206,DEBRETSION Aron,ERITREA,,21,37
46,10008952070,TEKLAY Daniel,ERITREA,,20,36
47,10007524251,MEINTJES Louis,SOUTH AFRICA,MTN,21,36
48,10009071605,NGANDAMBA Geoffrois,GABON,,24,35
49,10007903359,MACHERE Jonase,LESOTHO,,26,35
50,10001129527,KOVAC Maros,SLOVAKIA,DUK,36,35
51,10008892355,GAY Aurélien,FRANCE,,22,35
52,10008697345,OKUBAMARIAM Tesfom,ERITREA,,22,35
53,10005323260,SHERIF Add Alla Mohamed Mohamed,EGYPT,,26,35
54,10006584765,PETIT Adrien,FRANCE,COF,23,35
55,10007805147,NIKIEMA Abdoul Aziz,BURKINA FASO,,24,"32,33"
56,10007959034,DUBE Nkumalo,ZIMBABWE,,23,32
57,10009001378,UWIZEYIMANA Bonaventure,RWANDA,,20,30
58,10006392583,MADANI Abdelmalek,ALGERIA,GSP,30,30
59,10006636501,NGUE Ngock Yves,CAMEROON,,24,29
60,10008002581,MERDJ Hamza,ALGERIA,VCS,20,25
61,10006521212,MONESE Phetetso,LESOTHO,,29,24
