Rank;UCI ID;Name;Nationality;Team Code;Age;Points
1;10007914170;VAN ASBROECK Tom;BELGIUM;TSV;24;764
2;10006468062;COLBRELLI Sonny;ITALY;BAR;24;708
3;10000991808;REBELLIN Davide;ITALY;CCC;43;435
4;10007381781;NIELSEN Magnus Cort;DENMARK;CUL;21;428
5;10002926552;FINETTO Mauro;ITALY;NRI;29;428
6;10001479333;CHAVANEL Sylvain;FRANCE;IAM;35;410
7;10005842212;SIMON Julien;FRANCE;COF;29;377
8;10003263325;PONZI Simone;ITALY;NRI;27;368
9;10005501496;ZAKARIN Ilnur;RUSSIAN FEDERATION;RVL;25;349,8
10;10005961844;LINDEMAN Bert-Jan;NETHERLANDS;RDT;25;327
11;10006599519;BENNETT Sam;IRELAND;TNE;24;312
12;10002986065;DRUCKER Jean-Pierre;LUXEMBOURG;WGG;28;303
13;10002070023;MUGERLI Matej;SLOVENIA;ADR;33;275,75
14;10003260190;BUTS Vitaliy;UKRAINE;KLS;28;274
15;10003247359;MACHADO Tiago;PORTUGAL;TNE;29;273,8
16;10004433688;BAUGNIES Jerome;BELGIUM;WGG;27;273
17;10004590407;VAN STAEYEN Michaël;BELGIUM;TSV;26;271
18;10002302015;LAGUTIN Sergey;RUSSIAN FEDERATION;RVL;33;263,5
19;10002833188;BOLE Grega;SLOVENIA;VFN;29;257
20;10006875159;GROSU Eduard-Michael;ROMANIA;VFN;22;251
21;10003214522;TAARAMÄE Rein;ESTONIA;COF;27;246
22;10007755435;JANS Roy;BELGIUM;WGG;24;245
23;10005979830;FONSECA Armindo;FRANCE;BSE;25;243
24;10005865753;WALLAYS Jelle;BELGIUM;TSV;25;236
25;10001299174;ROGINA Radoslav;CROATIA;ADR;35;235,75
26;10008662484;BAUHAUS Phil;GERMANY;STG;20;235
27;10006427242;VANBILSEN Kenneth;BELGIUM;TSV;24;226
28;10006631548;TEUNISSEN Mike;NETHERLANDS;RDT;22;223
29;10003261709;FRANK Mathias;SWITZERLAND;IAM;28;223
