Rank,UCI ID,Name,Nationality,Team Code,Age,Points
194,10074404034,MORA Luis,BOLIVARIAN REPUBLIC OF VENEZUELA,MTE,25,37
195,10009429895,GARIBAY CONTRERAS Orlando Trinidad,MEXICO,,26,37
196,10008864871,BURKE Jack,CANADA,LPC,24,"36,6"
197,10010985131,CANO MALAVER Diego Fernando,COLOMBIA,CBS,25,36
198,10015238882,STRAH MENDEZ Alex,PANAMA,,23,35
199,10009771116,BEARD Cameron,UNITED STATES OF AMERICA,CCD,21,35
200,10049081273,TORO CAICEDO Cristian Alexander,ECUADOR,,21,35
201,10035212394,ARANGO CARVAJAL Juan Esteban,COLOMBIA,,33,35
202,10035265241,ALBA BOLIVAR Juan Diego,COLOMBIA,ECZ,22,34
203,10008911957,DE LEÓN Jhonathan,GUATEMALA,,26,34
204,10009023812,ÁLVAREZ AYALA Miguel Luis,MEXICO,DCT,32,34
205,10010169321,REYES ORTEGA Aldemar,COLOMBIA,GWS,24,34
206,10003274439,DUARTE AREVALO Fabio Andres,COLOMBIA,MED,33,"33,86"
207,10055945742,TORRES YUMAN Edgar Geovanny,GUATEMALA,,22,33
208,10059186552,ESCOBAR LOPEZ Walter Filadelfo,GUATEMALA,,29,33
209,10014282626,CORTE CORDERO Eduardo,MEXICO,CAS,27,33
210,10048845847,COLCHA FARINANGO Emerson Steven,ECUADOR,,24,33
211,10016193021,OSORIO CARVAJAL Alejandro,COLOMBIA,NIP,21,33
212,10010856405,VERA HERNANDEZ Hidalgo,CUBA,,23,31
213,10006501206,CORELLA BRAUN Rene,MEXICO,STF,28,31
214,10005692264,TORRES AGUDELO Rodolfo Andres,COLOMBIA,ILU,32,31
215,10010672408,JOYA José Dagoberto,EL SALVADOR,,31,30
216,10004711453,GERMAN MERAN Rafael,DOMINICAN REPUBLIC,,32,30
217,10008909230,CRUZ COLON Adderlyn Felix,DOMINICAN REPUBLIC,,28,30
218,10060131896,LOVERA MOREIRA Alejandro,CHILE,,19,30
219,10013822985,AJPACAJA Celso,GUATEMALA,,25,30
220,10014207450,MARSHALL Kaler,UNITED STATES OF AMERICA,,33,30
221,10077314640,VALERIO TORRES Johan,DOMINICAN REPUBLIC,,28,30
222,10009035027,REYES Elvis,PUERTO RICO,DCT,24,30
223,10002470652,TUFT Svein,CANADA,RLY,42,30
224,10087001910,JAMES Sherwin,SAINT VINCENT AND THE GRENADINES,,24,30
225,10009356238,WILLSEY Cooper,UNITED STATES OF AMERICA,,22,30
226,10035361534,GOMEZ JARAMILLO Nicolas David,COLOMBIA,CPK,19,30
227,10049191512,AGUIRRE INFANTE Jose Alfredo,MEXICO,,25,30
228,10007693090,FONSECA UREÑA Andrey,COSTA RICA,,26,30
229,10009524875,LAMOUREUX Jay,CANADA,,24,30
230,10010035440,CALDERON PORRAS Steven,COLOMBIA,,26,30
