Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10004640725,ZOIDL Riccardo,AUSTRIA,GMS,25,"531,5"
2,10006895064,COQUARD Bryan,FRANCE,EUC,21,484
3,10000991808,REBELLIN Davide,ITALY,CCC,42,430
4,10002070023,MUGERLI Matej,SLOVENIA,ADR,32,387
5,10001398093,VOECKLER Thomas,FRANCE,EUC,34,369
6,10004590407,VAN STAEYEN Michaël,BELGIUM,TSV,25,367
7,10001299174,ROGINA Radoslav,CROATIA,ADR,34,354
8,10003094684,HIVERT Jonathan,FRANCE,SOJ,28,334
9,10003260190,BUTS Vitaliy,UKRAINE,KLS,27,"320,67"
10,10003235538,CIOLEK Gerald,GERMANY,MTN,27,315
11,10001415473,SINKEWITZ Patrik *,GERMANY,MKT,33,290
12,10006884455,VAN BAARLE Dylan,NETHERLANDS,RB3,21,288
13,10003245945,BÁRTA Jan,CZECH REPUBLIC,TNE,29,"285,9"
14,10008700880,VILLELLA Davide,ITALY,,22,283
15,10003389324,MARTINEZ Yannick,FRANCE,LPM,25,276
16,10001177522,ELMIGER Martin,SWITZERLAND,IAM,35,268
17,10007522534,VAKOČ Petr,CZECH REPUBLIC,ETI,21,"266,25"
18,10002510967,POPKOV Vitalii,UKRAINE,ISD,30,"260,67"
19,10004613948,MODOLO Sacha,ITALY,BAR,26,247
20,10003270904,ROVNY Ivan,RUSSIAN FEDERATION,CEF,26,242
21,10002740737,SANTAMBROGIO Mauro,ITALY,VIN,29,"241,8"
22,10006884556,VAN DER LIJKE Nick,NETHERLANDS,RB3,22,238
23,10001354748,PELLIZOTTI Franco,ITALY,AND,35,"232,4"
24,10005587685,LASCA Francesco,ITALY,CJR,25,214
25,10001655347,CHICCHI Francesco,ITALY,VIN,33,200
26,10003052046,JACOBS Pieter,BELGIUM,TSV,27,198
27,10004599396,KONONENKO Mykhaylo,UKRAINE,KLS,26,"197,67"
28,10004665579,RUBIANO CHAVEZ Miguel Angel,COLOMBIA,AND,29,"192,4"
29,10075365445,HERKLOTZ Silvio,GERMANY,STG,19,191
30,10007513541,PIBERNIK Luka,SLOVENIA,RAR,20,191
31,10006569611,BONGIORNO Francesco Manuel,ITALY,BAR,23,190
32,10002879062,SARAMOTINS Aleksejs,LATVIA,IAM,31,"188,67"
33,10006242841,DE BIE Sean,BELGIUM,LET,22,"182,67"
34,10005391564,BRÄNDLE Matthias,AUSTRIA,IAM,24,181
35,10006720161,HOWSON Damien,AUSTRALIA,,21,173
36,10006889206,SKUJINS Toms,LATVIA,RBD,22,173
37,10007516773,SENECHAL Florian,FRANCE,ETI,20,"171,25"
38,10007809490,EWAN Caleb,AUSTRALIA,,19,171
39,10002986065,DRUCKER Jean-Pierre,LUXEMBOURG,AJW,27,171
40,10005902230,DUPONT Timothy,BELGIUM,JVC,26,170
41,10005390352,PELUCCHI Matteo,ITALY,IAM,24,167
42,10006917494,REICHENBACH Sébastien,SWITZERLAND,IAM,24,165
43,10049906480,JULES Justin,FRANCE,LPM,27,164
44,10005979830,FONSECA Armindo,FRANCE,BSE,24,164
45,10002751144,GAVAZZI Mattia,ITALY,AND,30,163
46,10005575359,DAENINCK Benoit,FRANCE,,32,162
47,10003596559,DELFOSSE Sébastien,BELGIUM,CRE,31,161
48,10004693568,GATTO Oscar,ITALY,VIN,28,"158,8"
49,10003073163,WYSS Marcel,SWITZERLAND,IAM,27,"158,67"
50,10006883344,HANSEN Lasse Norman,DENMARK,BWC,21,157
51,10007293269,GROENEWEGEN Dylan,NETHERLANDS,RIJ,20,156
52,10006915979,SAYAR Mustafa,TURKEY,,24,153
53,10008686332,MOHORIC Matej,SLOVENIA,SAK,19,153
54,10002857743,VACHON Florian,FRANCE,BSE,28,153
55,10003223818,ROLLAND Pierre,FRANCE,EUC,27,"145,2"
56,10002082450,KVASINA Matija,CROATIA,GMS,32,144
57,10005763396,THÖMEL Tino,GERMANY,NSP,25,143
58,10006624474,ZILIOLI Gianfranco,ITALY,,23,143
59,10006468062,COLBRELLI Sonny,ITALY,BAR,23,143
60,10006584765,PETIT Adrien,FRANCE,COF,23,143
61,10001461145,STEVIĆ Ivan,SERBIA,TCT,33,"141,67"
62,10006502014,HAVIK Yoeri,NETHERLANDS,RIJ,22,141
63,10008683706,LUDVIGSSON Fredrik,SWEDEN,PPY,19,141
64,10007155752,ALAPHILIPPE Julian,FRANCE,ETI,21,"140,25"
65,10003226747,JOEÄÄR Gert,ESTONIA,COF,26,140
66,10006883243,HUNDAHL Michael Valgren,DENMARK,GLU,21,"139,5"
67,10004433688,BAUGNIES Jerome,BELGIUM,TWJ,26,139
68,10004443792,PLANCKAERT Baptiste,BELGIUM,CRE,25,139
69,10005842212,SIMON Julien,FRANCE,SOJ,28,138
70,10004593033,VERMELTFOORT Coen,NETHERLANDS,RIJ,25,"136,25"
71,10006009637,SILVESTRE Fábio,PORTUGAL,LET,23,"135,67"
72,10003088725,MARQUE PORTO Alejandro,SPAIN,OFM,32,135
73,10080883533,HOLST ENGER Sondre,NORWAY,TPB,20,135
74,10007914170,VAN ASBROECK Tom,BELGIUM,TSV,23,"134,5"
75,10004563832,REDA Francesco,ITALY,AND,31,"132,5"
