Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10005894146,GUARNIER Megan,UNITED STATES OF AMERICA,DLT,31,1186
2,10005972655,VAN DER BREGGEN Anna,NETHERLANDS,RBW,26,1063
3,10002732552,JOHANSSON Emma,SWEDEN,WHT,33,1013
4,10003114488,VOS Marianne,NETHERLANDS,RBW,29,1011
5,10007614985,LONGO BORGHINI Elisa,ITALY,WHT,25,983
6,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,DLT,28,959
7,10008682490,NIEWIADOMA Katarzyna,POLAND,RBW,22,"930,33"
8,10006456443,KIRCHMANN Leah,CANADA,TLP,26,"877,75"
9,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,DLT,27,836
10,10003264335,VAN DIJK Ellen,NETHERLANDS,DLT,29,737
11,10005781584,HOSKING Chloe,AUSTRALIA,WHT,26,735
12,10006919619,MOOLMAN-PASIO Ashleigh,SOUTH AFRICA,CBT,31,709
13,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,OGE,34,"676,75"
14,10006326202,HENTTALA Lotta,FINLAND,CBT,27,662
15,10006919518,STEVENS Evelyn,UNITED STATES OF AMERICA,DLT,33,611
16,10003267163,BASTIANELLI Marta,ITALY,ALE,29,583
17,10009003402,GARFOOT Katrin,AUSTRALIA,OGE,35,"574,75"
18,10004602935,BRENNAUER Lisa,GERMANY,LPR,28,"552,75"
19,10005669935,MAJERUS Christine,LUXEMBOURG,DLT,29,532
20,10006605680,BRAND Lucinda,NETHERLANDS,RBW,27,"528,5"
21,10005492002,AMIALIUSIK Alena,BELARUS,LPR,27,"522,75"
22,10003272419,NUMAINVILLE Joelle,CANADA,CBT,29,486
23,10006881122,CECCHINI Elena,ITALY,LPR,24,"465,25"
24,10004779252,PIETERS Amy,NETHERLANDS,WHT,25,465
25,10006412589,BUJAK Eugenia,POLAND,BTC,27,445
26,10006578907,FOURNIER Roxane,FRANCE,FUT,25,442
27,10001441139,ZABELINSKAYA Olga,RUSSIAN FEDERATION,BPK,36,"441,67"
28,10002919175,WILD Kirsten,NETHERLANDS,HPU,34,428
