Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10006720161,HOWSON Damien,AUSTRALIA,,21,86
2,10005776433,EARLE Nathan,AUSTRALIA,HGP,25,68
3,10006363685,DYBALL Benjamin,AUSTRALIA,HGP,24,64
4,10006363584,VAN DER PLOEG Neil,AUSTRALIA,,26,54
5,10005776332,ANDERSON Jack,AUSTRALIA,BFL,26,44
6,10007622463,PHELAN Adam,AUSTRALIA,DPC,22,31
7,10003105091,WALKER William,AUSTRALIA,DPC,28,30
8,10005608604,COOPER Joseph,NEW ZEALAND,HGP,28,28
9,10003122875,ODLIN Paul,NEW ZEALAND,,35,25
10,10005608503,TORCKLER Michael,NEW ZEALAND,BPC,26,25
11,10007621857,FLAKEMORE Campbell,AUSTRALIA,HGP,21,16
12,10008088467,ORAM James,NEW ZEALAND,BLS,20,16
13,10005968312,CHRISTIE Jason,NEW ZEALAND,TSI,23,15
14,10006166453,VAN UDEN Roman,NEW ZEALAND,NGR,25,15
15,10007834247,HAIG Jack,AUSTRALIA,HGP,20,15
16,10001199851,DEAN Julian,NEW ZEALAND,,38,12
17,10007789282,CLEMENTS Alexander,AUSTRALIA,HGP,20,10
18,10006697832,MCCARTHY Shaun,AUSTRALIA,BFL,27,10
19,10007809894,SCOTSON Miles,AUSTRALIA,,19,9
20,10008709974,KAUFFMANN Jacob,AUSTRALIA,BFL,26,9
21,10008710075,EVANS Karl,AUSTRALIA,BFL,27,9
22,10009008755,YALLOURIS Nicholas,AUSTRALIA,,19,9
23,10003236750,SHAW Patrick,AUSTRALIA,HGP,27,8
24,10004595659,DEMPSTER Zakkari,AUSTRALIA,TNE,26,8
25,10002324849,MILOSTIC Peter,AUSTRALIA,,39,8
26,10005969120,PALMER Thomas,AUSTRALIA,DPC,23,8
27,10007782010,BENSLEY Nick,AUSTRALIA,,30,6
28,10006723494,HORGAN Samuel,NEW ZEALAND,BFL,26,6
29,10006383893,VINK Michael,NEW ZEALAND,,22,6
30,10009023509,RUSH Tim,NEW ZEALAND,,23,6
31,10002520869,SULZBERGER Bernard,AUSTRALIA,DPC,30,6
32,10008934185,CARPENTER Harry,AUSTRALIA,,20,5
33,10006480388,BEVIN Patrick,NEW ZEALAND,BPC,22,5
33,10008892557,ELLIOTT Nathan,AUSTRALIA,,23,5
35,10007622362,CUPITT Michael,AUSTRALIA,BFL,31,3
36,10004627183,GOUGH Westley,NEW ZEALAND,,25,2
37,10007051577,MULHERN Mitchell,AUSTRALIA,,22,2
38,10003272621,AVERY Clinton Robert,NEW ZEALAND,CSS,26,2
38,10004821486,LAPTHORNE Darren,AUSTRALIA,DPC,30,2
38,10006190301,RUDOLPH Malcolm,AUSTRALIA,DPC,24,2
38,10007229514,FRAME Alex,NEW ZEALAND,TET,20,2
