Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10003114488,VOS Marianne,NETHERLANDS,RBW,27,1363
2,10002732552,JOHANSSON Emma,SWEDEN,GEW,31,1315
3,10004598891,DEIGNAN Elizabeth,GREAT BRITAIN,DLT,26,"923,25"
4,10002919175,WILD Kirsten,NETHERLANDS,GIW,32,"877,25"
5,10004602935,BRENNAUER Lisa,GERMANY,SLU,26,846
6,10002525317,BRONZINI Giorgia,ITALY,WHT,31,845
7,10005972655,VAN DER BREGGEN Anna,NETHERLANDS,RBW,24,839
8,10006629831,FERRAND PREVOT Pauline,FRANCE,RBW,22,815
9,10005688426,OLDS Shelley,UNITED STATES OF AMERICA,ALE,34,792
10,10005492002,AMIALIUSIK Alena,BELARUS,BPK,25,632
11,10007614985,LONGO BORGHINI Elisa,ITALY,HPU,23,624
12,10003264335,VAN DIJK Ellen,NETHERLANDS,DLT,27,"576,25"
13,10006919518,STEVENS Evelyn,UNITED STATES OF AMERICA,SLU,31,560
14,10004779050,D'HOORE Jolien,BELGIUM,LBL,24,463
15,10004779252,PIETERS Amy,NETHERLANDS,GIW,23,"417,5"
16,10001441139,ZABELINSKAYA Olga,RUSSIAN FEDERATION,RVL,34,412
17,10006065514,VAN VLEUTEN Annemiek,NETHERLANDS,RBW,32,"405,75"
18,10007524352,RATTO Rossella,ITALY,EMF,21,381
19,10006881122,CECCHINI Elena,ITALY,EMF,22,377
20,10003294041,LICHTENBERG Claudia,GERMANY,GIW,29,"366,25"
21,10005575056,ABBOTT Mara,UNITED STATES OF AMERICA,UHC,29,352
22,10005498264,VAN DEN BROEK-BLAAK Chantal,NETHERLANDS,SLU,25,322
23,10006723902,DE OLIVEIRA PAPARELLA Flavia Maria,BRAZIL,,33,321
24,10006645995,SOLOVEI Ganna,UKRAINE,,22,310
25,10004596770,CROMWELL Tiffany,AUSTRALIA,SLU,26,302
26,10005894146,GUARNIER Megan,UNITED STATES OF AMERICA,DLT,29,"297,25"
