Rank;UCI ID;Name;Nationality;Team Code;Age;Points
115;10002718913;EFIMKIN Vladimir;RUSSIAN FEDERATION;;31;25
116;10005409954;LOCATELLI Stefano;ITALY;COG;23;25
117;10006137858;MAT AMIN Mohd Shahrul;MALAYSIA;TSG;23;25
118;10005736825;RICHEZE Mauro Abel;ARGENTINA;PPO;27;25
118;10005747737;KRASNOV Leonid;RUSSIAN FEDERATION;RVL;24;25
120;10003395182;CALDERON Joel;PHILIPPINES;;32;24
121;10004096818;ZAINAL Mohd Nur Rizuan;MALAYSIA;;26;23
122;10007604174;KÖRBER Sebastian;GERMANY;TSP;28;23
123;10001148422;KADLEC Milan;CZECH REPUBLIC;ADP;35;23
124;10006166655;CLARK Oscar;UNITED STATES OF AMERICA;BHD;23;23
125;10002467420;FURLAN Angelo;ITALY;CWO;35;22,33
126;10005681453;ROSDI Mohd Nor Umardi;MALAYSIA;TSG;26;22
127;10007218804;KOCHETKOV Mikhail;KAZAKHSTAN;;21;22
128;10006874452;KERBY Jordan;AUSTRALIA;;20;22
129;10003322535;VAN DER VELDE Ricardo;NETHERLANDS;JBC;25;22
130;10005397224;CANOLA Marco;ITALY;COG;24;22
131;10008890840;BAYU NURHIDAYAT Eko;INDONESIA;;22;21
132;10006919417;BUTLER Chris;UNITED STATES OF AMERICA;CSS;24;21
133;10007680764;LESMANA Dani;INDONESIA;;21;21
134;10007620746;VERMEER Tom;NETHERLANDS;TSP;27;21
135;10005573238;CHACON QUESADA Javier;SPAIN;ACG;27;20
136;10007130086;SURYADI Dadi;INDONESIA;;23;20
137;10006000038;TURAEV Azamat;UZBEKISTAN;UST;23;20
138;10004804817;BERTLING Matthias;GERMANY;TRS;25;20
139;10005390352;PELUCCHI Matteo;ITALY;EUC;23;20
139;10005480783;ITO Masakazu;JAPAN;AIS;24;20
139;10006605983;LOCKE Deon;AUSTRALIA;;25;20
142;10006278106;CHEUNG King Lok;HONG KONG, CHINA;;21;19
143;10007792821;LIM Rustom;PHILIPPINES;;19;19
144;10001198134;MIZBANI IRANAGH Ghader;ISLAMIC REPUBLIC OF IRAN;TPT;37;19
145;10003223010;KOVALEV Ivan;RUSSIAN FEDERATION;RVL;26;19
146;10003253322;SHAEKHOV Vadim;UZBEKISTAN;SLY;26;18
147;10005425112;SHIRISISAN Hamid;ISLAMIC REPUBLIC OF IRAN;UST;30;18
148;10007721685;LE Van Duan;VIETNAM;;25;18
149;10002293224;SHIMIZU Miyataka;JAPAN;BGT;31;18
150;10005982860;ISHANOV Abdraimzhan;KAZAKHSTAN;AS2;22;17,67
151;10002215624;WIESIAK Mariusz;POLAND;MTR;31;17
152;10003124087;HOLLANDS Edmund;AUSTRALIA;TYD;39;17
153;10005932138;KUBOKI Kazushige;JAPAN;MTR;23;16
154;10006278207;CHOI Ki Ho;HONG KONG, CHINA;;21;16
155;10006090166;JEON Youngjai;KOREA;;26;16
156;10007919931;SATKYNALIEV Janybek;KYRGYZSTAN;;27;16
157;10008990365;YEO Boon Kiak;SINGAPORE;;24;16
158;10006520808;RASTRA Patria;INDONESIA;;23;16
159;10004591720;DABROWSKI Jaroslaw;POLAND;AMO;29;16
160;10005971544;LOVELOCK Jonathan;AUSTRALIA;GEN;23;16
161;10007356018;EDWARDS David;AUSTRALIA;;19;16
162;10008902156;OCONER George Luis;PHILIPPINES;;20;16
163;10005379339;DEGENKOLB John;GERMANY;ARG;23;16
164;10001559559;TRAKSEL Bobbie;NETHERLANDS;LAN;31;16
164;10005473107;BENENATI Cristian;ITALY;FAR;30;16
164;10006468567;ERDIN Peter;SWITZERLAND;ARH;22;16
167;10061433114;HAMILTON Nic;CANADA;;26;15
168;10001481757;PLŠEK Vladimír;UKRAINE;KTS;38;15
169;10007760586;KERS Koos Jeroen;NETHERLANDS;;26;15
170;10007497575;NAPPA Fabio;GERMANY;SCS;20;14
171;10003236750;SHAW Patrick;AUSTRALIA;GEN;26;14
172;10007274576;YAMAMOTO Genki;JAPAN;;21;14
173;10003298687;PEDRAZA MORALES Walter Fernando;COLOMBIA;EPM;31;14
173;10005481086;MA Haijun;PEOPLE'S REPUBLIC OF CHINA;MCT;27;14
175;10003792074;JIAO Pengda;PEOPLE'S REPUBLIC OF CHINA;CSS;26;13,33
176;10005739148;SUZUKI Yuzuru;JAPAN;SMN;27;13
177;10005608604;COOPER Joseph;NEW ZEALAND;;27;13
178;10003170870;BOTMAN Wim;NETHERLANDS;KOG;27;13
178;10005502611;DELLE STELLE Christian;ITALY;COG;23;13
178;10006723595;CROSBY Louis;NEW ZEALAND;;23;13
181;10007741590;LIM Jae Yeon;KOREA;;21;12
182;10007920032;BEGAEV Aslan;KYRGYZSTAN;;30;12
183;10007543550;ANG Chin Yong Vincent;SINGAPORE;;35;12
184;10007280337;ZULKEFLI Mohd Yazrul Hisham;MALAYSIA;;22;12
185;10004726207;BURHANUDIN Nunung;INDONESIA;;35;12
186;10007789282;CLEMENTS Alexander;AUSTRALIA;;19;12
187;10008781312;JONES Caleb;AUSTRALIA;;24;12
188;10003225131;JANORSCHKE Grischa;GERMANY;APP;25;12
189;10007988437;HOSE Blake;AUSTRALIA;GEN;20;12
190;10007264876;KHADEMI Ali;ISLAMIC REPUBLIC OF IRAN;MES;20;12
191;10002647676;GOESINNEN Floris;NETHERLANDS;DPC;29;12
191;10003391748;JANISZEWSKI Sylwester;POLAND;CCC;24;12
191;10004589801;SISKEVICIUS Evaldas;LITHUANIA;LPM;24;12
191;10005408742;CHISTIK Evgeny;RUSSIAN FEDERATION;RVL;23;12
191;10005969120;PALMER Thomas;AUSTRALIA;DPC;22;12
191;10006606589;CLARKE William;AUSTRALIA;CSS;27;12
191;10006886980;KUROEDA Shiki;JAPAN;;20;12
191;10006919013;RABOTTINI Matteo;ITALY;FAR;25;12
191;10007390067;RENDOLE Oscar;PHILIPPINES;;27;12
191;10008890133;VRIES Harm de;NETHERLANDS;;23;12
201;10004627587;HAČECKÝ Vojtech;CZECH REPUBLIC;ADP;25;11
202;10002909879;GOTTFRIED Alexander;GERMANY;TSP;27;11
202;10002941205;GENE Yohann;FRANCE;EUC;31;11
202;10004640624;ZIELINSKI Kamil;POLAND;CCC;24;11
202;10004869784;WU Po Hung;CHINESE TAIPEI;TSM;27;11
202;10005457141;CANO Jose Luis;SPAIN;ACG;24;11
202;10005934562;OSUNA MONTES Roman;SPAIN;ACG;23;11
202;10006504640;TEWELDE WELDEGABIR Jani;ERITREA;MTN;22;11
209;10006878189;DAVIDENOK Ilya;KAZAKHSTAN;AS2;20;10,67
210;10005891217;MINNAARD Marco;NETHERLANDS;RB3;23;10,67
211;10006895266;PANASSENKO Nikita;KAZAKHSTAN;;20;10
212;10006472409;KAMYSHEV Arman;KAZAKHSTAN;AS2;21;10
212;10007920133;STAMOV Aslanbek;KYRGYZSTAN;;29;10
214;10008880231;LAU Jie Kerry;SINGAPORE;;24;10
215;10001157213;MIZUROV Andrey;KAZAKHSTAN;AMO;39;10
216;10006489987;SIMON CASULLERAS Jordi;SPAIN;ACG;22;10
217;10001413554;METLUSHENKO Yuriy;UKRAINE;KTS;36;10
217;10005490988;BALLONI Alfredo;ITALY;FAR;23;10
217;10006240518;VERSCHOOR Martijn;NETHERLANDS;TT1;27;10
220;10007296707;TUSVELD Martijn;NETHERLANDS;RB3;19;9,67
221;10003388516;VAN NIEKERK Dennis;SOUTH AFRICA;MTN;28;9
222;10005680948;ZULKIFLI MOHD Azman;MALAYSIA;;24;8
223;10003474907;BIN HASHIM Junaidi;SINGAPORE;TSI;30;8
224;10006550211;IINO Tomoyuki;JAPAN;BLZ;23;8
225;10008940855;ROQUE Rudy;PHILIPPINES;;21;8
226;10008737357;ABRAMOV Nikita;UZBEKISTAN;;23;8
227;10050768669;OH Seyong;KOREA;;31;8
228;10007219511;GORBUNOV Vladislav;KAZAKHSTAN;AS2;21;8
229;10007935994;OTHMAN Addy Ammin Shahriman;MALAYSIA;;20;8
229;10009067258;TAN Gabriel Choon Howe;SINGAPORE;;29;8
231;10006916888;KUZMIN Sergey;KAZAKHSTAN;;22;8
232;10008716543;GALEDO Mark John Lexer;PHILIPPINES;;27;8
233;10006079153;SAIUDOMSIN Phuchong;THAILAND;TSI;24;8
234;10002850366;WU Kin San;HONG KONG, CHINA;CSS;27;8
235;10008955508;BAILBEKOV Almaz;KYRGYZSTAN;;31;8
236;10001549152;QUIRIMIT Arnel;PHILIPPINES;;37;8
236;10001591689;KLIMOV Sergey;RUSSIAN FEDERATION;RVL;32;8
236;10002292113;ZAGORODNII Vladimir;UKRAINE;UST;31;8
236;10006137252;HSIAO Shih Hsin;CHINESE TAIPEI;ACT;22;8
240;10008135149;CHEN Chien Liang;CHINESE TAIPEI;ACT;19;7
241;10002863605;SPRICK Matthieu;FRANCE;ARG;31;7
242;10004556253;ARASHIRO Yukiya;JAPAN;EUC;28;7
243;10001347472;MARKOV Aleksei;RUSSIAN FEDERATION;RVL;33;7
243;10002710930;CLAUDE Mathieu;FRANCE;EUC;29;7
243;10003106004;PEARSON Joel;AUSTRALIA;GEN;29;7
243;10003301620;KLUGE Roger;GERMANY;ARG;26;7
243;10007229817;EDMONDSON Alexander;AUSTRALIA;;19;7
248;10006320340;VASYLIEV Maksym;UKRAINE;ISD;22;6,67
249;10003084580;TUULKHANGAI Tuguldur;MONGOLIA;;27;6
250;10009017142;NGUYEN Thanh Tam;VIETNAM;;20;6
251;10006721171;ITAMI Kenji;JAPAN;BGT;24;6
252;10004528365;LIU Shu Ming;CHINESE TAIPEI;;26;6
253;10004509066;CHOI Jong Gyun;KOREA;;28;6
254;10005685695;JAYA Herwin;INDONESIA;;27;6
255;10004872515;RUSLI Amir Mustafa;MALAYSIA;DPC;25;6
256;10005476339;UCHIMA Kohei;JAPAN;PPO;24;6
257;10007207787;BAKDO PRILANJI Fito;INDONESIA;CCN;20;6
258;10007226884;ALIAS Ahmad Fahrullah;MALAYSIA;;22;6
259;10001135284;POOS Christian;LUXEMBOURG;CCD;35;6
260;10007460189;BARAEV Shalymbek;KYRGYZSTAN;;34;6
261;10010992508;MIRZA AL-HAMMADI Yousif;UNITED ARAB EMIRATES;;24;6
262;10002522081;SEROV Aleksandr;RUSSIAN FEDERATION;RVL;30;6
262;10006290129;GRENDA Ben;AUSTRALIA;RCS;22;6
264;10005413994;MARTYNENKO Oleksandr;UKRAINE;ISD;23;5,67
264;10007511824;VOLOVOD Dmytro;UKRAINE;ISD;20;5,67
266;10002881991;FREI Thomas;SWITZERLAND;CWO;27;5,33
267;10003316572;AHMAD LUTFI Muhammad Fauzan;MALAYSIA;;26;5
268;10006693283;MANULANG Robin;INDONESIA;;25;5
269;10006407337;PARK Keonwoo;KOREA;;21;5
270;10008927216;AMEMIYA Masaki;JAPAN;;21;5
271;10002694055;HONIG Reinier;NETHERLANDS;LAN;29;5
272;10036459452;JASER Nazir;SYRIAN ARAB REPUBLIC;;23;5
273;10007732496;AL RIKABI Ali Abdul;IRAQ;;19;5
274;10002201375;SUZUKI Shinri;JAPAN;CSZ;38;5
274;10003166729;OJAVEE Mart;ESTONIA;CSS;31;5
274;10003398721;SHAW Stuart;AUSTRALIA;DPC;35;5
274;10004508561;AISTRUP Nikola;DENMARK;VPC;25;5
274;10004611726;KUMP Marko;SLOVENIA;ADR;24;5
274;10004876050;HALL Bradeley;AUSTRALIA;;34;5
274;10005536963;FUKUDA Shimpei;JAPAN;AIS;25;5
274;10005640633;AMRUN Akmal;MALAYSIA;;25;5
274;10005986193;LEWIS Joseph;AUSTRALIA;BHD;23;5
274;10006113913;JANNAT Hamed;ISLAMIC REPUBLIC OF IRAN;TPT;23;5
274;10006139070;FAUIZAN Mohd Shahrul Afiza;MALAYSIA;;22;5
274;10006495041;HIRAI Eiichi;JAPAN;;22;5
274;10006503428;TANRIVERDI Ali Riza;TURKEY;;21;5
274;10006746130;PRANATA Jimmy;INDONESIA;;22;5
274;10007132716;PARRINELLO Antonio;ITALY;AND;24;5
274;10007745634;HILL Benjamin;AUSTRALIA;;22;5
274;10007803733;KOLAHDOZ HAGH Amir;ISLAMIC REPUBLIC OF IRAN;TPT;19;5
274;10008856585;MCCANN David;IRELAND;RTS;39;5
274;10008985921;JOYCE Luke;AUSTRALIA;;20;5
293;10004634964;KRATOCHVÍLA Jakub;CZECH REPUBLIC;KTM;24;4
294;10002724367;CLARKE Jonathan;AUSTRALIA;UHC;28;4
295;10001461145;STEVIĆ Ivan;SERBIA;SLC;32;4
295;10002486719;MENZIES Karl;AUSTRALIA;UHC;35;4
295;10002722347;LECHNER Petr;CZECH REPUBLIC;KTM;28;4
295;10005398739;SURUTKOVYCH Oleksandr;UKRAINE;SCS;28;4
295;10005564043;DE NEGRI Pier Paolo;ITALY;FAR;26;4
295;10006166453;VAN UDEN Roman;NEW ZEALAND;;24;4
295;10006178577;CARVER Alex;AUSTRALIA;GEN;21;4
295;10006892034;GOMEZ PINEDA Javier Eduardo;COLOMBIA;EPM;21;4
295;10054862372;SANTORO Antonio;ITALY;AND;23;4
304;10003042346;XU Gang;PEOPLE'S REPUBLIC OF CHINA;CSS;28;3,33
305;10020756566;MARTIN Maxime;FRANCE;TSI;26;3
306;10004763286;ASGHARZADEH Alireza;ISLAMIC REPUBLIC OF IRAN;TPT;26;3
307;10002504705;TUYCHIEV Vladimir;UZBEKISTAN;UST;29;3
307;10004828055;YOUM Junghwan;KOREA;SCT;27;3
309;10007909625;KULIMBETOV Nurbolat;KAZAKHSTAN;AS2;20;3
310;10003210377;SONNERY Blaise;FRANCE;BGT;27;3
311;10006229909;VALENZUELA Irish;PHILIPPINES;;25;3
312;10002768524;SHINAGAWA Masahiro;JAPAN;AIS;30;3
313;10002082450;KVASINA Matija;CROATIA;TCT;31;3
314;10007234463;SADIPOUR Payam;ISLAMIC REPUBLIC OF IRAN;;20;3
315;10009340878;MONSALVE Yonnatta;BOLIVARIAN REPUBLIC OF VENEZUELA;AND;23;3
316;10001354142;GANSER Stefan;GERMANY;TRS;34;3
317;10002523495;DOI Yukihiro;JAPAN;ARG;29;3
318;10002651114;KAN Koon Hang;HONG KONG, CHINA;;32;3
319;10006496556;NURIMBETOV Azamat;KYRGYZSTAN;;27;3
320;10004873121;KO Siu Wai;HONG KONG, CHINA;;25;3
321;10007906187;BEGISHEV Alexandr;KYRGYZSTAN;;38;2
322;10006500701;FOMINYKH Daniil;KAZAKHSTAN;AS2;21;2
323;10001288969;FÖRSTER Robert;GERMANY;UHC;34;2
323;10002505513;HASSAN Suhardi;MALAYSIA;;30;2
323;10003216037;LYALKO Alexey;KAZAKHSTAN;;27;2
323;10003294243;TSUJI Yoshimitsu;JAPAN;UKO;28;2
323;10003332336;WOESTENBERG Peter;NETHERLANDS;;38;2
323;10004521291;REZA Kevin;FRANCE;EUC;24;2
323;10004610312;BAJC Andi;SLOVENIA;SLC;24;2
323;10005377622;PARK Seonho;KOREA;KTM;28;2
323;10006141696;SANSAKA Reno Yudho;INDONESIA;;27;2
323;10006230010;MAI Nguyen Hung;VIETNAM;;24;2
323;10006232737;ELDRIDGE Joe;UNITED STATES OF AMERICA;TT1;30;2
323;10006547884;FORTIN Filippo;ITALY;TT1;23;2
323;10007125743;DIJKSHOORN Geert;NETHERLANDS;;26;2
323;10007627113;CHEN Zhi An;PEOPLE'S REPUBLIC OF CHINA;GTC;23;2
323;10007680865;EKO WAHYUDI Nandra;INDONESIA;;20;2
323;10007710167;SMYTH Alexander;AUSTRALIA;;24;2
323;10008004403;KOMURO Masanari;JAPAN;CSZ;41;2
323;10008888618;ISWANA Arin;INDONESIA;;22;2
323;10008897712;DOUGALL Nicolas;SOUTH AFRICA;;20;2
323;10008934387;MCCALLUM Sam;AUSTRALIA;;19;2
343;10004488959;SHUSHEMOIN Alexandr;KAZAKHSTAN;AS2;25;1,67
343;10004869178;JUMABEKOV Nazar;KAZAKHSTAN;AS2;25;1,67
343;10008139900;SEMYONOV Roman;KAZAKHSTAN;AS2;19;1,67
346;10005383177;PAKHTUSOV Anatoliy;UKRAINE;ISD;27;0,67
346;10006646201;KARNULIN Denys;UKRAINE;ISD;22;0,67
