Rank,UCI ID,Name,Nationality,Team Code,Age,Points
1,10001497117,RODRIGUEZ OLIVER Joaquim,SPAIN,KAT,34,607
2,10004393676,FROOME Chris,GREAT BRITAIN,SKY,28,587
3,10001457509,VALVERDE Alejandro,SPAIN,MOV,33,540
4,10005460373,SAGAN Peter,SLOVAKIA,CAN,23,491
5,10002837838,NIBALI Vincenzo,ITALY,AST,29,482
6,10003224828,MARTIN Daniel,IRELAND,GRS,27,432
7,10001592400,CANCELLARA Fabian,SWITZERLAND,RLT,32,384
8,10006738854,QUINTANA Nairo,COLOMBIA,MOV,23,366
9,10003259685,COSTA Rui,PORTUGAL,MOV,27,352
10,10005760164,PORTE Richie,AUSTRALIA,SKY,28,327
11,10003205327,KREUZIGER Roman,CZECH REPUBLIC,TST,27,308
12,10003088826,MORENO FERNANDEZ Daniel,SPAIN,KAT,32,295
13,10001112955,HORNER Christopher,UNITED STATES OF AMERICA,RLT,42,257
14,10006916282,BETANCUR Carlos,COLOMBIA,ALM,24,255
15,10051842945,CONTADOR VELASCO Alberto,SPAIN,TST,31,252
16,10001426284,SCARPONI Michele,ITALY,LAM,34,235
17,10005513119,MOLLEMA Bauke,NETHERLANDS,BEL,27,232
18,10004451371,VAN AVERMAET Greg,BELGIUM,BMC,28,230
19,10005691658,HENAO MONTOYA Sergio Luis,COLOMBIA,SKY,26,227
20,10005380450,MAJKA Rafal,POLAND,TST,24,201
21,10003036989,ŠPILAK Simon,SLOVENIA,KAT,27,199
22,10004839977,INTXAUSTI ELORRIAGA Beñat,SPAIN,MOV,27,196
23,10005852821,KWIATKOWSKI Michal,POLAND,OPQ,23,194
24,10001479333,CHAVANEL Sylvain,FRANCE,OPQ,34,188
25,10002204914,WEENING Pieter,NETHERLANDS,OGE,32,172
26,10002782264,ŠTYBAR Zdeněk,CZECH REPUBLIC,OPQ,28,172
27,10004641836,URAN Rigoberto,COLOMBIA,SKY,26,163
28,10003269183,KRISTOFF Alexander,NORWAY,KAT,26,161
29,10003292324,CAVENDISH Mark,GREAT BRITAIN,OPQ,28,161
30,10003401246,FUGLSANG Jakob,DENMARK,AST,28,160
31,10006231525,TALANSKY Andrew,UNITED STATES OF AMERICA,GRS,25,154
32,10042236612,IZAGUIRRE INSAUSTI Ion,SPAIN,EUS,24,147
33,10006473722,PINOT Thibaut,FRANCE,FDJ,23,146
34,10002692540,POZZOVIVO Domenico,ITALY,ALM,31,146
35,10048456433,GESINK Robert,NETHERLANDS,BEL,27,145
36,10002724872,ROCHE Nicolas,IRELAND,TST,29,136
37,10002214311,GREIPEL André,GERMANY,LTB,31,135
38,10006473015,KELDERMAN Wilco,NETHERLANDS,BEL,22,130
39,10007170001,SLAGTER Tom-Jelte,NETHERLANDS,BEL,24,127
40,10003038104,BAKELANTS Jan,BELGIUM,RLT,27,127
41,10005379339,DEGENKOLB John,GERMANY,ARG,24,119
42,10001426890,NIEMIEC Przemyslaw,POLAND,LAM,33,118
43,10003253221,THOMAS Geraint,GREAT BRITAIN,SKY,27,117
44,10003205630,KANGERT Tanel,ESTONIA,AST,26,116
45,10002350414,GASPAROTTO Enrico,ITALY,AST,31,115
46,10002286049,SANCHEZ GONZALEZ Samuel,SPAIN,EUS,35,114
47,10001661108,POZZATO Filippo,ITALY,LAM,32,112
48,10002338286,PERAUD Jean Christophe,FRANCE,ALM,36,112
49,10002263114,RIBLON Christophe,FRANCE,ALM,32,111
50,10001338883,EVANS Cadel,AUSTRALIA,BMC,36,111
51,10002833996,ROELANDTS Jurgen,BELGIUM,LTB,28,110
52,10004507753,VAN GARDEREN Tejay,UNITED STATES OF AMERICA,BMC,25,104
53,10002836626,TERPSTRA Niki,NETHERLANDS,OPQ,29,98
54,10002416694,GILBERT Philippe,BELGIUM,BMC,31,98
55,10002578160,GERRANS Simon,AUSTRALIA,OGE,33,92
56,10002858652,MARTIN Tony,GERMANY,OPQ,28,92
57,10004502400,KITTEL Marcel,GERMANY,ARG,25,92
58,10002928370,MORENO BAZAN Javier,SPAIN,MOV,29,86
59,10005876160,NIZZOLO Giacomo,ITALY,RLT,24,85
60,10007389259,DUMOULIN Tom,NETHERLANDS,ARG,23,85
61,10004433789,GALLOPIN Tony,FRANCE,RLT,25,83
62,10002733663,LOPEZ GARCIA David,SPAIN,SKY,32,83
63,10005391261,VANMARCKE Sep,BELGIUM,BEL,25,80
64,10005502914,VIVIANI Elia,ITALY,CAN,24,80
65,10001546122,PAOLINI Luca,ITALY,KAT,36,78
66,10005413085,NIEVE ITURRALDE Mikel,SPAIN,EUS,29,76
67,10003021128,LADAGNOUS Matthieu,FRANCE,FDJ,29,76
68,10002088413,HESJEDAL Ryder,CANADA,GRS,33,75
69,10094809295,GRIVKO Andriy,UKRAINE,AST,30,70
70,10001464781,BOZIC Borut,SLOVENIA,AST,33,67
71,10006491708,BARDET Romain,FRANCE,ALM,23,67
72,10001442250,WIGGINS Bradley,GREAT BRITAIN,SKY,33,66
73,10002833794,LANGEVELD Sebastian,NETHERLANDS,OGE,28,65
74,10002836424,DANIELSON Thomas,UNITED STATES OF AMERICA,GRS,35,64
75,10003263325,PONZI Simone,ITALY,AST,26,61
76,10006400465,VICHOT Arthur,FRANCE,FDJ,25,60
77,10001573202,DUMOULIN Samuel,FRANCE,ALM,33,60
78,10003263022,OSS Daniel,ITALY,BMC,26,58
79,10002916448,IMPEY Daryl,SOUTH AFRICA,OGE,29,56
80,10003261709,FRANK Mathias,SWITZERLAND,BMC,27,55
81,10001440230,ROGERS Michael,AUSTRALIA,TST,34,53
82,10002910990,ROJAS José,SPAIN,MOV,28,52
83,10002371430,FLECHA GIANNONI Juan Antonio,SPAIN,VCD,36,52
84,10003085994,HERMANS Ben,BELGIUM,RLT,27,52
85,10001207531,HUSHOVD Thor,NORWAY,BMC,35,51
86,10002886540,MEERSMAN Gianni,BELGIUM,OPQ,28,49
87,10005467952,ULISSI Diego,ITALY,LAM,24,48
88,10019821326,HAGEN Edvald Boasson,NORWAY,SKY,26,45
89,10006291947,MATTHEWS Michael,AUSTRALIA,OGE,23,45
90,10003267769,STANNARD Ian,GREAT BRITAIN,SKY,26,44
91,10003072557,CAPECCHI Eros,ITALY,MOV,27,41
92,10002527438,VAN DEN BROECK Jurgen,BELGIUM,LTB,30,41
93,10001530560,WEGMANN Fabian,GERMANY,GRS,33,40
94,10001481555,BENNATI Daniele,ITALY,TST,33,40
95,10007158580,SERRY Pieter,BELGIUM,OPQ,25,40
96,10005933956,PHINNEY Taylor,UNITED STATES OF AMERICA,BMC,23,38
97,10003105600,VISCONTI Giovanni,ITALY,MOV,30,37
98,10005961440,BOUHANNI Nacer,FRANCE,FDJ,23,36
99,10001398905,BASSO Ivan,ITALY,CAN,36,34
100,10003357901,IZAGIRRE INSAUSTI Gorka,SPAIN,EUS,26,32
101,10007856677,BARGUIL Warren,FRANCE,ARG,22,32
102,10004505531,NAVARDAUSKAS Ramunas,LITHUANIA,GRS,25,32
103,10004857458,HERRADA Jose,SPAIN,MOV,28,31
104,10089627778,RICHEZE Maximiliano Ariel,ARGENTINA,LAM,30,30
105,10005560710,MEZGEC Luka,SLOVENIA,ARG,25,27
106,10003257160,KIŠERLOVSKI Robert,CROATIA,RLT,27,26
