Rank;UCI ID;Name;Nationality;Team Code;Age;Points
1;10002227445;SOHRABI Mehdi;ISLAMIC REPUBLIC OF IRAN;TPT;29;466,66
2;10001199144;ASKARI Hossein;ISLAMIC REPUBLIC OF IRAN;TPT;35;438,33
3;10001198134;MIZBANI IRANAGH Ghader;ISLAMIC REPUBLIC OF IRAN;TPT;35;313,33
4;10008856585;MCCANN David;IRELAND;GNT;37;298,66
5;10061377237;CHPILEVSKI Boris;RUSSIAN FEDERATION;;28;246
6;10002084268;ZARGARI Amir;ISLAMIC REPUBLIC OF IRAN;IAU;30;224,33
7;10002056784;MIYAZAWA Takashi;JAPAN;PPO;32;209
8;10002926855;VENTOSO ALBERDI Francisco Jose;SPAIN;CMO;28;195
9;10001157213;MIZUROV Andrey;KAZAKHSTAN;TPT;37;191,66
10;10001299174;ROGINA Radoslav;CROATIA;LOB;31;146
11;10001128921;MÜLLER Dirk;GERMANY;TSP;37;145
12;10006570924;REIJNEN Kiel;UNITED STATES OF AMERICA;JBC;24;144
13;10004550492;ERLER Tobias;GERMANY;TPT;31;143
14;10002227243;SAEIDITANHA Abbas;ISLAMIC REPUBLIC OF IRAN;IAU;29;133,33
15;10002481160;RUJANO GUILLEN José;BOLIVARIAN REPUBLIC OF VENEZUELA;;28;130
16;10003171274;MOL Wouter;NETHERLANDS;VAC;28;123
17;10001140742;LANGE Malcolm;SOUTH AFRICA;;37;118
18;10006291947;MATTHEWS Michael;AUSTRALIA;JAS;20;117
19;10002293224;SHIMIZU Miyataka;JAPAN;BGT;29;111
20;10004595053;ALIZADEH Hossein;ISLAMIC REPUBLIC OF IRAN;TPT;22;110,66
21;10005905563;GONG Hyosuk;KOREA;SCT;24;108
22;10005572733;MEHRABANI AZAR Ramin;ISLAMIC REPUBLIC OF IRAN;IAU;24;100
23;10002201375;SUZUKI Shinri;JAPAN;SMN;36;94
24;10001413554;METLUSHENKO Yuriy;UKRAINE;AMO;34;86
25;10003264941;TLEUBAYEV Ruslan;KAZAKHSTAN;;23;85
26;10002357282;FUKUSHIMA Shinichi;JAPAN;GGA;39;84
27;10004527759;MANAN Anuar;MALAYSIA;GGA;24;83
28;10003340723;SANO Junya;JAPAN;PPO;28;81
29;10001198538;KAZEMI SARAI Ahad;ISLAMIC REPUBLIC OF IRAN;;35;80,66
30;10004593437;NATEGHI Mahdi;ISLAMIC REPUBLIC OF IRAN;IAU;23;76
31;10004558071;SALEHIAN Farshad;ISLAMIC REPUBLIC OF IRAN;IAU;23;74,66
32;10006831814;BARATI Rasoul;ISLAMIC REPUBLIC OF IRAN;GNT;25;74,33
33;10079277676;MOAZAMI GODARZI Arvin;ISLAMIC REPUBLIC OF IRAN;TPT;20;73,66
34;10001592295;STEURS Geert;BELGIUM;TSV;29;72
35;10001414059;WACKER Eugen;KYRGYZSTAN;GNT;36;69,66
36;10003092361;SALERNO Cristiano;ITALY;DER;25;64
37;10002316967;FRIEDMAN Michael;UNITED STATES OF AMERICA;JBC;28;64
38;10003094381;NISHITANI Taiji;JAPAN;AIS;29;62
39;10007166866;POURSEYEDIGOLAKHOUR Mirsamad;ISLAMIC REPUBLIC OF IRAN;TPT;25;61,33
40;10003782879;JAHANBANIAN Kamnabi Hossein;ISLAMIC REPUBLIC OF IRAN;TPT;34;61
41;10004488959;SHUSHEMOIN Alexandr;KAZAKHSTAN;;23;60
42;10003046487;PARK Sungbaek;KOREA;KSP;25;60
43;10003084580;TUULKHANGAI Tuguldur;MONGOLIA;;25;58
44;10061286402;MATNUR;INDONESIA;;29;54
45;10003097011;DAMROW Sascha;GERMANY;;24;52
46;10002209156;KUDENTSOV Sergey;RUSSIAN FEDERATION;PSN;32;51
47;10006721171;ITAMI Kenji;JAPAN;BGT;22;50
48;10005377622;PARK Seonho;KOREA;SCT;26;49
49;10054282089;YEUNG Ronald;HONG KONG, CHINA;;22;48
50;10005629519;TANNER David;AUSTRALIA;VAU;26;46
51;10002311917;COLLI Daniele;ITALY;FLM;28;46
52;10005416422;BROWN Arran;SOUTH AFRICA;;25;45
53;10002275036;CHO Ho-Sung;;;36;42
54;10007129682;WITMITZ Samuel;AUSTRALIA;L2A;25;42
55;10002302015;LAGUTIN Sergey;UZBEKISTAN;VAC;29;40
56;10003317885;TANG Wang Yip;HONG KONG, CHINA;;26;40
57;10005653666;LAHSSAINI Mohssine;MOROCCO;;25;40
58;10004556455;NAKAJIMA Yasuharu;JAPAN;PPO;26;40
59;10003172587;REYNANTE Lloyd Lucien;PHILIPPINES;;32;40
60;10001464377;MAHORIČ Mitja;SLOVENIA;ADR;34;39
61;10003252918;KARIMOV Ruslan;UZBEKISTAN;;24;38
62;10001547637;WHITE Nicholas;SOUTH AFRICA;;36;38
63;10001220665;MCCAULEY Gordon;NEW ZEALAND;SWA;38;38
64;10006113913;JANNAT Hamed;ISLAMIC REPUBLIC OF IRAN;IAU;21;37,66
65;10003378311;MCDONALD Peter;AUSTRALIA;DPC;32;37
66;10010992508;MIRZA AL-HAMMADI Yousif;UNITED ARAB EMIRATES;;22;36
67;10004593639;OLAMAEI Mahdi;ISLAMIC REPUBLIC OF IRAN;;23;36
68;10006143013;ABE Takayuki;JAPAN;;24;35
69;10000918854;KIRSIPUU Jaan;ESTONIA;CKT;41;35
70;10003106004;PEARSON Joel;AUSTRALIA;GEN;27;35
71;10001216625;WONG Kam-Po;HONG KONG, CHINA;;37;34
72;10002711435;HAUSSLER Heinrich;AUSTRALIA;CTT;26;34
73;10002072043;GAZVODA Gregor;SLOVENIA;KTM;29;33
74;10001447001;HASELBACHER Rene;AUSTRIA;;33;33
75;10007460088;SULTANGASIEV Ashol;KYRGYZSTAN;;20;32
76;10005572127;GAIMON Phillip;UNITED STATES OF AMERICA;KPC;24;32
77;10007219511;GORBUNOV Vladislav;KAZAKHSTAN;;19;32
78;10006137858;MAT AMIN Mohd Shahrul;MALAYSIA;;21;32
79;10002416492;BURGHARDT Marcus;GERMANY;BMC;27;32
80;10004860084;CHAU Dor Ming;HONG KONG, CHINA;;27;30
81;10007136756;DELGERBAYAR Sonomtseren;MONGOLIA;;22;30
82;10004726207;BURHANUDIN Nunung;INDONESIA;;33;30
83;10002897856;ANTHONY Jesse;UNITED STATES OF AMERICA;KBS;25;30
84;10002906041;BEPPU Takumi;JAPAN;AIS;31;30
85;10007131100;BRENTERCH Erwan;FRANCE;;24;30
86;10004509066;CHOI Jong Gyun;KOREA;;26;29
87;10002839555;KEMPS Aaron;AUSTRALIA;VAU;27;29
88;10007419470;EMAMI Rahim;ISLAMIC REPUBLIC OF IRAN;GNT;28;28
89;10006278106;CHEUNG King Lok;HONG KONG, CHINA;;19;25
90;10003163800;DYMOVSKIKH Alexandr;KAZAKHSTAN;;27;25
91;10005476339;UCHIMA Kohei;JAPAN;;22;24,66
92;10005417230;WASESO Projo;INDONESIA;;23;24
93;10002360518;CANDELARIO Alexander;UNITED STATES OF AMERICA;KBS;35;24
94;10003225131;JANORSCHKE Grischa;GERMANY;TSP;23;23
95;10004876050;HALL Bradeley;AUSTRALIA;MPC;32;23
96;10002441855;DOWNING Dean;GREAT BRITAIN;RCS;35;23
97;10005760063;ROGERS* Rico Dene Thomas;NEW ZEALAND;GNT;32;23
98;10001486104;STARE Matej;SLOVENIA;SAK;32;22
99;10004872515;RUSLI Amir Mustafa;MALAYSIA;;23;21
100;10006606589;CLARKE William;AUSTRALIA;GEN;25;21
101;10005398739;SURUTKOVYCH Oleksandr;UKRAINE;;26;21
102;10007188791;KRISNANTO Nugroho;INDONESIA;;25;20
103;10004828459;GRUZDEV Dmitriy;KAZAKHSTAN;;24;20
104;10003398721;SHAW Stuart;AUSTRALIA;DPC;33;20
104;10005416321;THOMSON Jay Robert;SOUTH AFRICA;VAU;24;20
106;10002244623;HAGHI Alireza;ISLAMIC REPUBLIC OF IRAN;;31;19
107;10002851780;KERKEZ Vladimir;SLOVENIA;SAK;26;19
108;10004507551;RABIE Johann;SOUTH AFRICA;;23;19
108;10005564043;DE NEGRI Pier Paolo;ITALY;ISD;24;19
110;10004860892;FITRIANTO Hari;INDONESIA;PSN;25;18
111;10008717048;RAVINA Jonipher;PHILIPPINES;;29;18
112;10006605983;LOCKE Deon;AUSTRALIA;CKT;23;18
113;10005576066;SHIMIZU Yoshiyuki;JAPAN;BGT;28;18
114;10001383141;STARCHYK Volodymyr;UKRAINE;AMO;30;18
115;10002073154;AYABE Takeaki;JAPAN;AIS;30;17
116;10002900381;MUTLU Mert;TURKEY;;36;17
117;10003174409;SHIRLEY Neil;UNITED STATES OF AMERICA;KBS;32;17
118;10002473682;HASANIN Omar;SYRIAN ARAB REPUBLIC;;32;17
119;10003294243;TSUJI Yoshimitsu;JAPAN;BLZ;26;17
120;10004759751;SUMMERHILL Daniel;UNITED STATES OF AMERICA;;21;16
121;10003003344;BERKENBOSCH Maint;NETHERLANDS;;33;16
122;10001315645;NODERA Hidenori;JAPAN;;35;16
123;10004557263;ABREKOV Yusup;UZBEKISTAN;;25;16
124;10006521414;JAMSRAN Ulziibaatar;MONGOLIA;;22;16
125;10002904829;ELISEEV Denis;KYRGYZSTAN;;27;16
126;10003382149;GIRAUD Benjamin;FRANCE;;24;16
127;10002708506;GAROFALO Vincenzo;ITALY;PPO;28;16
128;10004608086;KUCHEROV Andrey;KAZAKHSTAN;;22;16
129;10006714505;JANG Kyunggu;KOREA;;20;16
130;10006520707;PARNO Parno;INDONESIA;;26;16
131;10002414169;JANIACZYK Blazej;POLAND;MRO;27;16
132;10002349000;CUCINOTTA Claudio;ITALY;DER;28;16
132;10004096818;ZAINAL Mohd Nur Rizuan;MALAYSIA;;24;16
134;10002301914;KHALMURATOV Muradjan;UZBEKISTAN;;28;15
135;10002904627;MILUKOV Leonid;KYRGYZSTAN;;29;15
136;10005925973;MURAKAMI Jumpei;JAPAN;SMN;25;15
137;10005601429;FENG Chun Kai;CHINESE TAIPEI;ACT;22;15
138;10001177219;RADOCHLA Steffen;GERMANY;TSP;32;15
139;10003083873;UUGANBAYAR Khayankhyarvaa;MONGOLIA;;25;14
140;10002618374;SAADOUNE Abdelati;MOROCCO;;34;14
141;10004127231;SALEH Mohd Zamri;MALAYSIA;;27;14
142;10006146952;JIANG Kun;PEOPLE'S REPUBLIC OF CHINA;MSS;24;14
143;10006494637;KOZOMARA Nikola;SERBIA;ZAN;19;14
144;10003226646;FUCHS Sergej;GERMANY;TSP;23;13
145;10005685695;JAYA Herwin;INDONESIA;PSN;25;13
146;10004622234;RAKE Christer;NORWAY;TJB;23;12
147;10005404496;MAENE Kevin;BELGIUM;;29;12
148;10005935673;MUKMENOV Eldar;UZBEKISTAN;;23;12
149;10002850366;WU Kin San;HONG KONG, CHINA;;25;12
150;10007136857;REDKO Viktor;KYRGYZSTAN;;35;12
151;10001348886;BEUCHAT Roger;SWITZERLAND;CKT;38;12
152;10007130086;SURYADI Dadi;INDONESIA;;21;12
153;10005752080;BALBUENA Jonathan;FRANCE;;24;12
154;10006218084;KIRCHMAIR Stefan;AUSTRIA;TYR;22;12
