Rank;UCI ID;Name;Nationality;Team Code;Age;Points
1;10006889206;SKUJINS Toms;LATVIA;HSD;24;208,4
2;10003246955;GUAMA Bayron;ECUADOR;ECU;30;198
3;10008648037;WOODS Michael;CANADA;OPM;29;179
4;10005975483;DIAZ Daniel;ARGENTINA;FUN;26;158
5;10001457307;SEVILLA RIVERA Oscar Miguel;SPAIN;EPM;39;136,6
6;10008904681;CHIARELLO William;BRAZIL;;24;135
7;10002193796;UBETO APONTE Miguel;BOLIVARIAN REPUBLIC OF VENEZUELA;;39;129
8;10059186451;RODAS OCHOA Manuel Oseas;GUATEMALA;;31;126
9;10006570924;REIJNEN Kiel;UNITED STATES OF AMERICA;UHC;29;124
10;10007124935;GONZÁLEZ Josué;COSTA RICA;;27;120
11;10003127323;BRITTON Robert;CANADA;SSC;31;112
12;10049192825;VILLALOBOS SOLIS Roman Daniel;COSTA RICA;;25;110
13;10005475733;BOIVIN Guillaume;CANADA;OPM;26;107
14;10003192492;MURPHY John;UNITED STATES OF AMERICA;UHC;31;107
15;10008695729;SMITH Dion;NEW ZEALAND;HSD;22;103,4
16;10050678137;RODRIGUEZ AGUILAR Jose;CHILE;;21;102
17;10007585885;LEDANOIS Kevin;FRANCE;BSE;22;100
18;10002777113;MURILLO ORTIZ Juan Engelberth;BOLIVARIAN REPUBLIC OF VENEZUELA;;33;98
19;10005488160;ALARCON José;BOLIVARIAN REPUBLIC OF VENEZUELA;;27;95
20;10061380267;OYARZÚN Carlos;CHILE;;34;94
21;10012489237;DÍAZ Enrique;BOLIVARIAN REPUBLIC OF VENEZUELA;;23;94
22;10006481095;JARAMILLO DIEZ Daniel Alexander;COLOMBIA;JHB;24;90
23;10002726488;ROTH Ryan;CANADA;SPC;32;87
24;10009037552;RESTREPO VALENCIA Jhonatan;COLOMBIA;;21;84
25;10005692264;TORRES AGUDELO Rodolfo Andres;COLOMBIA;COL;28;84
26;10009023711;PRADO JUAREZ Ignacio;MEXICO;;22;80
27;10002481160;RUJANO GUILLEN José;BOLIVARIAN REPUBLIC OF VENEZUELA;;33;79
28;10003212094;KOCJAN Jure;SLOVENIA;SSC;31;77
29;10007701073;YOUNG Eric;UNITED STATES OF AMERICA;OPM;26;75
30;10005634973;CHALAPUD GOMEZ Robinson Eduardo;COLOMBIA;ANQ;31;74
31;10002938575;ORTEGA RAMIREZ Mauricio;COLOMBIA;ANQ;35;73
32;10003998606;NORRIS Lachlan;AUSTRALIA;DPC;28;73
33;10003421555;ANDERSON Ryan;CANADA;OPM;28;72
34;10006271335;MANNION Gavin;UNITED STATES OF AMERICA;JBC;24;71
35;10007890730;CONSONNI Simone;ITALY;;21;70
36;10003222404;ROJAS VILLEGAS Juan Carlos;COSTA RICA;;34;69
37;10006522525;DE MELO Rodrigo Araujo;BRAZIL;;28;68
38;10005765420;MANARELLI Carlos Alexandre;BRAZIL;FUN;26;66
39;10004431567;DA SILVA RAMOS Kleber;BRAZIL;FUN;30;66
40;10002526428;CESAR VELOSO Gustavo;SPAIN;W52;35;65
41;10006879708;DAL-CIN Matteo;CANADA;SPC;24;62
42;10003103071;CHAMORRO PAIVA Francisco Ramon;ARGENTINA;FUN;34;62
43;10003035474;CASTAÑEDA ORTEGA Jaime Alberto;COLOMBIA;EPM;29;61,6
44;10007164644;OYOLA OYOLA Robigzon Leandro;COLOMBIA;EPM;27;60,6
45;10007992174;BARBERO Carlos;SPAIN;CJR;24;60
46;10002951107;COLORADO HERNANDEZ Francisco Jarley;COLOMBIA;;35;53
47;10002725882;MAGALLANES ARANDA Juan Pablo;MEXICO;;33;53
48;10008656828;GAVIRIA RENDON Fernando;COLOMBIA;;21;51
49;10007609228;BILBAO LOPEZ DE ARMENTIA Pello;SPAIN;CJR;25;50
50;10050356825;BRENES OBANDO Gregory;COSTA RICA;JHB;27;50
51;10006255571;WIPPERT Wouter;NETHERLANDS;DPC;25;50
52;10009037047;LOVELL Giovanni;BELIZE;;20;48
53;10061464638;MÓJICA José Antonio;CUBA;;28;48
54;10007634183;SOLIZ VILCA Oscar;BOLIVIA;MOT;30;48
55;10004759751;SUMMERHILL Daniel;UNITED STATES OF AMERICA;UHC;26;48
56;10007912049;CAMILO Everson;BRAZIL;;30;48
57;10008669053;DE VOS Adam;CANADA;HRB;22;48
58;10001112955;HORNER Christopher;UNITED STATES OF AMERICA;AIR;44;47
59;10002912004;HAEDO Lucas Sebastian;ARGENTINA;JHB;32;47
60;10009487489;VILLALOBOS AZOFEIFA Bryan;COSTA RICA;;23;46
61;10005671450;CARDOSO SANTOS Flavio;BRAZIL;FUN;35;45
62;10007587404;PEREZ MUÑOZ Wilmar Jahir;COLOMBIA;;29;43
63;10007894467;GADAY OROZCO Lucas Manuel;ARGENTINA;UNI;22;42
64;10007597306;MORTON Lachlan;AUSTRALIA;JBC;23;42
65;10008972884;MARECZKO Jakub;ITALY;STH;21;42
66;10003246652;NAVARRETE Segundo;ECUADOR;ECU;30;41
67;10008909230;CRUZ COLON Adderlyn Felix;DOMINICAN REPUBLIC;;24;40
68;10005692668;RICHIEZ MATOS Edgardo;PUERTO RICO;;33;40
69;10007906389;BRIDGES Jyme;ANTIGUA AND BARBUDA;;26;40
