0;0;Q31298588;25;6;2017;Q19661759;0;0;Q31272638;22;6;2017;Q30584542;0
0;0;Q31092105;24;6;2017;Q18125995;0;0;Q31300263;22;6;2017;Q3435159;0
0;0;Q45171831;24;6;2017;Q19324522;0;0;Q30584268;20;6;2017;Q16215626;0
0;0;Q30577809;24;6;2017;Q16215626;0;0;Q45171898;14;4;2017;Q19662144;0
0;0;Q31271587;16;4;2017;Q7132097;0;0;Q45172232;21;4;2017;Q19518661;0
0;0;Q51332671;22;4;2017;Q57955006;0;0;Q30577837;7;5;2017;Q53869708;0
0;0;Q53869580;14;5;2017;Q25976181;0;0;Q51332422;18;6;2017;Q25190569;0
0;0;Q50404774;25;6;2017;Q54521343;0;0;Q51332630;23;6;2017;Q55221128;0
0;0;Q55221006;25;6;2017;Q52573880;0;0;Q53869589;22;6;2017;Q55791338;0
0;0;Q55791222;23;6;2017;Q55791338;0;0;Q50404789;23;6;2017;Q64691969;0
0;0;Q64691906;24;6;2017;Q64691971;0;0;Q55220999;2;7;2017;Q63385616;0
0;0;Q55995447;5;7;2017;Q65095982;0;0;Q55791233;7;5;2017;Q65179690;0
0;0;Q65179486;21;5;2017;Q65179690;0;0;Q55185725;24;6;2017;Q55185954;0
0;0;Q55185740;25;6;2017;Q55185954;0;0;Q66082384;24;7;2017;Q66309469;0
0;0;Q66082905;25;7;2017;Q66309469;0;0;Q66427071;24;6;2017;Q66427266;0
0;0;Q66380104;25;6;2017;Q66427266;0;0;Q29034408;7;2;2018;Q48649060;0
0;0;Q43286073;10;2;2018;Q27449733;0;0;Q30332699;29;6;2018;Q91193;
0;0;Q30332737;30;6;2018;Q25933418;0;0;Q51332630;30;3;2018;Q19661926;0
0;0;Q51332671;31;3;2018;Q52990933;0;0;Q29043254;5;1;2018;Q17487582;
0;0;Q29051258;7;1;2018;Q29050148;0;0;Q31093255;29;6;2018;Q1905497;
0;0;Q31094517;1;7;2018;Q19661845;0;0;Q43286663;25;6;2018;Q19518722;0
0;0;Q43286638;27;6;2018;Q19518722;0;0;Q29642128;21;6;2018;Q16208501;
0;0;Q30332924;24;6;2018;Q19661850;0;0;Q50404789;0;0;2018;Q25136943;0
0;0;Q50404774;19;8;2018;Q25190569;0;0;Q31271615;29;6;2018;Q2688957;0
0;0;Q31271624;30;6;2018;Q2688957;0;0;Q43288988;28;6;2018;Q55342439;0
0;0;Q43288961;30;6;2018;Q16221487;0;0;Q31096001;21;6;2018;Q16225885;0
0;0;Q31096609;23;6;2018;Q26252384;0;0;Q51332422;30;3;2018;Q19662144;0
0;0;Q31271587;31;3;2018;Q19662144;0;0;Q53869589;9;5;2018;Q25976181;0
0;0;Q53869580;13;5;2018;Q25976181;0;0;Q43307035;11;9;2018;Q16212011;0
0;0;Q43307022;11;11;2018;Q57209131;0;0;Q33081846;28;6;2018;Q33081408;0
0;0;Q33081164;30;6;2018;Q33081408;0;0;Q30349411;23;6;2018;Q16223383;0
0;0;Q30349395;24;6;2018;Q16223383;0;0;Q30511620;16;6;2018;Q6771821;0
0;0;Q30512013;17;6;2018;Q3573100;0;0;Q30349371;28;6;2018;Q19968758;0
0;0;Q30349364;30;6;2018;Q17490498;0;0;Q31271315;22;6;2018;Q23907253;0
0;0;Q31271605;23;6;2018;Q19661932;0;0;Q43745136;28;6;2018;Q16227316;0
0;0;Q43745198;1;7;2018;Q18164750;0;0;Q30332311;29;6;2018;Q11876258;0
